algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,nsr_honest,nsr_attacker,sigma_n_honest,sigma_n_attacker,trust_honest,trust_attacker,noise_norm_honest,noise_norm_attacker,n_dp_norm_honest,n_dp_norm_attacker,krum_score_honest,krum_score_attacker,eps_n_honest,eps_n_attacker,sigma_dp_honest,sigma_dp_attacker,eps_avg,eps_std,avg_trust,avg_sigma_dp_precap,avg_n_dp_norm_postcap,avg_nsr
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,66,5.5953649914820724,0.7776353130737941,2.139436835646629,0.888546029024114,17.743753895163536,532.8155032730102,1000.0,0.5134611366681948,1.0,30391,543,63,149,2878.4905310171243,0.0,0.7573062092245932,0.0,0.5347697515971959,0.0,170.85844612121582,0.0,170.85844612121582,0.0,179.95608711242676,4003.198765411377,3.3157169927202337,0.0,0.7573062092245932,0.0,3.3157169927202337,1.1273043214410405,0.5347697515971959,0.7573062092245932,9.112450459798177,153.51949498757998
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,67,5.5953649914820724,0.7737026490767797,2.1965655566255253,0.8369847240198195,17.840946793556213,545.8076540374756,1000.0,0.4505826041967677,1.0,30383,630,71,146,3891.073773196659,0.0,0.7300267599177312,0.0,0.6012530226260424,0.0,164.65145416259764,0.0,164.65145416259764,0.0,76.2087474822998,3268.3794835662843,3.405254530739831,0.0,0.7300267599177312,0.0,3.405254530739831,1.0998546673506435,0.6012530226260424,0.7300267599177312,10.976763610839845,259.40491821311053
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,68,5.806794441260533,0.7729396455486616,2.3870779067277907,0.8267142779775113,21.083055405389693,558.0524505233765,1000.0,0.5682209597695576,1.0,30678,821,20,197,3885.132582774026,0.0,0.7282462474812987,0.0,0.5726833471230098,0.0,164.26295689174108,0.0,164.26295689174108,0.0,152.87779090518043,1492.2587463760376,3.473523906941347,0.0,0.7282462474812987,0.0,3.473523906941347,1.094530435584702,0.5726833471230098,0.7282462474812987,11.498406982421875,271.9592807941818
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,69,5.806794441260533,0.7792273125052452,2.225676741997401,0.9888851324789684,14.82730155520969,563.117315788269,1000.0,0.4347543228899161,1.0,30129,229,88,116,4596.5944009333625,0.0,0.6884168991316186,0.0,0.6540646089447869,0.0,155.3911336263021,0.0,155.3911336263021,0.0,876.6537272135416,4864.11849822998,3.507764340841136,0.0,0.6884168991316186,0.0,3.507764340841136,1.0932630274925614,0.6540646089447869,0.6884168991316186,4.661734008789063,137.89783202800086
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,70,5.806794441260533,0.7824599809447924,2.2309991685549417,0.9396491228070175,20.673561096191406,578.7425280761719,1000.0,0.3331326929218977,1.0,29875,155,172,30,3424.7261445214563,0.0,0.7533313110943652,0.0,0.482977032661438,0.0,170.30984497070312,0.0,170.30984497070312,0.0,354.6144027709961,13106.70606803894,3.5294553792700047,0.0,0.7533313110943652,0.0,3.5294553792700047,1.0894978638041117,0.482977032661438,0.7533313110943652,4.541595865885417,91.32603052057216
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,71,5.82644352608997,0.7812916474541028,2.2426607939600944,0.7887522526189239,19.017132568359376,678.876780166626,1000.0,0.576022857531233,1.0,30036,279,145,60,3640.0144512431116,0.0,0.7244248812091447,0.0,0.530574494600296,0.0,163.24618072509764,0.0,163.24618072509764,0.0,189.41855392456054,27311.265300750732,3.5545958866599388,0.0,0.7244248812091447,0.0,3.5545958866599388,1.0997530690586104,0.530574494600296,0.7244248812091447,5.441539357503255,121.33381504143705
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,72,5.82644352608997,0.7799953142801921,2.3300892626245817,0.9490992748143106,20.172408612569175,926.9154351043701,1000.0,0.48421753931860295,1.0,30377,502,64,147,3990.388186610943,0.0,0.7255210325321333,0.0,0.509465495745341,0.0,163.82134094238282,0.0,163.82134094238282,0.0,239.7841318766276,45637.219893875124,3.5889246323261195,0.0,0.7255210325321333,0.0,3.5889246323261195,1.1008743211457104,0.509465495745341,0.7255210325321333,8.191067047119141,199.51940933054715
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,73,5.82644352608997,0.7732549791534742,2.6223456786076227,0.9121906166789073,23.397445821762084,1165.8362163543702,1000.0,0.5057145230156859,1.0,30459,666,59,158,3597.4384183963957,0.0,0.6965650420601415,0.0,0.5549942560493946,0.0,157.0271438598633,0.0,157.0271438598633,0.0,276.78715057373046,16273.830787506104,3.6484177318124753,0.0,0.6965650420601415,0.0,3.6484177318124753,1.108453290393858,0.5549942560493946,0.6965650420601415,10.46847625732422,239.8292278930931
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,74,5.82644352608997,0.7747793143987656,2.6085866099596022,0.876977709282747,20.940371990203857,1257.226923828125,1000.0,0.690409513353288,1.0,30517,592,29,182,3849.9245425209256,0.0,0.6785755156531998,0.0,0.5997880707184474,0.0,153.04160970052084,0.0,153.04160970052084,0.0,137.14484888712565,5161.177058506012,3.712429753476268,0.0,0.6785755156531998,0.0,3.712429753476268,1.1021176449459174,0.5997880707184474,0.6785755156531998,7.652080485026041,192.49622712604625
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,75,6.041149293126146,0.7733829800287882,2.738823905090491,0.9202205706795671,23.979707956314087,1285.5748809814454,1000.0,0.5547707248560567,1.0,30401,481,43,167,3407.156661991305,0.0,0.6815390259166604,0.0,0.5770615307348115,0.0,153.85496520996094,0.0,153.85496520996094,0.0,179.112309047154,7572.135920715332,3.762117963214713,0.0,0.6815390259166604,0.0,3.762117963214713,1.1173215696413612,0.5770615307348115,0.6815390259166604,7.179898376464844,159.0006442262609
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,76,6.041149293126146,0.7739596474170685,2.853403438826402,0.906688760685282,24.132147669792175,1330.3036766052246,1000.0,0.5300830750682484,1.0,30426,562,63,149,2671.896527500719,0.0,0.6811419657845255,0.0,0.5622984562069178,0.0,153.53192710876465,0.0,153.53192710876465,0.0,359.1519184112549,64682.334923706054,3.8191560043730277,0.0,0.6811419657845255,0.0,3.8191560043730277,1.1144630009061125,0.5622984562069178,0.6811419657845255,8.188369445800781,142.5011481333717
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,77,6.041149293126146,0.7698819801211357,2.981848344405492,0.8924468281089967,23.770908692303827,1642.4357653808593,1000.0,0.33637774858546354,1.0,30119,435,122,92,3294.1467501878583,0.0,0.6750336914590758,0.0,0.5514506303212222,0.0,152.206516939051,0.0,152.206516939051,0.0,484.8336217543658,39188.97981262207,3.8711941117262745,0.0,0.6750336914590758,0.0,3.8711941117262745,1.1207733292342859,0.5514506303212222,0.6750336914590758,8.625035959879558,186.66831584397866
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,78,6.041149293126146,0.7754356468717257,3.010424731969833,0.9604408043107066,27.237755862149324,1863.9545166778564,1000.0,0.7574637928994523,1.0,30496,472,17,189,2953.7171337303557,0.0,0.6515844494977651,0.0,0.5928954211148348,0.0,146.7055303400213,0.0,146.7055303400213,0.0,683.5454739657315,3685.80647064209,3.904848509401126,0.0,0.6515844494977651,0.0,3.904848509401126,1.1363976948979306,0.5928954211148348,0.6515844494977651,5.379202779134115,108.30296157011304
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,79,6.041149293126146,0.7713563138246536,3.0632661827405294,0.7879027457492727,20.79161912202835,1880.4657814788818,1000.0,0.5566638643975388,1.0,30308,478,67,145,3619.8566401024773,0.0,0.6481597571938291,0.0,0.6066916286945343,0.0,146.2498378753662,0.0,146.2498378753662,0.0,257.9213533401489,104644.53894119263,3.9655928097030384,0.0,0.6481597571938291,0.0,3.9655928097030384,1.1288037190773117,0.6066916286945343,0.6481597571938291,7.799991353352865,193.05902080546545
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,80,6.041149293126146,0.7710919816295306,3.121603567202886,0.8480596785985792,21.636492252349854,2158.2772665405273,1000.0,0.4752366048064094,1.0,30298,488,75,137,3613.586134591207,0.0,0.6458060295553758,0.0,0.5728768538683653,0.0,145.64910221099854,0.0,145.64910221099854,0.0,237.16326713562012,56717.207105026246,4.022291992423072,0.0,0.6458060295553758,0.0,4.022291992423072,1.14763389021878,0.5728768538683653,0.6458060295553758,7.767952117919922,192.7245938448644
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,81,6.041149293126146,0.77051464676857,3.1131717628240585,0.8924928688182883,18.947891575949534,2390.646772232056,1000.0,0.7133315102620988,1.0,30493,541,36,174,4340.257024236575,0.0,0.6669333088787185,0.0,0.5172315452780042,0.0,150.52959878104073,0.0,150.52959878104073,0.0,202.99383217947823,10314.132543792724,4.069391935814008,0.0,0.6669333088787185,0.0,4.069391935814008,1.144949202171427,0.5172315452780042,0.6669333088787185,7.024714609781901,202.54532779770676
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,82,6.041149293126146,0.7771696482102076,2.9835079059998195,0.9627297774333807,16.55357208251953,2459.3812084960937,1000.0,0.5580066637693756,1.0,29857,78,155,46,4117.8302734622,0.0,0.6786597651827184,0.0,0.45910311341285703,0.0,153.20408935546874,0.0,153.20408935546874,0.0,329.1710968017578,158148.92842895509,4.084317419565431,0.0,0.6786597651827184,0.0,4.084317419565431,1.1468033658008026,0.45910311341285703,0.6786597651827184,2.5534014892578125,68.63050455770335
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,83,6.041149293126146,0.7736029812693596,3.255673881272475,0.8794083290404782,26.67171637217204,3200.6459308624267,1000.0,0.5464402590238352,1.0,30312,480,82,128,2944.320003572647,0.0,0.6314695539037215,0.0,0.579474167029063,0.0,142.32571512858073,0.0,142.32571512858073,0.0,748.4486368815104,32370.47088012695,4.13517033462783,0.0,0.6314695539037215,0.0,4.13517033462783,1.151492455829435,0.579474167029063,0.6314695539037215,7.116285756429036,147.21600017863236
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,84,6.072701303102529,0.7730159796277682,3.2159233296910923,0.8855642792781793,19.482714448656356,3371.186472244263,1000.0,0.7748622379252944,1.0,30632,666,29,181,3622.2592115528473,0.0,0.6651184303454057,0.0,0.5028196168797356,0.0,150.05228206089564,0.0,150.05228206089564,0.0,269.87030138288225,5104.8420231628415,4.178927682161202,0.0,0.6651184303454057,0.0,4.178927682161202,1.150970646396466,0.5028196168797356,0.6651184303454057,7.0024398295084636,169.03876320579954
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,85,6.072701303102529,0.7695859807233015,35126.19108771404,0.9176476339250048,24.757808764775593,3408.5720489501955,1000.0,0.35555097377402795,0.997979797979798,29996,293,154,55,3569.9865366327317,0.0,0.6352036185997103,0.0,0.5712660675247511,0.0,143.31537628173828,0.0,143.31537628173828,0.0,156594.03032938638,541129.3848092651,4.217766635602525,0.0,0.6352036185997103,0.0,4.217766635602525,1.1568839340512778,0.5712660675247511,0.6352036185997103,5.732615051269531,142.79946146530926
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,86,6.072701303102529,0.7720806470264991,2573.2453272559246,0.8790792419987179,23.636710903861307,5695.850636444092,1000.0,0.5998317087777872,1.0,30201,346,98,109,2419.624930567199,0.0,0.6613209858142569,0.0,0.5052730996500362,0.0,149.21983059969816,0.0,149.21983059969816,0.0,446.9817102605646,500089.2499053955,4.2367193069510884,0.0,0.6613209858142569,0.0,4.2367193069510884,1.164522588920469,0.5052730996500362,0.6613209858142569,5.4713937886555986,88.71958078746395
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,87,6.098663236827269,0.772861313521862,1388.5901980826259,0.9168460643671124,21.58503484725952,7160.339444961548,1000.0,0.7820615458976689,1.0,30330,389,58,149,5134.7388267481265,0.0,0.6308006520027931,0.0,0.5596827106042341,0.0,142.33322004838422,0.0,142.33322004838422,0.0,306.14243247292256,40253.4910786438,4.283495933281284,0.0,0.6308006520027931,0.0,4.283495933281284,1.1559943875888465,0.5596827106042341,0.6308006520027931,5.218884735107422,188.27375698076463
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,88,6.181943480513875,0.7748579809069633,577.6113311938444,0.9336791409859951,27.07431983947754,7311.9763990783695,1000.0,0.5278968808968809,1.0,30063,262,126,79,3103.122467189116,0.0,0.6224502841781534,0.0,0.5623256415128708,0.0,140.29302062988282,0.0,140.29302062988282,0.0,818.6447082519531,895401.2965350342,4.318560109395872,0.0,0.6224502841781534,0.0,4.318560109395872,1.159044688247737,0.5623256415128708,0.6224502841781534,4.676434020996094,103.43741557297054
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,89,6.181943480513875,0.7746276479959487,621.920328143239,0.9064557842452146,20.929359949552097,10652.94927810669,1000.0,0.7113738803757692,1.0,30455,463,20,188,4341.755542135062,0.0,0.6341374967066145,0.0,0.5008440269873693,0.0,142.9335444523738,0.0,142.9335444523738,0.0,283.25507178673377,4083.394887390137,4.364331884249293,0.0,0.6341374967066145,0.0,4.364331884249293,1.1580743121942774,0.5008440269873693,0.6341374967066145,6.1937869262695315,188.142740159186
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,90,6.601636001501281,0.7637753138939539,454.89842149684824,0.8627041028155938,23.848366239796515,10625.910257263184,1000.0,0.5384507307571414,1.0,30625,891,55,165,3949.5292535713697,0.0,0.6305077322985505,0.0,0.519769765112711,0.0,142.3558628248132,0.0,142.3558628248132,0.0,206.98016821819803,113889.7512588501,4.451661555347695,0.0,0.6305077322985505,0.0,4.451661555347695,1.148629019760537,0.519769765112711,0.6305077322985505,10.913949483235678,302.79724277380507
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,91,6.601636001501281,0.7675746476650238,286.13801260858776,0.7942173933510567,26.756811332702636,11193.44855621338,1000.0,0.42847600735902114,1.0,29963,240,166,41,3690.7827431728874,0.0,0.621338659168597,0.0,0.594379486143589,0.0,140.16781158447264,0.0,140.16781158447264,0.0,713.145718383789,732632.6583584595,4.480661521519351,0.0,0.621338659168597,0.0,4.480661521519351,1.153347775820751,0.594379486143589,0.621338659168597,4.672260386149088,123.02609143909628
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,92,6.601636001501281,0.765615647037824,262.31072864403325,0.8231619093562043,23.027357637882233,14405.441354370118,1000.0,0.3800631586317531,1.0,30220,393,64,147,2718.7856117405036,0.0,0.6213558245637693,0.0,0.4797696238383651,0.0,140.3360776901245,0.0,140.3360776901245,0.0,325.23332595825195,11093.802329559327,4.527769481194118,0.0,0.6213558245637693,0.0,4.527769481194118,1.1550845061697224,0.4797696238383651,0.6213558245637693,7.484590810139974,145.00189929282686
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,93,7.0213285224886866,0.7669276461005211,94.55736811647813,0.9258619476788912,24.906610280275345,14490.205255813598,1000.0,0.5421442911326033,1.0,30334,496,74,138,3209.293076770093,0.0,0.6295092745128588,0.0,0.49550142511725426,0.0,142.12965202331543,0.0,142.12965202331543,0.0,462.3465995788574,65367.65479476929,4.567427134425148,0.0,0.6295092745128588,0.0,4.567427134425148,1.1597498508130468,0.49550142511725426,0.6295092745128588,7.5802481079101565,171.1622974277383
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,94,7.0213285224886866,0.7697933142383894,63.20668320924044,0.9513091030350399,19.024835326454856,14862.715038604736,1000.0,0.5797638357797417,1.0,30238,341,78,129,3826.2049110626745,0.0,0.6277853245805883,0.0,0.5564607720483433,0.0,141.66209689053622,0.0,141.66209689053622,0.0,376.58704514936966,44588.37743358612,4.604849047951793,0.0,0.6277853245805883,0.0,4.604849047951793,1.1336924956959258,0.5564607720483433,0.6277853245805883,5.194276885986328,140.29418007229808
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,95,7.0213285224886866,0.7601156493028005,123.45748754968245,0.8647749694046571,21.758762786262913,15060.96119796753,1000.0,0.5088669782702664,1.0,30489,699,67,149,4155.589804637057,0.0,0.6120428732759976,0.0,0.5291318673836557,0.0,138.00033810264185,0.0,138.00033810264185,0.0,288.6346833078485,309077.03535705566,4.665251634073041,0.0,0.6120428732759976,0.0,4.665251634073041,1.1262325796924384,0.5291318673836557,0.6120428732759976,8.740021413167318,263.1873542936802
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,96,7.3957206753211535,0.7567833151419957,65.99678276658058,0.7280806951269951,21.53315345942974,16525.883257369995,1000.0,0.4715224052984112,1.0,30420,818,119,97,4179.937024469078,0.0,0.6168143408535531,0.0,0.5578318756073714,0.0,139.21546630859376,0.0,139.21546630859376,0.0,105.83715896606445,1226922.5115672303,4.709152632501878,0.0,0.6168143408535531,0.0,4.709152632501878,1.13109078701799,0.5578318756073714,0.6168143408535531,9.281031087239583,278.66246829793846
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,97,7.3957206753211535,0.7565159819523494,74.98724989881119,0.8888798351978783,21.04792488945855,22269.00348800659,1000.0,0.5079294089149956,1.0,30535,638,32,183,3642.961156095729,0.0,0.6118072680984309,0.0,0.489661885632409,0.0,138.02327050103082,0.0,138.02327050103082,0.0,250.59423658582898,5259.201224365234,4.763132862185333,0.0,0.6118072680984309,0.0,4.763132862185333,1.1203531577279597,0.489661885632409,0.6118072680984309,8.28139623006185,218.57766936574373
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,98,7.3957206753211535,0.7604553152124087,67.26219783564409,0.9195365348173612,23.28889524936676,22245.49720214844,1000.0,0.5405636880227678,1.0,30024,179,115,90,3079.1036079431547,0.0,0.6162773958881178,0.0,0.4913931330665946,0.0,138.85095024108887,0.0,138.85095024108887,0.0,641.8977813720703,1167209.9987670898,4.78560280170322,0.0,0.6162773958881178,0.0,4.78560280170322,1.1178421366091498,0.4913931330665946,0.6162773958881178,3.7026920064290363,82.10942954515079
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,99,7.3957206753211535,0.7598633122444153,52.93639032036066,0.8967630640309068,16.54138892889023,27745.141855773927,1000.0,0.4903198761544025,1.0,30219,302,61,148,3482.214888342049,0.0,0.621442473703094,0.0,0.4198382201914986,0.0,140.32286580403647,0.0,140.32286580403647,0.0,292.32184346516925,9019.929473304748,4.805363367643037,0.0,0.621442473703094,0.0,4.805363367643037,1.1253566524923433,0.4198382201914986,0.621442473703094,5.612914632161458,139.28859553368198
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,100,7.3957206753211535,0.7560463135441144,42.94753291596969,0.8902892172675873,30.34624126979283,27659.38910194397,1000.0,0.4644982325509709,1.0,30153,355,100,110,3490.1384987666897,0.0,0.6002290721471661,0.0,0.6205621021134513,0.0,135.46146937779017,0.0,135.46146937779017,0.0,754.4295131138393,597474.4399111938,4.8445826782036985,0.0,0.6002290721471661,0.0,4.8445826782036985,1.1253274422644943,0.6205621021134513,0.6002290721471661,6.321535237630209,162.87312994244556
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,101,7.3957206753211535,0.7575009796023369,54.70118523408969,0.8257375439551522,19.732177000779373,30339.581927032472,1000.0,0.5174374390857722,1.0,30191,336,84,125,3236.711966480682,0.0,0.6142040278329552,0.0,0.4687900531750459,0.0,138.59768911508414,0.0,138.59768911508414,0.0,277.1108926626352,181241.1345764923,4.874571986119782,0.0,0.6142040278329552,0.0,4.874571986119782,1.1235869141945156,0.4687900531750459,0.6142040278329552,6.005899861653646,140.25751854749623
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,102,7.3957206753211535,0.7566523134708405,39.75414344012737,0.9246914458456923,19.938773660098803,31070.707103881836,1000.0,0.6652208427833436,1.0,30711,802,42,171,3906.7388595889825,0.0,0.6083665609967832,0.0,0.47534760482171,0.0,137.12778517779182,0.0,137.12778517779182,0.0,174.37564804974724,113600.00540428162,4.915844400546123,0.0,0.6083665609967832,0.0,4.915844400546123,1.1183017392650692,0.47534760482171,0.6083665609967832,7.770574493408203,221.38186871004234
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,103,7.3957206753211535,0.7524719808499019,53.93386224577824,0.845372919274377,20.066304683685303,31420.646514816282,1000.0,0.5459647299331164,1.0,30488,581,24,191,4579.4848496218465,0.0,0.6074562946456733,0.0,0.48691139535771477,0.0,137.0323020087348,0.0,137.0323020087348,0.0,107.97613906860352,5302.195695037842,4.983992556589507,0.0,0.6074562946456733,0.0,4.983992556589507,1.0684084203031652,0.48691139535771477,0.6074562946456733,8.221938120524088,274.76909097731084
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,104,7.3957206753211535,0.754103314379851,50.106743432482084,0.9028744904928577,20.77071081797282,31558.90298362732,1000.0,0.6741825349270172,1.0,30503,610,57,154,3595.2566120488823,0.0,0.6053183715753213,0.0,0.4628712356090546,0.0,136.50604044596355,0.0,136.50604044596355,0.0,342.0949473063151,16996.899179763794,5.0266675971674,0.0,0.6053183715753213,0.0,5.0266675971674,1.0604669561677171,0.4628712356090546,0.6053183715753213,6.825302022298177,179.76283060244407
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,105,7.3957206753211535,0.760524646739165,43.16508795976639,0.9272563022645425,20.768484115600586,31810.89363265991,1000.0,0.4991844420834695,1.0,29887,169,180,24,3122.7779794205644,0.0,0.6086684348226414,0.0,0.4474060407706669,0.0,137.39764404296875,0.0,137.39764404296875,0.0,249.14891488211495,1499051.9502261353,5.043544458403152,0.0,0.6086684348226414,0.0,5.043544458403152,1.0548259918598384,0.4474060407706669,0.6086684348226414,3.2059450276692707,72.86481951981317
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,106,7.3957206753211535,0.7531776461998622,50.9884662531813,0.8450722403756723,20.384667025672066,38984.69015937805,1000.0,0.42597039574821305,1.0,30298,493,64,151,3657.885015158733,0.0,0.6057325039557396,0.0,0.4974766812390751,0.0,136.70408969455295,0.0,136.70408969455295,0.0,233.14861891004773,9704.82993423462,5.071355068822224,0.0,0.6057325039557396,0.0,5.071355068822224,1.0683523768984078,0.4974766812390751,0.6057325039557396,8.202245381673178,219.47310090952402
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,107,7.3957206753211535,0.7530186468362808,32.87690494219462,0.8702912646621774,24.47530499100685,39128.07947418213,1000.0,0.588887324327233,1.0,30300,518,98,116,1869.8740478476122,0.0,0.6048010420576224,0.0,0.4499418642371893,0.0,136.54018688201904,0.0,136.54018688201904,0.0,271.59893798828125,68749.85066169739,5.099816971321659,0.0,0.6048010420576224,0.0,5.099816971321659,1.0762231223417973,0.4499418642371893,0.6048010420576224,7.282143300374349,99.72661588520599
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,108,7.3957206753211535,0.7552069803078969,60.99265420198441,0.9505372527729377,22.49179132779439,39527.62511680603,1000.0,0.6065564292505488,1.0,30379,387,26,182,3394.508076357697,0.0,0.6015747861829214,0.0,0.43256061772505444,0.0,135.94416681925455,0.0,135.94416681925455,0.0,605.3694101969401,5417.599206848145,5.128575218947526,0.0,0.6015747861829214,0.0,5.128575218947526,1.0774654584608996,0.43256061772505444,0.6015747861829214,5.4377666727701826,135.78032305430787
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,109,7.3957206753211535,0.7444646488626798,46.42026914417744,0.880864226062888,21.321832390931938,39580.154979171755,1000.0,0.5804890752848212,1.0,30885,1146,33,190,3877.314586239807,0.0,0.6040945757735352,0.0,0.473051028039593,0.0,136.2622786301833,0.0,136.2622786301833,0.0,241.07317029512845,5535.894180030823,5.189380044635692,0.0,0.6040945757735352,0.0,5.189380044635692,1.0654780523102634,0.473051028039593,0.6040945757735352,11.809397481282552,336.0339308074499
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,110,7.3957206753211535,0.7423633139332135,38.476313227713106,0.8268945713615987,20.338906188805897,39766.316652069094,1000.0,0.48812870327624025,1.0,30605,888,39,182,3464.768184609898,0.0,0.6035673783802428,0.0,0.4064484533543388,0.0,136.22346305847168,0.0,136.22346305847168,0.0,144.09664233525595,80412.89547088623,5.252038339843918,0.0,0.6035673783802428,0.0,5.252038339843918,1.0454780865102629,0.4064484533543388,0.6035673783802428,10.897877044677735,277.1814547687918
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,111,7.3957206753211535,0.7479069809118907,73.35653084099293,0.815861928122115,22.077752453940256,39932.4255757904,1000.0,0.48283178505854624,1.0,30267,369,55,155,3107.7972025664158,0.0,0.6011527763049179,0.0,0.4309467652014324,0.0,135.63084629603796,0.0,135.63084629603796,0.0,239.813597542899,20642.445549316406,5.2897224173258985,0.0,0.6011527763049179,0.0,5.2897224173258985,1.0339955714480986,0.4309467652014324,0.6011527763049179,6.329439493815104,145.03053611976603
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,112,7.3957206753211535,0.7522063122193019,34.95776651640733,0.9555805805467739,29.710960626602173,40205.686362380984,1000.0,0.8028174982490364,1.0,30171,243,76,128,2065.0774472812423,0.0,0.6002290721471661,0.0,0.572824016213417,0.0,135.1713161468506,0.0,135.1713161468506,0.0,1040.5108642578125,31803.83287231445,5.300914217885563,0.0,0.6002290721471661,0.0,5.300914217885563,1.0449966409378106,0.572824016213417,0.6002290721471661,3.6045684305826824,55.06873192749979
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,113,7.3957206753211535,0.7523489810029665,37.31034066428741,0.766198763434808,24.033984661102295,40135.196747817994,1000.0,0.5079674286417707,1.0,30146,404,115,97,3010.415477069788,0.0,0.6002490588581232,0.0,0.42549104057252407,0.0,135.56349277496338,0.0,135.56349277496338,0.0,391.52660751342773,423498.11699752806,5.338547161617685,0.0,0.6002490588581232,0.0,5.338547161617685,1.0421070890192123,0.42549104057252407,0.6002490588581232,7.230052947998047,160.55549211038868
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,114,7.3957206753211535,0.7487506481011709,40.889691258569556,0.9333912554964847,21.628894742329916,42077.391107788084,1000.0,0.7613219262668441,1.0,30624,697,38,173,3723.3308973658122,0.0,0.6030861486008362,0.0,0.4449685742147267,0.0,136.163916015625,0.0,136.163916015625,0.0,228.19692637125652,9843.015286445618,5.371820431160714,0.0,0.6030861486008362,0.0,5.371820431160714,1.030449033851862,0.4449685742147267,0.6030861486008362,6.80819580078125,186.16654486829057
