algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,sigma_n_honest,sigma_n_attacker,eps_n_honest,eps_n_attacker,krum_score_honest,krum_score_attacker,sigma_dp_honest,sigma_dp_attacker,n_dp_norm_honest,n_dp_norm_attacker,trust_honest,trust_attacker,noise_norm_honest,noise_norm_attacker,nsr_honest,nsr_attacker,eps_avg,eps_std,avg_trust,avg_sigma_dp_precap,avg_n_dp_norm_postcap,avg_nsr
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,71,2.239547937131616,0.8826339787244797,0.3912250938018163,0.7859744748411461,1.8380479872226716,54.038701095581054,1000.0,0.574633968642344,1.0,30053,261,128,78,1.2341249763965607,0.0,1.919963797053058,0.0,2.551180386543274,468.8213848483563,1.2341249763965607,0.0,278.0254669189453,0.0,0.7658750236034393,0.0,278.0254669189453,0.0,11819.062888233737,0.0,1.919963797053058,0.3007350387127477,0.7658750236034393,1.2341249763965607,9.267515563964844,393.96876294112457
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,72,2.239547937131616,0.8825899769862493,0.39130906482537586,0.9479452261916872,1.8037923216819762,89.50831657409668,1000.0,0.4830429343424998,1.0,30388,492,53,157,1.2501024007797241,0.0,1.9207765992559056,0.0,2.3553444782892865,158.83961534917356,1.2501024007797241,0.0,282.2781565348307,0.0,0.7498975992202759,0.0,282.2781565348307,0.0,12868.295238583289,0.0,1.9207765992559056,0.30087609888203304,0.7498975992202759,1.2501024007797241,14.113907826741537,643.4147619291646
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,73,2.239547937131616,0.8821246435244878,0.3923077842593193,0.9121906166789073,1.8682725340127946,97.60019585609436,1000.0,0.5057145230156859,1.0,30459,666,59,158,1.2603288739919662,0.0,1.9217240669740319,0.0,2.1709386825561525,59.100372397899626,1.2603288739919662,0.0,284.11945190429685,0.0,0.7396711260080338,0.0,284.11945190429685,0.0,12571.536325561352,0.0,1.9217240669740319,0.3010694280583177,0.7396711260080338,1.2603288739919662,18.94129679361979,838.1024217040903
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,74,2.239547937131616,0.8822613098224004,0.3922278375426928,0.8760137966521675,1.6690611759821574,102.98485367298126,1000.0,0.6900116730577496,1.0,30515,594,31,180,1.2482168952624002,0.0,1.9287602324036426,0.0,1.4509196043014527,19.21038825392723,1.2482168952624002,0.0,281.5084747314453,0.0,0.7517831047375997,0.0,281.5084747314453,0.0,12816.54990418069,0.0,1.9287602324036426,0.2799427773068944,0.7517831047375997,1.2482168952624002,14.075423736572265,640.8274952090347
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,75,2.239547937131616,0.8821963119506836,0.39237053235371905,0.9197993541235989,1.8022733224289758,105.09252309799194,1000.0,0.5546069616541698,1.0,30401,481,43,167,1.3015091248920985,0.0,1.929441375747187,0.0,1.2762279893670763,30.189031769633292,1.3015091248920985,0.0,293.82381657191684,0.0,0.6984908751079014,0.0,293.82381657191684,0.0,13246.235197597542,0.0,1.929441375747187,0.28004636397947275,0.6984908751079014,1.3015091248920985,13.711778106689453,618.1576425545519
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,76,2.239547937131616,0.8818516447146734,0.3933650666475296,0.9071962122103073,2.107837710529566,108.7229770231247,1000.0,0.5306950622873785,1.0,30432,556,57,155,1.2339425459504128,0.0,1.9365664930294175,0.0,2.85421721637249,221.25509027004242,1.2339425459504128,0.0,278.10558795928955,0.0,0.7660574540495872,0.0,278.10558795928955,0.0,11797.82941637114,0.0,1.9365664930294175,0.2570535845540394,0.7660574540495872,1.2339425459504128,14.832298024495442,629.2175688731274
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,77,2.239547937131616,0.881678978006045,0.3938275670011838,0.89221745457232,1.9191301570219153,126.10026782989502,1000.0,0.33624775973708754,1.0,30120,434,121,93,1.2781702876091003,0.0,1.9373119811977146,0.0,3.4662078689126408,146.55143074750902,1.2781702876091003,0.0,288.2307667451746,0.0,0.7218297123908997,0.0,288.2307667451746,0.0,13123.612250588052,0.0,1.9373119811977146,0.25718846227504727,0.7218297123908997,1.2781702876091003,16.333076782226563,743.6713608666562
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,78,2.239547937131616,0.8815439782540003,0.39438524772723516,0.958435493956238,2.2911231301047583,143.4135880327225,1000.0,0.7548420244130949,1.0,30496,472,17,189,1.2346921942450784,0.0,1.9378582507950837,0.0,5.5138281692158095,18.214846460819246,1.2346921942450784,0.0,277.9981301047585,0.0,0.7653078057549216,0.0,277.9981301047585,0.0,12368.55267950489,0.0,1.9378582507950837,0.25733788107244365,0.7653078057549216,1.2346921942450784,10.193264770507813,453.5135982485127
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,79,2.239547937131616,0.881583645939827,0.39450911660989124,0.7879027457492727,1.7793540768325329,143.7753963661194,1000.0,0.5566638643975388,1.0,30320,466,55,157,1.234901051968336,0.0,1.9449707384368264,0.0,1.8694397956132889,416.79282872974875,1.234901051968336,0.0,278.63212394714355,0.0,0.7650989480316639,0.0,278.63212394714355,0.0,13356.21103453681,0.0,1.9449707384368264,0.23176139760123432,0.7650989480316639,1.234901051968336,14.860379943847656,712.3312551752965
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,80,2.239547937131616,0.8814709786574045,0.3948120958606402,0.8461826770378286,1.7494597397744656,154.28591318607332,1000.0,0.47411707736932124,1.0,30300,486,73,139,1.2746991664171219,0.0,1.9457428853079954,0.0,1.5432439744472504,205.20983341097832,1.2746991664171219,0.0,287.4948196411133,0.0,0.7253008335828781,0.0,287.4948196411133,0.0,13833.190463458748,0.0,1.9457428853079954,0.2318460929551659,0.7253008335828781,1.2746991664171219,15.333057047526042,737.7701580511332
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,81,2.239547937131616,0.881615645289421,0.3946545001864433,0.8918507982080689,1.703754437821252,173.28508325576783,1000.0,0.7124928747346992,1.0,30493,541,36,174,1.2525432642017091,0.0,1.9464819634867732,0.0,1.9641923904418945,39.99224029302597,1.2525432642017091,0.0,282.7248055594308,0.0,0.7474567357982908,0.0,282.7248055594308,0.0,14702.891290576212,0.0,1.9464819634867732,0.2319312571262192,0.7474567357982908,1.2525432642017091,13.193824259440104,686.1349268935567
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,82,2.239547937131616,0.8817923124631246,0.3943001702427864,0.9627297774333807,1.7193817377090455,175.71903094768524,1000.0,0.5580066637693756,1.0,29862,72,150,52,1.2768389344215394,0.0,1.9466896760198331,0.0,5.314312553405761,531.616409471035,1.2768389344215394,0.0,288.2317687988281,0.0,0.7231610655784607,0.0,288.2317687988281,0.0,14413.77424155817,0.0,1.9466896760198331,0.23194334445522063,0.7231610655784607,1.2768389344215394,4.803862813313802,240.2295706926362
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,83,2.239547937131616,0.8814673115809758,0.39547202428181966,0.8805613106000715,2.2519678592681887,219.09483689308166,1000.0,0.5477587740909503,1.0,30328,463,66,145,1.216014607747396,0.0,1.9476207966739223,0.0,5.065642197926839,97.4993578672409,1.216014607747396,0.0,274.073486328125,0.0,0.7839853922526042,0.0,274.073486328125,0.0,12949.89667788971,0.0,1.9476207966739223,0.23211774185784567,0.7839853922526042,1.216014607747396,13.70367431640625,647.4948338944855
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,84,2.239547937131616,0.8813976422945659,0.39574648211399716,0.8872299199688076,1.922456409249987,225.74067649841308,1000.0,0.7753311924447716,1.0,30632,666,29,181,1.2549074462481908,0.0,1.9483493550714344,0.0,3.8742709500449046,22.01053876042366,1.2549074462481908,0.0,283.10873631068637,0.0,0.7450925537518093,0.0,283.10873631068637,0.0,14482.226234590957,0.0,1.9483493550714344,0.2322062944462805,0.7450925537518093,1.2549074462481908,13.211741027832032,675.8372242809114
