algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,krum_score_honest,krum_score_attacker
krum,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,20,0.0,0.7583483143647511,0.7025102297465007,nan,0.04758187166104714,0.08624836290255189,,0.0,nan,0,30519,0,213,0.14571099871148666,1.1399276557564735
krum,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,21,0.0,0.7601889804999034,0.6949379986524582,nan,0.04644966005037228,0.08892282040789723,,0.0,nan,0,30599,0,211,0.21239517733920366,1.2132990583777428
krum,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,22,0.0,0.7620429833730061,0.6875709078709284,nan,0.04515669533361991,0.08960636781528591,,0.0,nan,0,31161,0,217,0.22922780364751816,1.2661131531000138
krum,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,23,0.0,0.7637276472647985,0.6813569003343583,nan,0.04424741476774216,0.09203495318070054,,0.0,nan,0,30462,0,212,0.1614203555509448,1.3558534598350525
krum,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,24,0.0,0.7657539808750152,0.6745998362700144,nan,0.04345474646737178,0.09104854077100753,,0.0,nan,0,30716,0,214,0.19957158491015434,1.2826555174589158
krum,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,25,0.0,0.7671666447321573,0.669043529232343,nan,0.04269891599814097,0.09359935333952307,,0.0,nan,0,30650,0,208,0.27966810755121213,1.4282673493027687
krum,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,26,0.0,0.7684356458981831,0.6636325639486312,nan,0.04165424682199955,0.09757139107212424,,0.0,nan,0,30683,0,211,0.23784298041405585,1.6069565892219544
krum,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,27,0.0,0.7696019792556763,0.6594507249196371,nan,0.04111928381025791,0.10405510919168591,,0.0,nan,0,31151,0,217,0.30312861129641533,1.862273292541504
krum,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,28,0.0,0.7709023133913676,0.6553447723388672,nan,0.04097381830215454,0.10795524153858423,,0.0,nan,0,31021,0,217,0.28817073305082674,1.97144664645195
krum,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,29,0.0,0.7723899803558986,0.6501295936107635,nan,0.04050710382560889,0.11068863868713379,,0.0,nan,0,31203,0,215,0.3610105878324248,2.207310695052147
krum,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,30,0.0,0.773724981546402,0.6460866548617681,nan,0.039366038839022316,0.11525406029075384,,0.0,nan,0,31284,0,220,0.30101051448251714,2.4143880516290666
krum,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,31,0.0,0.7742966473102569,0.6431500653425852,nan,0.03924952320754528,0.11810900613665581,,0.0,nan,0,30676,0,212,0.3229731152532622,2.690247030258179
krum,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,32,0.0,0.7755223131179809,0.6389409814278285,nan,0.03929554756730795,0.1249020447395742,,0.0,nan,0,30643,0,213,0.30727164769688475,3.1347941333055496
krum,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,33,0.0,0.7765449804067611,0.6360926351944606,nan,0.03848348284761111,0.13102498434484006,,0.0,nan,0,30599,0,211,0.3137887794679652,3.6538211822509767
krum,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,34,0.0,0.7759569805860519,0.6366657197475434,nan,0.037970737839738526,0.14097681876271964,,0.0,nan,0,32133,0,223,0.6527520289401645,4.10774729847908
krum,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,35,0.0,0.7776329801479975,0.6311334937810897,nan,0.039837384565422934,0.1492478995397687,,0.0,nan,0,30564,0,210,0.5321923494338989,4.721514768600464
krum,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,36,0.0,0.7777916465202968,0.6296733033657074,nan,0.03765251570070783,0.16457878947257995,,0.0,nan,0,30718,0,212,0.6382272115442902,5.6236454713344575
krum,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,37,0.0,0.7803703123331069,0.6232808272043864,nan,0.03830363567918539,0.18182322297245265,,0.0,nan,0,30058,0,210,0.22951469079337336,7.047122166156769
krum,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,38,0.0,0.7801153161128362,0.6229960948228837,nan,0.03608502727622787,0.19592262234538793,,0.0,nan,0,31179,0,223,0.5237033360172063,8.27409528017044
krum,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,39,0.0,0.7805666464567185,0.6220098127921422,nan,0.03705366125330329,0.20223880149424076,,0.0,nan,0,30446,0,212,0.5012488885281178,9.054547810554505
krum,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,40,0.0,0.7821133154630661,0.6172404156128566,nan,0.03718431532382965,0.20970434375107289,,0.0,nan,0,30853,0,213,0.7584350367697577,10.047511682510375
krum,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,41,0.0,0.781267314751943,0.6203246184190114,nan,0.036146387041856846,0.22274626705795528,,0.0,nan,0,31203,0,223,0.57845454144737,11.598923635482787
krum,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,42,0.0,0.7815236461162567,0.6191355727116267,nan,0.038159349920849,0.243547002710402,,0.0,nan,0,31104,0,212,1.4064778020671969,13.626547300815583
krum,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,43,0.0,0.7810843149820964,0.6242022343476613,nan,0.0379193056623141,0.26114944610744717,,0.0,nan,0,31007,0,217,1.1553547476004395,15.281919236183166
krum,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,44,0.0,0.7816503129402796,0.6207628005743027,nan,0.03953581594551603,0.28555858850479127,,0.0,nan,0,31094,0,218,1.5061853556221143,18.671146421432496
krum,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,45,0.0,0.7835509800910949,0.6118368877967199,nan,0.03900352359438936,0.3084417409822345,,0.0,nan,0,31565,0,221,2.3515566620709643,21.315703263282774
krum,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,46,0.0,0.7842913136879603,0.6141974081595739,nan,0.03615054015691082,0.3210826649516821,,0.0,nan,0,30769,0,209,4.157000158447772,23.182454376220704
krum,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,47,0.0,0.7833936472733816,0.6149596454699834,nan,0.036369305476546286,0.32240915030241013,,0.0,nan,0,31541,0,215,3.6449559374767193,23.435259079933168
krum,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,48,0.0,0.7848239789406458,0.6125168577829997,nan,0.03824921144793431,0.3319891256839037,,0.0,nan,0,30386,0,210,1.365096230356192,25.52511396408081
krum,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,49,0.0,0.7844816468159358,0.612122500538826,nan,0.036523670237511394,0.36700657695531846,,0.0,nan,0,30478,0,210,2.389299951239743,29.803274984359742
