algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,eps_n_honest,eps_n_attacker,n_dp_norm_honest,n_dp_norm_attacker,krum_score_honest,krum_score_attacker,sigma_n_honest,sigma_n_attacker,noise_norm_honest,noise_norm_attacker,nsr_honest,nsr_attacker,trust_honest,trust_attacker,sigma_dp_honest,sigma_dp_attacker,eps_avg,eps_std,avg_trust,avg_sigma_dp_precap,avg_n_dp_norm_postcap,avg_nsr
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,101,6.965287242042147,0.7953497807979584,0.5900935490131378,0.0,1.138639003286759,0.0,1000.0,0.0,0.0,4.847731924258005,0.0,139.52173563639323,0.0,17.514886474609376,0.0,0.6181346767897151,0.0,139.52173563639323,0.0,5465.193220451688,0.0,0.5006758480643233,0.0,0.6181346767897151,0.0,4.847731924258005,1.0839405404344744,0.5006758480643233,0.6181346767897151,8.371304138183593,327.91159322710126
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,102,6.965287242042147,0.7954065783023834,0.5903406051397324,0.0,1.2454678526631109,0.0,1000.0,0.0,0.0,4.900362945466266,0.0,136.89008811668114,0.0,17.776388450905127,0.0,0.606879096996383,0.0,136.89008811668114,0.0,5155.519871284819,0.0,0.4837357782655292,0.0,0.606879096996383,0.0,4.900362945466266,1.0726537587733695,0.4837357782655292,0.606879096996383,7.392064758300782,278.39807304938023
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,103,6.965287242042147,0.7953869798183442,0.5910075151920319,0.0,1.064233603754214,0.0,1000.0,0.0,0.0,4.954534196615508,0.0,136.63513510567802,0.0,12.604412828172956,0.0,0.6059740211839938,0.0,136.63513510567802,0.0,5313.04081164902,0.0,0.5009759717753955,0.0,0.6059740211839938,0.0,4.954534196615508,1.0446941251360193,0.5009759717753955,0.6059740211839938,7.6515675659179685,297.530285452345
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,104,6.965287242042147,0.795459380030632,0.5912963416576386,0.0,1.1420010569194952,0.0,1000.0,0.0,0.0,5.001311006865346,0.0,141.3841776529948,0.0,19.16225783030192,0.0,0.6271264180381894,0.0,141.3841776529948,0.0,5284.637867119887,0.0,0.3971754043052594,0.0,0.6271264180381894,0.0,5.001311006865346,1.027700896518337,0.3971754043052594,0.6271264180381894,8.483050659179687,317.07827202719324
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,105,6.965287242042147,0.7952987790107727,0.591951491355896,0.0,1.2163558032201685,0.0,1000.0,0.0,0.0,5.027078539754301,0.0,138.1228723940642,0.0,23.453225481769312,0.0,0.6129024450920721,0.0,138.1228723940642,0.0,5252.017557324269,0.0,0.43142358375632245,0.0,0.6129024450920721,0.0,5.027078539754301,1.0295297441688593,0.43142358375632245,0.6129024450920721,6.353652130126953,241.59280763691638
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,106,6.965287242042147,0.7952277797460556,0.5927072606086731,0.0,1.2009708389880196,0.0,1000.0,0.0,0.0,5.064029877851391,0.0,138.33575980894028,0.0,19.12394351343955,0.0,0.6136622408718891,0.0,138.33575980894028,0.0,5191.7229735472065,0.0,0.4541415203843386,0.0,0.6136622408718891,0.0,5.064029877851391,1.0288504786641521,0.4541415203843386,0.6136622408718891,8.576817108154296,321.88682435992683
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,107,6.971079766778521,0.7954933804273605,0.5926081320047378,0.0,1.4742119854146785,0.0,1000.0,0.0,0.0,5.095451844590771,0.0,136.093281139027,0.0,20.759725765748456,0.0,0.603133937723858,0.0,136.093281139027,0.0,5119.6442549997455,0.0,0.5083059831099077,0.0,0.603133937723858,0.0,5.095451844590771,1.026751892769279,0.5083059831099077,0.603133937723858,5.988104370117187,225.26434721998876
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,108,6.971079766778521,0.7953355786800385,0.5935963211059571,0.0,1.1832348425751147,0.0,1000.0,0.0,0.0,5.124449797266881,0.0,137.26497816002887,0.0,13.255597570668096,0.0,0.6084189216643807,0.0,137.26497816002887,0.0,5156.25195453693,0.0,0.43136822999171587,0.0,0.6084189216643807,0.0,5.124449797266881,1.0229930304474755,0.43136822999171587,0.6084189216643807,6.314188995361328,237.18758990869875
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,109,6.9862767010344085,0.7952259795665741,0.5942890483140946,0.0,1.255090726049323,0.0,1000.0,0.0,0.0,5.1885426840830355,0.0,136.27306004574424,0.0,24.950965053156803,0.0,0.6041191638367946,0.0,136.27306004574424,0.0,5173.73606031031,0.0,0.48076578229665756,0.0,0.6041191638367946,0.0,5.1885426840830355,1.0006474207634763,0.48076578229665756,0.6041191638367946,10.356752563476563,393.2039405835836
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,110,7.027873371667545,0.7950105786323547,0.5951998943090439,0.0,1.4145796736702323,0.0,1000.0,0.0,0.0,5.237228741203419,0.0,136.41346549987793,0.0,27.876147747039795,0.0,0.6051286682815329,0.0,136.41346549987793,0.0,5056.829684171382,0.0,0.4779590966645628,0.0,0.6051286682815329,0.0,5.237228741203419,0.9868767935259223,0.4779590966645628,0.6051286682815329,8.730461791992187,323.63709978696846
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,111,7.027873371667545,0.7950603803396225,0.595451177239418,0.0,1.252184671163559,0.0,1000.0,0.0,0.0,5.267927974106275,0.0,136.6196337890625,0.0,15.203330459594726,0.0,0.6055197876478898,0.0,136.6196337890625,0.0,5368.573577680101,0.0,0.4272605834901333,0.0,0.6055197876478898,0.0,5.267927974106275,0.9830742764450756,0.4272605834901333,0.6055197876478898,6.830981689453125,268.4286788840051
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,112,7.266540294096612,0.7952291798591614,0.5959631286859512,0.0,1.4856963044121152,0.0,1000.0,0.0,0.0,5.288338401804315,0.0,135.4927498953683,0.0,24.250978515261696,0.0,0.6002290721471659,0.0,135.4927498953683,0.0,5197.425904819828,0.0,0.5441789584500449,0.0,0.6002290721471659,0.0,5.288338401804315,0.9932835763323556,0.5441789584500449,0.6002290721471659,5.6906954956054685,218.29188800243278
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,113,7.345864524938718,0.7950709784030914,0.5969175850152969,0.0,1.393565661979444,0.0,1000.0,0.0,0.0,5.3338678987431605,0.0,135.4643425218987,0.0,25.0368419416023,0.0,0.6002537900577187,0.0,135.4643425218987,0.0,5048.880093133972,0.0,0.4705189669674093,0.0,0.6002537900577187,0.0,5.3338678987431605,0.9831919647575714,0.4705189669674093,0.6002537900577187,8.940646606445313,333.2260861468422
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,114,7.345864524938718,0.7949335802793502,0.5975292248725891,0.0,1.2146651631799237,0.0,1000.0,0.0,0.0,5.372357199070115,0.0,136.579480927566,0.0,19.062762096010406,0.0,0.6052666500108994,0.0,136.579480927566,0.0,5014.0973777409545,0.0,0.4366776241824545,0.0,0.6052666500108994,0.0,5.372357199070115,0.9752948174232049,0.4366776241824545,0.6052666500108994,7.921609893798828,290.81764790897535
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,115,7.345864524938718,0.795019179224968,0.5980507453680038,0.0,1.4065789984805244,0.0,1000.0,0.0,0.0,5.402276001192473,0.0,135.41814041137695,0.0,23.157162393842423,0.0,0.600229072147166,0.0,135.41814041137695,0.0,5292.91463035895,0.0,0.5412497504481247,0.0,0.600229072147166,0.0,5.402276001192473,0.9795059246499481,0.5412497504481247,0.600229072147166,7.58341586303711,296.40321930010117
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,116,7.358771055729475,0.7949687793254853,0.5987905596494675,0.0,1.3058586192853523,0.0,1000.0,0.0,0.0,5.435832703979578,0.0,135.48828587387547,0.0,24.187218001394562,0.0,0.6002290721471661,0.0,135.48828587387547,0.0,4975.073944343763,0.0,0.4451602040366693,0.0,0.6002290721471661,0.0,5.435832703979578,0.987503306627046,0.4451602040366693,0.6002290721471661,8.942226867675782,328.3548803266884
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,117,7.358771055729475,0.7949317795038223,0.599634437084198,0.0,1.367022165407737,0.0,1000.0,0.0,0.0,5.469825108749852,0.0,135.53503545125326,0.0,19.443610072135925,0.0,0.6002290721471661,0.0,135.53503545125326,0.0,5402.402645191264,0.0,0.47023288905620575,0.0,0.6002290721471661,0.0,5.469825108749852,0.9721568268230754,0.47023288905620575,0.6002290721471661,6.505681701660157,259.3153269691807
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,118,7.469772900856871,0.7946691786050797,0.6009097239971161,0.0,1.685473038544578,0.0,1000.0,0.0,0.0,5.503378589754562,0.0,136.01235961914062,0.0,45.021522029753655,0.0,0.6032623112787511,0.0,136.01235961914062,0.0,5234.694971071823,0.0,0.5126411168565673,0.0,0.6032623112787511,0.0,5.503378589754562,0.9736695327912421,0.5126411168565673,0.6032623112787511,8.432766296386719,324.551088206453
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,119,7.469772900856871,0.7945897794961929,0.6011649936437606,0.0,1.1023919383684795,0.0,1000.0,0.0,0.0,5.531181697578625,0.0,135.91764767964682,0.0,14.373771955569586,0.0,0.6032457609274314,0.0,135.91764767964682,0.0,5426.024651641476,0.0,0.4152179680143793,0.0,0.6032457609274314,0.0,5.531181697578625,0.9665815326905367,0.4152179680143793,0.6032457609274314,6.524047088623047,260.4491832787908
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,120,7.469772900856871,0.7946011793613433,0.6022470747232437,0.0,1.3368617142550647,0.0,1000.0,0.0,0.0,5.564821008219571,0.0,135.75672483444214,0.0,25.633789256215096,0.0,0.6020129056328992,0.0,135.75672483444214,0.0,5156.078067155636,0.0,0.4331104306038469,0.0,0.6020129056328992,0.0,5.564821008219571,0.9649066074109464,0.4331104306038469,0.6020129056328992,8.688430389404298,329.9889962979607
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,121,7.469772900856871,0.7944749784469605,0.6032471196651459,0.0,1.4770346098932727,0.0,1000.0,0.0,0.0,5.594482523088912,0.0,136.16546788708916,0.0,25.236774576121363,0.0,0.603258758541778,0.0,136.16546788708916,0.0,4991.082603231322,0.0,0.4511311535948309,0.0,0.603258758541778,0.0,5.594482523088912,0.9649594632636238,0.4511311535948309,0.603258758541778,7.8975971374511715,289.48279098741665
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,122,7.469772900856871,0.7946279798746109,0.6036406191587448,0.0,1.4517478676218736,0.0,1000.0,0.0,0.0,5.6184632777227685,0.0,135.59562281558388,0.0,14.835875762136359,0.0,0.6016796161795808,0.0,135.59562281558388,0.0,5263.927737778066,0.0,0.4386139484612565,0.0,0.6016796161795808,0.0,5.6184632777227685,0.9582328882432167,0.4386139484612565,0.6016796161795808,5.1526336669921875,200.02925403556654
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,123,7.469772900856871,0.7945273804664612,0.6043593051433563,0.0,1.4140829584177803,0.0,1000.0,0.0,0.0,5.635161736740514,0.0,135.50433349609375,0.0,14.10388458476347,0.0,0.6006885928038536,0.0,135.50433349609375,0.0,5280.627896304115,0.0,0.43861786758198457,0.0,0.6006885928038536,0.0,5.635161736740514,0.9599689911218329,0.43861786758198457,0.6006885928038536,4.607147338867187,179.54134847433988
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,124,7.501808724424993,0.7945641782283783,0.6048729082345963,0.0,1.1477919907673546,0.0,1000.0,0.0,0.0,5.66526786948625,0.0,135.50654668393344,0.0,12.174443535182787,0.0,0.6002290721471659,0.0,135.50654668393344,0.0,5563.170826886682,0.0,0.4633043474801209,0.0,0.6002290721471659,0.0,5.66526786948625,0.9429582804856189,0.4633043474801209,0.6002290721471659,6.233301147460938,255.90585803678744
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,125,7.501808724424993,0.7944031796455383,0.6055105675458908,0.0,1.179246210389667,0.0,1000.0,0.0,0.0,5.701331181169822,0.0,135.36116423430266,0.0,15.289110289679634,0.0,0.600229072147166,0.0,135.36116423430266,0.0,5265.538936227904,0.0,0.4500034505294429,0.0,0.600229072147166,0.0,5.701331181169822,0.9078344125540486,0.4500034505294429,0.600229072147166,7.309502868652344,284.3391025563068
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,126,7.501808724424993,0.7945235797166824,0.60601309299469,0.0,1.413429221040324,0.0,1000.0,0.0,0.0,5.717386969786664,0.0,135.29489697908102,0.0,13.376969312366686,0.0,0.600229072147166,0.0,135.29489697908102,0.0,5217.676397725465,0.0,0.4642853054561113,0.0,0.600229072147166,0.0,5.717386969786664,0.9152759255919871,0.4642853054561113,0.600229072147166,5.141206085205078,198.2717031135677
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,127,7.501808724424993,0.7944301810264588,0.6072825593948364,0.0,1.647213680500334,0.0,1000.0,0.0,0.0,5.743656206077158,0.0,135.36588287353516,0.0,24.334765260869805,0.0,0.6002290721471659,0.0,135.36588287353516,0.0,5356.405616521574,0.0,0.47759231755679304,0.0,0.6002290721471659,0.0,5.743656206077158,0.9023784227617611,0.47759231755679304,0.6002290721471659,5.956098846435546,235.68184712694935
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,128,7.501808724424993,0.7945693792104721,0.6073455647230148,0.0,1.2837258306773085,0.0,1000.0,0.0,0.0,5.766986422176502,0.0,135.54734802246094,0.0,12.824993522543656,0.0,0.600229072147166,0.0,135.54734802246094,0.0,5410.955382499607,0.0,0.4643301030522899,0.0,0.600229072147166,0.0,5.766986422176502,0.8937273533109598,0.4643301030522899,0.600229072147166,5.1507992248535155,205.61630453498506
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,129,7.501808724424993,0.794469580411911,0.6083271262645722,0.0,1.0707159426176187,0.0,1000.0,0.0,0.0,5.797279476169246,0.0,135.29245041355944,0.0,14.857145858533455,0.0,0.6002290721471661,0.0,135.29245041355944,0.0,5622.807037240849,0.0,0.4030606902458451,0.0,0.6002290721471661,0.0,5.797279476169246,0.8947990349484388,0.4030606902458451,0.6002290721471661,8.929301727294922,371.105264457896
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,130,7.501808724424993,0.7943567789793015,0.6089541985988617,0.0,1.4546516793114799,0.0,1000.0,0.0,0.0,5.816823003593027,0.0,136.15492684500558,0.0,21.16683596656436,0.0,0.6029854421036861,0.0,136.15492684500558,0.0,5396.814247102868,0.0,0.4231143109500408,0.0,0.6029854421036861,0.0,5.816823003593027,0.8981477485463901,0.4231143109500408,0.6029854421036861,5.7185069274902345,226.66619837832044
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,131,7.584673017196245,0.7942529785633087,0.6101679397821427,0.0,1.510242718127778,0.0,1000.0,0.0,0.0,5.8432223751557,0.0,135.51078360421317,0.0,18.535822346096946,0.0,0.6002290721471659,0.0,135.51078360421317,0.0,5382.814266649449,0.0,0.4422921259399681,0.0,0.6002290721471659,0.0,5.8432223751557,0.8867231962218737,0.4422921259399681,0.6002290721471659,5.691452911376953,226.0781991992768
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,132,7.709105839986629,0.7940553805828094,0.6111612846851349,0.0,1.2357456013560295,0.0,1000.0,0.0,0.0,5.878076284053128,0.0,135.38900417751736,0.0,23.318294631110298,0.0,0.600229072147166,0.0,135.38900417751736,0.0,5424.007640046368,0.0,0.40812913659546113,0.0,0.600229072147166,0.0,5.878076284053128,0.8875301476121401,0.40812913659546113,0.600229072147166,9.74800830078125,390.5285500833385
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,133,7.709105839986629,0.7938669800758362,0.612460019826889,0.0,1.5289830049430881,0.0,1000.0,0.0,0.0,5.909968082452968,0.0,135.3308597140842,0.0,24.08010525173611,0.0,0.600229072147166,0.0,135.3308597140842,0.0,5245.020963893774,0.0,0.42014384600851273,0.0,0.600229072147166,0.0,5.909968082452968,0.8686780993962617,0.42014384600851273,0.600229072147166,7.3078664245605465,283.23113205026385
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,134,7.709105839986629,0.7939749790430068,0.6131659862995148,0.0,1.48562950608523,0.0,1000.0,0.0,0.0,5.932377561666652,0.0,135.3765471085258,0.0,18.712254316910453,0.0,0.6002290721471659,0.0,135.3765471085258,0.0,5463.93168225128,0.0,0.47099916960882104,0.0,0.6002290721471659,0.0,5.932377561666652,0.8587425559322782,0.47099916960882104,0.6002290721471659,6.227321166992187,251.34085738355887
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,135,7.709105839986629,0.793905579328537,0.6137890971899033,0.0,1.1179549795176302,0.0,1000.0,0.0,0.0,5.954600193086883,0.0,135.46510314941406,0.0,13.060876062938146,0.0,0.600229072147166,0.0,135.46510314941406,0.0,5463.36331749584,0.0,0.3777510244399309,0.0,0.600229072147166,0.0,5.954600193086883,0.8654461661782342,0.3777510244399309,0.600229072147166,7.586045776367188,305.94834577976707
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,136,7.709105839986629,0.7938563805818558,0.6149728746414185,0.0,1.5308819176821873,0.0,1000.0,0.0,0.0,5.977576755117687,0.0,135.4410989695582,0.0,37.919895616070974,0.0,0.6012173723117032,0.0,135.4410989695582,0.0,5488.915328859593,0.0,0.4647490197214587,0.0,0.6012173723117032,0.0,5.977576755117687,0.869695443677638,0.4647490197214587,0.6012173723117032,7.855583740234375,318.35708907385634
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,137,7.8335386627770145,0.7934505792856217,0.6174837661981583,0.0,1.5538505950281698,0.0,1000.0,0.0,0.0,6.004436218002357,0.0,135.33730980657762,0.0,30.524957226168723,0.0,0.6002290721471659,0.0,135.33730980657762,0.0,4966.995092463735,0.0,0.38597261280782763,0.0,0.6002290721471659,0.0,6.004436218002357,0.872328340370262,0.38597261280782763,0.6002290721471659,8.390913208007813,307.95369573275156
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,138,7.8335386627770145,0.7935721789598464,0.6178498858213425,0.0,1.6026693219691515,0.0,1000.0,0.0,0.0,6.02861129293149,0.0,135.32835021972656,0.0,27.354770736694334,0.0,0.6002290721471661,0.0,135.32835021972656,0.0,5369.818938965079,0.0,0.43110252186656,0.0,0.6002290721471661,0.0,6.02861129293149,0.869498773346934,0.43110252186656,0.6002290721471661,6.7664175109863285,268.49094694825396
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,139,7.8335386627770145,0.7934547802209854,0.6184763163328171,0.0,1.1274802870041616,0.0,1000.0,0.0,0.0,6.060954172536119,0.0,135.43568420410156,0.0,24.5597451184247,0.0,0.600229072147166,0.0,135.43568420410156,0.0,5143.195375330148,0.0,0.33091449495908376,0.0,0.600229072147166,0.0,6.060954172536119,0.8666160887479141,0.33091449495908376,0.600229072147166,10.022240631103516,380.596457774431
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,140,7.8335386627770145,0.7934823805093765,0.6195195596218109,0.0,1.3779121280576174,0.0,1000.0,0.0,0.0,6.0815143926130775,0.0,135.38815601055438,0.0,21.286134463090164,0.0,0.600229072147166,0.0,135.38815601055438,0.0,5356.78451878557,0.0,0.4451272923212785,0.0,0.600229072147166,0.0,6.0815143926130775,0.8690907307207637,0.4451272923212785,0.600229072147166,7.040184112548828,278.5527949768496
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,141,7.903310080805337,0.7931269798278808,0.6213467749357223,0.0,1.7610187661647796,0.0,1000.0,0.0,0.0,6.101689541907132,0.0,135.47814392089845,0.0,28.89969596862793,0.0,0.6002290721471661,0.0,135.47814392089845,0.0,5579.832755962727,0.0,0.4965996048413217,0.0,0.6002290721471661,0.0,6.101689541907132,0.8723546584198124,0.4965996048413217,0.6002290721471661,6.773907196044922,278.9916377981363
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,142,7.903310080805337,0.7931195793151855,0.622076629281044,0.0,1.2892546757039698,0.0,1000.0,0.0,0.0,6.1304043892663325,0.0,135.37694757634944,0.0,18.60935950279236,0.0,0.6002290721471659,0.0,135.37694757634944,0.0,5189.060488770018,0.0,0.38908851392228494,0.0,0.6002290721471659,0.0,6.1304043892663325,0.8281577076495539,0.38908851392228494,0.6002290721471659,5.956585693359375,228.31866150588078
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,143,7.903310080805337,0.7932785811424256,0.6225827046632767,0.0,1.447490577896436,0.0,1000.0,0.0,0.0,6.1502432049505975,0.0,135.55051612854004,0.0,21.35602565606435,0.0,0.6002290721471661,0.0,135.55051612854004,0.0,5755.962904947919,0.0,0.45766500507791835,0.0,0.6002290721471661,0.0,6.1502432049505975,0.828679821295473,0.45766500507791835,0.6002290721471661,6.506424774169922,276.2862194375001
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,144,7.903310080805337,0.793188579082489,0.62363521194458,0.0,1.3650590553879738,0.0,1000.0,0.0,0.0,6.1795040835262744,0.0,135.61301231384277,0.0,19.833122094472248,0.0,0.6002290721471661,0.0,135.61301231384277,0.0,5807.71431342297,0.0,0.4110037482654055,0.0,0.6002290721471661,0.0,6.1795040835262744,0.8021792679091888,0.4110037482654055,0.6002290721471661,6.5094245910644535,278.77028704430256
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,145,7.903310080805337,0.793079180598259,0.624475880742073,0.0,1.3590516628963607,0.0,1000.0,0.0,0.0,6.204950341755879,0.0,135.53390066964286,0.0,22.104887587683542,0.0,0.600229072147166,0.0,135.53390066964286,0.0,5724.282000946491,0.0,0.4134159944951534,0.0,0.600229072147166,0.0,6.204950341755879,0.7983930215274417,0.4134159944951534,0.600229072147166,7.5898984375,320.5597920530035
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,146,7.903310080805337,0.7931275796890259,0.6250316866636276,0.0,1.2884985687940016,0.0,1000.0,0.0,0.0,6.225414810868299,0.0,135.26546843155572,0.0,17.18830278645391,0.0,0.6002290721471659,0.0,135.26546843155572,0.0,6019.863464285831,0.0,0.40972755007121875,0.0,0.6002290721471659,0.0,6.225414810868299,0.7926606322678962,0.40972755007121875,0.6002290721471659,6.222211547851563,276.9137193571482
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,147,7.903310080805337,0.7930273802280426,0.6260024043321609,0.0,1.2884116530418397,0.0,1000.0,0.0,0.0,6.251726700577716,0.0,135.49709080287388,0.0,25.310363551548548,0.0,0.600229072147166,0.0,135.49709080287388,0.0,5762.763202780571,0.0,0.3943328729431544,0.0,0.600229072147166,0.0,6.251726700577716,0.7947555074427147,0.3943328729431544,0.600229072147166,9.484796356201171,403.3934241946399
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,148,7.903310080805337,0.7929217797517777,0.6274406427145004,0.0,1.4106482920998877,0.0,1000.0,0.0,0.0,6.268715485523313,0.0,135.40072285045278,0.0,13.992805697701193,0.0,0.6002290721471659,0.0,135.40072285045278,0.0,5353.554867504325,0.0,0.3891055610200221,0.0,0.6002290721471659,0.0,6.268715485523313,0.7978211982763459,0.3891055610200221,0.6002290721471659,5.957631805419922,235.55641417019032
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,149,7.903310080805337,0.7929453798532486,0.6280945765972138,0.0,1.2345156516613705,0.0,1000.0,0.0,0.0,6.290354736407378,0.0,135.31981549944197,0.0,16.27701187133789,0.0,0.600229072147166,0.0,135.31981549944197,0.0,5787.209336932034,0.0,0.3621929748249905,0.0,0.600229072147166,0.0,6.290354736407378,0.7988143755592172,0.3621929748249905,0.600229072147166,7.57790966796875,324.0837228681939
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,150,7.903310080805337,0.792884181380272,0.628907218337059,0.0,1.3994993057690168,0.0,1000.0,0.0,0.0,6.30776583483872,0.0,135.2159552323191,0.0,12.06963764993768,0.0,0.600229072147166,0.0,135.2159552323191,0.0,5669.207752893982,0.0,0.437939841496317,0.0,0.600229072147166,0.0,6.30776583483872,0.7918669192597455,0.437939841496317,0.600229072147166,5.138206298828125,215.4298946099713
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,151,7.903310080805337,0.7928013797998429,0.6299443510770798,0.0,1.4014700207739108,0.0,1000.0,0.0,0.0,6.331351467104191,0.0,135.37423016948085,0.0,27.64359138857934,0.0,0.6002290721471659,0.0,135.37423016948085,0.0,5873.509927587752,0.0,0.4067797762972693,0.0,0.6002290721471659,0.0,6.331351467104191,0.7965123872537716,0.4067797762972693,0.6002290721471659,8.393202270507812,364.1576155104405
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,152,8.027742903595723,0.7925421793460846,0.6319717512130737,0.0,1.7765138357877732,0.0,1000.0,0.0,0.0,6.345380947094789,0.0,135.5125831604004,0.0,22.083819913864136,0.0,0.6002290721471659,0.0,135.5125831604004,0.0,5807.563835047424,0.0,0.4688892550766468,0.0,0.6002290721471659,0.0,6.345380947094789,0.7983113453006512,0.4688892550766468,0.6002290721471659,5.420503326416016,232.30255340189697
