algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,noise_norm_honest,noise_norm_attacker,nsr_honest,nsr_attacker,eps_n_honest,eps_n_attacker,trust_honest,trust_attacker,n_dp_norm_honest,n_dp_norm_attacker,krum_score_honest,krum_score_attacker,sigma_n_honest,sigma_n_attacker,sigma_dp_honest,sigma_dp_attacker,eps_avg,eps_std,avg_trust,avg_sigma_dp_precap,avg_n_dp_norm_postcap,avg_nsr
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,69,3.632231866201359,0.8769606447219849,0.41081164509058,0.9888851324789684,1.5298789872063532,57.4345381975174,1000.0,0.4347543228899161,1.0,30096,263,121,82,196.40887451171875,0.0,8562.134523802575,0.0,1.7764346917466112,0.0,0.7754303746753268,0.0,196.40880330403647,0.0,10.871402382850647,58.129760447144506,0.869998872389415,0.0,0.869998872389415,0.0,1.7764346917466112,0.697540596330186,0.7754303746753268,0.869998872389415,5.8922640991210935,256.8640357140772
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,70,3.632231866201359,0.8769343119859695,0.41092476427555086,0.9396491228070175,3.1331063508987427,63.21579048156738,1000.0,0.3331326929218977,1.0,29875,155,172,30,203.03275108337402,0.0,8283.706578050871,0.0,1.7978345166054759,0.0,0.716856949031353,0.0,203.03279495239258,0.0,8.738688290119171,341.56660668849946,0.8980403820871776,0.0,0.8980403820871776,0.0,1.7978345166054759,0.700749045700594,0.716856949031353,0.8980403820871776,5.4142078653971355,220.89884208135655
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,71,3.632231866201359,0.8769259758790334,0.41099496603012087,0.7919528216089666,2.5856681764125824,98.02348750114442,1000.0,0.5807596996364961,1.0,30047,267,134,72,193.95350494384766,0.0,7931.583996265828,0.0,1.8263392517396286,0.0,0.7512981653213501,0.0,193.9534881591797,0.0,4.166986703872681,1964.6294635486602,0.860924609425326,0.0,0.860924609425326,0.0,1.8263392517396286,0.7121915890739635,0.7512981653213501,0.860924609425326,6.465116271972656,264.38613320886094
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,72,3.632231866201359,0.8767129778862,0.41183237850666043,0.9479452261916872,2.8435811241467794,182.95068928718567,1000.0,0.4830429343424998,1.0,30378,502,63,147,192.80555419921876,0.0,8325.100156112794,0.0,1.8814780223412806,0.0,0.7428291658560435,0.0,192.8054982503255,0.0,4.5933334986368815,587.7547099661828,0.8538591804932069,0.0,0.8538591804932069,0.0,1.8814780223412806,0.7361253870700077,0.7428291658560435,0.8538591804932069,9.640274912516276,416.25500780563965
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,73,3.6820076151522882,0.8756619777282079,0.41567263384660086,0.9121906166789073,3.0097074896097182,209.61890344142913,1000.0,0.5057145230156859,1.0,30459,666,59,158,194.49825439453124,0.0,7816.615098873326,0.0,1.9417964305204063,0.0,0.7105406299233437,0.0,194.49828491210937,0.0,4.50258252620697,187.63919367313386,0.8627504616832876,0.0,0.8627504616832876,0.0,1.9417964305204063,0.7539526212832619,0.7105406299233437,0.8627504616832876,12.96655232747396,521.1076732582219
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,74,4.220510124148777,0.8757959777116775,0.4157026748855909,0.8760137966521675,2.630089247226715,220.8523975276947,1000.0,0.6900116730577496,1.0,30515,594,31,180,188.0929189046224,0.0,8003.0722564431935,0.0,1.996810397171118,0.0,0.734665322303772,0.0,188.09284362792968,0.0,3.1186695734659833,59.31056273818016,0.8340047635879563,0.0,0.8340047635879563,0.0,1.996810397171118,0.7678403861587632,0.734665322303772,0.8340047635879563,9.404642181396484,400.15361282215974
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,75,4.220510124148777,0.8755646445353826,0.41640498260656994,0.9220921230830343,2.929270305803844,225.231405043602,1000.0,0.5564420830545086,1.0,30401,480,43,168,193.03287179129464,0.0,8056.421962108807,0.0,2.041909333730073,0.0,0.6831151225737163,0.0,193.0328870500837,0.0,2.5484264067241122,92.93820107460022,0.8550598493666819,0.0,0.8550598493666819,0.0,2.041909333730073,0.779888293665694,0.6831151225737163,0.8550598493666819,9.008201395670573,375.96635823174427
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,76,4.508193455993554,0.8746883108218511,0.4194702319304148,0.9071962122103073,3.3523836005479097,232.73289640426637,1000.0,0.5306950622873785,1.0,30426,562,63,149,178.75271320343018,0.0,6732.087098030426,0.0,2.1045876519983424,0.0,0.7600272707641125,0.0,178.7527084350586,0.0,5.629744172096252,870.2533329832554,0.7931337306862285,0.0,0.7931337306862285,0.0,2.1045876519983424,0.8169520543522162,0.7600272707641125,0.7931337306862285,9.533477783203125,359.0446452282894
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,77,4.508193455993554,0.8742339771986007,0.4216110482811928,0.89221745457232,3.13183050997117,268.61358585357664,1000.0,0.33624775973708754,1.0,30139,415,102,112,184.54076699649588,0.0,7670.206380386495,0.0,2.1628469305694304,0.0,0.7012369790497948,0.0,184.54076968922334,0.0,6.622111544889562,491.8948574924469,0.8183701568036157,0.0,0.8183701568036157,0.0,2.1628469305694304,0.835182945765403,0.7012369790497948,0.8183701568036157,10.457310282389322,434.64502822190144
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,78,4.508193455993554,0.8740246464808782,0.4234518390893936,0.9590295662894407,3.543564189564098,294.0133015680313,1000.0,0.75578834416518,1.0,30496,471,17,190,173.36807112260297,0.0,6967.2686065031685,0.0,2.19845457856489,0.0,0.7595544457435608,0.0,173.36808915571734,0.0,9.566511089151556,50.12988740444183,0.7699865849618807,0.0,0.7699865849618807,0.0,2.19845457856489,0.8581699122115428,0.7595544457435608,0.7699865849618807,6.356829935709635,255.46651557178285
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,79,4.983460839440933,0.8740873116254807,0.4233375710248947,0.792068381438087,2.636727647855878,296.5018100118637,1000.0,0.5609264147127206,1.0,30271,514,104,109,171.43301486968994,0.0,7726.534490136691,0.0,2.2758261752928894,0.0,0.7574668936431408,0.0,171.4330177307129,0.0,1.9627330601215363,3406.587161625028,0.7597995003385524,0.0,0.7597995003385524,0.0,2.2758261752928894,0.8900163892679287,0.7574668936431408,0.7597995003385524,9.143094278971354,412.08183947395685
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,80,4.983460839440933,0.8738176439205806,0.4252814620733261,0.8516152294100794,2.802890133112669,422.6051733636856,1000.0,0.4781717301172047,1.0,30292,492,81,133,173.3368854522705,0.0,7865.771486423686,0.0,2.333090650578591,0.0,0.7241537980735302,0.0,173.3368444442749,0.0,2.982474774122238,702.0018667441607,0.7685549826208388,0.0,0.7685549826208388,0.0,2.333090650578591,0.9102775043515715,0.7241537980735302,0.7685549826208388,9.244631703694662,419.5078126092632
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,81,4.983460839440933,0.8739396462837855,0.424712859193484,0.8923109077783479,2.7677265065056935,456.692982339859,1000.0,0.7132429183418857,1.0,30493,540,36,175,169.7993872506278,0.0,8413.369874513604,0.0,2.396123001343675,0.0,0.7323589814560754,0.0,169.79941340855189,0.0,3.3025069066456387,115.69457122206688,0.752243569463772,0.0,0.752243569463772,0.0,2.396123001343675,0.9288506805089948,0.7323589814560754,0.752243569463772,7.9239726257324214,392.6239274773015
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,82,4.983460839440933,0.8743423114220301,0.42341241757074993,0.9627297774333807,2.6078616857528685,464.76725530147553,1000.0,0.5580066637693756,1.0,29858,78,154,46,169.64381713867186,0.0,8431.821007444505,0.0,2.415950864677728,0.0,0.7143969655036926,0.0,169.64366149902344,0.0,8.509172725677491,6099.87460067749,0.751544449654521,0.0,0.751544449654521,0.0,2.415950864677728,0.9335613509428139,0.7143969655036926,0.751544449654521,2.8273943583170573,140.53035012407508
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,83,4.983460839440933,0.8735679783423742,0.42710653553406397,0.8804508310452898,3.577003268400828,755.664199295044,1000.0,0.5475927412933388,1.0,30312,479,82,129,158.32293395996095,0.0,6742.462087422146,0.0,2.491015890025904,0.0,0.7802186727523803,0.0,158.32286885579427,0.0,10.292379887898763,338.1328639698029,0.7024498861772718,0.0,0.7024498861772718,0.0,2.491015890025904,0.9801642632817373,0.7802186727523803,0.7024498861772718,7.916143442789713,337.1231043711073
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,84,5.043731912007745,0.8734226441383361,0.4276737315456072,0.8872299199688076,2.9121846641813005,774.7729073762894,1000.0,0.7753311924447716,1.0,30632,666,29,181,163.10682024274553,0.0,7875.284143797112,0.0,2.5540455436984293,0.0,0.7255877746003014,0.0,163.1068562098912,0.0,4.2875886644635886,55.93876533865929,0.7229843183103147,0.0,0.7229843183103147,0.0,2.5540455436984293,1.0122459727531437,0.7255877746003014,0.7229843183103147,7.611653289794922,367.5132600438652
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,85,5.068819060073198,0.8707319789628187,3290.6574654000005,0.9176476339250048,3.522242709994316,778.2178001594543,1000.0,0.35555097377402795,0.997979797979798,29985,304,165,44,155.50605646769205,0.0,7000.786818119773,0.0,2.614097864163162,0.0,0.7667153726021448,0.0,155.50605901082358,0.0,4345.351641575496,9960.396287908554,0.6892358350527205,0.0,0.6892358350527205,0.0,2.614097864163162,1.0491679311711815,0.7667153726021448,0.6892358350527205,6.220242360432943,280.0314727247909
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,86,5.306458893626836,0.8706179765363534,315.3250311327974,0.8770321584410381,3.5788360725749624,1088.6193461894989,1000.0,0.597454661482032,1.0,30201,345,98,110,159.63630260120738,0.0,6082.156455796887,0.0,2.652082277603925,0.0,0.7149007835171439,0.0,159.6362970525568,0.0,13.501897205005992,6396.363574604988,0.707500535338526,0.0,0.707500535338526,0.0,2.652082277603925,1.077001589870396,0.7149007835171439,0.707500535338526,5.853330891927083,223.01240337921917
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,87,5.306458893626836,0.8714589795470238,112.84467116892338,0.920637011528852,2.7416343688964844,1308.7471027326583,1000.0,0.7859399766700389,1.0,30330,389,58,149,158.2383339621804,0.0,7833.786395343436,0.0,2.7149760421917897,0.0,0.7069272398948669,0.0,158.23832147771662,0.0,4.6464890891855415,416.795087184906,0.7012916367122396,0.0,0.7012916367122396,0.0,2.7149760421917897,1.089032174600241,0.7069272398948669,0.7012916367122396,5.802071787516276,287.23883449592597
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,88,5.306458893626836,0.8710893103480339,47.91557583709558,0.9358580520205795,3.6916756629943848,1334.147771639824,1000.0,0.5304377603962858,1.0,30036,287,153,54,152.8507308959961,0.0,6938.8337242133875,0.0,2.768089724175187,0.0,0.7305849075317383,0.0,152.8507339477539,0.0,9.643386840820312,11118.081410007477,0.6782111680930341,0.0,0.6782111680930341,0.0,2.768089724175187,1.120861986378152,0.7305849075317383,0.6782111680930341,5.09502446492513,231.29445747377952
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,89,5.306458893626836,0.8711573126912117,35.04397384544214,0.9055039781350835,3.1021288541647105,1740.9580102682114,1000.0,0.7099758989245962,1.0,30454,464,21,187,152.20939753605768,0.0,7563.976826785172,0.0,2.8459337278731884,0.0,0.7169628326709454,0.0,152.20941748985877,0.0,6.015174113787138,53.25733524084091,0.675283439993171,0.0,0.675283439993171,0.0,2.8459337278731884,1.1378057839234077,0.7169628326709454,0.675283439993171,6.595741424560547,327.7723291606908
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,90,5.557150388585385,0.8699076435963313,58.926504744092625,0.8627041028155938,3.328614284162936,1753.9530042028427,1000.0,0.5384507307571414,1.0,30626,890,54,166,150.80266604216203,0.0,7076.302212086156,0.0,2.9802578082602933,0.0,0.7118995811628259,0.0,150.80268660835597,0.0,4.467383415802665,1253.7368799686433,0.6679159443023062,0.0,0.6679159443023062,0.0,2.9802578082602933,1.1739517050402828,0.7118995811628259,0.6679159443023062,11.561539306640626,542.5165029266052
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,91,5.557150388585385,0.870796311100324,14.340420988102753,0.7873947812652866,3.4416999340057375,1804.830708837509,1000.0,0.4231729770559909,1.0,29963,241,166,40,148.13082275390624,0.0,7049.88005739029,0.0,3.03623710748121,0.0,0.7220514804124832,0.0,148.13081970214844,0.0,15.613819217681884,9539.074669427871,0.6566157525909995,0.0,0.6566157525909995,0.0,3.03623710748121,1.2068448888008392,0.7220514804124832,0.6566157525909995,4.937693990071614,234.99600191300968
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,92,5.557150388585385,0.8699456437428792,22.44371735026439,0.8245355357298306,3.3353367298841476,2154.0040256404877,1000.0,0.3804637996573941,1.0,30220,392,64,148,147.72442531585693,0.0,6709.279349660015,0.0,3.127707334280574,0.0,0.7057734318077564,0.0,147.72440242767334,0.0,7.152209997177124,137.57349877357484,0.654071011568333,0.0,0.654071011568333,0.0,3.127707334280574,1.255578935451709,0.7057734318077564,0.654071011568333,7.8786347961425784,357.8282319818675
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,93,5.976842909572791,0.8698626432816188,4.773380885024865,0.9270830620717844,3.7927170880138874,2172.797494225502,1000.0,0.5432789936424067,1.0,30335,494,73,140,144.60363006591797,0.0,6333.175011594113,0.0,3.210349485366169,0.0,0.7178606316447258,0.0,144.6036376953125,0.0,8.215695977210999,871.015413017273,0.6404751704280445,0.0,0.6404751704280445,0.0,3.210349485366169,1.2892463958436713,0.7178606316447258,0.6404751704280445,7.712194010416667,337.769333951686
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,94,5.976842909572791,0.8698509792486827,11.64869525273641,0.9526439766071102,2.6608080024069007,2220.654057826996,1000.0,0.5814155732805357,1.0,30238,340,78,130,143.79310607910156,0.0,7309.988924537704,0.0,3.2733366214421267,0.0,0.7338822971690785,0.0,143.7931476939808,0.0,6.033298969268799,589.5881028437615,0.6372131541075916,0.0,0.6372131541075916,0.0,3.2733366214421267,1.3054552060703692,0.7338822971690785,0.6372131541075916,5.2724154154459635,268.0329272330491
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,95,5.976842909572791,0.8698699786265691,8.645757307012875,0.864654152535182,2.8482543543765417,2242.584410171509,1000.0,0.5087700086416153,1.0,30483,704,73,144,144.03068301552221,0.0,7291.749268851335,0.0,3.393533530645256,0.0,0.6938492498899761,0.0,144.03068140933388,0.0,3.2765089524419686,4262.095774374604,0.6387711641868269,0.0,0.6387711641868269,0.0,3.393533530645256,1.3277341447431277,0.6938492498899761,0.6387711641868269,9.121943155924479,461.8107870272512
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,96,6.3965354305601965,0.869351311524709,7.4079152884085975,0.7280806951269951,2.6494173377752306,2409.8748616743087,1000.0,0.4715224052984112,1.0,30420,818,119,97,139.49876327514647,0.0,6852.087816316029,0.0,3.505256462192758,0.0,0.733451372385025,0.0,139.49875183105468,0.0,2.917235553264618,15882.940653214455,0.6180521101528494,0.0,0.6180521101528494,0.0,3.505256462192758,1.360298072149384,0.733451372385025,0.6180521101528494,9.29991678873698,456.8058544210686
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,97,6.3965354305601965,0.8695576455195745,5.101004497110844,0.8884186167962453,3.015661355521944,3032.8821572542192,1000.0,0.5073911464719713,1.0,30535,639,32,182,139.17708418104382,0.0,7543.206935008614,0.0,3.6198578835995607,0.0,0.7130015227529738,0.0,139.17706637912326,0.0,4.563907888200548,66.59137810707092,0.6169248020115992,0.0,0.6169248020115992,0.0,3.6198578835995607,1.3779312930726204,0.7130015227529738,0.6169248020115992,8.350623982747395,452.59241610051686
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,98,6.3965354305601965,0.8696443126598994,5.010823155244191,0.9126679636920964,3.7410753816366196,3047.558528871536,1000.0,0.5375162378252056,1.0,30034,169,105,100,138.72755241394043,0.0,5993.21915900063,0.0,3.660280922937612,0.0,0.7471632733941078,0.0,138.7274875640869,0.0,18.07250940799713,15255.532774543763,0.6157235757274133,0.0,0.6157235757274133,0.0,3.660280922937612,1.3884167440694832,0.7471632733941078,0.6157235757274133,3.699399668375651,159.81917757335012
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,99,6.3965354305601965,0.8699883113304774,3.3379953663547832,0.8961763498206752,2.941299080848694,3649.6126484060287,1000.0,0.489609448522492,1.0,30219,303,61,147,139.26190058390299,0.0,6788.068928934045,0.0,3.719798056509614,0.0,0.6803308129310608,0.0,139.26186498006186,0.0,5.94516400496165,98.41168169021607,0.6167586576557715,0.0,0.6167586576557715,0.0,3.719798056509614,1.4099376191888924,0.6803308129310608,0.6167586576557715,5.570474599202474,271.52275715736175
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,100,6.3965354305601965,0.8692336444060008,3.8748042333126067,0.8921959969286042,3.7286002806254794,3641.9135569763184,1000.0,0.4663245312522696,1.0,30153,354,100,111,135.47846112932478,0.0,7167.3495787759175,0.0,3.7937343435684694,0.0,0.7612037786415645,0.0,135.47845132010323,0.0,10.911877768380302,8294.700168762207,0.6003044320710565,0.0,0.6003044320710565,0.0,3.7937343435684694,1.4342929740272903,0.7612037786415645,0.6003044320710565,6.3223277282714845,334.47631367620943
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,101,6.3965354305601965,0.8690516442060471,11.080434104800224,0.8246155983495661,2.7546633252730737,3981.0053801345825,1000.0,0.5169305364951027,1.0,30193,333,82,128,138.66201782226562,0.0,7200.999972555332,0.0,3.855527169888522,0.0,0.6689103612532983,0.0,138.66200138972357,0.0,5.261141850398137,2401.732152018547,0.6145036337961262,0.0,0.6145036337961262,0.0,3.855527169888522,1.4391952752197597,0.6689103612532983,0.6145036337961262,6.008686726888021,312.04333214406444
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,102,6.3965354305601965,0.8687833114465078,3.604693648815155,0.925070085818241,3.1507663796929752,4029.2494253206255,1000.0,0.6657689944843268,1.0,30715,797,38,176,136.47996161965762,0.0,6995.728357247742,0.0,3.946628338444704,0.0,0.6982314726885628,0.0,136.47993379480698,0.0,5.277346477789037,1498.793692587614,0.6055042374844285,0.0,0.6055042374844285,0.0,3.946628338444704,1.4468790453394194,0.6982314726885628,0.6055042374844285,7.7338629150390625,396.42460691070534
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,103,6.3965354305601965,0.8685763106743495,3.32322549700737,0.8447286520371894,3.092587803800901,4109.009438290596,1000.0,0.5451329659657592,1.0,30487,583,25,189,135.98712412516275,0.0,7908.3043393511225,0.0,4.053371701137065,0.0,0.744409484995736,0.0,135.98709615071616,0.0,3.981889327367147,61.082897987365726,0.6028319085826879,0.0,0.6028319085826879,0.0,4.053371701137065,1.4317109514573745,0.744409484995736,0.6028319085826879,8.159225769042969,474.49826036106737
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,104,6.3965354305601965,0.8686139776309332,2.9551794218023617,0.9011757432514065,2.900032885869344,4109.943247623443,1000.0,0.6727476693430492,1.0,30503,610,57,154,137.65989379882814,0.0,7373.842329646931,0.0,4.129467581784002,0.0,0.6806075185537338,0.0,137.65990091959637,0.0,5.884245777130127,183.42863283634185,0.6104244495019323,0.0,0.6104244495019323,0.0,4.129467581784002,1.4273511012762634,0.6806075185537338,0.6104244495019323,6.8829950459798175,368.6921164823466
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,105,6.3965354305601965,0.868686645825704,2.93824476848046,0.9272563022645425,3.460102072783879,4114.920867519379,1000.0,0.4991844420834695,1.0,29887,169,180,24,135.49629429408483,0.0,6800.887829693632,0.0,4.152350883076856,0.0,0.7322635224887303,0.0,135.49627031598772,0.0,8.82557943889073,19023.150684919357,0.6002290721471661,0.0,0.6002290721471661,0.0,4.152350883076856,1.4248168949596738,0.7322635224887303,0.6002290721471661,3.16157964070638,158.68738269285143
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,106,6.3965354305601965,0.8681736449400584,2.8523790815472605,0.8422102594740511,2.955322285493215,4953.718404846191,1000.0,0.42429390865505934,1.0,30302,489,60,155,137.4826227823893,0.0,7311.730286060215,0.0,4.216444552070857,0.0,0.6818475905391905,0.0,137.48258887396918,0.0,2.503825863202413,122.07215449810028,0.6091892132213849,0.0,0.6091892132213849,0.0,4.216444552070857,1.4412576850449181,0.6818475905391905,0.6091892132213849,8.24895533243815,438.703817163613
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,107,6.658508333015067,0.8673249787092209,3.3948105094830194,0.8668286996951876,3.687885195016861,4965.7121970272065,1000.0,0.5855955000313104,1.0,30302,517,96,117,136.16508865356445,0.0,6635.733820454297,0.0,4.27340059411289,0.0,0.7018061466515064,0.0,136.1650800704956,0.0,9.85031172633171,1114.629483909607,0.6031291938978791,0.0,0.6031291938978791,0.0,4.27340059411289,1.4572314066897756,0.7018061466515064,0.6031291938978791,7.262137603759766,353.90580375756247
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,108,6.658508333015067,0.8670116440455119,3.227054178118706,0.9498724438602146,3.7716930707295737,5013.240843400955,1000.0,0.6057106002461142,1.0,30380,387,25,182,137.78314463297525,0.0,6693.484519150144,0.0,4.317458022277721,0.0,0.6610175644358,0.0,137.78312555948892,0.0,14.705787142117819,91.47381118774415,0.6097341822088165,0.0,0.6097341822088165,0.0,4.317458022277721,1.4643205220807443,0.6610175644358,0.6097341822088165,5.511325022379557,267.7393807660057
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,109,6.658508333015067,0.8656299773852031,3.569844052195549,0.8800336573082527,3.5809254119029412,5010.292003865242,1000.0,0.5796615836876523,1.0,30885,1148,33,188,135.38893303504358,0.0,6827.757644218524,0.0,4.434475154051126,0.0,0.7230744499426621,0.0,135.38893655630258,0.0,4.096383158977215,66.33792411923409,0.600229072147166,0.0,0.600229072147166,0.0,4.434475154051126,1.447474324333126,0.7230744499426621,0.600229072147166,11.733707834879556,591.7389958322719
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,110,6.658508333015067,0.8643306448062261,4.5236010805765785,0.827425500263722,3.743213584025701,5034.8034778213505,1000.0,0.4886354032852764,1.0,30605,888,39,182,135.4699675242106,0.0,7374.752498033391,0.0,4.551486652866865,0.0,0.7160184582074484,0.0,135.46997197469076,0.0,9.978713989257812,1345.7452905368805,0.6002290721471661,0.0,0.6002290721471661,0.0,4.551486652866865,1.4221607536062701,0.7160184582074484,0.6002290721471661,10.83759775797526,589.9801998426713
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,111,6.658508333015067,0.8645759781201681,6.461171612640222,0.8151173023774894,3.8429683361734663,5057.839068427086,1000.0,0.4819437541705153,1.0,30281,355,41,169,135.42130279541016,0.0,7703.254722962906,0.0,4.606770606462246,0.0,0.7312898848737989,0.0,135.4213420322963,0.0,9.83489101273673,320.92126870155334,0.6002290721471661,0.0,0.6002290721471661,0.0,4.606770606462246,1.4106668597303682,0.7312898848737989,0.6002290721471661,6.319662628173828,359.48522040493566
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,112,6.658508333015067,0.8650576462348302,3.5222038890918097,0.952428100042377,3.767517291009426,5056.80428896904,1000.0,0.7981238223597082,1.0,30171,244,76,127,135.17131233215332,0.0,5669.267115836309,0.0,4.622211606654985,0.0,0.7616067752242088,0.0,135.1713161468506,0.0,22.737873196601868,493.34713861465457,0.6002290721471661,0.0,0.6002290721471661,0.0,4.622211606654985,1.4204848437425774,0.7616067752242088,0.6002290721471661,3.6045684305826824,151.18045642230157
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,113,7.078200854002474,0.8637983111540476,4.252240258852641,0.7650534111353955,4.051760524511337,5058.258590278626,1000.0,0.5071019004596132,1.0,30146,403,115,98,135.5590353012085,0.0,6505.323158457348,0.0,4.6809914285759895,0.0,0.680703479796648,0.0,135.5589780807495,0.0,7.567679941654205,6199.3785472607615,0.6002290721471661,0.0,0.6002290721471661,0.0,4.6809914285759895,1.406396051467186,0.680703479796648,0.6002290721471661,7.22981216430664,346.95056845105853
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,114,7.078200854002474,0.8641209783156713,3.1037187361717224,0.933536787770201,3.265423466761907,5265.906059956551,1000.0,0.7616061433122691,1.0,30607,713,55,157,137.3055643717448,0.0,7278.236136728866,0.0,4.7298379377475595,0.0,0.6446829465528329,0.0,137.3055887858073,0.0,8.868504778544109,110.00170256853103,0.6081334147501498,0.0,0.6081334147501498,0.0,4.7298379377475595,1.4005834067644751,0.6446829465528329,0.6081334147501498,6.865279439290364,363.91180683644325
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,115,7.078200854002474,0.8636569774150848,4.191764721969763,0.9206144793954046,3.392562572161357,5392.658938713073,1000.0,0.5169570554264703,1.0,30383,464,41,170,135.61761576334635,0.0,7097.776096724539,0.0,4.776507285495776,0.0,0.6816892226537069,0.0,135.61760355631512,0.0,6.386320845286051,844.2479320263863,0.6002290721471663,0.0,0.6002290721471663,0.0,4.776507285495776,1.390114426078082,0.6816892226537069,0.6002290721471663,6.780880177815755,354.88880483622694
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,116,7.078200854002474,0.8620913114150365,2.8695702479283014,0.7203282449479865,4.05033380876888,5384.273470907211,1000.0,0.44810643024501556,1.0,30314,643,81,138,135.2555299238725,0.0,6730.221613273432,0.0,4.84485815714354,0.0,0.7018533565781333,0.0,135.25557708740234,0.0,8.390744577754628,7534.575844268798,0.6002290721471659,0.0,0.6002290721471659,0.0,4.84485815714354,1.3788647598824444,0.7018533565781333,0.6002290721471659,9.918742319742838,493.5495849733849
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,117,7.078200854002474,0.8627416439851125,2.664668518503507,0.9026539751434147,3.4187324914065274,5645.654033813476,1000.0,0.46717579559374384,1.0,30228,292,58,148,135.37336453524503,0.0,7865.24129132551,0.0,4.893347589344289,0.0,0.7513381026007913,0.0,135.37337424538353,0.0,9.361308553002097,1429.041356124878,0.6002290721471661,0.0,0.6002290721471661,0.0,4.893347589344289,1.3420642555205018,0.7513381026007913,0.6002290721471661,4.963690388997396,288.3921806819353
