algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,noise_norm_honest,noise_norm_attacker,nsr_honest,nsr_attacker,n_dp_norm_honest,n_dp_norm_attacker,trust_honest,trust_attacker,krum_score_honest,krum_score_attacker,sigma_n_honest,sigma_n_attacker,eps_n_honest,eps_n_attacker,sigma_dp_honest,sigma_dp_attacker,eps_avg,eps_std,avg_trust,avg_sigma_dp_precap,avg_n_dp_norm_postcap,avg_nsr
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,77,5.569514855867252,0.8824713768959045,0.3912610430717468,0.0,1.8762007504701614,0.0,1000.0,0.0,0.0,151.96584955851236,0.0,6854.816915183652,0.0,151.96584955851236,0.0,0.7536739682157835,0.0,39.61581007639567,0.0,0.673141343644592,0.0,3.7192233129838987,0.0,0.673141343644592,0.0,3.7192233129838987,1.0070163011920583,0.7536739682157835,0.673141343644592,7.294360778808594,329.0312119288153
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,78,5.5724265375838735,0.8824737771749497,0.39135224467515944,0.0,1.6244256935621564,0.0,1000.0,0.0,0.0,151.31239800704154,0.0,6907.491690788876,0.0,151.31239800704154,0.0,0.7481271561823393,0.0,17.58457771100496,0.0,0.670749661104009,0.0,3.7553586354202926,0.0,0.670749661104009,0.0,3.7553586354202926,1.023406735121116,0.7481271561823393,0.670749661104009,5.749871124267578,262.4846842499773
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,79,5.5724265375838735,0.8824571783542633,0.391429524064064,0.0,1.613370411775329,0.0,1000.0,0.0,0.0,145.4445204301314,0.0,7353.28337361638,0.0,145.4445204301314,0.0,0.7915785719047893,0.0,27.626168749549173,0.0,0.6456510472583168,0.0,3.8144204621777207,0.0,0.6456510472583168,0.0,3.8144204621777207,1.0297857202049001,0.7915785719047893,0.6456510472583168,6.399558898925782,323.5444684391207
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,80,5.792379740499496,0.8823421790599822,0.3920104287862778,0.0,1.7030569985508919,0.0,1000.0,0.0,0.0,148.3111239842006,0.0,7049.94802510856,0.0,148.3111239842006,0.0,0.7556299077613013,0.0,35.281245299748015,0.0,0.6576278563346857,0.0,3.865934751480984,0.0,0.6576278563346857,0.0,3.865934751480984,1.0502867152626099,0.7556299077613013,0.6576278563346857,8.305422943115234,394.79708940607924
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,81,5.792379740499496,0.882257376909256,0.39230312281847,0.0,1.715214695930481,0.0,1000.0,0.0,0.0,147.07413513183593,0.0,7215.595964842163,0.0,147.07413513183593,0.0,0.7558582854270935,0.0,29.35017936706543,0.0,0.6521523714962646,0.0,3.9209430808784145,0.0,0.6521523714962646,0.0,3.9209430808784145,1.0624160072955657,0.7558582854270935,0.6521523714962646,7.353706756591797,360.7797982421081
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,82,5.792379740499496,0.8823727775812149,0.39204350131750104,0.0,1.4674374569546094,0.0,1000.0,0.0,0.0,143.09537436745384,0.0,7368.055109684323,0.0,143.09537436745384,0.0,0.7943899685686285,0.0,7.268203973770142,0.0,0.6336217806232618,0.0,3.954871828965865,0.0,0.6336217806232618,0.0,3.954871828965865,1.0549291478740905,0.7943899685686285,0.6336217806232618,3.1480982360839844,162.09721241305513
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,83,5.792379740499496,0.8822427787780762,0.392517909348011,0.0,1.842741271853447,0.0,1000.0,0.0,0.0,142.97870559692382,0.0,6891.418298961745,0.0,142.97870559692382,0.0,0.7810484051704407,0.0,32.287765169143675,0.0,0.6343653149677781,0.0,4.002477456757082,0.0,0.6343653149677781,0.0,4.002477456757082,1.0527656169383872,0.7810484051704407,0.6343653149677781,5.719148223876953,275.6567319584698
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,84,6.04260774360005,0.8822197778224945,0.3930565633773804,0.0,1.65418934635818,0.0,1000.0,0.0,0.0,141.73273754119873,0.0,7139.474065929459,0.0,141.73273754119873,0.0,0.7768137641251087,0.0,41.040942311286926,0.0,0.6283382894243259,0.0,4.066188889781051,0.0,0.6283382894243259,0.0,4.066188889781051,1.0813809527740408,0.7768137641251087,0.6283382894243259,9.070895202636718,456.9263402194854
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,85,6.04260774360005,0.8821497786045075,0.39326297891139983,0.0,1.6708291796120731,0.0,1000.0,0.0,0.0,147.65540729869497,0.0,7113.874342259898,0.0,147.65540729869497,0.0,0.7159935412081805,0.0,25.345237471840598,0.0,0.6547726990287576,0.0,4.105552772379054,0.0,0.6547726990287576,0.0,4.105552772379054,1.0838311219508936,0.7159935412081805,0.6547726990287576,6.496837921142578,313.0104710594354
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,86,6.04260774360005,0.8819897785186768,0.3938864502906799,0.0,1.9035242135110109,0.0,1000.0,0.0,0.0,143.4811069654382,0.0,6977.6747463022775,0.0,143.4811069654382,0.0,0.7406058777933535,0.0,35.37942749521007,0.0,0.6363882859850519,0.0,4.1455083056145225,0.0,0.6363882859850519,0.0,4.1455083056145225,1.0960841465811242,0.7406058777933535,0.6363882859850519,6.600130920410156,320.9730383299048
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,87,6.04260774360005,0.8819879767894745,0.39397435408830644,0.0,1.5024792961776257,0.0,1000.0,0.0,0.0,145.53108024597168,0.0,7371.418810947035,0.0,145.53108024597168,0.0,0.7237234674394131,0.0,10.011395990848541,0.0,0.6450991480108266,0.0,4.177753798744671,0.0,0.6450991480108266,0.0,4.177753798744671,1.0933786366730252,0.7237234674394131,0.6450991480108266,4.656994567871093,235.88540195030512
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,88,6.089475965225369,0.8817661771774292,0.3947967739105225,0.0,2.1009992274145284,0.0,1000.0,0.0,0.0,137.297212600708,0.0,6828.17580216418,0.0,137.297212600708,0.0,0.8020392631491026,0.0,47.40212821960449,0.0,0.6089119642938154,0.0,4.234909059388034,0.0,0.6089119642938154,0.0,4.234909059388034,1.0959826033347762,0.8020392631491026,0.6089119642938154,6.590266204833984,327.7524385038806
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,89,6.089475965225369,0.8818163783550262,0.39504822689294816,0.0,1.6150095098548465,0.0,1000.0,0.0,0.0,144.47264946831598,0.0,7353.186391951547,0.0,144.47264946831598,0.0,0.7036682748132281,0.0,18.72784866227044,0.0,0.641141915434068,0.0,4.268967404037978,0.0,0.641141915434068,0.0,4.268967404037978,1.0964741210841649,0.7036682748132281,0.641141915434068,5.201015380859375,264.7147101102557
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,90,6.150711408910403,0.8814651786088944,0.3961952275633812,0.0,1.8591877010307813,0.0,1000.0,0.0,0.0,140.68520194605776,0.0,7291.2632099943185,0.0,140.68520194605776,0.0,0.7480252643949107,0.0,59.178591678017064,0.0,0.6236212967190788,0.0,4.3697464776573165,0.0,0.6236212967190788,0.0,4.3697464776573165,1.0788559655850114,0.7480252643949107,0.6236212967190788,10.69207534790039,554.1360039595683
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,91,6.150711408910403,0.8814843766689301,0.39625954216718673,0.0,1.6770006288652834,0.0,1000.0,0.0,0.0,142.2034441077191,0.0,7448.831943316551,0.0,142.2034441077191,0.0,0.7167941759461942,0.0,25.975430530050527,0.0,0.6301498082589334,0.0,4.409179156381924,0.0,0.6301498082589334,0.0,4.409179156381924,1.0798978784347453,0.7167941759461942,0.6301498082589334,6.541358428955078,342.6462693925614
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,92,6.150711408910403,0.8813479778766632,0.3968039156794548,0.0,1.9131178955237071,0.0,1000.0,0.0,0.0,139.29504203796387,0.0,7258.8203102353755,0.0,139.29504203796387,0.0,0.7428847178816795,0.0,42.73284355799357,0.0,0.6172510564165798,0.0,4.452357129767247,0.0,0.6172510564165798,0.0,4.452357129767247,1.0875953120638933,0.7428847178816795,0.6172510564165798,6.686162017822266,348.423374891298
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,93,6.570403929897808,0.8812065782546997,0.39774420821666717,0.0,1.82606152846263,0.0,1000.0,0.0,0.0,138.11704664963943,0.0,7188.023171389435,0.0,138.11704664963943,0.0,0.7353407213321099,0.0,37.90048621251033,0.0,0.6126089331849149,0.0,4.50076621425719,0.0,0.6126089331849149,0.0,4.50076621425719,1.0956301203373133,0.7353407213321099,0.6126089331849149,7.18208642578125,373.7772049122506
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,94,6.570403929897808,0.8812637778520584,0.3978481744527817,0.0,1.6593202352523804,0.0,1000.0,0.0,0.0,138.0233283996582,0.0,7377.014107593444,0.0,138.0233283996582,0.0,0.7555943012237549,0.0,20.723024320602416,0.0,0.6126041306006617,0.0,4.542101112483658,0.0,0.6126041306006617,0.0,4.542101112483658,1.080883513969089,0.7555943012237549,0.6126041306006617,5.520933135986328,295.0805643037378
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,95,6.570403929897808,0.8811547787189483,0.3984232695698738,0.0,1.6692681446157653,0.0,1000.0,0.0,0.0,141.61253935715249,0.0,7553.176746479992,0.0,141.61253935715249,0.0,0.7078732694017476,0.0,34.52702338120033,0.0,0.6277283257642357,0.0,4.599388372496805,0.0,0.6277283257642357,0.0,4.599388372496805,1.077955892072211,0.7078732694017476,0.6277283257642357,8.213527282714844,438.0842512958396
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,96,6.990096450885214,0.8809067775011062,0.39942476618289946,0.0,1.6201392786843436,0.0,1000.0,0.0,0.0,136.95870666503907,0.0,7507.68047541014,0.0,136.95870666503907,0.0,0.7409433943884713,0.0,43.21814776829311,0.0,0.6072302468779076,0.0,4.671749391856912,0.0,0.6072302468779076,0.0,4.671749391856912,1.0677157406469555,0.7409433943884713,0.6072302468779076,9.587109466552734,525.5376332787098
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,97,6.990096450885214,0.8809049779176712,0.39961503398418424,0.0,1.6981657040970666,0.0,1000.0,0.0,0.0,137.28277315412248,0.0,7718.649789440322,0.0,137.28277315412248,0.0,0.7424529673797744,0.0,32.37017720086234,0.0,0.6083387605505718,0.0,4.728551229008173,0.0,0.6083387605505718,0.0,4.728551229008173,1.065112899396251,0.7424529673797744,0.6083387605505718,7.687835296630859,432.24438820865805
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,98,6.990096450885214,0.8809103778600693,0.39982856291532515,0.0,1.8103789985179901,0.0,1000.0,0.0,0.0,139.89927237374442,0.0,7241.62504116563,0.0,139.89927237374442,0.0,0.7153786782707486,0.0,22.5589085987636,0.0,0.619495135338628,0.0,4.7492788062383955,0.0,0.619495135338628,0.0,4.7492788062383955,1.0644060841916008,0.7153786782707486,0.619495135338628,3.917179626464844,202.7655011526377
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,99,6.990096450885214,0.880805978178978,0.40046578013896944,0.0,1.7815605013266853,0.0,1000.0,0.0,0.0,137.48156273883322,0.0,7445.655971584331,0.0,137.48156273883322,0.0,0.7244150068448938,0.0,31.41849318794582,0.0,0.6097821995025441,0.0,4.783878177497659,0.0,0.6097821995025441,0.0,4.783878177497659,1.0685222373609329,0.7244150068448938,0.6097821995025441,6.324151885986328,342.50017469287917
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,100,6.990096450885214,0.880653376340866,0.4013683509230614,0.0,2.165882276452106,0.0,1000.0,0.0,0.0,135.5992769987687,0.0,7436.961571489094,0.0,135.5992769987687,0.0,0.7792704727338708,0.0,47.26101999697478,0.0,0.6011357421701606,0.0,4.823976184825878,0.0,0.6011357421701606,0.0,4.823976184825878,1.0674483253103226,0.7792704727338708,0.6011357421701606,6.237566741943359,342.1002322884983
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,101,6.990096450885214,0.8805519773960113,0.401881429374218,0.0,1.7353019108374914,0.0,1000.0,0.0,0.0,138.09073486328126,0.0,7900.639720351086,0.0,138.09073486328126,0.0,0.722152449687322,0.0,38.08954283396403,0.0,0.6117844463135315,0.0,4.877952750196135,0.0,0.6117844463135315,0.0,4.877952750196135,1.0431314121312945,0.722152449687322,0.6117844463135315,8.285444091796874,474.03838322106515
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,102,6.990096450885214,0.8802731771469117,0.40308800905942915,0.0,1.8831798897849188,0.0,1000.0,0.0,0.0,136.76962619357639,0.0,7515.711647274064,0.0,136.76962619357639,0.0,0.7137488877331769,0.0,45.62840585355406,0.0,0.6063455011915813,0.0,4.926029812331182,0.0,0.6063455011915813,0.0,4.926029812331182,1.0311110117697069,0.7137488877331769,0.6063455011915813,7.385559814453125,405.8484289527994
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,103,6.990096450885214,0.880153578042984,0.40370640528202056,0.0,1.7825527808495931,0.0,1000.0,0.0,0.0,135.65846252441406,0.0,8306.286139081063,0.0,135.65846252441406,0.0,0.7703687931810107,0.0,37.51546205793108,0.0,0.6016433749545876,0.0,4.985070527220618,0.0,0.6016433749545876,0.0,4.985070527220618,0.9991919808145383,0.7703687931810107,0.6016433749545876,7.5968739013671875,465.1520237885396
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,104,7.176359035508231,0.8799947774410248,0.40455568212270737,0.0,1.8997106393178305,0.0,1000.0,0.0,0.0,137.02172342936197,0.0,7789.646279478225,0.0,137.02172342936197,0.0,0.7280596156915029,0.0,46.501205635070804,0.0,0.6077801583075478,0.0,5.036702351523364,0.0,0.6077801583075478,0.0,5.036702351523364,0.987510761270304,0.7280596156915029,0.6077801583075478,8.221303405761718,467.37877676869357
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,105,7.176359035508231,0.879860976934433,0.40528187984228137,0.0,2.013476286245429,0.0,1000.0,0.0,0.0,135.33942247473675,0.0,7769.767454227685,0.0,135.33942247473675,0.0,0.740981083849202,0.0,54.13580210312553,0.0,0.6005556739282775,0.0,5.068971686091088,0.0,0.6005556739282775,0.0,5.068971686091088,0.986155950489697,0.740981083849202,0.6005556739282775,6.225613433837891,357.4093028944737
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,106,7.176359035508231,0.8796399779319763,0.40624879199266434,0.0,1.9076665332240443,0.0,1000.0,0.0,0.0,136.5015839607485,0.0,7780.255788103662,0.0,136.5015839607485,0.0,0.7142697832276744,0.0,49.503392250307144,0.0,0.6055271188438364,0.0,5.101047059599035,0.0,0.6055271188438364,0.0,5.101047059599035,0.9939704969912833,0.7142697832276744,0.6055271188438364,8.463098205566407,482.37585886242704
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,107,7.176359035508231,0.8794785774946213,0.4072493928074837,0.0,2.1291027583859186,0.0,1000.0,0.0,0.0,135.98589810458097,0.0,7562.210518955242,0.0,135.98589810458097,0.0,0.7298305413939736,0.0,45.506387363780625,0.0,0.6026564315400503,0.0,5.126875647575136,0.0,0.6026564315400503,0.0,5.126875647575136,0.9957300660879458,0.7298305413939736,0.6026564315400503,5.983379516601563,332.7372628340307
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,108,7.176359035508231,0.8793103778362275,0.4080820249915123,0.0,2.07597671902698,0.0,1000.0,0.0,0.0,135.6899692701257,0.0,7810.772669689995,0.0,135.6899692701257,0.0,0.7133621521618055,0.0,41.97534129930579,0.0,0.6014286933165173,0.0,5.1611464544168015,0.0,0.6014286933165173,0.0,5.1611464544168015,0.9897991378557266,0.7133621521618055,0.6014286933165173,6.2417385864257815,359.2955428057398
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,109,7.176359035508231,0.8788841772079468,0.40990118062496184,0.0,1.9902074274263883,0.0,1000.0,0.0,0.0,135.63980062384354,0.0,7901.804026568214,0.0,135.63980062384354,0.0,0.7474510167774401,0.0,63.361367878160976,0.0,0.6013104929059891,0.0,5.216944475237122,0.0,0.6013104929059891,0.0,5.216944475237122,0.9769840054226886,0.7474510167774401,0.6013104929059891,10.308624847412108,600.5371060191842
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,110,7.176359035508231,0.8785849779844284,0.41131393575668335,0.0,2.219698205590248,0.0,1000.0,0.0,0.0,135.66000604629517,0.0,8029.369193415537,0.0,135.66000604629517,0.0,0.7444165889173746,0.0,80.35286378860474,0.0,0.6017949023982876,0.0,5.270616132049889,0.0,0.6017949023982876,0.0,5.270616132049889,0.960297399279966,0.7444165889173746,0.6017949023982876,8.68224038696289,513.8796283785944
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,111,7.176359035508231,0.8785033777952195,0.41197642838954923,0.0,2.10422260761261,0.0,1000.0,0.0,0.0,135.6882568359375,0.0,8031.465025612688,0.0,135.6882568359375,0.0,0.7203957772254944,0.0,42.488473663330076,0.0,0.6013729173615913,0.0,5.306509256243959,0.0,0.6013729173615913,0.0,5.306509256243959,0.9507259850068018,0.7203957772254944,0.6013729173615913,6.784412841796875,401.5732512806344
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,112,7.431759166009452,0.8783753778934479,0.41270140755176543,0.0,2.0155723832902455,0.0,1000.0,0.0,0.0,136.31805783226378,0.0,7393.284765084176,0.0,136.31805783226378,0.0,0.7231003457591647,0.0,42.990733373732795,0.0,0.603872001312517,0.0,5.325209703643228,0.0,0.603872001312517,0.0,5.325209703643228,0.9608635332744015,0.7231003457591647,0.603872001312517,5.7253584289550785,310.5179601335353
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,113,7.431759166009452,0.8779191782474518,0.41478442096710205,0.0,2.2081542286005886,0.0,1000.0,0.0,0.0,135.45875919226444,0.0,7875.772273403071,0.0,135.45875919226444,0.0,0.7436486518744266,0.0,65.62866095340613,0.0,0.6002290721471661,0.0,5.3707535700955615,0.0,0.6002290721471661,0.0,5.3707535700955615,0.9548610902304189,0.7436486518744266,0.6002290721471661,8.940278106689453,519.8009700446026
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,114,7.431759166009452,0.8778097782135009,0.415712451338768,0.0,2.087256978298056,0.0,1000.0,0.0,0.0,135.68079560378501,0.0,8072.358830226952,0.0,135.68079560378501,0.0,0.7270064251176243,0.0,61.376584020154226,0.0,0.6012728534622149,0.0,5.405352186967251,0.0,0.6012728534622149,0.0,5.405352186967251,0.9515468882466336,0.7270064251176243,0.6012728534622149,7.869486145019531,468.19681215316325
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,115,7.431759166009452,0.8776957782506942,0.41660892868041993,0.0,2.0217892740453993,0.0,1000.0,0.0,0.0,135.41814041137695,0.0,8076.443014616423,0.0,135.41814041137695,0.0,0.723235866853169,0.0,48.97790200369699,0.0,0.600229072147166,0.0,5.43911031058548,0.0,0.600229072147166,0.0,5.43911031058548,0.9486917459484355,0.723235866853169,0.600229072147166,7.58341586303711,452.28080881851974
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,116,7.431759166009452,0.8773523777723312,0.41843875753879545,0.0,2.217499686009956,0.0,1000.0,0.0,0.0,135.48828587387547,0.0,7645.4664931766465,0.0,135.48828587387547,0.0,0.7313418785730997,0.0,77.91586049397786,0.0,0.6002290721471661,0.0,5.475082890866838,0.0,0.6002290721471661,0.0,5.475082890866838,0.9498459710099891,0.7313418785730997,0.6002290721471661,8.942226867675782,504.60078854965866
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,117,7.431759166009452,0.8771767765283585,0.4192580375671387,0.0,2.122622842590014,0.0,1000.0,0.0,0.0,135.86992073059082,0.0,7886.637644659651,0.0,135.86992073059082,0.0,0.7257659261425337,0.0,45.4099752108256,0.0,0.601701348512291,0.0,5.507284061876227,0.0,0.601701348512291,0.0,5.507284061876227,0.9347687311351683,0.7257659261425337,0.601701348512291,6.52175619506836,378.5586069436633
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,118,7.556191988799837,0.8765977779626847,0.42170412093400955,0.0,2.3686637128553083,0.0,1000.0,0.0,0.0,135.50776229366178,0.0,7415.750800769258,0.0,135.50776229366178,0.0,0.7256954321938176,0.0,88.89295036562028,0.0,0.6010279138834858,0.0,5.540406465575206,0.0,0.6010279138834858,0.0,5.540406465575206,0.9324478690456368,0.7256954321938176,0.6010279138834858,8.401481262207032,459.77654964769397
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,119,7.556191988799837,0.8766837763786316,0.4217791104912758,0.0,1.889211838444074,0.0,1000.0,0.0,0.0,135.3340892791748,0.0,8560.164548923496,0.0,135.3340892791748,0.0,0.7308355557421843,0.0,46.800111532211304,0.0,0.6006540173425536,0.0,5.565912567489848,0.0,0.6006540173425536,0.0,5.565912567489848,0.9289767660866813,0.7308355557421843,0.6006540173425536,6.496036285400391,410.8878983483278
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,120,7.556191988799837,0.8763303781747818,0.42351597303152083,0.0,2.1929740365594625,0.0,1000.0,0.0,0.0,135.8365125656128,0.0,8143.8888833710935,0.0,135.8365125656128,0.0,0.7016385141760111,0.0,70.99647533893585,0.0,0.6023679234444106,0.0,5.598914087121504,0.0,0.6023679234444106,0.0,5.598914087121504,0.9283377337889228,0.7016385141760111,0.6023679234444106,8.69353680419922,521.20888853575
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,121,7.556191988799837,0.8759659783840179,0.4252991922497749,0.0,2.3383766453841637,0.0,1000.0,0.0,0.0,136.01181924754175,0.0,7737.406710661029,0.0,136.01181924754175,0.0,0.7247746329883049,0.0,69.00781618315598,0.0,0.6025907006111014,0.0,5.625829673452038,0.0,0.6025907006111014,0.0,5.625829673452038,0.935584103035877,0.7247746329883049,0.6025907006111014,7.888685516357421,448.76958921833966
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,122,7.556191988799837,0.8758807780742646,0.42601224726438525,0.0,2.4219636572034737,0.0,1000.0,0.0,0.0,135.26843823884664,0.0,8128.023860813051,0.0,135.26843823884664,0.0,0.7490077238333853,0.0,44.03054157056307,0.0,0.600229072147166,0.0,5.642228413274746,0.0,0.600229072147166,0.0,5.642228413274746,0.9409323571495457,0.7490077238333853,0.600229072147166,5.140200653076172,308.8649067108959
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,123,7.556191988799837,0.8757231782674789,0.42718363845348356,0.0,2.487963487120236,0.0,1000.0,0.0,0.0,135.5088788200827,0.0,7766.608532971478,0.0,135.5088788200827,0.0,0.7375809497693006,0.0,43.734863730037915,0.0,0.6007104654398818,0.0,5.656403346272952,0.0,0.6007104654398818,0.0,5.656403346272952,0.9470841913331864,0.7375809497693006,0.6007104654398818,4.6073018798828125,264.06469012103025
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,124,7.556191988799837,0.8757373783588409,0.4275001487135887,0.0,1.8888579244199006,0.0,1000.0,0.0,0.0,135.50654668393344,0.0,9001.072627094534,0.0,135.50654668393344,0.0,0.7172671167746835,0.0,39.14181560018788,0.0,0.6002290721471659,0.0,5.685627539054436,0.0,0.6002290721471659,0.0,5.685627539054436,0.9314058646716739,0.7172671167746835,0.6002290721471659,6.233301147460938,414.04934084634857
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,125,7.556191988799837,0.875649177312851,0.4281354150772095,0.0,1.9255935748418171,0.0,1000.0,0.0,0.0,135.36116423430266,0.0,8724.590944764272,0.0,135.36116423430266,0.0,0.7124809666916176,0.0,42.74825209158438,0.0,0.600229072147166,0.0,5.7182461921288885,0.0,0.600229072147166,0.0,5.7182461921288885,0.901577117575046,0.7124809666916176,0.600229072147166,7.309502868652344,471.12791101727066
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,126,7.556191988799837,0.875505378484726,0.4292677125930786,0.0,2.2937968436040377,0.0,1000.0,0.0,0.0,135.29489697908102,0.0,8219.31872567005,0.0,135.29489697908102,0.0,0.7494862769779406,0.0,40.53831391585501,0.0,0.600229072147166,0.0,5.735006884131934,0.0,0.600229072147166,0.0,5.735006884131934,0.9054374368207369,0.7494862769779406,0.600229072147166,5.141206085205078,312.3341115754619
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,127,7.556191988799837,0.8751291766166687,0.43134771478176115,0.0,2.5139931738376617,0.0,1000.0,0.0,0.0,135.61438196355647,0.0,8553.901360792192,0.0,135.61438196355647,0.0,0.7319807030937888,0.0,57.72817819768732,0.0,0.6013328459655917,0.0,5.762854424850721,0.0,0.6013328459655917,0.0,5.762854424850721,0.8895481438736159,0.7319807030937888,0.6013328459655917,5.967032806396484,376.37165987485645
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,128,7.556191988799837,0.875301579117775,0.4310019657611847,0.0,1.9404675803686444,0.0,1000.0,0.0,0.0,135.54734802246094,0.0,9657.114702663665,0.0,135.54734802246094,0.0,0.7509050212408367,0.0,30.226092187981855,0.0,0.600229072147166,0.0,5.785299027838489,0.0,0.600229072147166,0.0,5.785299027838489,0.8828939593068897,0.7509050212408367,0.600229072147166,5.1507992248535155,366.9703587012192
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,129,7.556191988799837,0.8750343784093857,0.4324960070848465,0.0,2.000550759561134,0.0,1000.0,0.0,0.0,135.53312359434184,0.0,9452.788769391404,0.0,135.53312359434184,0.0,0.7309333167292855,0.0,57.92189176154859,0.0,0.601293995542424,0.0,5.816564913826172,0.0,0.601293995542424,0.0,5.816564913826172,0.8805656987518357,0.7309333167292855,0.601293995542424,8.945186157226562,623.8840587798327
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,130,7.556191988799837,0.8747685782909393,0.43421859377622607,0.0,2.4795917045502436,0.0,1000.0,0.0,0.0,135.5324954078311,0.0,8504.852079342116,0.0,135.5324954078311,0.0,0.7596826042447772,0.0,59.237774621872674,0.0,0.6002290721471659,0.0,5.837574438166965,0.0,0.6002290721471659,0.0,5.837574438166965,0.8799956017256203,0.7596826042447772,0.6002290721471659,5.692364807128906,357.2037873323688
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,131,7.556191988799837,0.8745945775508881,0.4352420995235443,0.0,2.3870824916022166,0.0,1000.0,0.0,0.0,135.51078360421317,0.0,8746.424708848494,0.0,135.51078360421317,0.0,0.7169297138849894,0.0,52.530282974243164,0.0,0.6002290721471659,0.0,5.859207731605199,0.0,0.6002290721471659,0.0,5.859207731605199,0.8776342172406271,0.7169297138849894,0.6002290721471659,5.691452911376953,367.34983777163666
