algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,sigma_dp_honest,sigma_dp_attacker,eps_n_honest,eps_n_attacker,n_dp_norm_honest,n_dp_norm_attacker,trust_honest,trust_attacker,sigma_n_honest,sigma_n_attacker,noise_norm_honest,noise_norm_attacker,krum_score_honest,krum_score_attacker,nsr_honest,nsr_attacker,eps_avg,eps_std,avg_trust,avg_sigma_dp_precap,avg_n_dp_norm_postcap,avg_nsr
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,96,7.296696307559458,0.8771944750845432,14025.755306920708,0.8607129300404551,1.2883122307913644,860396.431870931,1000.0,0.8111815492620197,1.0,50043,316,221,82,0.6002290721471661,0.0,5.150254117574994,0.0,135.2103271484375,0.0,0.6961555353232792,0.0,0.6002290721471661,0.0,135.2103271484375,0.0,2.493457521711077,135558496.18615168,7615.086696023193,0.0,5.150254117574994,1.0647558119649019,0.6961555353232792,0.6002290721471661,4.732361450195312,266.5280343608118
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,97,7.296696307559458,0.8770764788985252,14670.128935565055,0.8771950886364162,1.5855855024777925,1065243.8045825195,1000.0,0.8083002621892832,1.0,50488,672,142,168,0.6078641144058688,0.0,5.18471583633009,0.0,137.44725388746994,0.0,0.7170126323516552,0.0,0.6078641144058688,0.0,137.44725388746994,0.0,1.3964927379901593,82169026.2247485,7911.854663942484,0.0,5.18471583633009,1.0693914141744338,0.7170126323516552,0.6078641144058688,8.934071502685548,514.2705531562615
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,98,7.296696307559458,0.8783399756252765,11344.550107047857,0.9013298935358453,1.3994517207145691,1148740.5677978515,1000.0,0.839043805342617,1.0,49817,153,260,42,0.6008577990422063,0.0,5.203067287927258,0.0,135.43045654296876,0.0,0.6706051111221314,0.0,0.6008577990422063,0.0,135.43045654296876,0.0,2.1603323459625243,1923147801.8105628,7076.197627404983,0.0,5.203067287927258,1.0655878593189696,0.6706051111221314,0.6008577990422063,3.385761413574219,176.90494068512456
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,99,7.296696307559458,0.8782799765467644,13169.210960688293,0.9292775154528792,1.6902263388037682,1987905.7694230143,1000.0,0.8758774760805351,1.0,50239,301,117,187,0.6002290721471661,0.0,5.2198549887667545,0.0,135.32391357421875,0.0,0.7655197754502296,0.0,0.6002290721471661,0.0,135.32391357421875,0.0,3.0035012662410736,14058286.78339369,7826.502361762425,0.0,5.2198549887667545,1.0715112887634166,0.7655197754502296,0.6002290721471661,5.41295654296875,313.060094470497
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,100,7.296696307559458,0.8782784768939018,5978.1795931963625,0.8740010841652381,1.668373305350542,2022879.6983056641,1000.0,0.7923797496454621,1.0,49941,251,232,74,0.6116248067245247,0.0,5.249745489309812,0.0,138.3081569671631,0.0,0.6764807337895036,0.0,0.6116248067245247,0.0,138.3081569671631,0.0,1.9394657015800476,2266649760.263302,6873.013272663558,0.0,5.249745489309812,1.0605483972946979,0.6764807337895036,0.6116248067245247,5.532326278686523,274.92053090654235
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,101,7.4211291303498435,0.8790124779939652,5636.038095498532,0.8331574389319405,1.722966240512,2353366.5182633465,1000.0,0.7536293289084145,1.0,50087,314,188,119,0.6002290721471661,0.0,5.277571470006783,0.0,135.4286855061849,0.0,0.754193021191491,0.0,0.6002290721471661,0.0,135.4286855061849,0.0,1.8914558092753093,857136231.8318671,8107.581021377856,0.0,5.277571470006783,1.0590851678963067,0.754193021191491,0.6002290721471661,6.09429084777832,364.8411459620035
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,102,7.4211291303498435,0.8784729759395122,6773.743811964244,0.8871611295970645,1.6988732010126113,2628513.3134155273,1000.0,0.8122335981928377,1.0,50175,395,179,129,0.6002290721471661,0.0,5.300301752696835,0.0,135.55662689208984,0.0,0.7311387062072754,0.0,0.6002290721471661,0.0,135.55662689208984,0.0,0.7829491317272186,685622567.9019209,7629.474350148889,0.0,5.300301752696835,1.0687345247348463,0.7311387062072754,0.6002290721471661,6.777831344604492,381.47371750744446
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,103,7.4211291303498435,0.8791084787249566,2599.2141891998053,0.8828738885994563,1.7107394486665726,2900208.658096517,1000.0,0.8125473739702785,1.0,50470,610,129,179,0.6002290721471661,0.0,5.361668533560021,0.0,135.5470110575358,0.0,0.7915181914965311,0.0,0.6002290721471661,0.0,135.5470110575358,0.0,2.3141018549601235,172739202.6389283,8384.42523934802,0.0,5.361668533560021,0.9971936541087708,0.7915181914965311,0.6002290721471661,8.132820663452149,503.06551436088125
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,104,7.4211291303498435,0.8784384763240815,2979.224440142363,0.9510179231159559,1.5593621399667528,3015628.2803190104,1000.0,0.910643444674395,1.0,50338,487,153,152,0.6002290721471661,0.0,5.392895880861377,0.0,135.46109517415366,0.0,0.7103720837169223,0.0,0.6002290721471661,0.0,135.46109517415366,0.0,1.8318577475017972,453313003.6126699,8434.700466702294,0.0,5.392895880861377,0.9913672473507134,0.7103720837169223,0.6002290721471661,6.095749282836914,379.56152100160324
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,105,7.4211291303498435,0.8789319768548012,3134.012736902982,0.9689079315936902,1.4305602610111237,3192303.224016927,1000.0,0.9404448621553885,1.0,49808,160,271,29,0.6002290721471661,0.0,5.401289731281124,0.0,135.3472557067871,0.0,0.5792055875062943,0.0,0.6002290721471661,0.0,135.3472557067871,0.0,2.7521970868110657,2154422047.5841117,7726.046603607223,0.0,5.401289731281124,0.9947544778062308,0.5792055875062943,0.6002290721471661,2.7069451141357423,154.52093207214446
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,106,7.4211291303498435,0.8793299773335457,2754.0848533138633,0.8850666082892502,1.8868999630212784,3898036.4023738606,1000.0,0.8026716025097999,1.0,50289,481,151,159,0.6002290721471661,0.0,5.426471282540368,0.0,135.3796704610189,0.0,0.7224968522787094,0.0,0.6002290721471661,0.0,135.3796704610189,0.0,2.13629017273585,319531078.90214175,7869.102883218908,0.0,5.426471282540368,1.009057984281295,0.7224968522787094,0.6002290721471661,8.122780227661133,472.14617299313454
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,107,7.4211291303498435,0.8786839765310287,2502.0644212794305,0.8325321752665702,2.116984714161266,4062295.356832682,1000.0,0.7384401573976767,1.0,50152,429,194,115,0.6002290721471661,0.0,5.449627303116952,0.0,135.66645951704547,0.0,0.730977248061787,0.0,0.6002290721471661,0.0,135.66645951704547,0.0,3.6814516457644375,935791501.8871995,7538.5981507901215,0.0,5.449627303116952,1.0234168844103386,0.730977248061787,0.6002290721471661,7.4616552734375,414.6228982934567
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,108,7.4211291303498435,0.8780644774436951,3251.5835940884053,0.9847776215310329,2.1525987897600447,4333747.336866048,1000.0,0.9700976976485602,1.0,50301,376,130,173,0.6002290721471661,0.0,5.464316541351511,0.0,135.53042602539062,0.0,0.742355968270983,0.0,0.6002290721471661,0.0,135.53042602539062,0.0,6.770025525774274,481028639.39934236,7661.114734229191,0.0,5.464316541351511,1.0310094172186792,0.742355968270983,0.6002290721471661,4.743564910888672,268.1390156980217
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,109,7.4211291303498435,0.8786889779567718,2410.3127187247574,0.8579115142022424,1.8586495677630106,4496285.994373373,1000.0,0.7597885771720229,1.0,50402,692,166,146,0.6002290721471663,0.0,5.505561279591814,0.0,135.43097534179688,0.0,0.7398053328196208,0.0,0.6002290721471663,0.0,135.43097534179688,0.0,1.0871230920155843,259746370.9754818,8565.725424829681,0.0,5.505561279591814,1.028814612280672,0.7398053328196208,0.6002290721471663,10.157323150634765,642.4294068622261
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,110,7.4211291303498435,0.8789554780721665,1500.8985507525504,0.9145780929223022,2.022649022249075,4657001.331148275,1000.0,0.8503927763224802,1.0,50503,679,141,169,0.6002290721471661,0.0,5.5488620783544045,0.0,135.13762019230768,0.0,0.7462989550370437,0.0,0.6002290721471661,0.0,135.13762019230768,0.0,4.423449919773982,1466679067.1741648,8486.871950919227,0.0,5.5488620783544045,1.0197835983776233,0.7462989550370437,0.6002290721471661,8.7839453125,551.6466768097498
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,111,7.4211291303498435,0.878661475777626,1441.0400016061963,0.8639794587396457,2.020951953199175,5000546.90163737,1000.0,0.797477721079052,1.0,50184,329,148,159,0.6002290721471661,0.0,5.578459896901469,0.0,135.73643663194446,0.0,0.7361146211624146,0.0,0.6002290721471661,0.0,135.73643663194446,0.0,3.4989993572235107,841396035.5984483,8775.384938283814,0.0,5.578459896901469,1.0051766869678656,0.7361146211624146,0.6002290721471661,6.1081396484375,394.8923222227716
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,112,7.4211291303498435,0.8783819791674614,2357.4482294137774,0.9601797726109527,1.857917696237564,5241322.4557666015,1000.0,0.9275002983649601,1.0,49898,155,224,75,0.6002290721471661,0.0,5.586853747321217,0.0,135.21896743774414,0.0,0.7960574626922607,0.0,0.6002290721471661,0.0,135.21896743774414,0.0,5.491831421852112,1082720001.8669515,8560.219776993925,0.0,5.586853747321217,1.0095946298931733,0.7960574626922607,0.6002290721471661,2.7043793487548826,171.20439553987845
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,113,7.4211291303498435,0.8787224757671356,1915.2743322589993,0.8157584288677414,2.1803481810622745,5552306.873717448,1000.0,0.7111303346385037,1.0,49918,251,234,73,0.6002290721471661,0.0,5.615931379827148,0.0,135.22628445095486,0.0,0.6922856271266937,0.0,0.6002290721471661,0.0,135.22628445095486,0.0,1.1689298152923584,10440115103.476345,7800.196313562017,0.0,5.615931379827148,1.0044100926143313,0.6922856271266937,0.6002290721471661,6.085182800292968,351.00883411029076
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,114,7.4211291303498435,0.8785974776744843,1506.8142548081278,0.9170272181269502,1.741102659566836,6554987.165218099,1000.0,0.8525709196316992,1.0,50388,648,190,118,0.602887206924239,0.0,5.645747562439546,0.0,136.1198369806463,0.0,0.6636416170407425,0.0,0.602887206924239,0.0,136.1198369806463,0.0,1.777516094121066,79415892.81091169,8289.3575170287,0.0,5.645747562439546,0.9974795707839365,0.6636416170407425,0.602887206924239,7.486591033935547,455.91466343657856
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,115,7.4211291303498435,0.8787564775347709,1436.5096692690254,0.921051208400991,1.86561119556427,6682086.631656901,1000.0,0.8616502532581322,1.0,50318,473,149,158,0.6002290721471661,0.0,5.666732188488916,0.0,135.7056900024414,0.0,0.7216612040996552,0.0,0.6002290721471661,0.0,135.7056900024414,0.0,3.011767935752869,2764921866.9350753,8046.062422482804,0.0,5.666732188488916,1.007241530772357,0.7216612040996552,0.6002290721471661,6.785284500122071,402.30312112414015
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,116,7.4211291303498435,0.878074477314949,1578.7741194541752,0.8638984588380259,2.3323816932164707,7216480.763330078,1000.0,0.7694452269018588,1.0,50264,556,183,127,0.6002290721471661,0.0,5.7014825279045525,0.0,135.4574702336238,0.0,0.7328081130981445,0.0,0.6002290721471661,0.0,135.4574702336238,0.0,3.1025848938868594,21161131802.54855,8296.18984284967,0.0,5.7014825279045525,1.0067763961169989,0.7328081130981445,0.6002290721471661,8.804735565185547,539.2523397852285
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,117,7.4211291303498435,0.8785749787092209,1270.062542746067,0.9678809366378334,1.6239562034606934,8850185.566083984,1000.0,0.9387902127511695,1.0,50143,316,176,127,0.6002290721471661,0.0,5.74080314227175,0.0,135.53240312848772,0.0,0.7414473210062299,0.0,0.6002290721471661,0.0,135.53240312848772,0.0,2.359683002744402,5363684695.833088,9313.934252034276,0.0,5.74080314227175,0.9573958670182259,0.7414473210062299,0.6002290721471661,4.74363410949707,325.9876988211996
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,118,7.4211291303498435,0.8780019754171371,1251.036821706891,0.8553930325621266,2.1011970000607625,9873628.284488933,1000.0,0.7681094534613526,1.0,50524,685,122,189,0.6002290721471661,0.0,5.788693646594113,0.0,135.19526018415178,0.0,0.7105248825890678,0.0,0.6002290721471661,0.0,135.19526018415178,0.0,2.6522699764796664,623838863.715325,8104.094031336046,0.0,5.788693646594113,0.9328112247861301,0.7105248825890678,0.6002290721471661,9.463668212890624,567.2865821935233
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,119,7.4211291303498435,0.8782004788517952,1362.885524635315,0.8724682547767227,1.6506265827587672,10464540.17929362,1000.0,0.7885605571452187,1.0,50439,673,153,159,0.6002290721471661,0.0,5.825760038902633,0.0,135.48817879813058,0.0,0.726620295218059,0.0,0.6002290721471661,0.0,135.48817879813058,0.0,1.6207835248538427,16578816701.410706,9393.696426708411,0.0,5.825760038902633,0.9229623852747512,0.726620295218059,0.6002290721471661,9.48417251586914,657.558749869589
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,120,7.449490605085332,0.87736597687006,1396.0305755457282,0.8395485217509128,2.367716770905715,12571215.004046224,1000.0,0.7540200887505132,1.0,50386,620,161,149,0.6002290721471661,0.0,5.851444643378489,0.0,135.35770944448618,0.0,0.712579186146076,0.0,0.6002290721471661,0.0,135.35770944448618,0.0,3.716761534030621,1540053813.5695765,7841.588959176391,0.0,5.851444643378489,0.9370387679259238,0.712579186146076,0.6002290721471661,8.798251113891602,509.70328234646536
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,121,7.449490605085332,0.8764454773068429,1132.7400586260856,0.9215529449683029,2.515522265434265,13270566.178990886,1000.0,0.8599641925924878,1.0,50227,413,164,144,0.6002290721471661,0.0,5.872184277938062,0.0,135.4974365234375,0.0,0.741210013628006,0.0,0.6002290721471661,0.0,135.4974365234375,0.0,4.723697090148926,5425959341.835983,7307.821093735083,0.0,5.872184277938062,0.9487391919439659,0.741210013628006,0.6002290721471661,6.774871826171875,365.39105468675416
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,122,7.449490605085332,0.877374479174614,1250.769299683869,0.8791346160672004,1.8135762810707092,14668908.28250651,1000.0,0.8212692983926395,1.0,50255,443,166,140,0.6002290721471661,0.0,5.896938459649987,0.0,135.38764343261718,0.0,0.6337649911642075,0.0,0.6002290721471661,0.0,135.38764343261718,0.0,1.6814287304878235,8366479529.498056,8352.719515161507,0.0,5.896938459649987,0.9416532960303787,0.6337649911642075,0.6002290721471661,6.769382171630859,417.6359757580753
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,123,7.449490605085332,0.877301977276802,1193.6868857061863,0.8912633850786582,1.7922213251392047,16004476.815384114,1000.0,0.8397383324241887,1.0,49996,253,217,86,0.6002290721471661,0.0,5.909529235279608,0.0,135.56452178955078,0.0,0.5231937530140082,0.0,0.6002290721471661,0.0,135.56452178955078,0.0,1.2221956551074982,39459011424.84289,6453.252693831998,0.0,5.909529235279608,0.9439294865306839,0.5231937530140082,0.6002290721471661,4.0669356536865235,193.5975808149599
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,124,7.449490605085332,0.877104477584362,1458.8214371022582,0.94134536580291,1.6130569236619132,19677035.294628907,1000.0,0.8940799861328521,1.0,50129,262,153,150,0.6002290721471661,0.0,5.925627068926706,0.0,135.49049595424108,0.0,0.6340392019067492,0.0,0.6002290721471661,0.0,135.49049595424108,0.0,1.8412458896636963,57786221442.85789,8707.830503687315,0.0,5.925627068926706,0.9445547461815428,0.6340392019067492,0.6002290721471661,4.742167358398437,304.7740676290561
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,125,7.449490605085332,0.8774859765172005,1138.1074491748213,0.9601689002399892,1.8936797022819518,23247482.144938152,1000.0,0.924243777868018,1.0,50364,504,149,157,0.6002290721471661,0.0,5.946611694976075,0.0,135.33890075683593,0.0,0.7086969077587127,0.0,0.6002290721471661,0.0,135.33890075683593,0.0,3.9442452430725097,40298899368.551476,8989.37542045397,0.0,5.946611694976075,0.9486392967175515,0.7086969077587127,0.6002290721471661,6.766945037841797,449.4687710226985
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,126,7.517069013708667,0.8773334762454033,1319.8248441705107,0.941522878096459,2.009314094270979,26429577.11118164,1000.0,0.8909245086923657,1.0,50008,267,214,91,0.6002290721471661,0.0,5.9598246347196495,0.0,135.45110866001673,0.0,0.7174508145877293,0.0,0.6002290721471661,0.0,135.45110866001673,0.0,3.5597776685442244,33227303440.10266,9374.481135846318,0.0,5.9598246347196495,0.9498360001886487,0.7174508145877293,0.6002290721471661,4.740788803100586,328.10683975462103
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,127,7.517069013708667,0.8769974792003632,1172.4420927280187,0.8756317354882011,2.126654261892492,29799356.53108073,1000.0,0.8145615594698955,1.0,50364,495,133,176,0.6002290721471661,0.0,5.997789137558108,0.0,135.57994911887428,0.0,0.6544193408705972,0.0,0.6002290721471661,0.0,135.57994911887428,0.0,2.6353965889323843,2359709492.427705,9031.571473097549,0.0,5.997789137558108,0.9177931761142002,0.6544193408705972,0.6002290721471661,7.456897201538086,496.7364310203653
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,128,7.517069013708667,0.8767369776964188,1096.2884811612964,0.8482537152081104,1.433969748020172,30726148.629560545,1000.0,0.7830607183462112,1.0,50170,383,175,132,0.6002290721471661,0.0,6.021392482103697,0.0,135.3941177368164,0.0,0.744142746925354,0.0,0.6002290721471661,0.0,135.3941177368164,0.0,1.7668074131011964,59125166496.34478,10540.815384983693,0.0,6.021392482103697,0.9126176592502144,0.744142746925354,0.6002290721471661,6.76970588684082,527.0407692491847
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,129,7.517069013708667,0.876690979897976,1265.264199088663,0.8604955413589693,1.7310783863067627,34669869.80539714,1000.0,0.7852516354136614,1.0,50284,469,155,152,0.6002290721471661,0.0,6.044424541198011,0.0,135.29371226917613,0.0,0.7407805215228688,0.0,0.6002290721471661,0.0,135.29371226917613,0.0,2.7617005001414907,9634066092.316912,10609.257420938868,0.0,6.044424541198011,0.9195524298400185,0.7407805215228688,0.6002290721471661,7.441154174804687,583.5091581516378
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,130,7.641501836499053,0.8761219775676727,1350.2929066644608,0.9167891049080917,2.5505864752663507,36384542.885608725,1000.0,0.8562339509989699,1.0,50141,351,182,126,0.6002290721471661,0.0,6.0589164662788315,0.0,135.5330047607422,0.0,0.7777054376072354,0.0,0.6002290721471661,0.0,135.5330047607422,0.0,5.44993061489529,36516343381.91902,8589.138617652427,0.0,6.0589164662788315,0.9257070631174678,0.7777054376072354,0.6002290721471661,6.098985214233398,386.5112377943592
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,131,7.641501836499053,0.8766119775176048,1171.1679762478173,0.8865509826094724,2.1932437658309936,39508407.50811523,1000.0,0.8266019225541801,1.0,49864,165,242,59,0.6002290721471661,0.0,6.068871599998542,0.0,135.34779663085936,0.0,0.5961934268474579,0.0,0.6002290721471661,0.0,135.34779663085936,0.0,6.842107963562012,82798861122.67773,7716.2918899222595,0.0,6.068871599998542,0.9299761129518722,0.5961934268474579,0.6002290721471661,3.383694915771484,192.9072972480565
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,132,7.641501836499053,0.8762249764800072,1064.3232973378897,0.8354187670863806,2.206733822822571,43357856.170117185,1000.0,0.7318387028542023,1.0,50275,593,186,126,0.6002290721471661,0.0,6.102830941966473,0.0,135.36314828055245,0.0,0.6780358510357993,0.0,0.6002290721471661,0.0,135.36314828055245,0.0,2.3463867051260814,214990332950.03293,8602.820397060646,0.0,6.102830941966473,0.929760393249336,0.6780358510357993,0.6002290721471661,9.475420379638672,602.1974277942453
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,133,7.765934659289437,0.8755909755825997,1283.0545973524452,0.8756180528270476,2.540373119440946,47197929.38911458,1000.0,0.8024178291295361,1.0,50228,470,183,125,0.6002290721471661,0.0,6.123675235305837,0.0,135.36275551535866,0.0,0.752731285311959,0.0,0.6002290721471661,0.0,135.36275551535866,0.0,6.449032826857134,58107345806.71887,8485.927805609335,0.0,6.123675235305837,0.9387654175725609,0.752731285311959,0.6002290721471661,7.444951553344726,466.7260293085135
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,134,7.765934659289437,0.8758294779062271,1163.8428938922286,0.9328522783384366,1.9705430534150865,50048721.864895836,1000.0,0.8785402659264748,1.0,50205,393,171,135,0.6002290721471661,0.0,6.151796755361915,0.0,135.2229766845703,0.0,0.644968138800727,0.0,0.6002290721471661,0.0,135.2229766845703,0.0,3.107849485344357,47151771372.48363,8078.264673231392,0.0,6.151796755361915,0.9103285828335138,0.644968138800727,0.6002290721471661,6.085033950805664,363.5219102954127
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,135,7.765934659289437,0.8748659765720368,1086.9178973822295,0.7971105295828997,2.210498647256331,52490548.791471355,1000.0,0.704247601812744,1.0,50097,385,201,107,0.6002290721471661,0.0,6.1744888577640245,0.0,135.2619490189986,0.0,0.6660751700401306,0.0,0.6002290721471661,0.0,135.2619490189986,0.0,3.3497351082888516,64571572155.56932,8268.15378323135,0.0,6.1744888577640245,0.9215497938089721,0.6660751700401306,0.6002290721471661,7.439407196044922,454.7484580777243
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,136,7.765934659289437,0.8757314759492875,1075.501822449565,0.9752321083522942,1.6266769170761108,55084687.294036455,1000.0,0.9522008145363409,1.0,50063,250,187,116,0.6002290721471661,0.0,6.186981372705677,0.0,135.3619384765625,0.0,0.7079240183035532,0.0,0.6002290721471661,0.0,135.3619384765625,0.0,3.5030394792556763,170436121096.85114,11093.059551839868,0.0,6.186981372705677,0.9230922920982292,0.7079240183035532,0.6002290721471661,4.060858154296875,332.7917865551959
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,137,7.765934659289437,0.8751554790139199,1124.3772702594101,0.8836023529767353,2.8799910306930543,58222228.73123698,1000.0,0.8240102502242296,1.0,50355,480,135,172,0.6002290721471661,0.0,6.205013401773078,0.0,135.5321487426758,0.0,0.6999242573976516,0.0,0.6002290721471661,0.0,135.5321487426758,0.0,7.047872710227966,4982055260.576684,8270.799067278096,0.0,6.205013401773078,0.9243585218163765,0.6999242573976516,0.6002290721471661,6.776607437133789,413.5399533639048
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,138,7.765934659289437,0.874823479950428,1211.9019396807253,0.901542405756223,2.5435655779308743,59873353.495195314,1000.0,0.8518001345027881,1.0,50333,428,129,176,0.6002290721471661,0.0,6.22389956521751,0.0,135.2508833143446,0.0,0.7499363621075948,0.0,0.6002290721471661,0.0,135.2508833143446,0.0,8.67606782913208,24532166607.076393,9480.441021785362,0.0,6.22389956521751,0.9285090231616827,0.7499363621075948,0.6002290721471661,6.086289749145508,426.6198459803412
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,139,7.765934659289437,0.8747714754939079,1063.136139293611,0.8734332254590073,2.443497826655706,61875297.40886719,1000.0,0.7910024568565661,1.0,50372,511,127,182,0.6002290721471661,0.0,6.2474266227475415,0.0,135.50686009724936,0.0,0.6528859818354249,0.0,0.6002290721471661,0.0,135.50686009724936,0.0,5.425340414047241,16045712724.185175,8074.893386426979,0.0,6.2474266227475415,0.9292570530553009,0.6528859818354249,0.6002290721471661,8.130411605834961,484.4936031856187
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,140,7.765934659289437,0.8748879769444465,1016.4174468050898,0.9735943831722399,1.6337793320417404,63679034.08428385,1000.0,0.9490827173361527,1.0,50366,458,132,172,0.6002290721471661,0.0,6.264017802211101,0.0,135.59217834472656,0.0,0.7315719351172447,0.0,0.6002290721471661,0.0,135.59217834472656,0.0,3.6098392456769943,37692657879.94802,11592.231725169378,0.0,6.264017802211101,0.9334879852780847,0.7315719351172447,0.6002290721471661,5.423687133789063,463.68926900677513
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,141,7.765934659289437,0.874434975385666,1038.6817893444002,0.7202636884501229,2.424504538377126,65672250.443164065,1000.0,0.5963973754279811,1.0,49985,325,211,99,0.6002290721471661,0.0,6.284982488160518,0.0,135.14086151123047,0.0,0.7662068506081899,0.0,0.6002290721471661,0.0,135.14086151123047,0.0,4.4751936594645185,136994394472.21127,9722.24056130403,0.0,6.284982488160518,0.9389750654860893,0.7662068506081899,0.6002290721471661,8.108451690673828,583.3344336782418
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,142,7.765934659289437,0.8744564780592918,1036.4023330178857,0.8634564036578697,1.6821363057409013,67590146.49194011,1000.0,0.7816781283716768,1.0,49940,208,217,87,0.6002290721471661,0.0,6.322358690544345,0.0,135.58748299734933,0.0,0.78755841084889,0.0,0.6002290721471661,0.0,135.58748299734933,0.0,2.570401430130005,133530265888.39273,10782.79722950182,0.0,6.322358690544345,0.831716477654837,0.78755841084889,0.6002290721471661,4.745561904907227,377.39790303256376
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,143,7.765934659289437,0.8743979775905609,1255.6697424279153,0.8470456110085429,1.9119875341653825,70246080.34197916,1000.0,0.7714585871751911,1.0,50234,427,165,142,0.6002290721471661,0.0,6.343343316593714,0.0,135.46377563476562,0.0,0.5984847590327262,0.0,0.6002290721471661,0.0,135.46377563476562,0.0,2.4768619537353516,42040260271.56808,9639.805304751786,0.0,6.343343316593714,0.8344243183648757,0.5984847590327262,0.6002290721471661,6.773188781738281,481.9902652375893
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,144,7.765934659289437,0.8744224801659584,1082.6698355554045,0.9266023045073252,2.3760156631469727,72670771.42352864,1000.0,0.8729253483258969,1.0,50078,331,209,94,0.6002290721471661,0.0,6.368843367450161,0.0,135.45328412737166,0.0,0.7379686321531024,0.0,0.6002290721471661,0.0,135.45328412737166,0.0,4.984659399305071,14685574588.347816,9580.803264715922,0.0,6.368843367450161,0.797376331309793,0.7379686321531024,0.6002290721471661,4.740864944458008,335.3281142650573
