algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all
trimmed-mean,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,45,0.0,0.8838349775969983,0.39696091167628766,nan,0.02821220270358026,0.047173346169292925,,0.0,nan,0,521,0,11297
trimmed-mean,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,46,0.0,0.8841209772229195,0.3953956586867571,nan,0.027846608296968042,0.04690042909234762,,0.0,nan,0,53,0,10769
trimmed-mean,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,47,0.0,0.88429497808218,0.3940697157382965,nan,0.02749757785350084,0.0467319655418396,,0.0,nan,0,783,0,11431
trimmed-mean,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,48,0.0,0.884537229090929,0.3927122241258621,nan,0.02715954404324293,0.046543581821024416,,0.0,nan,0,217,0,10311
trimmed-mean,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,49,0.0,0.8847502273321152,0.3913895434886217,nan,0.02685514517594129,0.046573048196733,,0.0,nan,0,344,0,10388
trimmed-mean,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,50,0.0,0.8845567272603512,0.39159848265349867,0.30981162355417685,0.026397865703329443,0.9331501281261444,,1.0,0.24217753192328995,573,0,10006,843
trimmed-mean,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,51,0.0,0.8815884764492512,0.3986060145497322,0.30477707498381024,0.02645814583171159,1.0258191806077956,,1.0,0.24165303418471504,336,0,10048,588
trimmed-mean,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,52,0.0,0.8713654769957065,1.5468585470318794,0.10095238095238095,0.029587025451473892,4.9023213291168215,,0.17857142857142858,0.07453416149068323,101,314,10083,98
trimmed-mean,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,53,0.0,0.8483342298865318,412.71147006191313,0.04859186048826084,0.06429908118676395,52.57486099243164,,0.18315850815850815,0.024519887391815688,909,773,9679,45
trimmed-mean,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,54,0.0,0.829361979123205,63897.57036000557,0.04410526764852041,0.9484669190878049,643.5836810302734,,0.10650665124349337,0.02619852948466701,1094,937,9607,128
trimmed-mean,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,55,0.0,0.8220967292413115,2851947.7968731667,0.07925925925925925,10.104526539556682,6936.636762695312,,0.17857142857142858,0.039424343772169856,1825,221,8267,75
