algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,krum_score_honest,krum_score_attacker
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,119,5.497516443950073,0.3695489898025989,4.05685826921463,0.0,4.750796780586243,0.0,4.0,0.0,0.0,44.58229525883993,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,120,5.517596900742727,0.37057439079880716,4.071308200836182,0.0,4.75148275566101,0.0,4.0,0.0,0.0,44.5921368598938,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,121,5.53767735753538,0.37123679023981093,4.091108421802521,0.0,4.750753076553345,0.0,4.0,0.0,0.0,44.440734994822535,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,122,5.557757814328034,0.37259239131212235,4.092379712104798,0.0,4.749776306152344,0.0,4.0,0.0,0.0,44.647946207146894,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,123,5.5778382711206875,0.37385379096865656,4.099181862354278,0.0,4.751180870056152,0.0,4.0,0.0,0.0,44.75987019258387,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,124,5.597918727913341,0.3752895904779434,4.109588568687439,0.0,4.749908908843994,0.0,4.0,0.0,0.0,44.52988185053287,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,125,5.617999184705995,0.37585958987474444,4.120819140911102,0.0,4.751256838798523,0.0,4.0,0.0,0.0,44.32282695063838,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,126,5.638079641498648,0.37724639013409617,4.132802011013031,0.0,4.749580592155456,0.0,4.0,0.0,0.0,44.650089263916016,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,127,5.658160098291302,0.37876239082217217,4.132849410533905,0.0,4.75076141166687,0.0,4.0,0.0,0.0,44.50659266385165,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,128,5.678240555083955,0.3806237906515598,4.136527682781219,0.0,4.751895211219788,0.0,4.0,0.0,0.0,44.507590444464434,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,129,5.698321011876609,0.3819859899878502,4.14359099149704,0.0,4.751038931846619,0.0,4.0,0.0,0.0,44.511039502692945,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,130,5.718401468669263,0.3832037905156612,4.147853469371795,0.0,4.750905775070191,0.0,4.0,0.0,0.0,44.537425631568546,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,131,5.738481925461916,0.3851325910389423,4.1451537189483645,0.0,4.75057980632782,0.0,4.0,0.0,0.0,44.5318603515625,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,132,5.75856238225457,0.38499699079990385,4.163536150455474,0.0,4.750774026870728,0.0,4.0,0.0,0.0,44.34626261393229,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,133,5.778642839047223,0.385953390032053,4.176898152828216,0.0,4.7504775505065915,0.0,4.0,0.0,0.0,44.534486841272425,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,134,5.798723295839877,0.3875341903567314,4.179832852363586,0.0,4.751372477531433,0.0,4.0,0.0,0.0,44.531495135763414,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,135,5.8188037526325305,0.3882777901887894,4.190171552181244,0.0,4.750702903747559,0.0,4.0,0.0,0.0,44.60029315948486,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,136,5.838884209425184,0.3885525899529457,4.206328887939453,0.0,4.750655729293824,0.0,4.0,0.0,0.0,44.48822784423828,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,137,5.858964666217838,0.38936218947172163,4.224405347347259,0.0,4.75057133102417,0.0,4.0,0.0,0.0,44.49937968100271,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,138,5.879045123010491,0.38994999051094054,4.2395904197692875,0.0,4.750794642448425,0.0,4.0,0.0,0.0,44.56119232177734,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,139,5.899125579803145,0.3910167905688286,4.2388944902420045,0.0,4.750922883033753,0.0,4.0,0.0,0.0,44.44020121806377,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,140,5.919206036595798,0.39215158930420874,4.252422997951507,0.0,4.751724235534668,0.0,4.0,0.0,0.0,44.646781334510216,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,141,5.939286493388452,0.3930625891685486,4.2577814507484435,0.0,4.7508131065368655,0.0,4.0,0.0,0.0,44.582530670166015,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,142,5.9593669501811055,0.39352319031953814,4.269387263774872,0.0,4.750731536865234,0.0,4.0,0.0,0.0,44.309476679021664,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,143,5.979447406973759,0.3940273901224136,4.28900989818573,0.0,4.749481268882752,0.0,4.0,0.0,0.0,44.582961082458496,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,144,5.999527863766413,0.3948291900753975,4.293041965007782,0.0,4.749846567153931,0.0,4.0,0.0,0.0,44.49044497807821,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,145,6.019608320559066,0.39625518971681595,4.297219799518585,0.0,4.7511419010162355,0.0,4.0,0.0,0.0,44.55632414136614,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,146,6.03968877735172,0.39745639032125474,4.293293986320496,0.0,4.75048112487793,0.0,4.0,0.0,0.0,44.51567591791568,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,147,6.059769234144373,0.3986145896911621,4.298922776222229,0.0,4.751336275100708,0.0,4.0,0.0,0.0,44.37389777047294,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,148,6.079849690937027,0.40041639024019243,4.30719668340683,0.0,4.751210991859436,0.0,4.0,0.0,0.0,44.510310953313656,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,149,6.099930147729681,0.401253790140152,4.323506812095642,0.0,4.75092638874054,0.0,4.0,0.0,0.0,44.42483016422817,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,150,6.120010604522334,0.4018025906085968,4.33350995016098,0.0,4.750961634635925,0.0,4.0,0.0,0.0,44.720334103232936,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,151,6.140091061314988,0.4027425895035267,4.340888989925385,0.0,4.750188579559326,0.0,4.0,0.0,0.0,44.437349750149636,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,152,6.160171518107641,0.40423038935661315,4.345539041042328,0.0,4.750258051872254,0.0,4.0,0.0,0.0,44.5993236541748,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,153,6.180251974900295,0.40501078981161115,4.359784616470337,0.0,4.750632856369019,0.0,4.0,0.0,0.0,44.58589267730713,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,154,6.2003324316929485,0.40701238948106766,4.363949869155884,0.0,4.750341083526611,0.0,4.0,0.0,0.0,44.56734359741211,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,155,6.220412888485602,0.40795858967304227,4.375034787654877,0.0,4.750487795829773,0.0,4.0,0.0,0.0,44.494757872361404,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,156,6.240493345278256,0.4079411895871162,4.394353628635407,0.0,4.750223789215088,0.0,4.0,0.0,0.0,44.446221351623535,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,157,6.260573802070909,0.4089201893806457,4.3975772023200985,0.0,4.749924533843994,0.0,4.0,0.0,0.0,44.417591992546534,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,158,6.280654258863563,0.41046458953619,4.397072489261627,0.0,4.751778020858764,0.0,4.0,0.0,0.0,44.55470989061438,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,159,6.300734715656216,0.4111637897193432,4.407584049701691,0.0,4.751615798950195,0.0,4.0,0.0,0.0,44.6934367093173,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,160,6.32081517244887,0.41166478997468947,4.421477813720703,0.0,4.751158270835877,0.0,4.0,0.0,0.0,44.484676248887006,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,161,6.3408956292415235,0.4126595890820026,4.427064700603485,0.0,4.7499084520339965,0.0,4.0,0.0,0.0,44.64096915203592,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,162,6.360976086034177,0.41280978938937185,4.442437034130096,0.0,4.749324211120605,0.0,4.0,0.0,0.0,44.39003954993354,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,163,6.381056542826831,0.4140601894259453,4.45137640619278,0.0,4.7500844030380245,0.0,4.0,0.0,0.0,44.633513906727664,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,164,6.401136999619484,0.41505799067020416,4.449315900325775,0.0,4.749777099609375,0.0,4.0,0.0,0.0,44.49195825485956,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,165,6.421217456412138,0.4165819900035858,4.446517565727234,0.0,4.7495152311325075,0.0,4.0,0.0,0.0,44.410463651021324,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,166,6.441297913204791,0.4172155888080597,4.462911586284638,0.0,4.751966640472412,0.0,4.0,0.0,0.0,44.57362804412842,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,167,6.461378369997445,0.4188339887261391,4.466198686122894,0.0,4.75206103515625,0.0,4.0,0.0,0.0,44.601711409432546,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,168,6.4814588267900985,0.41959838968515395,4.47843355512619,0.0,4.751576204299926,0.0,4.0,0.0,0.0,44.4942179079409,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,169,6.501539283582752,0.4211293895840645,4.474876722335815,0.0,4.75229820728302,0.0,4.0,0.0,0.0,44.72971970694406,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,170,6.521619740375406,0.4219477892518044,4.484888010025024,0.0,4.749577998161316,0.0,4.0,0.0,0.0,44.45168228149414,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,171,6.541700197168059,0.4234251892566681,4.486680648803711,0.0,4.750788481712341,0.0,4.0,0.0,0.0,44.58994871994545,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,172,6.561780653960713,0.4244017899632454,4.491339835166931,0.0,4.750228191375732,0.0,4.0,0.0,0.0,44.546993255615234,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,173,6.581861110753366,0.42591118943691253,4.49536305809021,0.0,4.749931673049927,0.0,4.0,0.0,0.0,44.54947381270559,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,174,6.60194156754602,0.42662479001283643,4.50782158946991,0.0,4.751699579238892,0.0,4.0,0.0,0.0,44.40619866507394,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,175,6.622022024338674,0.42715759021043775,4.526021854877472,0.0,4.750034829139709,0.0,4.0,0.0,0.0,44.38274663289388,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,176,6.642102481131327,0.42770658910274506,4.542551840305328,0.0,4.750012745857239,0.0,4.0,0.0,0.0,44.57287201514611,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,177,6.662182937923981,0.42829418849945067,4.560402593612671,0.0,4.750899841308594,0.0,4.0,0.0,0.0,44.33829148610433,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,178,6.682263394716634,0.42859498971700666,4.566938222408295,0.0,4.750834246635437,0.0,4.0,0.0,0.0,44.655687713623045,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,179,6.702343851509288,0.42895298957824707,4.57506184053421,0.0,4.750524869918824,0.0,4.0,0.0,0.0,44.534937722342356,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,180,6.7224243083019415,0.43081978875398635,4.570583888530731,0.0,4.750541555404663,0.0,4.0,0.0,0.0,44.45229196548462,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,181,6.742504765094595,0.4316219900250435,4.578189034938812,0.0,4.7509197235107425,0.0,4.0,0.0,0.0,44.43360392252604,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,182,6.762585221887249,0.4318783894181252,4.59087286567688,0.0,4.7503419132232665,0.0,4.0,0.0,0.0,44.431361536825854,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,183,6.782665678679902,0.4326131886839867,4.597820537090302,0.0,4.750193541526794,0.0,4.0,0.0,0.0,44.466006823948454,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,184,6.802746135472556,0.43311098915338514,4.611036918640137,0.0,4.750620626449585,0.0,4.0,0.0,0.0,44.44973602294922,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,185,6.822826592265209,0.4335929886698723,4.622341248035431,0.0,4.751421612739563,0.0,4.0,0.0,0.0,44.57061019310584,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,186,6.842907049057863,0.4339285888671875,4.633964839458465,0.0,4.750588412284851,0.0,4.0,0.0,0.0,44.54451533726284,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,187,6.8629875058505165,0.4346233892440796,4.6378518543243406,0.0,4.7516236495971675,0.0,4.0,0.0,0.0,44.592377526419504,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,188,6.88306796264317,0.4358789891600609,4.645218808174134,0.0,4.7507239818573,0.0,4.0,0.0,0.0,44.59319929643111,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,189,6.898080619428476,0.4367907890677452,4.6537553358078005,0.0,4.750059425354004,0.0,3.0,0.0,0.0,44.233858401958756,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,190,6.909114246477874,0.43741258889436724,4.667452140331268,0.0,4.7499311046600345,0.0,3.0,0.0,0.0,44.42028974875426,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,191,6.920147873527271,0.43883038890361786,4.671178689002991,0.0,4.751145824432373,0.0,3.0,0.0,0.0,44.78909029279436,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,192,6.9311815005766695,0.4394317890405655,4.6744754910469055,0.0,4.751316002845764,0.0,3.0,0.0,0.0,44.46543863084581,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,193,6.942215127626066,0.4395735884308815,4.683999488353729,0.0,4.751847229003906,0.0,3.0,0.0,0.0,44.56586920696756,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,194,6.953248754675465,0.44050818794965746,4.691566634654999,0.0,4.750175100326538,0.0,3.0,0.0,0.0,44.54358440896739,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,195,6.964282381724861,0.44121118825674055,4.703315172195435,0.0,4.750252900123596,0.0,3.0,0.0,0.0,44.5558693749564,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,196,6.97531600877426,0.4421503885388374,4.703404044628143,0.0,4.750519723892212,0.0,3.0,0.0,0.0,44.58742218017578,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,197,6.9863496358236565,0.443118988096714,4.704608114719391,0.0,4.7517174682617185,0.0,3.0,0.0,0.0,44.4911003112793,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,198,6.997383262873055,0.4439337887763977,4.712853477954864,0.0,4.751138975143433,0.0,3.0,0.0,0.0,44.60663986206055,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,199,7.008416889922452,0.4447803885936737,4.711960168361664,0.0,4.751039387702942,0.0,3.0,0.0,0.0,44.64166041782924,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,200,7.01945051697185,0.4456887894272804,4.710989092826844,0.0,4.751284945487976,0.0,3.0,0.0,0.0,44.47507560253143,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,201,7.030484144021247,0.44671058851480483,4.717386197090149,0.0,4.750462122917176,0.0,3.0,0.0,0.0,44.5667595636277,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,202,7.041517771070645,0.44785658955574037,4.717886831283569,0.0,4.7513873491287235,0.0,3.0,0.0,0.0,44.5888554116954,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,203,7.052551398120042,0.4492947887182236,4.715643659591675,0.0,4.750577095031738,0.0,3.0,0.0,0.0,44.474344344366166,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,204,7.0635850251694405,0.45010518914461134,4.719977733135224,0.0,4.752077645301819,0.0,3.0,0.0,0.0,44.51949297148606,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,205,7.074618652218837,0.4505093895792961,4.737398168087005,0.0,4.751643138885498,0.0,3.0,0.0,0.0,44.65292758941651,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,206,7.085652279268236,0.4512573879957199,4.747631468772888,0.0,4.750591681480408,0.0,3.0,0.0,0.0,44.48284476143973,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,207,7.096685906317632,0.4523769876360893,4.7423047738075255,0.0,4.750530173301697,0.0,3.0,0.0,0.0,44.540074861966644,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,208,7.107719533367031,0.4529293891787529,4.753245587348938,0.0,4.751053829193115,0.0,3.0,0.0,0.0,44.29766766778354,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,209,7.118753160416428,0.4542161889076233,4.757622039318084,0.0,4.7501979246139525,0.0,3.0,0.0,0.0,44.61912536621094,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,210,7.129786787465826,0.4545209886431694,4.76308301782608,0.0,4.75154472732544,0.0,3.0,0.0,0.0,44.694472358340306,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,211,7.140820414515223,0.45504258859157565,4.771025404453278,0.0,4.751385962486267,0.0,3.0,0.0,0.0,44.52527945382254,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,212,7.151854041564621,0.4561567885875702,4.779017981052399,0.0,4.750347020149231,0.0,3.0,0.0,0.0,44.56071684095595,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,213,7.162887668614018,0.45676918840408326,4.7805368576049805,0.0,4.751976610183716,0.0,3.0,0.0,0.0,44.44277763366699,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,214,7.173921295663416,0.45739718824625014,4.794397731781006,0.0,4.750290707588196,0.0,3.0,0.0,0.0,44.585807468580164,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,215,7.184954922712813,0.4579329888224602,4.802360711574554,0.0,4.750074376106262,0.0,3.0,0.0,0.0,44.375611391934484,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,216,7.195988549762212,0.45862978893518447,4.812866218566895,0.0,4.751537712097168,0.0,3.0,0.0,0.0,44.523360900878906,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,217,7.207022176811608,0.4594595884084702,4.821606641769409,0.0,4.751264761924744,0.0,3.0,0.0,0.0,44.435746652108655,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,218,7.218055803861007,0.46017978781461716,4.8255321340560915,0.0,4.750354004859925,0.0,3.0,0.0,0.0,44.741755836888366,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,219,7.2290894309104035,0.46069978791475297,4.827231213569641,0.0,4.750637337684632,0.0,3.0,0.0,0.0,44.58230418543662,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,220,7.240123057959802,0.46153458827733995,4.831660655498505,0.0,4.7503569097518925,0.0,3.0,0.0,0.0,44.64641443888346,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,221,7.251156685009199,0.4622777886390686,4.828876301288605,0.0,4.752036979675293,0.0,3.0,0.0,0.0,44.62475923391489,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,222,7.262190312058597,0.4640885887145996,4.817153139591217,0.0,4.750544944763184,0.0,3.0,0.0,0.0,44.604034423828125,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,223,7.273223939107994,0.4647121888399124,4.8270987062454225,0.0,4.749794886589051,0.0,3.0,0.0,0.0,44.413976192474365,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,224,7.284257566157392,0.46544358843564987,4.829443698883057,0.0,4.75139473438263,0.0,3.0,0.0,0.0,44.472008034035014,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,225,7.295291193206789,0.4657197887301445,4.843082330703735,0.0,4.7514877080917355,0.0,3.0,0.0,0.0,44.49267547607422,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,226,7.3063248202561875,0.4661981883049011,4.853602239131927,0.0,4.750519948005676,0.0,3.0,0.0,0.0,44.49871275160048,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,227,7.317358447305584,0.4667795889377594,4.859966203689575,0.0,4.750251868247986,0.0,3.0,0.0,0.0,44.54113515218099,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,228,7.328392074354983,0.46755178850889206,4.861791902542114,0.0,4.7504742774963375,0.0,3.0,0.0,0.0,44.488277740478516,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,229,7.339425701404379,0.46783098834753034,4.869235063552856,0.0,4.751508008956909,0.0,3.0,0.0,0.0,44.37270224094391,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,230,7.350459328453778,0.4688165881037712,4.867396591186523,0.0,4.75021794128418,0.0,3.0,0.0,0.0,44.316883990639134,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,231,7.3614929555031745,0.4693319883942604,4.884263954162598,0.0,4.751236380577088,0.0,3.0,0.0,0.0,44.71974436442057,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,232,7.372526582552573,0.47011698776483535,4.886440244674683,0.0,4.751756649017334,0.0,3.0,0.0,0.0,44.45873006184896,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,233,7.38356020960197,0.4710205879807472,4.88401921749115,0.0,4.750688692092895,0.0,3.0,0.0,0.0,44.443644293423354,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,234,7.394593836651368,0.47201898872852327,4.881944551944732,0.0,4.75095383644104,0.0,3.0,0.0,0.0,44.46259073110727,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,235,7.405627463700765,0.47313618803024293,4.887754839420318,0.0,4.752152988433838,0.0,3.0,0.0,0.0,44.54859297616141,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,236,7.416661090750163,0.4737249881029129,4.900621464729309,0.0,4.751235935211182,0.0,3.0,0.0,0.0,44.61693203449249,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,237,7.42769471779956,0.47378998839855196,4.910951890945435,0.0,4.7500646848678585,0.0,3.0,0.0,0.0,44.63495397567749,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,238,7.4387283448489585,0.47510418766736984,4.901337035655976,0.0,4.750726877212524,0.0,3.0,0.0,0.0,44.50532390453197,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,239,7.449761971898355,0.4748803879618645,4.918509437561035,0.0,4.751718102455139,0.0,3.0,0.0,0.0,44.53645038604736,0.0
