algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,sigma_dp_honest,sigma_dp_attacker,trust_honest,trust_attacker,n_dp_norm_honest,n_dp_norm_attacker,nsr_honest,nsr_attacker,noise_norm_honest,noise_norm_attacker,eps_n_honest,eps_n_attacker,sigma_n_honest,sigma_n_attacker,krum_score_honest,krum_score_attacker,eps_avg,eps_std,avg_trust,avg_sigma_dp_precap,avg_n_dp_norm_postcap,avg_nsr
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,93,7.300194468373703,0.8802589774131775,1.0909089198708535,0.8350988012486464,1.9621891162612222,3227.3383006095887,1000.0,0.7440791715737167,1.0,50126,398,193,117,0.6002290721471661,0.0,0.7148156328634783,0.0,135.52425453879616,0.0,7072.489144309801,0.0,135.52425453879616,0.0,5.103117474259673,0.0,0.6002290721471661,0.0,1.875653787092729,3774.952872188886,5.103117474259673,1.1396470448274723,0.7148156328634783,0.6002290721471661,7.4538339996337895,388.9869029370391
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,94,7.300194468373703,0.8812139773368836,0.6157821272313595,0.943180582782936,1.4901437726285722,3556.1973141098024,1000.0,0.8948981408584457,1.0,50178,380,179,127,0.6002290721471661,0.0,0.7413284513685439,0.0,135.46387227376303,0.0,7288.191068152522,0.0,135.46387227376303,0.0,5.152033268996033,0.0,0.6002290721471661,0.0,1.1839857233895197,3525.58404012839,5.152033268996033,1.085208508925194,0.7413284513685439,0.6002290721471661,6.095874252319336,327.9685980668635
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,95,7.300194468373703,0.8811979791522027,0.91390374481678,0.8170664777490028,1.4105201607400721,3918.9181390571594,1000.0,0.739533643506127,1.0,50242,441,160,149,0.6054007484776908,0.0,0.6930224407802928,0.0,136.5090900767933,0.0,7347.676268163356,0.0,136.5090900767933,0.0,5.194551052478477,0.0,0.6054007484776908,0.0,1.6349175843325527,7127.910001142025,5.194551052478477,1.0722188262786596,0.6930224407802928,0.6054007484776908,7.507999954223632,404.1221947489846
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,96,7.300194468373703,0.8811339789628982,0.627118025124073,0.8564866156790287,1.466421467917306,4639.197808678945,1000.0,0.80943631639019,1.0,50049,311,215,87,0.6002290721471661,0.0,0.7475458553859166,0.0,135.49385288783483,0.0,7705.719641824567,0.0,135.49385288783483,0.0,5.228401288167963,0.0,0.6002290721471661,0.0,2.4877117361341203,9187.669053499698,5.228401288167963,1.0540999406167522,0.7475458553859166,0.6002290721471661,4.742284851074219,269.70018746385983
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,97,7.300194468373703,0.8812784767150879,0.5511169277131558,0.8771866430419915,1.7643853242580707,6009.832463105519,1000.0,0.808287471351207,1.0,50488,672,142,168,0.6002290721471661,0.0,0.7620456768916204,0.0,135.37993680513821,0.0,7880.529424032366,0.0,135.37993680513821,0.0,5.2643860042197685,0.0,0.6002290721471661,0.0,1.998001923927894,3358.065773212115,5.2643860042197685,1.0577565769444783,0.7620456768916204,0.6002290721471661,8.799695892333984,512.2344125621037
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,98,7.300194468373703,0.8815404790639877,0.5444549226760864,0.9013298935358453,1.4125833630561828,6358.574061031341,1000.0,0.839043805342617,1.0,49818,153,259,42,0.6002290721471661,0.0,0.6690000236034394,0.0,135.3546356201172,0.0,7031.549771836825,0.0,135.3546356201172,0.0,5.2828280575372935,0.0,0.6002290721471661,0.0,2.2242918014526367,87132.92318846306,5.2828280575372935,1.0527947152940358,0.6690000236034394,0.6002290721471661,3.3838658905029297,175.78874429592062
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,99,7.300194468373703,0.8807624787092209,0.6555157677829265,0.9292775154528792,1.7346661537885666,11136.537895215353,1000.0,0.8758774760805351,1.0,50239,301,117,187,0.6002290721471661,0.0,0.7772503644227982,0.0,135.47897911071777,0.0,7822.059772273451,0.0,135.47897911071777,0.0,5.299615758376789,0.0,0.6002290721471661,0.0,3.038077011704445,1869.371696292162,5.299615758376789,1.0586474203103708,0.7772503644227982,0.6002290721471661,5.419159164428711,312.88239089093804
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,100,7.300194468373703,0.8811004790663719,0.5828482274711132,0.8725052084941707,1.9490354359149933,11306.389023005167,1000.0,0.7902528485703239,1.0,49964,228,209,97,0.6002290721471661,0.0,0.7637845203280449,0.0,135.49761199951172,0.0,7887.3476271535565,0.0,135.49761199951172,0.0,5.3310985201372105,0.0,0.6002290721471661,0.0,3.4310112595558167,82510.93360341073,5.3310985201372105,1.0459572817818876,0.7637845203280449,0.6002290721471661,5.4199044799804685,315.49390508614226
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,101,7.424627291164088,0.8805654776096344,0.7121906661987305,0.8331574389319405,1.7811230818430583,13505.456216506958,1000.0,0.7536293289084145,1.0,50087,314,188,119,0.6002290721471661,0.0,0.7709807952245077,0.0,135.0960693359375,0.0,8204.356078480469,0.0,135.0960693359375,0.0,5.353551964887569,0.0,0.6002290721471661,0.0,1.8973120715883043,30634.384565644265,5.353551964887569,1.0484660405127781,0.7709807952245077,0.6002290721471661,6.079323120117188,369.19602353162117
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,102,7.424627291164088,0.880956977903843,0.638491578400135,0.8871611295970645,1.5692915081977845,14804.504770380656,1000.0,0.8122335981928377,1.0,50175,395,179,129,0.6002290721471661,0.0,0.6955122381448746,0.0,135.56780548095702,0.0,7403.259211706287,0.0,135.56780548095702,0.0,5.375945250579187,0.0,0.6002290721471661,0.0,0.7960150420665741,23684.360208474598,5.375945250579187,1.0569335609836128,0.6955122381448746,0.6002290721471661,6.778390274047852,370.1629605853144
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,103,7.424627291164088,0.8805814772844315,0.6716890087723733,0.8828738885994563,1.6300092016657193,15774.468159618378,1000.0,0.8125473739702785,1.0,50473,607,126,182,0.6002290721471661,0.0,0.770130972067515,0.0,135.64243952433267,0.0,8248.75985582936,0.0,135.64243952433267,0.0,5.4333794314838135,0.0,0.6002290721471661,0.0,2.28423543771108,4496.367004361948,5.4333794314838135,0.9836535848262299,0.770130972067515,0.6002290721471661,8.138546371459961,494.92559134976136
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,104,7.424627291164088,0.8810009777545929,0.5431635113060475,0.9510179231159559,1.5515281624264188,16193.553867518107,1000.0,0.910643444674395,1.0,50338,487,153,152,0.6002290721471661,0.0,0.7093230949507819,0.0,135.37223307291666,0.0,8354.658496276945,0.0,135.37223307291666,0.0,5.463464603260556,0.0,0.6002290721471661,0.0,1.8490541908476088,9160.960699030162,5.463464603260556,0.9774799270775488,0.7093230949507819,0.6002290721471661,6.09175048828125,375.9596323324625
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,105,7.424627291164088,0.8806594762206078,0.6054045368731021,0.9689079315936902,2.1460176557302475,16786.389145380657,1000.0,0.9404448621553885,1.0,49808,160,271,29,0.6002290721471661,0.0,0.7607103437185287,0.0,135.43698501586914,0.0,7607.671581473339,0.0,135.43698501586914,0.0,5.471858453680304,0.0,0.6002290721471661,0.0,4.566317200660706,177807.2531725375,5.471858453680304,0.9846082922035019,0.7607103437185287,0.6002290721471661,2.7087397003173828,152.15343162946678
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,106,7.445250273147613,0.8804799777269363,0.5691911920905113,0.8850666082892502,2.002727518479029,20910.579060020445,1000.0,0.8026716025097999,1.0,50289,481,151,159,0.6002290721471661,0.0,0.7418640355269114,0.0,135.43606313069662,0.0,7820.042236309517,0.0,135.43606313069662,0.0,5.496196424768011,0.0,0.6002290721471661,0.0,2.0415227512518563,8811.623648699919,5.496196424768011,0.9988591244685698,0.7418640355269114,0.6002290721471661,8.126163787841797,469.202534178571
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,107,7.445250273147613,0.8804399785399437,0.5200820714235306,0.8325321752665702,2.073011181571267,21423.60205142339,1000.0,0.7384401573976767,1.0,50152,429,194,115,0.6002290721471661,0.0,0.7188336957584728,0.0,135.5113095370206,0.0,7467.07768292263,0.0,135.5113095370206,0.0,5.5193518461008555,0.0,0.6002290721471661,0.0,3.6435653513128106,23648.915468420983,5.5193518461008555,1.012809584644224,0.7188336957584728,0.6002290721471661,7.453122024536133,410.6892725607447
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,108,7.445250273147613,0.8796129778027535,0.6945915000140667,0.9847776215310329,2.115281241280692,22449.587874075572,1000.0,0.9700976976485602,1.0,50301,376,130,173,0.6002290721471661,0.0,0.7263227105140686,0.0,135.3572235107422,0.0,7634.126818306967,0.0,135.3572235107422,0.0,5.534041084335416,0.0,0.6002290721471661,0.0,6.426559039524624,11108.75063153108,5.534041084335416,1.019649955836025,0.7263227105140686,0.6002290721471661,4.737502822875976,267.19443864074384
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,109,7.445250273147613,0.8799379783868789,0.5414267826080322,0.8579115142022424,1.865855969985326,22952.069396680195,1000.0,0.7597885771720229,1.0,50402,692,166,146,0.6002290721471663,0.0,0.7384063164393108,0.0,135.74876810709637,0.0,8384.07188246908,0.0,135.74876810709637,0.0,5.575167937401634,0.0,0.6002290721471663,0.0,1.0964444160461426,8065.744900776545,5.575167937401634,1.015960777329921,0.7384063164393108,0.6002290721471663,10.181157608032226,628.805391185181
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,110,7.445250273147613,0.8796289795637131,0.5963946691155434,0.9152000491506657,1.989445502941425,23445.145808448793,1000.0,0.8514707570408628,1.0,50503,678,141,170,0.6002290721471661,0.0,0.7366968164077172,0.0,135.4096233661358,0.0,8631.142201312647,0.0,135.4096233661358,0.0,5.615379233580281,0.0,0.6002290721471661,0.0,4.449413666358361,44672.80976523241,5.615379233580281,1.0093154685609926,0.7366968164077172,0.6002290721471661,8.801625518798827,561.0242430853219
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,111,7.445250273147613,0.8798999792337417,0.5253724110126495,0.8639794587396457,2.015024403731028,24638.814063949583,1000.0,0.797477721079052,1.0,50184,329,148,159,0.6002290721471661,0.0,0.7273478574222989,0.0,135.28934393988715,0.0,8772.927790336686,0.0,135.28934393988715,0.0,5.644977052127344,0.0,0.6002290721471661,0.0,3.1589302221934,19106.912082182567,5.644977052127344,0.993605860457285,0.7273478574222989,0.6002290721471661,6.088020477294922,394.78175056515084
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,112,7.445250273147613,0.8801079773902893,0.5168936739861966,0.9618352535952928,1.7745611667633057,25478.933064702353,1000.0,0.9307459124000477,1.0,49898,154,224,76,0.6002290721471661,0.0,0.7681870311498642,0.0,135.1844711303711,0.0,8369.027919342556,0.0,135.1844711303711,0.0,5.653370902547092,0.0,0.6002290721471661,0.0,5.180631577968597,23855.530322639148,5.653370902547092,0.9975266270430027,0.7681870311498642,0.6002290721471661,2.7036894226074217,167.3805583868511
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,113,7.445250273147613,0.8793369778990745,0.5675046420097352,0.8157584288677414,2.257191797097524,26455.003111432394,1000.0,0.7111303346385037,1.0,49918,251,234,73,0.6002290721471661,0.0,0.7405360274844699,0.0,135.6894276936849,0.0,7808.1435705063905,0.0,135.6894276936849,0.0,5.680124927732525,0.0,0.6002290721471661,0.0,2.659849166870117,313336.11157179356,5.680124927732525,0.9957770052172796,0.7405360274844699,0.6002290721471661,6.106024246215821,351.3664606727876
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,114,7.445250273147613,0.8791489762067795,0.6387616163492202,0.9173797105272548,1.6978577321225947,29314.76633450826,1000.0,0.8531029930278812,1.0,50388,648,190,118,0.6009645197973401,0.0,0.6570363288575952,0.0,135.55989768288353,0.0,8196.299072589927,0.0,135.55989768288353,0.0,5.703705420851289,0.0,0.6009645197973401,0.0,1.0502569729631597,5694.802608327667,5.703705420851289,1.0000163552107677,0.6570363288575952,0.6009645197973401,7.455794372558594,450.79644899244596
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,115,7.445250273147613,0.8792569786310196,0.5579715311527252,0.9218630585647853,2.001601439714432,29665.435217030845,1000.0,0.8631573923379842,1.0,50318,472,149,159,0.6002290721471661,0.0,0.7628781616687774,0.0,135.69709014892578,0.0,8359.474560681301,0.0,135.69709014892578,0.0,5.724690046900659,0.0,0.6002290721471661,0.0,3.2488483786582947,64227.524845431246,5.724690046900659,1.010512116361014,0.7628781616687774,0.6002290721471661,6.784854507446289,417.97372803406506
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,116,7.445250273147613,0.8783974781632423,0.5840109986066818,0.8640597798486892,2.4031029572853675,31332.205031433106,1000.0,0.7696484990084008,1.0,50264,556,183,127,0.6002290721471661,0.0,0.7500215906363267,0.0,135.52952223557693,0.0,8251.700465441774,0.0,135.52952223557693,0.0,5.758859253819134,0.0,0.6002290721471661,0.0,3.1275472824390116,593092.7519646947,5.758859253819134,1.008888371753525,0.7500215906363267,0.6002290721471661,8.8094189453125,536.3605302537153
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,117,7.445250273147613,0.879144477546215,0.5218915630877018,0.9678809366378334,1.668603880064828,36400.23993792216,1000.0,0.9387902127511695,1.0,50143,316,176,127,0.6002290721471661,0.0,0.765228841985975,0.0,135.5084010532924,0.0,9511.053751879901,0.0,135.5084010532924,0.0,5.797470203556128,0.0,0.6002290721471661,0.0,2.4593522548675537,175736.5000650088,5.797470203556128,0.9580949605705465,0.765228841985975,0.6002290721471661,4.742794036865234,332.8868813157966
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,118,7.445250273147613,0.8785214775800705,0.5334494391083717,0.8553930325621266,2.068005476679121,39100.268056310015,1000.0,0.7681094534613526,1.0,50524,685,122,189,0.6002290721471661,0.0,0.7035987994500569,0.0,135.2816390991211,0.0,8019.378869205403,0.0,135.2816390991211,0.0,5.845292992245191,0.0,0.6002290721471661,0.0,2.606166754450117,26597.697017676037,5.845292992245191,0.9320824059812175,0.7035987994500569,0.6002290721471661,9.469714736938476,561.3565208443783
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,119,7.445250273147613,0.8787289798259735,0.5136914172768593,0.8724682547767227,1.6486631035804749,40158.92914971669,1000.0,0.7885605571452187,1.0,50439,673,153,159,0.6002290721471661,0.0,0.7270226010254451,0.0,135.6261727469308,0.0,9404.918397250087,0.0,135.6261727469308,0.0,5.882313902765138,0.0,0.6002290721471661,0.0,1.6969024283545358,496788.12114398123,5.882313902765138,0.9202944557873448,0.7270226010254451,0.6002290721471661,9.493832092285157,658.344287807506
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,120,7.455418180706783,0.8781714779138565,0.5060413229465485,0.8401719772815301,2.4235655757097097,45482.78942736308,1000.0,0.7551387479865705,1.0,50386,619,161,150,0.6002290721471661,0.0,0.7236510882010827,0.0,135.22503896859976,0.0,7783.7527639499,0.0,135.22503896859976,0.0,5.907780327665396,0.0,0.6002290721471661,0.0,3.7534798292013316,55932.26218432427,5.907780327665396,0.9329820328814958,0.7236510882010827,0.6002290721471661,8.789627532958985,505.9439296567434
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,121,7.455418180706783,0.8776179799437522,0.5133011357486248,0.923504164480498,2.6355112552642823,47285.08360061645,1000.0,0.8626308592591544,1.0,50227,412,164,145,0.6002290721471661,0.0,0.7670888423919677,0.0,135.30926361083985,0.0,7655.160065056855,0.0,135.30926361083985,0.0,5.928216997950505,0.0,0.6002290721471661,0.0,4.6897132873535154,187552.62953222115,5.928216997950505,0.9432093515030782,0.7670888423919677,0.6002290721471661,6.7654631805419925,382.75800325284274
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,122,7.455418180706783,0.8776739782094956,0.5282007917761803,0.8799082850942133,2.178148078918457,49990.64390374502,1000.0,0.8226875676234089,1.0,50255,442,166,141,0.6002290721471661,0.0,0.7308549165725708,0.0,135.38396301269532,0.0,8862.104543073026,0.0,135.38396301269532,0.0,5.949201623999876,0.0,0.6002290721471661,0.0,3.8515291690826414,319043.5691837271,5.949201623999876,0.9428575423865589,0.7308549165725708,0.6002290721471661,6.769198150634765,443.10522715365136
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,123,7.455418180706783,0.8776844775676728,0.5138736647367478,0.891156777059467,2.4301700790723166,54018.921602490744,1000.0,0.8395417753687618,1.0,49997,253,216,86,0.6002290721471661,0.0,0.7228387296199799,0.0,135.42197926839194,0.0,8622.086549397496,0.0,135.42197926839194,0.0,5.961792399629498,0.0,0.6002290721471661,0.0,5.676860888799031,2860691.5865082424,5.961792399629498,0.9457997973444096,0.7228387296199799,0.6002290721471661,4.062659378051758,258.6625964819248
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,124,7.455418180706783,0.8779594770073891,0.5079645927250386,0.94134536580291,1.7705279418400355,77195.83331111907,1000.0,0.8940799861328521,1.0,50129,262,153,150,0.6002290721471661,0.0,0.6702397848878588,0.0,135.3686022077288,0.0,8890.542601297975,0.0,135.3686022077288,0.0,5.977601471271516,0.0,0.6002290721471661,0.0,3.1329334803989957,964058.1644660854,5.977601471271516,0.9463715901782942,0.6702397848878588,0.6002290721471661,4.737901077270508,311.1689910454291
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,125,7.455418180706783,0.877865477502346,0.5139439165592193,0.9605721252478141,1.9014305114746093,84765.37710342408,1000.0,0.9249589798649339,1.0,50364,504,149,157,0.6002290721471661,0.0,0.7091202318668366,0.0,135.3671112060547,0.0,9195.734191882524,0.0,135.3671112060547,0.0,5.998586097320888,0.0,0.6002290721471661,0.0,4.522286438941956,943266.8822994685,5.998586097320888,0.9502321411863025,0.7091202318668366,0.6002290721471661,6.7683555603027346,459.78670959412625
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,126,7.537737351437135,0.8772964775562286,0.6018748024106025,0.941522878096459,2.0872474227632796,90967.0486556371,1000.0,0.8909245086923657,1.0,50008,267,214,91,0.6002290721471661,0.0,0.7328504409108844,0.0,135.62824358258928,0.0,9367.549337854818,0.0,135.62824358258928,0.0,6.011799037064461,0.0,0.6002290721471661,0.0,3.402514934539795,692252.878610239,6.011799037064461,0.9510201927099612,0.7328504409108844,0.6002290721471661,4.746988525390625,327.86422682491866
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,127,7.569683095937998,0.8774009770154954,0.5086988285183907,0.8758303824400948,2.2871502962979404,97282.72302856445,1000.0,0.8149797619570635,1.0,50364,495,133,176,0.6002290721471661,0.0,0.6919213858517733,0.0,135.25828829678622,0.0,8883.450638779092,0.0,135.25828829678622,0.0,6.044850978320461,0.0,0.6002290721471661,0.0,3.5612302259965376,89588.03215421677,6.044850978320461,0.9238654823005691,0.6919213858517733,0.6002290721471661,7.439205856323242,488.5897851328502
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,128,7.569683095937998,0.8775679764151573,0.5066617146134377,0.8482537152081104,1.5276408195495605,99029.77685007731,1000.0,0.7830607183462112,1.0,50170,383,175,132,0.6002290721471661,0.0,0.7718355834484101,0.0,135.27444763183593,0.0,10704.535798559435,0.0,135.27444763183593,0.0,6.065835604369832,0.0,0.6002290721471661,0.0,1.7430633544921874,1563459.4869437683,6.065835604369832,0.9218456101595164,0.7718355834484101,0.6002290721471661,6.763722381591797,535.2267899279717
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,129,7.569683095937998,0.8774544778466224,0.532649994045496,0.8605911526957762,1.7976842360063032,107152.95649742127,1000.0,0.785403779370458,1.0,50284,469,155,152,0.6002290721471661,0.0,0.7581660043109547,0.0,135.24953668767756,0.0,10216.01239822945,0.0,135.24953668767756,0.0,6.08861794348681,0.0,0.6002290721471661,0.0,3.0673604011535645,223846.7481985418,6.08861794348681,0.9279876455055338,0.7581660043109547,0.6002290721471661,7.438724517822266,561.8806819026197
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,130,7.662170174227521,0.8768584743142128,0.5446139170229435,0.9143209438512496,2.484766357474857,110557.57109812419,1000.0,0.8516273025833984,1.0,50141,354,182,123,0.6002290721471661,0.0,0.7636424634191725,0.0,135.50689866807727,0.0,8674.858947569372,0.0,135.50689866807727,0.0,6.103633295309969,0.0,0.6002290721471661,0.0,5.258137491014269,947131.5280002665,6.103633295309969,0.9341552977972384,0.7636424634191725,0.6002290721471661,6.097810440063476,390.36865264062175
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,131,7.694115918728382,0.8771199786663055,0.5109600435197353,0.8865509826094724,2.6421355962753297,117131.64702081044,1000.0,0.8266019225541801,1.0,49864,165,242,59,0.6002290721471661,0.0,0.7036291360855103,0.0,135.4776397705078,0.0,7645.054600519497,0.0,135.4776397705078,0.0,6.111173011352683,0.0,0.6002290721471661,0.0,8.030977249145508,2252740.1749883397,6.111173011352683,0.9361890547836663,0.7036291360855103,0.6002290721471661,3.3869409942626953,191.12636501298743
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,132,7.818548741518768,0.8764534789323807,0.5235078440606594,0.8360470534886609,2.2884961536952426,125263.00995056152,1000.0,0.7324432510303803,1.0,50275,593,186,126,0.6002290721471661,0.0,0.691081451518195,0.0,135.42636108398438,0.0,8665.914839954557,0.0,135.42636108398438,0.0,6.144418850902177,0.0,0.6002290721471661,0.0,4.671636649540493,6078534.070608533,6.144418850902177,0.9328843425687958,0.691081451518195,0.6002290721471661,9.479845275878906,606.6140387968189
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,133,7.818548741518768,0.8760889765620231,0.5156765833497048,0.8764771593562571,2.43506366556341,139000.5821871948,1000.0,0.8038692079394054,1.0,50228,469,183,126,0.6002290721471661,0.0,0.7274915792725303,0.0,135.33875066583806,0.0,8713.008046783603,0.0,135.33875066583806,0.0,6.165619406984697,0.0,0.6002290721471661,0.0,6.39281888441606,1257190.2547515584,6.165619406984697,0.9418066850382375,0.7274915792725303,0.6002290721471661,7.443631286621094,479.21544257309824
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,134,7.818548741518768,0.8757814773917199,0.5735800394415855,0.9328522783384366,1.918859839439392,146630.5654236857,1000.0,0.8785402659264748,1.0,50205,393,171,135,0.6002290721471661,0.0,0.6315086583296458,0.0,135.25012037489148,0.0,7904.819353654659,0.0,135.25012037489148,0.0,6.193740927040776,0.0,0.6002290721471661,0.0,3.2756099303563437,1409499.5525349777,6.193740927040776,0.9136077916352042,0.6315086583296458,0.6002290721471661,6.0862554168701175,355.71687091445966
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,135,7.818548741518768,0.8757499784231186,0.5334629479050637,0.7978132787862487,2.169061866673556,154441.5157537333,1000.0,0.7055150843302265,1.0,50097,384,201,108,0.6087996043287776,0.0,0.6187802119688555,0.0,137.33750638094816,0.0,8274.192091598552,0.0,137.33750638094816,0.0,6.214528370808714,0.0,0.6087996043287776,0.0,3.4170466553081167,1698565.3332765086,6.214528370808714,0.9230719037788578,0.6187802119688555,0.6087996043287776,7.553562850952148,455.08056503792034
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,136,7.818548741518768,0.8760519796609878,0.5361711619794369,0.9753959069733434,1.778860906759898,161775.31682963052,1000.0,0.9525153673569323,1.0,50063,250,187,116,0.6002290721471661,0.0,0.7554660439491272,0.0,135.54791768391928,0.0,11302.442294545852,0.0,135.54791768391928,0.0,6.227020885750368,0.0,0.6002290721471661,0.0,4.564752538998921,6112859.359786593,6.227020885750368,0.9252477737570971,0.7554660439491272,0.6002290721471661,4.066437530517578,339.0732688363756
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,137,7.818548741518768,0.8757004797458648,0.5225327581167221,0.8823733370201226,2.9897296667099,177541.92290018717,1000.0,0.8218379647197548,1.0,50355,481,135,171,0.6002290721471661,0.0,0.7422164142131805,0.0,135.4071273803711,0.0,9325.258276910976,0.0,135.4071273803711,0.0,6.245052914817767,0.0,0.6002290721471661,0.0,10.84071912765503,206522.10495770138,6.245052914817767,0.9267062241687035,0.7422164142131805,0.6002290721471661,6.770356369018555,466.2629138455488
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,138,7.818548741518768,0.8756144791841507,0.5238174463808537,0.901542405756223,2.3556648095448813,182629.326537323,1000.0,0.8518001345027881,1.0,50333,428,129,176,0.6002290721471661,0.0,0.6960851682557,0.0,135.5929209391276,0.0,9344.634070379185,0.0,135.5929209391276,0.0,6.263939078262201,0.0,0.6002290721471661,0.0,6.917577743530273,750281.678019209,6.263939078262201,0.9304044667217403,0.6960851682557,0.6002290721471661,6.101681442260742,420.50853316706326
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,139,7.818548741518768,0.8751499772071838,0.526482170522213,0.8734558231724722,2.551676462093989,191012.47722620645,1000.0,0.7910444011454953,1.0,50372,511,127,182,0.6002290721471661,0.0,0.6807443847258886,0.0,135.31957499186197,0.0,8618.602262413724,0.0,135.31957499186197,0.0,6.287461143349942,0.0,0.6002290721471661,0.0,6.954583446184794,531801.5031492806,6.287461143349942,0.9318750035758332,0.6807443847258886,0.6002290721471661,8.119174499511718,517.1161357448235
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,140,7.818548741518768,0.8750864791870118,0.6464755260944366,0.9735943831722399,1.5837734714150429,198334.0244348653,1000.0,0.9490827173361527,1.0,50366,458,132,172,0.6002290721471661,0.0,0.708339162170887,0.0,135.33406257629395,0.0,11032.353926881737,0.0,135.33406257629395,0.0,6.304052322813501,0.0,0.6002290721471661,0.0,3.7151096761226654,917818.4461586444,6.304052322813501,0.935997098838283,0.708339162170887,0.6002290721471661,5.413362503051758,441.2941570752695
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,141,7.818548741518768,0.8748619765043258,0.5359701676666737,0.7202636884501229,2.360687345266342,206851.27239685057,1000.0,0.5963973754279811,1.0,49985,325,211,99,0.6002290721471661,0.0,0.7482658873001734,0.0,135.28627395629883,0.0,9533.818246369085,0.0,135.28627395629883,0.0,6.324296580392753,0.0,0.6002290721471661,0.0,4.43180513381958,4429489.137013583,6.324296580392753,0.9411351225624406,0.7482658873001734,0.6002290721471661,8.11717643737793,572.029094782145
