algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,n_dp_norm_honest,n_dp_norm_attacker,eps_n_honest,eps_n_attacker,noise_norm_honest,noise_norm_attacker,sigma_n_honest,sigma_n_attacker,trust_honest,trust_attacker,krum_score_honest,krum_score_attacker,nsr_honest,nsr_attacker,sigma_dp_honest,sigma_dp_attacker,eps_avg,eps_std,avg_trust,avg_sigma_dp_precap,avg_n_dp_norm_postcap,avg_nsr
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,64,5.360122263525489,0.6850173166394233,40.37738903472821,0.9233156602594054,61.14285156461928,1036.443108139038,1000.0,0.7196262482547675,1.0,30893,963,15,199,199.00626373291016,0.0,2.853037666206869,0.0,199.00626373291016,0.0,0.8815581449640375,0.0,0.33582644288738567,0.0,1145.0523935953777,5144.852951049805,1343.184935095005,0.0,0.8815581449640375,0.0,2.853037666206869,1.0126829047926456,0.33582644288738567,0.8815581449640375,11.940375823974609,80.59109610570029
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,65,5.362252811867189,0.6854603174328804,41.130478913684684,0.8937759537483241,53.834559741773106,1042.1876082611084,1000.0,0.6437176449349217,1.0,30575,758,59,156,197.98000215229234,0.0,2.866136800439912,0.0,197.98000215229234,0.0,0.8787161910968111,0.0,0.316783258838481,0.0,209.91410370876915,8689.259045660496,830.1403399202037,0.0,0.8787161910968111,0.0,2.866136800439912,1.01698502542509,0.316783258838481,0.8787161910968111,12.538733469645182,52.57555486161291
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,66,5.362252811867189,0.6896353142460188,41.329318250119684,0.888546029024114,48.34037607908249,1099.646502494812,1000.0,0.5134611366681948,1.0,30363,571,91,121,201.60583782196045,0.0,2.8751017690947727,0.0,201.60583782196045,0.0,0.8936831778372395,0.0,0.2709086381364614,0.0,677.5785319805145,16352.392933349609,552.1912857262118,0.0,0.8936831778372395,0.0,2.8751017690947727,1.0187084530714006,0.2709086381364614,0.8936831778372395,10.752311350504558,29.450201905397964
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,67,5.362252811867189,0.6801043162246545,42.90346193959316,0.835204987644063,67.3342493057251,1276.4392247390747,1000.0,0.44928602495901204,1.0,30377,636,77,140,183.88384094238282,0.0,2.9416249584723015,0.0,183.88384094238282,0.0,0.8153583419131334,0.0,0.432544806599617,0.0,1978.3380126953125,14273.685588378907,1949.2568135802042,0.0,0.8153583419131334,0.0,2.9416249584723015,1.0049274032765598,0.432544806599617,0.8153583419131334,12.258922729492188,129.95045423868027
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,68,5.453354062828992,0.6807066489011049,43.71250795225303,0.8263759650006421,55.20897290820167,1359.1928569793702,1000.0,0.5679051539637145,1.0,30673,826,25,192,192.52545456659226,0.0,2.976224107856494,0.0,192.52545456659226,0.0,0.8535002111701401,0.0,0.3240939291814963,0.0,1091.3554892767042,8514.023782958984,1451.9292162016234,0.0,0.8535002111701401,0.0,2.976224107856494,0.9982054934085162,0.3240939291814963,0.8535002111701401,13.476781819661458,101.63504513411362
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,69,5.453354062828992,0.6826349819699923,42.9586588460207,0.9910209066971225,63.42768563164605,1365.6080667877197,1000.0,0.4365726227795193,1.0,30096,262,121,83,180.01298353407117,0.0,3.0025948015564707,0.0,180.01298353407117,0.0,0.7973898656561528,0.0,0.432085441528923,0.0,9617.069037543402,24548.061020507812,1742.966310463961,0.0,0.7973898656561528,0.0,3.0025948015564707,0.9981245816732526,0.432085441528923,0.7973898656561528,5.400389506022136,52.288989313918826
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,70,5.453354062828992,0.6871629823247591,42.44986534317334,0.9450793650793651,42.47971868515015,1623.56948677063,1000.0,0.33662731657781164,1.0,29875,154,172,31,199.43798637390137,0.0,3.0086537672914493,0.0,199.43798637390137,0.0,0.8820517060394015,0.0,0.2237659888342023,0.0,1455.2357940673828,146975.4825878906,1028.5133786622148,0.0,0.8820517060394015,0.0,3.0086537672914493,0.9970704344842757,0.2237659888342023,0.8820517060394015,5.318346303304036,27.427023430992396
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,71,5.453354062828992,0.6897199822465578,42.64031504968802,0.7866658955797368,54.27413740158081,2621.75109085083,1000.0,0.5733791793703134,1.0,30052,261,129,78,185.5449462890625,0.0,3.0184140341211267,0.0,185.5449462890625,0.0,0.8234841415675073,0.0,0.3250404544174671,0.0,2007.5138427734375,349746.8839855957,966.8740733966412,0.0,0.8234841415675073,0.0,3.0184140341211267,0.9987660959171495,0.3250404544174671,0.8234841415675073,6.18483154296875,32.22913577988805
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,72,5.453354062828992,0.6909843164682389,42.97233808586995,0.9481734180326415,40.65493911107381,2555.2975468444824,1000.0,0.48330173617429256,1.0,30376,503,65,146,194.6642822265625,0.0,3.030307211372637,0.0,194.6642822265625,0.0,0.8621748340355501,0.0,0.228719387575984,0.0,875.219863319397,49402.77463745594,1259.8125677147202,0.0,0.8621748340355501,0.0,3.030307211372637,0.9971486826583242,0.228719387575984,0.8621748340355501,9.733214111328126,62.990628385736
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,73,5.453354062828992,0.6898926477630933,44.50658670266469,0.9125765662701549,52.72013194561005,2571.9985709762573,1000.0,0.5059636304483376,1.0,30462,664,56,160,186.55252914428712,0.0,3.0582150868009177,0.0,186.55252914428712,0.0,0.8274967281049106,0.0,0.2828775865957141,0.0,743.9102157592773,11820.147576141357,1023.4892554025021,0.0,0.8274967281049106,0.0,3.0582150868009177,0.9970800491268037,0.2828775865957141,0.8274967281049106,12.436835276285807,68.23261702683347
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,74,5.453354062828992,0.6881599827110767,45.00727207531531,0.8763677225895742,59.694997024536136,2583.4363497924805,1000.0,0.6905136255596577,1.0,30515,594,31,180,180.8899943033854,0.0,3.0972549194514643,0.0,180.8899943033854,0.0,0.802113795280455,0.0,0.33602397174884874,0.0,1867.5389322916667,9231.115752563477,1774.144085158841,0.0,0.802113795280455,0.0,3.0972549194514643,0.9878739911792367,0.33602397174884874,0.802113795280455,9.044499715169271,88.70720425794207
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,75,5.453354062828992,0.6907879823446273,45.2137575083971,0.9197993541235989,38.34346457890102,2602.9340699768068,1000.0,0.5546069616541698,1.0,30401,480,43,168,191.1364004952567,0.0,3.1124531146182433,0.0,191.1364004952567,0.0,0.8466464397577154,0.0,0.20764947296785458,0.0,3.479587963649205,5766.250523071289,1276.6138310587755,0.0,0.8466464397577154,0.0,3.1124531146182433,0.9880944059483542,0.20764947296785458,0.8466464397577154,8.919698689778645,59.57531211607619
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,76,5.453354062828992,0.6900196509063243,46.26758117367824,0.9074260289928017,56.261337757110596,2629.741990318298,1000.0,0.5309309871407929,1.0,30426,562,63,149,178.47859573364258,0.0,3.144210076857796,0.0,178.47859573364258,0.0,0.7919382530061527,0.0,0.3243332374840975,0.0,1825.9200592041016,93801.00088500977,1204.1228006265587,0.0,0.7919382530061527,0.0,3.144210076857796,0.9801896460276917,0.3243332374840975,0.7919382530061527,9.518858439127603,64.21988270008313
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,77,5.453354062828992,0.6905263159672419,46.45879527380069,0.8924409634523119,42.44552616512074,2802.098264579773,1000.0,0.3359848438708279,1.0,30120,436,121,91,185.34637002383963,0.0,3.165811057404665,0.0,185.34637002383963,0.0,0.8219439470516744,0.0,0.2247932006550186,0.0,333.12757065716914,35075.55057662964,979.0969836713833,0.0,0.8219439470516744,0.0,3.165811057404665,0.9767932833067141,0.2247932006550186,0.8219439470516744,10.502960968017579,55.482162408045056
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,78,5.453354062828992,0.6940283135573069,46.374807096918424,0.9592597438338599,37.798796046863906,2915.76204662323,1000.0,0.755741352401908,1.0,30496,472,17,189,184.75791376287287,0.0,3.175769622477399,0.0,184.75791376287287,0.0,0.8206298270630323,0.0,0.20981879202141004,0.0,1222.372636274858,3590.238812866211,689.3907467858367,0.0,0.8206298270630323,0.0,3.175769622477399,0.9798858979014228,0.20981879202141004,0.8206298270630323,6.774456837972005,25.277660715480675
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,79,5.467321463681121,0.6897263136754433,47.420365700225034,0.789913673401026,51.77902779728174,2922.4049424362183,1000.0,0.5583470496333556,1.0,30271,514,104,109,173.04086112976074,0.0,3.210621626438572,0.0,173.04086112976074,0.0,0.7669175919552468,0.0,0.33033543068449944,0.0,501.30568981170654,332049.37351638795,1268.395461025258,0.0,0.7669175919552468,0.0,3.210621626438572,0.9731497207041664,0.33033543068449944,0.7669175919552468,9.228845926920572,67.6477579213471
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,80,5.467321463681121,0.6921876483162244,47.24105902592341,0.8504282905792169,36.05690813064575,3673.400322380066,1000.0,0.47672672431525465,1.0,30299,487,74,138,181.87408065795898,0.0,3.2322305451215345,0.0,181.87408065795898,0.0,0.8064698675241346,0.0,0.20516830222913995,0.0,394.59233969449997,79187.32457932472,1089.425206554256,0.0,0.8064698675241346,0.0,3.2322305451215345,0.9756911854661409,0.20516830222913995,0.8064698675241346,9.69995096842448,58.10267768289365
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,81,5.467321463681121,0.6916533174117406,47.42766488313675,0.8887067116193371,37.67323735782078,3824.1793966674804,1000.0,0.7103462389272565,1.0,30497,538,32,177,181.65208544049943,0.0,3.2542921661802917,0.0,181.65208544049943,0.0,0.8047136374690088,0.0,0.19107778734594053,0.0,290.2586146763393,6117.624685668945,1872.9005966818063,0.0,0.8047136374690088,0.0,3.2542921661802917,0.9785208134716233,0.19107778734594053,0.8047136374690088,8.477097320556641,87.40202784515095
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,82,5.467321463681121,0.6952933164437612,46.89575581590334,0.9590676883780332,29.897193133831024,3837.1545948410035,1000.0,0.5537554560399071,1.0,29856,79,156,45,180.81533813476562,0.0,3.261574534377973,0.0,180.81533813476562,0.0,0.8011110654273562,0.0,0.18107745610177517,0.0,909.6549072265625,620590.0557409668,1344.1166672288691,0.0,0.8011110654273562,0.0,3.261574534377973,0.9815978896110381,0.18107745610177517,0.8011110654273562,3.0135889689127606,22.401944453814487
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,83,5.467321463681121,0.6945533148447672,47.822935388982295,0.8787425626361983,44.656735801696776,5257.135751800537,1000.0,0.547498563735877,1.0,30313,478,81,130,171.55030822753906,0.0,3.2891647442421315,0.0,171.55030822753906,0.0,0.7611001518827979,0.0,0.25455475846926373,0.0,583.1221791585286,17168.337647094726,897.2870742129954,0.0,0.7611001518827979,0.0,3.2891647442421315,0.9827054012383847,0.25455475846926373,0.7611001518827979,8.577515411376954,44.864353710649766
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,84,5.603543613478517,0.6934456478555997,48.05064120789369,0.8846165246905762,40.22256582123892,5300.105097465515,1000.0,0.7722525601047486,1.0,30632,666,29,181,170.65828268868583,0.0,3.3150177806161256,0.0,170.65828268868583,0.0,0.7565152463047097,0.0,0.24763306602835655,0.0,454.4268569946289,5399.735095596314,971.3131165905712,0.0,0.7565152463047097,0.0,3.3150177806161256,0.9841398554108205,0.24763306602835655,0.7565152463047097,7.964053192138672,45.327945440893316
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,85,5.603543613478517,0.6937606508036455,31176.387836060723,0.9176476339250048,41.30941508213679,5290.5587226104735,1000.0,0.35555097377402795,0.997979797979798,29988,300,162,48,171.30207443237305,0.0,3.3359990341048724,0.0,171.30207443237305,0.0,0.7591995481338755,0.0,0.22374116722494364,0.0,298242.3882592519,667599.3541107178,1983.4756630712125,0.0,0.7591995481338755,0.0,3.3359990341048724,0.9831287941266458,0.22374116722494364,0.7591995481338755,6.852082977294922,79.33902652284851
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,86,5.603543613478517,0.6938526483376821,1101.8927770670255,0.8761588746323029,45.66845581748269,7067.697577209473,1000.0,0.5989587243241948,1.0,30201,345,98,110,167.98377574573863,0.0,3.359129869579382,0.0,167.98377574573863,0.0,0.7446019154523608,0.0,0.2444960783151063,0.0,575.3610617897727,407405.1125064087,905.0990885140844,0.0,0.7446019154523608,0.0,3.359129869579382,0.9940806861691519,0.2444960783151063,0.7446019154523608,6.159405110677083,33.186966578849756
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,87,5.603543613478517,0.6939193148414294,478.32199779967465,0.9202881321032976,47.200562650507145,8284.088465919494,1000.0,0.7853748101735,1.0,30307,412,81,126,166.61202031915838,0.0,3.392230310335618,0.0,166.61202031915838,0.0,0.7383920251826414,0.0,0.2595441054383462,0.0,189.78986037861216,20518.440006217956,3621.3007812099017,0.0,0.7383920251826414,0.0,3.392230310335618,0.9984626280021432,0.2595441054383462,0.7383920251826414,6.109107411702474,132.78102864436306
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,88,5.603543613478517,0.6959063150485356,184.66410390764474,0.9325409404159314,41.980108642578124,8362.231101379395,1000.0,0.5274862524720033,1.0,30039,284,150,57,164.53233947753907,0.0,3.415113422381414,0.0,164.53233947753907,0.0,0.7300385049638052,0.0,0.23995038270950317,0.0,1278.6395141601563,757120.0315454102,713.6285704634037,0.0,0.7300385049638052,0.0,3.415113422381414,1.0015186754832632,0.23995038270950317,0.7300385049638052,5.484411315917969,23.787619015446786
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,89,5.603543613478517,0.694096981883049,212.9345871517062,0.9018295256952993,57.21542039284339,10257.799665336608,1000.0,0.707188690930188,1.0,30454,463,21,188,156.98567082331732,0.0,3.4556724818054545,0.0,156.98567082331732,0.0,0.6964789106577243,0.0,0.32079757578097856,0.0,2305.620835524339,6205.771389160156,4168.940967749684,0.0,0.6964789106577243,0.0,3.4556724818054545,1.013735888320116,0.32079757578097856,0.6964789106577243,6.80271240234375,180.6541086024863
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,90,5.657333518654709,0.6925649811824163,171.89949321717023,0.8618340830915341,41.567945646203086,10295.599657821655,1000.0,0.5373688805571321,1.0,30628,889,52,167,162.99191284179688,0.0,3.5054172791939635,0.0,162.99191284179688,0.0,0.7218899042094067,0.0,0.2337222661337127,0.0,402.7562892747962,54455.50538574219,1004.7457926502829,0.0,0.7218899042094067,0.0,3.5054172791939635,1.0119995021300447,0.2337222661337127,0.7218899042094067,12.496046651204427,77.03051076985503
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,91,5.657333518654709,0.6930316495895386,161.2253589264552,0.791314635731318,58.4317928314209,10459.27899131775,1000.0,0.4255203423343906,1.0,29964,240,165,41,155.63311767578125,0.0,3.5448992740982597,0.0,155.63311767578125,0.0,0.68984961084308,0.0,0.2902720086276531,0.0,1572.1860595703124,625780.8391876221,2773.248857289708,0.0,0.68984961084308,0.0,3.5448992740982597,1.021499323956966,0.2902720086276531,0.68984961084308,5.187770589192708,92.4416285763236
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,92,5.657333518654709,0.6930393168330192,227.4938620113333,0.8262054419274008,44.718874633312225,12141.500923957825,1000.0,0.3818521148281323,1.0,30220,392,64,148,157.82445526123047,0.0,3.586522485722813,0.0,157.82445526123047,0.0,0.6987735956190353,0.0,0.2465741317719221,0.0,1182.0110397338867,9954.237607421876,880.6414477320643,0.0,0.6987735956190353,0.0,3.586522485722813,1.0272457298803817,0.2465741317719221,0.6987735956190353,8.417304280598959,46.96754387904343
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,93,5.890190124861403,0.6941593159238497,88.95724218060573,0.9269106007512502,46.81334203481674,12176.317591171264,1000.0,0.5428380590838338,1.0,30334,495,74,139,156.6320858001709,0.0,3.625580515109199,0.0,156.6320858001709,0.0,0.6936445122214598,0.0,0.26315767294727266,0.0,1511.4143524169922,33050.65233642578,1406.0110775828412,0.0,0.6936445122214598,0.0,3.625580515109199,1.035879427407367,0.26315767294727266,0.6936445122214598,8.35371124267578,74.98725747108486
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,94,5.890190124861403,0.692048316920797,114.36567544360956,0.9521291665057057,57.538164832375266,12314.989938659668,1000.0,0.5804943182475703,1.0,30238,342,78,128,149.60226440429688,0.0,3.674007164562942,0.0,149.60226440429688,0.0,0.6629822790750451,0.0,0.36205683242190967,0.0,2469.7112926136365,23791.86164550781,3435.827243652957,0.0,0.6629822790750451,0.0,3.674007164562942,1.0287391238363752,0.36205683242190967,0.6629822790750451,5.485416361490885,125.98033226727507
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,95,6.082266292070774,0.6924019806583722,107.61624477138122,0.8639373505796609,33.59086147107576,12395.198347854614,1000.0,0.5079432403540473,1.0,30483,706,73,142,158.37110097784745,0.0,3.717255658162998,0.0,158.37110097784745,0.0,0.7023040216007068,0.0,0.20173446878202653,0.0,24.10710384971217,192041.98854801178,1333.7365829349944,0.0,0.7023040216007068,0.0,3.717255658162998,1.036026516885956,0.20173446878202653,0.7023040216007068,10.030169728597006,84.469983585883
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,96,6.309882645848808,0.6894549825787544,89.75596421708663,0.7281488449096131,52.24351401329041,12905.980544204713,1000.0,0.47158414093598955,1.0,30423,815,116,100,147.98687515258788,0.0,3.7718135970981863,0.0,147.98687515258788,0.0,0.6556689349799748,0.0,0.31479078345000744,0.0,496.19179306030276,1052422.9314471437,2146.741676739137,0.0,0.6556689349799748,0.0,3.7718135970981863,1.0681932055037346,0.31479078345000744,0.6556689349799748,9.865791676839192,143.1161117826091
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,97,6.309882645848808,0.6914463165402412,89.71246127237876,0.8861091241061115,32.152572313944496,15548.749386596679,1000.0,0.5061695876592756,1.0,30535,638,32,183,156.85721927218967,0.0,3.8260535748112945,0.0,156.85721927218967,0.0,0.6952233464645492,0.0,0.17406202997598383,0.0,43.18006896972656,4788.051460189819,2068.135675367152,0.0,0.6952233464645492,0.0,3.8260535748112945,1.0698664643816325,0.17406202997598383,0.6952233464645492,9.41143315633138,124.08814052202914
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,98,6.309882645848808,0.693282981912295,147.06158562252918,0.9183391955712414,39.61238622665405,15508.821043434144,1000.0,0.5391114505012531,1.0,30034,169,105,100,149.43535995483398,0.0,3.8515705754890748,0.0,149.43535995483398,0.0,0.6632207507622025,0.0,0.2328773308545351,0.0,1508.2500686645508,1006751.788659668,1182.5932052485418,0.0,0.6632207507622025,0.0,3.8515705754890748,1.0763690604735925,0.2328773308545351,0.6632207507622025,3.9849429321289063,31.535818806627784
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,99,6.309882645848808,0.6928443151712418,84.7974708634615,0.8960452257496166,43.095945517222084,18080.730144577028,1000.0,0.4894949603294867,1.0,30208,313,72,137,150.75430297851562,0.0,3.890254973703104,0.0,150.75430297851562,0.0,0.667657036486699,0.0,0.22854946305354437,0.0,986.7503547668457,13503.774557495117,5712.876728502594,0.0,0.667657036486699,0.0,3.890254973703104,1.0844606069989724,0.22854946305354437,0.667657036486699,6.030172119140625,228.51506914010378
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,100,6.309882645848808,0.6921359819173812,94.56553438156843,0.889107294102301,46.29492064884731,18156.466570472716,1000.0,0.4639163593633491,1.0,30153,355,100,110,145.36911010742188,0.0,3.9405420000552205,0.0,145.36911010742188,0.0,0.644158082278697,0.0,0.2521480321884155,0.0,852.4979771205357,498207.99205444334,1442.0945383859157,0.0,0.644158082278697,0.0,3.9405420000552205,1.0963504952262837,0.2521480321884155,0.644158082278697,6.783891805013021,67.29774512467607
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,101,6.309882645848808,0.6935336496432623,125.85499994089206,0.8237941476864294,36.81211330340459,19489.774896011353,1000.0,0.5173343097417704,1.0,30191,337,84,124,146.99279080904446,0.0,3.975080802979622,0.0,146.99279080904446,0.0,0.6514127492876713,0.0,0.21917576543413675,0.0,608.6361201359675,87899.15244995117,12428.130747506164,0.0,0.6514127492876713,0.0,3.975080802979622,1.1036656471969757,0.21917576543413675,0.6514127492876713,6.369687601725261,538.5523323919336
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,102,6.309882645848808,0.6929763148228327,85.0138711031278,0.9257627267942186,34.6601437961354,19786.53642791748,1000.0,0.6657518318172921,1.0,30711,802,42,171,147.4148182588465,0.0,4.034761011556633,0.0,147.4148182588465,0.0,0.6540084843672253,0.0,0.19602026308284087,0.0,309.2026955099667,53684.67712520599,1241.2625843632845,0.0,0.6540084843672253,0.0,4.034761011556633,1.111387020174724,0.19602026308284087,0.6540084843672253,8.353506368001302,70.33821311391945
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,103,6.309882645848808,0.6904286490877469,96.87589146465064,0.8467049863336307,39.16381278302934,19948.47930553436,1000.0,0.5468364899763339,1.0,30487,582,25,190,145.0738771226671,0.0,4.112563504296358,0.0,145.0738771226671,0.0,0.64312187307862,0.0,0.24035443075829083,0.0,366.54695383707684,5457.8756414794925,18535.68845455446,0.0,0.64312187307862,0.0,4.112563504296358,1.0900145757104156,0.24035443075829083,0.64312187307862,8.704432627360026,1112.1413072732678
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,104,6.309882645848808,0.6912079824010531,84.34089383244515,0.9001123724015492,35.761572964986165,19984.035092544556,1000.0,0.6712909422133442,1.0,30503,610,57,154,145.8211700439453,0.0,4.15250703260043,0.0,145.8211700439453,0.0,0.6466559884612721,0.0,0.21438189956049125,0.0,268.85602690378823,10116.57902179718,656.6499707157121,0.0,0.6466559884612721,0.0,4.15250703260043,1.0929919395005412,0.21438189956049125,0.6466559884612721,7.291058502197266,32.83249853578561
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,105,6.309882645848808,0.693283982872963,84.32357371389865,0.9300219582570673,39.312688555036274,20015.640943336486,1000.0,0.500502354788069,1.0,29890,166,177,27,141.10304696219308,0.0,4.171353557884482,0.0,141.10304696219308,0.0,0.625069364436,0.0,0.23794914675610407,0.0,1762.74369594029,1273578.9649255371,915.02609475772,0.0,0.625069364436,0.0,4.171353557884482,1.0953349446304768,0.23794914675610407,0.625069364436,3.2924044291178385,21.350608877680134
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,106,6.309882645848808,0.6902536502480507,94.7198933472236,0.8422902001578769,42.51247755686442,23100.3780355072,1000.0,0.42375405609021644,1.0,30298,494,64,150,140.8887973361545,0.0,4.214698939483255,0.0,140.8887973361545,0.0,0.6243009372632008,0.0,0.2666285833499084,0.0,393.34172905815973,8487.66991394043,1559.8295173238223,0.0,0.6243009372632008,0.0,4.214698939483255,1.112685925781856,0.2666285833499084,0.6243009372632008,8.45332784016927,93.58977103942934
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,107,6.309882645848808,0.6917386498053869,93.4888198874394,0.8675467093203376,37.795233845710754,23176.853949279786,1000.0,0.5858220661310383,1.0,30301,519,97,115,141.5888547897339,0.0,4.258613795656767,0.0,141.5888547897339,0.0,0.6271283447980447,0.0,0.20757180452346802,0.0,290.9616713523865,29566.690105285645,655.6024556850218,0.0,0.6271283447980447,0.0,4.258613795656767,1.1276166021446092,0.20757180452346802,0.6271283447980447,7.551405588785808,34.965464303201166
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,108,6.309882645848808,0.6929106499751408,156.60191115727028,0.9487584778210075,33.796552220980324,23297.81889202118,1000.0,0.6048465127417371,1.0,30379,388,26,181,141.16752751668295,0.0,4.30202066605201,0.0,141.16752751668295,0.0,0.6246535884900735,0.0,0.17736749102671942,0.0,726.0857442220052,4566.575657653809,98127.8051825185,0.0,0.6246535884900735,0.0,4.30202066605201,1.1337738735178995,0.17736749102671942,0.6246535884900735,5.646701100667317,3925.11220730074
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,109,6.309882645848808,0.6902363156278928,98.91688483029604,0.8804078354101781,38.00254163375268,23287.548639831544,1000.0,0.5799605256124358,1.0,30885,1147,33,189,138.89486166147086,0.0,4.3965996399382385,0.0,138.89486166147086,0.0,0.6157720384213436,0.0,0.21508576090519244,0.0,605.1532927293044,4801.373575553894,125177.11062839035,0.0,0.6157720384213436,0.0,4.3965996399382385,1.124237962244258,0.21508576090519244,0.6157720384213436,12.037554677327474,10848.682921127162
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,110,6.593753006156285,0.6912576514482498,108.44127998501062,0.825776015974774,25.231872374812763,23329.925691337587,1000.0,0.4866649802384562,1.0,30605,891,39,179,143.12152099609375,0.0,4.479448645354504,0.0,143.12152099609375,0.0,0.6341064656987249,0.0,0.1308524269843474,0.0,0.0,37071.44636299133,14875.446141605773,0.0,0.6341064656987249,0.0,4.479448645354504,1.1106031235799156,0.1308524269843474,0.6341064656987249,11.4497216796875,1190.0356913284618
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,111,6.593753006156285,0.6929359834392865,91.90629508495331,0.8154240922121377,29.095627205712454,23505.5314056015,1000.0,0.48226693244363944,1.0,30267,369,55,155,142.19761766706193,0.0,4.528647460077642,0.0,142.19761766706193,0.0,0.6302573697460205,0.0,0.1534899998722332,0.0,6.228580679212298,9471.580666809083,4828.343920457116,0.0,0.6302573697460205,0.0,4.528647460077642,1.1003792013609297,0.1534899998722332,0.6302573697460205,6.63588882446289,225.32271628799873
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,112,6.593753006156285,0.6941946502526601,91.50116496821245,0.9546347641647158,66.48548483848572,23523.756484146117,1000.0,0.8012166210560538,1.0,30173,242,74,129,135.61659049987793,0.0,4.544676321912078,0.0,135.61659049987793,0.0,0.6022072406089753,0.0,0.3766490863636136,0.0,5701.4202880859375,19026.210715332032,577.4078576565058,0.0,0.6022072406089753,0.0,4.544676321912078,1.1111536605438037,0.3766490863636136,0.6022072406089753,3.6164424133300783,15.397542870840155
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,113,6.593753006156285,0.6927536492546399,89.53092778484027,0.7680221634150529,47.9394788146019,23605.360765151978,1000.0,0.5088698500894049,1.0,30137,413,124,88,138.52849769592285,0.0,4.601808992763922,0.0,138.52849769592285,0.0,0.6133499416219661,0.0,0.2399119499605149,0.0,30.259735107421875,280456.0672796631,66511.45883720649,0.0,0.6133499416219661,0.0,4.601808992763922,1.1023318816071948,0.2399119499605149,0.6133499416219661,7.3881865437825525,3547.277804651013
