algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,nsr_honest,nsr_attacker,sigma_n_honest,sigma_n_attacker,n_dp_norm_honest,n_dp_norm_attacker,krum_score_honest,krum_score_attacker,trust_honest,trust_attacker,noise_norm_honest,noise_norm_attacker,eps_n_honest,eps_n_attacker,sigma_dp_honest,sigma_dp_attacker,eps_avg,eps_std,avg_trust,avg_sigma_dp_precap,avg_n_dp_norm_postcap,avg_nsr
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,89,6.8029316906565445,0.8803986451029777,0.8762079900503159,0.9060006576372879,1.691322853932014,455.08123890638353,1000.0,0.7107936430533771,1.0,30454,463,21,188,7281.246775139581,0.0,0.6002290721471661,0.0,135.29766845703125,0.0,2.0922940235871534,10.078867075443268,0.7309800478128287,0.0,135.29766845703125,0.0,4.961780030489358,0.0,0.6002290721471661,0.0,4.961780030489358,1.1426883274623592,0.7309800478128287,0.6002290721471661,5.862898966471354,315.5206935893819
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,90,6.993192606782565,0.8807829773426056,0.5927203035354615,0.8626166889362293,1.8301412074462227,455.5930829310417,1000.0,0.53834972483842,1.0,30625,891,55,165,6983.979544475985,0.0,0.6002290721471659,0.0,135.51773801057234,0.0,1.7344244977702266,88.27052316665649,0.7295553476914115,0.0,135.51773801057234,0.0,5.033668886314573,0.0,0.6002290721471659,0.0,5.033668886314573,1.1201965397054023,0.7295553476914115,0.6002290721471659,10.389693247477213,535.438431743159
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,91,6.993192606782565,0.881309976975123,0.47736867030461627,0.7929503368208421,1.8418898463249207,464.55196563482286,1000.0,0.42793488181789574,1.0,29964,239,165,42,7001.227853118275,0.0,0.6002290721471661,0.0,135.40508880615235,0.0,4.296266388893128,1106.4232736206054,0.7449305832386017,0.0,135.40508880615235,0.0,5.060618846678561,0.0,0.6002290721471661,0.0,5.060618846678561,1.1167392412761483,0.7449305832386017,0.6002290721471661,4.513502960205078,233.37426177060917
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,92,6.993192606782565,0.8809863114356995,0.5073687916000684,0.825963004865633,1.8425940535962582,528.5903042817116,1000.0,0.3816860512430178,1.0,30220,391,64,149,7038.666830464081,0.0,0.6023745972524277,0.0,136.05178356170654,0.0,2.5269727408885956,20.082075217962267,0.7223202921450138,0.0,136.05178356170654,0.0,5.093104967075637,0.0,0.6023745972524277,0.0,5.093104967075637,1.120941023241923,0.7223202921450138,0.6023745972524277,7.256095123291016,375.39556429141766
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,93,7.349417001027606,0.8809209754069646,0.47223090708255766,0.9274726724613951,2.0752480663359165,528.5899697184562,1000.0,0.5434714708085681,1.0,30334,495,74,139,6830.73720489502,0.0,0.6002290721471661,0.0,135.51895236968994,0.0,2.6478533893823624,58.787469775676726,0.737522266805172,0.0,135.51895236968994,0.0,5.123827574070868,0.0,0.6002290721471661,0.0,5.123827574070868,1.129538948722511,0.737522266805172,0.6002290721471661,7.227677459716797,364.30598426106775
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,94,7.349417001027606,0.8809203110138575,0.49668260902166367,0.9513091030350399,1.534637134183537,533.3785839605331,1000.0,0.5797638357797417,1.0,30238,341,78,129,7473.9491472392165,0.0,0.6002290721471661,0.0,135.4480341131037,0.0,1.9350296258926392,45.84271289646625,0.7573389573530718,0.0,135.4480341131037,0.0,5.159926542176879,0.0,0.6002290721471661,0.0,5.159926542176879,1.0946359500407152,0.7573389573530718,0.6002290721471661,4.966427917480469,274.0448020654379
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,95,7.349417001027606,0.8810473114252091,0.46347531785567603,0.8652504554570662,1.6312024420813511,539.077323513031,1000.0,0.5094238170757441,1.0,30485,702,71,146,7383.455288711962,0.0,0.600229072147166,0.0,135.33554398386102,0.0,1.1402582902657359,313.8602927482128,0.7128526756637975,0.0,135.33554398386102,0.0,5.211026612826858,0.0,0.600229072147166,0.0,5.211026612826858,1.0795808751277325,0.7128526756637975,0.600229072147166,8.571251118977864,467.61883495175744
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,96,7.49017623638829,0.8808869775136312,0.4570232946674029,0.7281644572843788,1.5157559216022491,563.2123296165466,1000.0,0.47159543765755857,1.0,30420,818,119,97,7090.378155067828,0.0,0.6002290721471659,0.0,135.46642608642577,0.0,1.2884963870048523,1523.6822968691588,0.7396396666765213,0.0,135.46642608642577,0.0,5.25635945229552,0.0,0.6002290721471659,0.0,5.25635945229552,1.0715552063462008,0.7396396666765213,0.6002290721471659,9.031095072428386,472.69187700452187
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,97,7.49017623638829,0.8807803118228912,0.4669743467370669,0.8875282028623533,1.7025570571422577,648.5438645410537,1000.0,0.5064979002846075,1.0,30535,639,32,182,7898.458823833977,0.0,0.600229072147166,0.0,135.41342078314887,0.0,1.8021469579802618,10.28879571557045,0.7337186104721494,0.0,135.41342078314887,0.0,5.298235195938412,0.0,0.600229072147166,0.0,5.298235195938412,1.0630047348318619,0.7337186104721494,0.600229072147166,8.124805246988933,473.9075294300386
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,98,7.49017623638829,0.8808306433757146,0.4571121008197467,0.9126679636920964,2.129055455327034,648.9250073027611,1000.0,0.5375162378252056,1.0,30024,179,115,90,7028.031741101231,0.0,0.6002290721471661,0.0,135.23431396484375,0.0,5.8755225241184235,1482.0961179828644,0.7777562811970711,0.0,135.23431396484375,0.0,5.314682209359758,0.0,0.6002290721471661,0.0,5.314682209359758,1.0627431410299175,0.7777562811970711,0.6002290721471661,3.606248372395833,187.4141797626995
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,99,7.49017623638829,0.8808846433957418,0.4600901192426681,0.8961763498206752,1.7027319222688675,735.4405026602745,1000.0,0.489609448522492,1.0,30219,303,61,147,7357.302327799004,0.0,0.6002290721471661,0.0,135.53145472208658,0.0,2.126073181629181,16.877636742591857,0.7189822047948837,0.0,135.53145472208658,0.0,5.331469910199254,0.0,0.6002290721471661,0.0,5.331469910199254,1.0689433673144928,0.7189822047948837,0.6002290721471661,5.4212581888834634,294.2920931119601
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,100,7.49017623638829,0.8807813131809235,0.4508519732952118,0.8943014933825049,1.9991137725966317,736.5222216081619,1000.0,0.4679958894507214,1.0,30157,349,96,116,7938.6598341278195,0.0,0.6002290721471661,0.0,135.46146937779017,0.0,3.488116434642247,742.0866821932792,0.7694585238184247,0.0,135.46146937779017,0.0,5.360424940525433,0.0,0.6002290721471661,0.0,5.360424940525433,1.0653503023501512,0.7694585238184247,0.6002290721471661,6.321535237630209,370.4707922592982
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,101,7.49017623638829,0.8807836443185806,0.45836782147487004,0.8236993897871806,1.6179703978391795,787.0736356067657,1000.0,0.5157745886178433,1.0,30191,336,84,125,7615.212562344434,0.0,0.6002290721471661,0.0,135.4409907414363,0.0,1.9341025260778575,132.16728862822055,0.6971832399184887,0.0,135.4409907414363,0.0,5.388602945793224,0.0,0.6002290721471661,0.0,5.388602945793224,1.0617345241945109,0.6971832399184887,0.6002290721471661,5.869109598795573,329.99254436825885
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,102,7.49017623638829,0.8805209791660309,0.4559458390871684,0.925070085818241,1.790823354440577,801.7148006892204,1000.0,0.6657689944843268,1.0,30713,799,40,174,7619.964722255478,0.0,0.6002290721471661,0.0,135.29143299775964,0.0,1.8497461290920483,83.49352441728115,0.725369435899398,0.0,135.29143299775964,0.0,5.422686943754823,0.0,0.6002290721471661,0.0,5.422686943754823,1.0574156800527352,0.725369435899398,0.6002290721471661,7.666514536539713,431.79800092781034
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,103,7.49017623638829,0.8800246437390645,0.5328218773007393,0.8447286520371894,1.6984107080433104,809.7684908604622,1000.0,0.5451329659657592,1.0,30487,583,25,189,8178.156428673519,0.0,0.600229072147166,0.0,135.39944203694662,0.0,1.468693595793512,10.096921223402024,0.746902346611023,0.0,135.39944203694662,0.0,5.473689895185063,0.0,0.600229072147166,0.0,5.473689895185063,1.0043940182707396,0.746902346611023,0.600229072147166,8.123966522216797,490.68938572041117
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,104,7.49017623638829,0.8804096446434657,0.4615280254681905,0.9011757432514065,1.6861279328664145,809.6445593643189,1000.0,0.6727476693430492,1.0,30503,610,57,154,8032.207041239529,0.0,0.6009431393020023,0.0,135.5199178059896,0.0,2.2793923536936442,27.40444087803364,0.7102532505989074,0.0,135.5199178059896,0.0,5.502818592804129,0.0,0.6009431393020023,0.0,5.502818592804129,1.0025286112153542,0.7102532505989074,0.6009431393020023,6.7759958902994795,401.6103520619763
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,105,7.49017623638829,0.88044797817866,0.4577336990833282,0.9219708900023861,1.9934491770608085,813.7076245045662,1000.0,0.4940084586466166,1.0,29926,130,141,63,7760.312359223223,0.0,0.6002290721471661,0.0,135.49627031598772,0.0,3.1269700867789134,1913.4234805345536,0.7672958629471915,0.0,135.49627031598772,0.0,5.5194431485162845,0.0,0.6002290721471661,0.0,5.5194431485162845,0.9947497687498736,0.7672958629471915,0.6002290721471661,3.16157964070638,181.07395504854188
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,106,7.49017623638829,0.8802803101142248,0.4592050451040268,0.8422102594740511,1.6831383009751637,924.1664284706115,1000.0,0.42429390865505934,1.0,30298,494,64,150,8052.983567258245,0.0,0.6019634150359826,0.0,135.8498018052843,0.0,1.2408047914505005,18.84690392076969,0.7004595034652286,0.0,135.8498018052843,0.0,5.544020342749813,0.0,0.6019634150359826,0.0,5.544020342749813,1.0060585962421604,0.7004595034652286,0.6019634150359826,8.150988108317057,483.1790140354947
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,107,7.49017623638829,0.879987976749738,0.4584057159225146,0.8668286996951876,2.0946020632982254,923.4730165863037,1000.0,0.5855955000313104,1.0,30329,491,69,143,7731.17968545413,0.0,0.6002290721471661,0.0,135.51004314422607,0.0,3.3684112280607224,64.80381922960281,0.7261791713535786,0.0,135.51004314422607,0.0,5.566451215076817,0.0,0.6002290721471661,0.0,5.566451215076817,1.0163197730368743,0.7261791713535786,0.6002290721471661,7.2272023010253905,412.32958322422024
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,108,7.49017623638829,0.879817643960317,0.4562579830487569,0.9498724438602146,2.084748531381289,930.6765810060501,1000.0,0.6057106002461142,1.0,30379,388,26,181,7723.099785950639,0.0,0.6002290721471661,0.0,135.63997650146484,0.0,4.662268181641896,17.069555468559265,0.6904154668251673,0.0,135.63997650146484,0.0,5.583159478364468,0.0,0.6002290721471661,0.0,5.583159478364468,1.0248655083004745,0.6904154668251673,0.6002290721471661,5.425599060058594,308.92399143802555
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,109,7.49017623638829,0.8793063110113144,0.46741249909003574,0.8800336573082527,2.0053791541319628,929.2269594025612,1000.0,0.5796615836876523,1.0,30885,1147,33,189,7758.591034284581,0.0,0.600229072147166,0.0,135.38893655630258,0.0,1.6660546499949236,11.015273737609386,0.7489982614150414,0.0,135.38893655630258,0.0,5.635224308998553,0.0,0.600229072147166,0.0,5.635224308998553,1.0115612161433742,0.7489982614150414,0.600229072147166,11.733707834879556,672.4112229713304
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,110,7.49017623638829,0.8790643113851547,0.45701061775286994,0.8256183742259983,2.1050935089588165,932.0456151008606,1000.0,0.48711871917055305,1.0,30605,888,39,182,8261.964864955173,0.0,0.6002290721471661,0.0,135.46997197469076,0.0,3.177876134713491,71.35484197854996,0.7438250233729681,0.0,135.46997197469076,0.0,5.683436340548531,0.0,0.6002290721471661,0.0,5.683436340548531,0.9985954641654631,0.7438250233729681,0.6002290721471661,10.83759775797526,660.9571891964138
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,111,7.49017623638829,0.8789996427297592,0.461955956419309,0.8154465846658517,2.154558462756021,937.0322317886353,1000.0,0.48229288326283865,1.0,30267,369,55,155,8615.741492764128,0.0,0.6002290721471661,0.0,135.4213420322963,0.0,3.4268446138926913,35.03450442790985,0.7635845158781324,0.0,135.4213420322963,0.0,5.711382229667771,0.0,0.6002290721471661,0.0,5.711382229667771,0.9892415947305029,0.7635845158781324,0.6002290721471661,6.319662628173828,402.06793632899263
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,112,7.49017623638829,0.8790956437587738,0.4587352831164996,0.9555805805467739,2.086626246571541,939.8295635533333,1000.0,0.8028174982490364,1.0,30175,239,72,132,7042.098452996134,0.0,0.6002290721471661,0.0,135.1713161468506,0.0,7.184142291545868,41.485845093727114,0.7631183788180351,0.0,135.1713161468506,0.0,5.722208251139187,0.0,0.6002290721471661,0.0,5.722208251139187,0.9968292322741544,0.7631183788180351,0.6002290721471661,3.6045684305826824,187.7892920798969
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,113,7.49017623638829,0.878542979756991,0.47204599002997083,0.7650534111353955,2.2013734728097916,942.6214359021187,1000.0,0.5071019004596132,1.0,30146,403,115,98,7765.414361971202,0.0,0.6002290721471661,0.0,135.5589780807495,0.0,2.8787771463394165,380.26414071559907,0.7006998918950558,0.0,135.5589780807495,0.0,5.74935763659453,0.0,0.6002290721471661,0.0,5.74935763659453,0.9987065041825717,0.7006998918950558,0.6002290721471661,7.22981216430664,414.1554326384641
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,114,7.49017623638829,0.8786946431795756,0.4547635672489802,0.933536787770201,1.8405198905617,972.9260747122764,1000.0,0.7616061433122691,1.0,30607,713,55,157,7886.31348232067,0.0,0.6027187605986879,0.0,136.08097432454426,0.0,2.7332581520080566,17.33146242439747,0.6670794711137812,0.0,136.08097432454426,0.0,5.773048112921254,0.0,0.6027187605986879,0.0,5.773048112921254,0.998305556346583,0.6670794711137812,0.6027187605986879,6.804048716227213,394.31567411603356
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,115,7.49017623638829,0.8784936439990997,0.4600109087427457,0.9206144793954046,1.920222814877828,974.4870655632019,1000.0,0.5169570554264703,1.0,30383,464,41,170,8163.982974064945,0.0,0.6002290721471663,0.0,135.61760355631512,0.0,2.240565776824951,49.58061566233635,0.7043904781341552,0.0,135.61760355631512,0.0,5.797358103640689,0.0,0.6002290721471663,0.0,5.797358103640689,1.0020676426438033,0.7043904781341552,0.6002290721471663,6.780880177815755,408.1991487032473
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,116,7.522735911044826,0.8779643116394679,0.46083474238713584,0.7191377687575103,2.217519321224906,978.9553413271904,1000.0,0.44711828795252545,1.0,30314,643,81,138,8010.843505629886,0.0,0.6002290721471659,0.0,135.25557708740234,0.0,3.0552108829671685,521.5343244314193,0.7236776866696097,0.0,135.25557708740234,0.0,5.832371211888923,0.0,0.6002290721471659,0.0,5.832371211888923,1.0051920219578514,0.7236776866696097,0.6002290721471659,9.918742319742838,587.461857079525
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,117,7.522735911044826,0.8781626429160436,0.45941552887360254,0.9026539751434147,1.8563035238872876,1019.5962284970284,1000.0,0.46717579559374384,1.0,30236,284,50,156,8812.98433820053,0.0,0.6002290721471661,0.0,135.37337424538353,0.0,3.0955804586410522,64.2646912074089,0.7533503662456166,0.0,135.37337424538353,0.0,5.863214890979819,0.0,0.6002290721471661,0.0,5.863214890979819,0.9698182857671255,0.7533503662456166,0.6002290721471661,4.963690388997396,323.14275906735276
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,118,7.539064909485271,0.8771553132931391,0.46641989797353745,0.829406033661033,2.37338782787323,1024.7153400707246,1000.0,0.5063490842251666,1.0,30821,1064,22,199,7385.469939586938,0.0,0.6002290721471661,0.0,135.46704833984376,0.0,2.974242715835571,12.025959100723266,0.7273524343967438,0.0,135.46704833984376,0.0,5.906799347175896,0.0,0.6002290721471661,0.0,5.906799347175896,0.9607828580511675,0.7273524343967438,0.6002290721471661,11.28892069498698,615.4558282989115
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,119,7.539064909485271,0.8772743113835653,0.46474951356649397,0.8855485356819157,1.8437230199575425,1025.4161103105546,1000.0,0.4869572123141716,1.0,30457,672,59,158,8704.21628270893,0.0,0.6002290721471659,0.0,135.43055572509766,0.0,2.4642400979995727,204.76882440805434,0.7523956418037414,0.0,135.43055572509766,0.0,5.93887393547351,0.0,0.6002290721471659,0.0,5.93887393547351,0.9541539851531189,0.7523956418037414,0.6002290721471659,9.028703715006511,580.2810855139287
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,120,7.539064909485271,0.8767896449565887,0.4612549365560214,0.8504391756744537,2.293610686347598,1040.0310514068603,1000.0,0.5484040011774177,1.0,30625,808,39,178,8063.148612815688,0.0,0.6002290721471659,0.0,135.43089149111793,0.0,3.0534958442052207,17.727161839008332,0.7516834906169346,0.0,135.43089149111793,0.0,5.966714655249605,0.0,0.6002290721471659,0.0,5.966714655249605,0.9627067248235666,0.7516834906169346,0.6002290721471659,9.480162404378255,564.420402897098
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,121,7.594761300286557,0.8765149788061778,0.46462146550416944,0.866103042239083,2.270943115739261,1041.6486625909806,1000.0,0.507720018617305,1.0,30295,512,86,129,7462.24393170178,0.0,0.6002290721471661,0.0,135.31995705997244,0.0,3.6966402530670166,51.76883315324783,0.6927848177797654,0.0,135.31995705997244,0.0,5.988325176629272,0.0,0.6002290721471661,0.0,5.988325176629272,0.9730168154232783,0.6927848177797654,0.6002290721471661,7.668130900065104,422.86048946310086
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,122,7.594761300286557,0.8762583084901174,0.4684122011065483,0.8669863622075361,2.575335355905386,1047.264095184803,1000.0,0.5574481858826774,1.0,30270,362,61,149,8146.256392570104,0.0,0.6002290721471661,0.0,135.40400578425482,0.0,6.13612882907574,72.92448671460151,0.7769491901764503,0.0,135.40400578425482,0.0,6.005636799968161,0.0,0.6002290721471661,0.0,6.005636799968161,0.9744075113460297,0.7769491901764503,0.6002290721471661,5.867506917317709,353.00444367803783
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,123,7.594761300286557,0.8762476466099421,0.4684202009439468,0.8806965174129353,2.495901942253113,1050.360894165039,1000.0,0.4605873768346197,1.0,30044,222,120,86,6975.777217615899,0.0,0.6002290721471661,0.0,135.37514411078558,0.0,4.2030953831142845,2365.222129907608,0.6788453989558749,0.0,135.37514411078558,0.0,6.016108590160501,0.0,0.6002290721471661,0.0,6.016108590160501,0.9786232086308868,0.6788453989558749,0.6002290721471661,4.061254323323568,209.27331652847695
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,124,7.594761300286557,0.8764556447664896,0.46852565109729766,0.9702174296291943,1.566673904657364,1185.157695786953,1000.0,0.5236741540201357,1.0,30123,222,82,123,8025.642633113787,0.0,0.6002290721471661,0.0,135.3251020643446,0.0,1.3951386147075229,245.6587418818474,0.6209727894100878,0.0,135.3251020643446,0.0,6.031513827438997,0.0,0.6002290721471661,0.0,6.031513827438997,0.974429340495598,0.6209727894100878,0.6002290721471661,4.059753061930339,240.76927899341362
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,125,7.594761300286557,0.8762093124787013,0.474178003569444,0.9406848561059465,2.161934558550517,1205.7428152489663,1000.0,0.7117874476445178,1.0,30452,581,72,139,9676.521239293212,0.0,0.6002290721471663,0.0,135.44275410970053,0.0,4.191596364974975,135.47372413396835,0.7875421841939291,0.0,135.44275410970053,0.0,6.052498453488367,0.0,0.6002290721471663,0.0,6.052498453488367,0.9774632775006463,0.7875421841939291,0.6002290721471663,6.772137705485026,483.8260619646606
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,126,7.594761300286557,0.8764123117923737,0.465049601495266,0.9158983053316537,2.3585951179265976,1217.3621000051498,1000.0,0.6375080695019553,1.0,30012,224,138,66,9132.077568215478,0.0,0.6002290721471661,0.0,135.30488395690918,0.0,6.15616637468338,126.82577813863755,0.75825584679842,0.0,135.30488395690918,0.0,6.0619104802054,0.0,0.6002290721471661,0.0,6.0619104802054,0.9787344130513089,0.75825584679842,0.6002290721471661,3.6081302388509116,243.52206848574608
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,127,7.594761300286557,0.8758029804627101,0.4706379254659017,0.8692447900648377,2.3896625377237797,1229.0736835622788,1000.0,0.4934811723904792,1.0,30293,439,63,151,8564.787571117013,0.0,0.6002290721471661,0.0,135.4249963760376,0.0,3.0840110182762146,75.09442625522614,0.6994218546897173,0.0,135.4249963760376,0.0,6.0920933990476955,0.0,0.6002290721471661,0.0,6.0920933990476955,0.9599150872754615,0.6994218546897173,0.6002290721471661,7.222666473388672,456.788670459574
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,128,7.594761300286557,0.8760803123315175,0.4739323528607686,0.8400892132334139,1.5454156001408894,1235.5833243227005,1000.0,0.580815330788228,1.0,30146,370,127,81,10789.247568701461,0.0,0.6002290721471661,0.0,135.43261082967123,0.0,2.391127626101176,221.2988793247938,0.7485928485790888,0.0,135.43261082967123,0.0,6.110565838553417,0.0,0.6002290721471661,0.0,6.110565838553417,0.9565619217989916,0.7485928485790888,0.6002290721471661,5.417304433186849,431.56990274805844
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,129,7.68194057176097,0.8757616454362869,0.4753648188710213,0.8724983264621825,2.0788262950049505,1253.9623294258117,1000.0,0.5368323276608303,1.0,30488,623,45,170,9211.641609049195,0.0,0.600229072147166,0.0,135.40364922417535,0.0,3.2264862987730236,69.91150150299072,0.7593699594338735,0.0,135.40364922417535,0.0,6.133312119336556,0.0,0.600229072147166,0.0,6.133312119336556,0.961880827501463,0.7593699594338735,0.600229072147166,8.124218953450521,552.6984965429517
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,130,7.68194057176097,0.8757129794359207,0.47136156996091205,0.9407745574957695,2.314605615355752,1261.1444078493118,1000.0,0.5680735893941345,1.0,30199,337,91,115,8920.103704002431,0.0,0.6002290721471661,0.0,135.35839150168678,0.0,4.329206510023638,211.1340789270401,0.7459536248987372,0.0,135.35839150168678,0.0,6.151004352757817,0.0,0.6002290721471661,0.0,6.151004352757817,0.955805655349441,0.7459536248987372,0.6002290721471661,4.963141021728515,327.07046914675584
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,131,7.68194057176097,0.8755966454744339,0.47615955501794816,0.8529955008056186,2.412890380079096,1268.589056839943,1000.0,0.7115311388328783,1.0,30305,350,50,157,8519.070924146676,0.0,0.6002290721471661,0.0,135.58178433504972,0.0,6.437893780795011,280.95540659427644,0.7059987593780864,0.0,135.58178433504972,0.0,6.164318927904946,0.0,0.6002290721471661,0.0,6.164318927904946,0.9606144665508628,0.7059987593780864,0.6002290721471661,4.971332092285156,312.3659338853782
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,132,7.724794367485531,0.8754033118486404,0.4730579014619192,0.7570422607933329,2.0729231869473175,1275.6496884441376,1000.0,0.30417007397337864,1.0,29987,382,152,63,8791.685848920746,0.0,0.6002290721471661,0.0,135.38102273380056,0.0,3.7102704328649185,1072.6293207228184,0.7017068582422593,0.0,135.38102273380056,0.0,6.1930347765896325,0.0,0.6002290721471661,0.0,6.1930347765896325,0.9497718422125229,0.7017068582422593,0.6002290721471661,7.671591288248698,498.1955314388423
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,133,7.741694406179333,0.8749153097470601,0.4761620996395747,0.9166519613525264,2.5574041044010833,1333.4423259210587,1000.0,0.5559464707709101,1.0,30503,619,47,167,8411.106860685291,0.0,0.6002290721471661,0.0,135.3892561968635,0.0,4.563144908231847,464.45117032527924,0.7388198761379018,0.0,135.3892561968635,0.0,6.215172539100574,0.0,0.6002290721471661,0.0,6.215172539100574,0.9509336235189881,0.7388198761379018,0.6002290721471661,7.672057851155599,476.62938877216646
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,134,7.741694406179333,0.8747499752044677,0.4810205868879954,0.9279587099788354,2.260368053118388,1345.6458839988709,1000.0,0.6960869956253826,1.0,30472,591,65,146,8441.744069820177,0.0,0.6002290721471663,0.0,135.3819844563802,0.0,2.5207365413506824,375.98947894096375,0.6825535813967387,0.0,135.3819844563802,0.0,6.241264363438406,0.0,0.6002290721471663,0.0,6.241264363438406,0.9331602662876934,0.6825535813967387,0.6002290721471663,6.76909922281901,422.08720349100895
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,135,7.741694406179333,0.874611978729566,0.4782158489028613,0.9047152812377534,2.056282464663188,1363.6660432958604,1000.0,0.44744785675735904,1.0,30269,391,56,156,8249.706796393393,0.0,0.6002290721471663,0.0,135.54149068196614,0.0,3.225046157836914,404.59966969013215,0.6314201494057973,0.0,135.54149068196614,0.0,6.258087633045314,0.0,0.6002290721471663,0.0,6.258087633045314,0.9397325512323732,0.6314201494057973,0.6002290721471663,6.777074534098308,412.48533981966966
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,136,7.785111002547088,0.874733978509903,0.47985401352246604,0.94954955281291,1.923928235967954,1381.828811531067,1000.0,0.6793005586477928,1.0,30325,462,88,119,9953.09767354201,0.0,0.6002290721471661,0.0,135.39488728841147,0.0,3.413386662801107,1092.5345316517353,0.6781061676641306,0.0,135.39488728841147,0.0,6.273825627765508,0.0,0.6002290721471661,0.0,6.273825627765508,0.9392436563853821,0.6781061676641306,0.6002290721471661,5.415795491536458,398.12390694168033
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,137,7.909543825337474,0.8741523120800654,0.4845673147837321,0.8639834797539667,2.7977662086486816,1435.3886769104004,1000.0,0.612927632448856,1.0,30667,723,19,193,8507.879235012377,0.0,0.6002290721471661,0.0,135.5820285572725,0.0,8.314094571506276,26.512025904655456,0.7233454830506268,0.0,135.5820285572725,0.0,6.2952885522459505,0.0,0.6002290721471661,0.0,6.2952885522459505,0.9404452717681636,0.7233454830506268,0.6002290721471661,7.682981618245443,482.1131566507014
