algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,sigma_n_honest,sigma_n_attacker,eps_n_honest,eps_n_attacker,trust_honest,trust_attacker,sigma_dp_honest,sigma_dp_attacker,noise_norm_honest,noise_norm_attacker,krum_score_honest,krum_score_attacker,nsr_honest,nsr_attacker,n_dp_norm_honest,n_dp_norm_attacker,eps_avg,eps_std,avg_trust,avg_sigma_dp_precap,avg_n_dp_norm_postcap,avg_nsr
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,71,6.17897963275318,0.8829304783046246,0.3899634695053101,0.9423917419483097,1.4903332030071932,43.2468811416626,1000.0,0.42129762671676296,1.0,10375,483,2,112,0.6169883229816024,0.0,4.190741647640778,0.0,0.7681659425006193,0.0,0.6169883229816024,0.0,139.25432093003218,0.0,0.9082027007551754,11.557762327194213,6293.615165162496,0.0,139.25432093003218,0.0,4.190741647640778,1.1905964395554505,0.7681659425006193,0.6169883229816024,5.9183086395263675,267.4786445194061
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,72,6.17897963275318,0.8828767286241055,0.3898669498413801,0.8971905224448894,1.5976888317810862,43.580535106658935,1000.0,0.26365280009127445,1.0,10221,357,0,114,0.6217135559864545,0.0,4.247668024256874,0.0,0.7469422095700314,0.0,0.6217135559864545,0.0,140.2909144351357,0.0,1.8755415301573903,6.967335591316223,6478.507568553142,0.0,140.2909144351357,0.0,4.247668024256874,1.1973637238592822,0.7469422095700314,0.6217135559864545,6.663818435668945,307.72910950627426
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,73,6.187465459453845,0.8827522282302379,0.3904319905489683,0.9033368015106789,1.6028543995774311,43.580235433578494,1000.0,0.360337175149879,1.0,10377,586,0,119,0.6268129336244739,0.0,4.313173495649461,0.0,0.7285084361615388,0.0,0.6268129336244739,0.0,141.40785814368206,0.0,1.612835889277251,11.85237645149231,6367.832038612008,0.0,141.40785814368206,0.0,4.313173495649461,1.2022114705105296,0.7285084361615388,0.6268129336244739,8.13095184326172,366.15034222019034
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,74,6.187465459453845,0.8828639788925647,0.3902095486968756,0.8784053354006222,1.5617732970338118,43.51436360359192,1000.0,0.307865598556288,1.0,10316,480,0,114,0.607560011375628,0.0,4.375055098703182,0.0,0.7912886770148027,0.0,0.607560011375628,0.0,136.89957869680305,0.0,0.9956325041620355,6.179966249465942,6408.107356905431,0.0,136.89957869680305,0.0,4.375055098703182,1.188749335350245,0.7912886770148027,0.607560011375628,6.502729988098144,304.3850994530079
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,75,6.187465459453845,0.8827174764871597,0.3907046130299568,0.8209906469997492,1.7378669773277484,43.62584946632385,1000.0,0.4213343671371028,1.0,10345,483,0,116,0.6248200019745486,0.0,4.417523901987953,0.0,0.7042628558058488,0.0,0.6248200019745486,0.0,140.89705055638365,0.0,1.245369741791173,12.763294162750244,6239.316177750505,0.0,140.89705055638365,0.0,4.417523901987953,1.1945690080760727,0.7042628558058488,0.6248200019745486,6.692609901428223,296.36751844314904
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,76,6.291193588253697,0.8826514779031277,0.3910401859134436,0.8754816084514764,1.7667614701721404,43.4388569355011,1000.0,0.3112370881111216,1.0,10186,316,0,114,0.6141728639684602,0.0,4.464187969187326,0.0,0.7612365898158815,0.0,0.6141728639684602,0.0,138.4511981540256,0.0,1.2183582733074825,4.472576967477798,6153.268754970631,0.0,138.4511981540256,0.0,4.464187969187326,1.1869437481535856,0.7612365898158815,0.6141728639684602,6.2303039169311525,276.89709397367835
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,77,6.291193588253697,0.8824054786562919,0.3916944155842066,0.9278207267383094,1.7690109866006034,43.61616483688354,1000.0,0.37430698620374464,1.0,10369,554,0,117,0.6174860476195279,0.0,4.509958056111148,0.0,0.7050907895678565,0.0,0.6174860476195279,0.0,139.17137000674293,0.0,2.1957381623131886,14.468458180427552,6302.309620280398,0.0,139.17137000674293,0.0,4.509958056111148,1.1905953314958995,0.7050907895678565,0.6174860476195279,7.306496925354004,330.8712550647209
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,78,6.3966517654809545,0.8824142278730869,0.391710267290473,0.961617973155752,1.819975733757019,43.5029225730896,1000.0,0.5303849246557119,1.0,10457,513,0,110,0.6023130279364779,0.0,4.537020891868465,0.0,0.7792318293026516,0.0,0.6023130279364779,0.0,135.7794461931501,0.0,2.9206861513001576,19.007737641334533,6089.960847319943,0.0,135.7794461931501,0.0,4.537020891868465,1.2000717329557131,0.7792318293026516,0.6023130279364779,4.752280616760254,213.14862965619804
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,79,6.434750033456884,0.8824067282676696,0.3917967689782381,0.8645401747036693,1.5171675650697005,43.454114513397215,1000.0,0.2466895068891073,1.0,10137,299,0,114,0.6034788693449082,0.0,4.592491333796579,0.0,0.751224116275185,0.0,0.6034788693449082,0.0,136.07351042094984,0.0,1.1710268886465776,3.4787587618827818,6673.378265890777,0.0,136.07351042094984,0.0,4.592491333796579,1.1832713292160653,0.751224116275185,0.6034788693449082,6.4634917449951175,316.9854676298119
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,80,6.434750033456884,0.882269978672266,0.3923738292604685,0.8972960385118682,1.6602530868157097,43.71495175361633,1000.0,0.5045295717252235,1.0,10726,918,0,118,0.6031490269876313,0.0,4.641779170524468,0.0,0.7545925715695256,0.0,0.6031490269876313,0.0,136.03565514605978,0.0,1.5281254493671914,27.851965494155884,6469.3468749375215,0.0,136.03565514605978,0.0,4.641779170524468,1.1903345299180084,0.7545925715695256,0.6031490269876313,7.822050170898438,371.9874453089074
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,81,6.434750033456884,0.8822462265193463,0.3925280573964119,0.8586476297362909,1.6092145599816974,43.35655458450317,1000.0,0.4560365705773988,1.0,10387,518,0,115,0.6052887432321403,0.0,4.684592010615642,0.0,0.7325088319025541,0.0,0.6052887432321403,0.0,136.48643654271177,0.0,0.990883403702786,10.255542335510254,6644.192872830159,0.0,136.48643654271177,0.0,4.684592010615642,1.1863614968967575,0.7325088319025541,0.6052887432321403,6.483105735778809,315.5991614594325
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,82,6.434750033456884,0.8824727271497249,0.39206182785332205,0.9410919540229885,1.385940745472908,43.70910249710083,1000.0,0.2965811965811966,1.0,9840,53,99,2,0.6002290721471661,0.0,4.708718992221895,0.0,0.8325847685337067,0.0,0.6002290721471661,0.0,135.13750966389975,0.0,2.353579411904017,160.17557579040528,7215.008391214371,0.0,135.13750966389975,0.0,4.708718992221895,1.1638801511681671,0.8325847685337067,0.6002290721471661,2.0270626449584963,108.22512586821557
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,83,6.434750033456884,0.8822324784100055,0.39269000180065633,0.9313298016003266,1.7581941551632352,57.89301525115967,1000.0,0.3885957109073971,1.0,10310,435,0,113,0.6023947964856835,0.0,4.757510567281608,0.0,0.7626603609985776,0.0,0.6023947964856835,0.0,135.98891872829861,0.0,2.53666823108991,8.646500589847564,6553.851616603044,0.0,135.98891872829861,0.0,4.757510567281608,1.1408928250945343,0.7626603609985776,0.6023947964856835,6.119501342773438,294.9233227471369
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,84,6.434750033456884,0.882195226997137,0.39290272355079653,0.8474496638551471,1.4935979294776915,58.066537322998045,1000.0,0.5166659986652476,1.0,10715,984,0,121,0.6030918930353684,0.0,4.802334744295124,0.0,0.7501470613479614,0.0,0.6030918930353684,0.0,136.022314453125,0.0,0.884193127155304,15.612637033462525,6899.831336936039,0.0,136.022314453125,0.0,4.802334744295124,1.1470014749252129,0.7501470613479614,0.6030918930353684,8.501394653320313,431.2394585585025
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,85,6.685289381478188,0.8821454763412475,0.3932081826031208,0.9294537976221022,1.817449927330017,58.10915279388428,1000.0,0.27719203275334986,1.0,10244,362,5,107,0.6002290721471661,0.0,4.8396814227952305,0.0,0.7580487839877605,0.0,0.6002290721471661,0.0,135.33969402313232,0.0,64.15976278483868,59.351869659423826,6462.616896621454,0.0,135.33969402313232,0.0,4.8396814227952305,1.1431936712160062,0.7580487839877605,0.6002290721471661,5.413587760925293,258.50467586485814
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,86,6.685289381478188,0.881991478651762,0.3937697451561689,0.8918206793971685,1.754767170077876,66.83282680511475,1000.0,0.42754574939725315,1.0,10408,549,0,115,0.6022797953076443,0.0,4.874525100469551,0.0,0.7000233625110827,0.0,0.6022797953076443,0.0,135.84949051706414,0.0,1.7750483123879683,8.395738639831542,6461.863389535528,0.0,135.84949051706414,0.0,4.874525100469551,1.1486565932295725,0.7000233625110827,0.6022797953076443,6.452850799560547,306.9385110029376
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,87,6.84316448532164,0.8820192259550095,0.3937031054496765,0.9131283916107584,1.3210648553712028,67.05487672805786,1000.0,0.4879151019347806,1.0,10275,337,0,108,0.6088127438469831,0.0,4.908706428494575,0.0,0.7221554900918689,0.0,0.6088127438469831,0.0,137.25942448207311,0.0,1.114196287734168,2.397042111158371,7157.431491060751,0.0,137.25942448207311,0.0,4.908706428494575,1.1339973346052992,0.7221554900918689,0.6088127438469831,4.8040798568725585,250.51010218712634
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,88,6.84316448532164,0.8819007270038128,0.39439324602484704,0.8982429378925632,1.9521624270607443,66.86245782852173,1000.0,0.3894467070745538,1.0,10306,430,5,107,0.6004344916306428,0.0,4.936091999360944,0.0,0.748402805889354,0.0,0.6004344916306428,0.0,135.55169947007124,0.0,3.1741280134986427,58.990228223800656,6922.198674688516,0.0,135.55169947007124,0.0,4.936091999360944,1.1421210131224466,0.748402805889354,0.6004344916306428,5.760947227478027,294.19344367426197
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,89,6.84316448532164,0.88196547716856,0.3947424735873938,0.9376625857155828,1.8221391811966896,75.03559116363526,1000.0,0.5542408729843886,1.0,10480,562,0,110,0.6002290721471661,0.0,4.97257262706676,0.0,0.7567880414426327,0.0,0.6002290721471661,0.0,135.63759517669678,0.0,4.070744663476944,18.21415193557739,6947.196161397226,0.0,135.63759517669678,0.0,4.97257262706676,1.1329118787939119,0.7567880414426327,0.6002290721471661,5.425503807067871,277.8878464558891
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,90,6.980108126407222,0.8816417275369167,0.39587392412126066,0.8133932357471478,1.8352838734785715,75.13236511230468,1000.0,0.3363728883535622,1.0,10469,843,0,126,0.6002658937840782,0.0,5.047381973700842,0.0,0.7297465960184734,0.0,0.6002658937840782,0.0,135.31710510253907,0.0,1.8216163396835328,22.40696601867676,6998.857818783728,0.0,135.31710510253907,0.0,5.047381973700842,1.1082683610483721,0.7297465960184734,0.6002658937840782,10.14878288269043,524.9143364087796
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,91,6.980108126407222,0.8816299787163735,0.3959163259714842,0.8920825185372998,1.7040546010522282,75.05440843582153,1000.0,0.477985953712986,1.0,10294,393,0,113,0.6002372532656978,0.0,5.088797637562749,0.0,0.7546468166744008,0.0,0.6002372532656978,0.0,135.4889346852022,0.0,2.4599603835274193,138.1455432701111,7327.671488706778,0.0,135.4889346852022,0.0,5.088797637562749,1.0921947513395218,0.7546468166744008,0.6002372532656978,5.758279724121094,311.4260382700381
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,92,7.018364674727991,0.8816122272610665,0.3962651214003563,0.9247707044779501,1.830414855480194,75.17432521820068,1000.0,0.30538346988928383,1.0,10276,445,0,115,0.6002290721471659,0.0,5.120223529082353,0.0,0.7555913388729095,0.0,0.6002290721471659,0.0,135.43206863403321,0.0,3.2468947887420656,7.832045841217041,7042.227103867171,0.0,135.43206863403321,0.0,5.120223529082353,1.0961386627040142,0.7555913388729095,0.6002290721471659,6.77160343170166,352.1113551933585
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,93,7.3424089314104455,0.8813309776782989,0.39741848833858967,0.8500097897825662,1.8701850885436648,74.94353103637695,1000.0,0.3621644168924482,1.0,10293,466,0,117,0.6002290721471659,0.0,5.153470808486485,0.0,0.7150229612986246,0.0,0.6002290721471659,0.0,135.2071802048456,0.0,1.2592718374161493,8.170566639900208,6761.996351557948,0.0,135.2071802048456,0.0,5.153470808486485,1.100955000564719,0.7150229612986246,0.6002290721471659,7.098376960754394,355.0048084567924
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,94,7.37563180064007,0.881346727013588,0.3976303621381521,0.9394331654664263,1.688817908987403,75.26327850341796,1000.0,0.5557784450585742,1.0,10462,538,0,112,0.6002290721471661,0.0,5.190030290182506,0.0,0.7287755645811558,0.0,0.6002290721471661,0.0,135.53075695037842,0.0,2.2790505327284336,17.239970769882202,7005.442438746366,0.0,135.53075695037842,0.0,5.190030290182506,1.0673376783094546,0.7287755645811558,0.6002290721471661,5.421230278015137,280.2176975498546
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,95,7.37563180064007,0.8811107274889945,0.3983387750387192,0.8983598910414721,1.6128652840852737,75.28626977920533,1000.0,0.3501734811756888,1.0,10496,760,0,122,0.6053018013950443,0.0,5.240561466902118,0.0,0.700007231762776,0.0,0.6053018013950443,0.0,136.6715833223783,0.0,1.3064155120116014,15.782275981903076,7332.291724471837,0.0,136.6715833223783,0.0,5.240561466902118,1.0460653717648658,0.700007231762776,0.6053018013950443,8.88365291595459,476.59896209066954
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,96,7.492488822462182,0.8810322277247906,0.398941657692194,0.8101190967285339,1.529679204026858,75.15097978591919,1000.0,0.18558970226803415,1.0,10135,519,34,86,0.6002290721471661,0.0,5.280798357144204,0.0,0.7189661438266436,0.0,0.6002290721471661,0.0,135.2708371480306,0.0,1.2099737326304119,350.48638333559035,7156.265200758338,0.0,135.2708371480306,0.0,5.280798357144204,1.0403920692972508,0.7189661438266436,0.6002290721471661,8.116250228881835,429.3759120455003
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,97,7.492488822462182,0.8810844759643078,0.3989942900836468,0.8754635913451059,1.7054857526506697,134.1686467552185,1000.0,0.34903434995464716,1.0,10405,567,0,116,0.6002290721471659,0.0,5.318145742632001,0.0,0.742231772059486,0.0,0.6002290721471659,0.0,135.37681288946243,0.0,2.215991979553586,13.177279815673828,7877.274191811491,0.0,135.37681288946243,0.0,5.318145742632001,1.0307699381781514,0.742231772059486,0.6002290721471659,7.107282676696777,413.5568950701032
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,98,7.492488822462182,0.8810324785113335,0.39948269858956337,0.8880529465715152,1.8412768968514033,134.16809291839598,1000.0,0.46412630758365786,1.0,10237,309,0,110,0.6002290721471661,0.0,5.340677030235973,0.0,0.7399198072297233,0.0,0.6002290721471661,0.0,135.27514975411552,0.0,2.6188159670148576,7.551882801055908,7507.85541886736,0.0,135.27514975411552,0.0,5.340677030235973,1.0273660553650341,0.7399198072297233,0.6002290721471661,4.734630241394043,262.77493966035763
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,99,7.492488822462182,0.8809024767577648,0.4002572403103113,0.8865178237365631,1.8196031481027604,133.85076366424562,1000.0,0.44794484111124844,1.0,10510,650,0,114,0.6002290721471659,0.0,5.3654395900235885,0.0,0.7262975931167602,0.0,0.6002290721471659,0.0,135.32829666137695,0.0,3.3783096373081207,15.223962273597717,7437.370070018405,0.0,135.32829666137695,0.0,5.3654395900235885,1.0305294419099003,0.7262975931167602,0.6002290721471659,6.766414833068848,371.86850350092027
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,100,7.492488822462182,0.8807792276144027,0.40089335791766645,0.7219179370918417,1.9937614735804106,134.06436944961547,1000.0,0.2365237033000191,1.0,10067,283,28,86,0.600229072147166,0.0,5.3961113678638535,0.0,0.7678670287132263,0.0,0.600229072147166,0.0,135.35338873612253,0.0,2.9009721153660823,282.40305139541624,7732.20290079911,0.0,135.35338873612253,0.0,5.3961113678638535,1.023695638586886,0.7678670287132263,0.600229072147166,6.42928596496582,367.2796377879576
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,101,7.492488822462182,0.8807934784889221,0.4010305485129356,0.8644692106605901,1.7096462778069756,175.28793294906617,1000.0,0.5003317763525501,1.0,10575,746,0,117,0.6002290721471659,0.0,5.432367246601835,0.0,0.7130940488793633,0.0,0.6002290721471659,0.0,135.34854958274147,0.0,1.8318572369488804,16.017399101257325,7688.682569133703,0.0,135.34854958274147,0.0,5.432367246601835,1.0131657432339294,0.7130940488793633,0.6002290721471659,7.4441702270507815,422.87754130235356
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,102,7.492488822462182,0.8804827281832694,0.40237790405750273,0.8911391025368322,1.937240831553936,175.25754875183105,1000.0,0.4404467555239125,1.0,10577,792,0,121,0.6002290721471661,0.0,5.47032998024084,0.0,0.7262013331055641,0.0,0.6002290721471661,0.0,135.46679814656576,0.0,2.2367351353168488,26.27730544090271,7481.610862778373,0.0,135.46679814656576,0.0,5.47032998024084,1.0065914379185297,0.7262013331055641,0.6002290721471661,8.128007888793945,448.8966517667024
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,103,7.492488822462182,0.8804042278230191,0.4027018345892429,0.898752073678662,1.6796901474396388,175.73761672973632,1000.0,0.45076926907613685,1.0,10618,816,0,118,0.6002290721471661,0.0,5.518933324480921,0.0,0.7493496214350065,0.0,0.6002290721471661,0.0,135.4192886352539,0.0,1.4552143886685371,14.587950611114502,8018.044060575322,0.0,135.4192886352539,0.0,5.518933324480921,0.9606404159628772,0.7493496214350065,0.6002290721471661,8.125157318115235,481.08264363451934
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,104,7.492488822462182,0.880345728546381,0.4032099946588278,0.9187853945652662,1.8002144179560922,175.34063199996947,1000.0,0.5125167942911315,1.0,10689,848,0,117,0.6002290721471659,0.0,5.553484169681284,0.0,0.7244592552835291,0.0,0.6002290721471659,0.0,135.48798786510122,0.0,2.1351109851490366,20.2504119682312,8157.724745939196,0.0,135.48798786510122,0.0,5.553484169681284,0.9507347139237693,0.7244592552835291,0.6002290721471659,7.451839332580566,448.6748610266557
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,105,7.492488822462182,0.8802379785478115,0.4040220782160759,0.8600550459422808,1.9216825867954053,175.15320922851564,1000.0,0.5261203788170102,1.0,10529,725,13,101,0.600229072147166,0.0,5.57913639646536,0.0,0.719991966297752,0.0,0.600229072147166,0.0,135.3757653487356,0.0,2.2961043809589587,146.11862555980682,7765.764596355622,0.0,135.3757653487356,0.0,5.57913639646536,0.9491046591568675,0.719991966297752,0.600229072147166,6.430348854064942,368.8738183268921
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,106,7.492488822462182,0.8799329772591591,0.4052047270536423,0.9177661943057608,1.9478524426619213,198.35942419052125,1000.0,0.3596885654889122,1.0,10535,747,0,120,0.6002290721471661,0.0,5.603460072667776,0.0,0.7452797045310339,0.0,0.6002290721471661,0.0,135.4057420094808,0.0,2.6712756355603537,35.23217845916748,7841.610247079986,0.0,135.4057420094808,0.0,5.603460072667776,0.9613739379762823,0.7452797045310339,0.6002290721471661,8.124344520568847,470.49661482479917
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,107,7.492488822462182,0.8796529793739318,0.4066247696429491,0.8789053620929911,2.231222152709961,197.90072895050048,1000.0,0.42240070154156834,1.0,10367,506,0,117,0.600229072147166,0.0,5.62343150890867,0.0,0.7419475740508029,0.0,0.600229072147166,0.0,135.45841899671052,0.0,4.586344944803338,27.524902248382567,7377.535399011791,0.0,135.45841899671052,0.0,5.62343150890867,0.9720282094313035,0.7419475740508029,0.600229072147166,6.43427490234375,350.43293145306006
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,108,7.492488822462182,0.879553228020668,0.40727469012141226,0.9089327473804675,2.1697447299957275,198.4934052848816,1000.0,0.42743657709070704,1.0,10448,564,0,112,0.600229072147166,0.0,5.648156602920787,0.0,0.7425858510865105,0.0,0.600229072147166,0.0,135.2391120062934,0.0,4.365657210350037,21.872124061584472,7853.568025947603,0.0,135.2391120062934,0.0,5.648156602920787,0.9649538503840184,0.7425858510865105,0.600229072147166,6.085760040283203,353.41056116764213
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,109,7.492488822462182,0.8793259777128697,0.4083979777991772,0.894936781771112,1.801501194636027,198.17441997528076,1000.0,0.3710332730647834,1.0,10766,1163,0,127,0.6002290721471661,0.0,5.694184873191689,0.0,0.7176584258224025,0.0,0.6002290721471661,0.0,135.54444469105113,0.0,1.8765001008004853,20.92846269607544,8006.137298793144,0.0,135.54444469105113,0.0,5.694184873191689,0.9541492882255292,0.7176584258224025,0.6002290721471661,11.182416687011719,660.5063271504343
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,110,7.492488822462182,0.8790222284197807,0.40973530761897564,0.8783526083384088,2.0535916542184762,198.26272624969482,1000.0,0.28319757641636767,1.0,10442,809,0,123,0.600229072147166,0.0,5.729975358768424,0.0,0.7147273267137593,0.0,0.600229072147166,0.0,135.45000799771012,0.0,2.9473188416711213,22.093958177566527,7979.100847443676,0.0,135.45000799771012,0.0,5.729975358768424,0.9534472416412947,0.7147273267137593,0.600229072147166,9.820125579833984,578.4848114396665
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,111,7.492488822462182,0.8788387283682824,0.4104871827363968,0.8657992692024271,2.08051275908947,198.42373302459717,1000.0,0.39937051678500135,1.0,10402,544,0,116,0.6002290721471659,0.0,5.758016354273309,0.0,0.725697934627533,0.0,0.6002290721471659,0.0,135.17740631103516,0.0,3.3738429248332977,19.91505578994751,8216.674549051886,0.0,135.17740631103516,0.0,5.758016354273309,0.9462539311182864,0.725697934627533,0.6002290721471659,6.758870315551758,410.83372745259425
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,112,7.492488822462182,0.8788029778003693,0.410973100066185,0.9163816285932707,2.016844996384212,198.23506910324096,1000.0,0.5487736535891024,1.0,10345,414,0,111,0.6002290721471661,0.0,5.77302342074971,0.0,0.7412628701754979,0.0,0.6002290721471661,0.0,135.28505488804407,0.0,5.736234392438616,12.940333042144776,7914.1625655100115,0.0,135.28505488804407,0.0,5.77302342074971,0.9535144537023549,0.7412628701754979,0.6002290721471661,4.734976921081543,276.9956897928504
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,113,7.492488822462182,0.8783949759602546,0.4128987808525562,0.8886056537576509,2.2169200015068053,198.64914863586426,1000.0,0.4519276313954158,1.0,10535,754,0,121,0.6002290721471661,0.0,5.80277058632101,0.0,0.7445831346511841,0.0,0.6002290721471661,0.0,135.4692724609375,0.0,2.0719919395446778,25.26069345474243,7788.608843217383,0.0,135.4692724609375,0.0,5.80277058632101,0.9587123171234829,0.7445831346511841,0.6002290721471661,8.466829528808594,486.78805270108643
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,114,7.492488822462182,0.8782757289707661,0.4137676346302033,0.9113536665729731,2.1230199734369912,198.56402601242064,1000.0,0.603938898512626,1.0,10799,942,0,115,0.6002290721471659,0.0,5.827307619048912,0.0,0.7300361976737068,0.0,0.6002290721471659,0.0,135.2813982282366,0.0,7.200338636125837,46.33535549163818,8047.037874882237,0.0,135.2813982282366,0.0,5.827307619048912,0.9603167396016744,0.7300361976737068,0.6002290721471659,7.102273406982422,422.46948843131736
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,115,7.492488822462182,0.87824572712183,0.4143339515477419,0.9494156836830298,1.863114631175995,198.697333984375,1000.0,0.40801278380870737,1.0,10507,645,0,114,0.6002290721471659,0.0,5.851149738510782,0.0,0.7287434458732605,0.0,0.6002290721471659,0.0,135.5783477783203,0.0,1.8245819866657258,12.033273916244507,8366.12538374859,0.0,135.5783477783203,0.0,5.851149738510782,0.9610762359876942,0.7287434458732605,0.6002290721471659,6.778917388916016,418.30626918742945
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,116,7.558436720201398,0.8777857284247875,0.4162980209290981,0.876662440397357,2.2280635902514825,198.37800594329835,1000.0,0.3360080525704599,1.0,10393,682,0,121,0.600229072147166,0.0,5.881623682415775,0.0,0.7341493219137192,0.0,0.600229072147166,0.0,135.51468893197867,0.0,2.751280807531797,14.777843227386475,7963.773912946777,0.0,135.51468893197867,0.0,5.881623682415775,0.9634223316004952,0.7341493219137192,0.600229072147166,8.808454780578613,517.6453043415405
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,117,7.558436720201398,0.8777994771301746,0.41670578859746454,0.9121547600474879,2.08155860971002,198.52719909667968,1000.0,0.4007998752188229,1.0,10363,462,0,111,0.6002290721471661,0.0,5.911582500196037,0.0,0.7649177312850952,0.0,0.6002290721471661,0.0,135.28611037310432,0.0,3.437276047818801,19.149834442138673,8667.980056863851,0.0,135.28611037310432,0.0,5.911582500196037,0.9379714985918576,0.7649177312850952,0.6002290721471661,5.749659690856934,368.3891524167136
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,118,7.5787595926172635,0.8771577276289463,0.41957599848508836,0.9075652848829566,2.3551006481565278,198.10169374465943,1000.0,0.28921744095147717,1.0,10492,846,0,124,0.600229072147166,0.0,5.949397709402075,0.0,0.7188861781153185,0.0,0.600229072147166,0.0,135.339708525559,0.0,2.690646948485539,29.89631998062134,7497.513140638124,0.0,135.339708525559,0.0,5.949397709402075,0.9291203395246733,0.7188861781153185,0.600229072147166,9.812128868103027,543.5697026962639
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,119,7.5787595926172635,0.8771212290227414,0.4199252852797508,0.8472479178846852,1.9891505160114982,198.45756008148194,1000.0,0.27352796062689877,1.0,10121,402,30,89,0.6002290721471659,0.0,5.975181130191157,0.0,0.7585107629949396,0.0,0.6002290721471659,0.0,135.32680025967684,0.0,2.407450968568975,397.05401593208313,8875.205781239922,0.0,135.32680025967684,0.0,5.975181130191157,0.923959068461036,0.7585107629949396,0.6002290721471659,7.4429740142822265,488.13631796819567
