algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,krum_score_honest,krum_score_attacker,noise_norm_honest,noise_norm_attacker,trust_honest,trust_attacker,eps_n_honest,eps_n_attacker,nsr_honest,nsr_attacker,sigma_dp_honest,sigma_dp_attacker,n_dp_norm_honest,n_dp_norm_attacker,sigma_n_honest,sigma_n_attacker,eps_avg,eps_std,avg_trust,avg_sigma_dp_precap,avg_n_dp_norm_postcap,avg_nsr
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,102,1.421086296365413,0.853378976782163,2.247335930466652,0.925070085818241,4.833501514266519,5757.757013292313,1000.0,0.6657689944843268,1.0,30711,801,42,172,14.16963145312141,2330.7259075188636,324.17607026941636,0.0,0.6705442316391889,0.0,0.8015572866678541,0.0,14979.647203317652,0.0,1.4381850697644614,0.0,324.1760612936581,0.0,1.4381850697644614,0.0,0.8015572866678541,0.23146454397671914,0.6705442316391889,1.4381850697644614,18.369976806640626,848.846674854667
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,103,1.8094834682873497,0.8525706440210342,3.0202791413664816,0.8447286520371894,4.915517270565033,5776.103303146362,1000.0,0.5451329659657592,1.0,30487,583,25,189,11.618645893202888,150.20716148376465,307.2480214436849,0.0,0.7282936953836017,0.0,0.8256430440735401,0.0,16974.855228299075,0.0,1.3620240076431676,0.0,307.2480172051324,0.0,1.3620240076431676,0.0,0.8256430440735401,0.2411162675005176,0.7282936953836017,1.3620240076431676,18.434881032307942,1018.4913136979441
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,104,1.8094834682873497,0.8527116459608078,2.7396858783562976,0.9011757432514065,4.553370745976766,5824.798540315628,1000.0,0.6727476693430492,1.0,30503,610,57,154,17.616997083028156,438.23133681297304,322.2541056315104,0.0,0.6524073203404744,0.0,0.8391554405881348,0.0,15452.302142059301,0.0,1.4289388259971139,0.0,322.2541137695313,0.0,1.4289388259971139,0.0,0.8391554405881348,0.2449536295268065,0.6524073203404744,1.4289388259971139,16.112705688476563,772.615107102965
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,105,1.8094834682873497,0.8534413119157155,2.156646902461847,0.9303042233357194,5.306792650903974,5825.338472709655,1000.0,0.500811179735052,1.0,29887,169,180,24,24.712228775024414,37593.59228284836,308.820077078683,0.0,0.6970316001347133,0.0,0.8441255662187128,0.0,13767.24847196122,0.0,1.3678734870354667,0.0,308.8199768066406,0.0,1.3678734870354667,0.0,0.8441255662187128,0.24720025200220613,0.6970316001347133,1.3678734870354667,7.205799458821614,321.2357976790951
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,106,1.8094834682873497,0.8522326439619065,1.8982521053155264,0.8422102594740511,4.606192668279012,7209.997975435257,1000.0,0.42429390865505934,1.0,30299,492,63,152,8.933375279108683,296.2239380455017,315.17927720811633,0.0,0.6563866833845774,0.0,0.8584041120209743,0.0,14940.77916880695,0.0,1.3965079211347564,0.0,315.17925516764325,0.0,1.3965079211347564,0.0,0.8584041120209743,0.25707872125246584,0.6563866833845774,1.3965079211347564,18.910755310058594,896.4467501284171
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,107,1.8094834682873497,0.8505953103303909,3.298758136332035,0.8675134868843996,5.63000300526619,7189.439139003754,1000.0,0.586483478173387,1.0,30305,513,93,121,18.6880624294281,1530.0759676218033,308.0937690734863,0.0,0.6739329816773534,0.0,0.8711032620685653,0.0,12961.200816688146,0.0,1.3645568458580877,0.0,308.09375381469727,0.0,1.3645568458580877,0.0,0.8711032620685653,0.2637474006493305,0.6739329816773534,1.3645568458580877,16.431666870117187,691.2640435567012
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,108,1.8094834682873497,0.8506083122889201,6.776845022837321,0.9498724438602146,5.52597513794899,7259.01033323288,1000.0,0.6057106002461142,1.0,30379,388,26,181,33.86017107963562,207.6665278816223,317.7743225097656,0.0,0.6196943844358126,0.0,0.8809304616726543,0.0,13426.281174875427,0.0,1.406236833204544,0.0,317.77435811360675,0.0,1.406236833204544,0.0,0.8809304616726543,0.2675085312099557,0.6196943844358126,1.406236833204544,12.71097432454427,537.0512469950171
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,109,1.8094834682873497,0.8484189776579539,1.7829272874196371,0.880671615840948,5.424853898011721,7258.43858326912,1000.0,0.5803026093286779,1.0,30885,1147,33,189,12.88496444775508,180.06724853277206,299.8800177940956,0.0,0.6818323250000293,0.0,0.9092459282773423,0.0,13236.228674260601,0.0,1.3295691414181408,0.0,299.88001544658954,0.0,1.3295691414181408,0.0,0.9092459282773423,0.2746454947348778,0.6818323250000293,1.3295691414181408,25.98960133870443,1147.1398184359189
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,110,1.8094834682873497,0.8464643106857935,1.760143979291121,0.8254723966016835,5.505016893148422,7254.132643842697,1000.0,0.48704283191871856,1.0,30605,889,39,181,15.801224986712137,1880.0099485778808,303.947452545166,0.0,0.6513426626722018,0.0,0.9392385739400978,0.0,13654.873703887495,0.0,1.346787088241012,0.0,303.9474220275879,0.0,1.346787088241012,0.0,0.9392385739400978,0.27870242240198767,0.6513426626722018,1.346787088241012,24.315793762207033,1092.3898963109996
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,111,1.8094834682873497,0.8469359801212947,2.2168543194731076,0.8151173023774894,5.69224317584719,7280.417572164535,1000.0,0.4819437541705153,1.0,30267,369,55,155,25.97757366725377,487.47998126029967,293.21358163016185,0.0,0.6855028952871051,0.0,0.9559810531476634,0.0,14741.303008916047,0.0,1.299612900496577,0.0,293.21360778808594,0.0,1.299612900496577,0.0,0.9559810531476634,0.2824326723758095,0.6855028952871051,1.299612900496577,13.683301696777344,687.9274737494156
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,112,1.8094834682873497,0.8478023129701614,2.1602437480290733,0.9533740891762854,6.059468477964401,7312.138672094345,1000.0,0.7997466293772522,1.0,30178,236,69,135,58.785274505615234,627.3074370861053,275.7238540649414,0.0,0.7491219267249107,0.0,0.9614844127981141,0.0,9931.90461176702,0.0,1.2244087225399782,0.0,275.7237892150879,0.0,1.2244087225399782,0.0,0.9614844127981141,0.28773809728838323,0.7491219267249107,1.2244087225399782,7.35263437906901,264.85078964712056
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,113,1.8094834682873497,0.8462959784269333,2.258675884405772,0.7650534111353955,6.0934522449970245,7364.345234174729,1000.0,0.5071019004596132,1.0,30146,403,115,98,21.744192481040955,10256.931308164596,294.3178958892822,0.0,0.6553450301289558,0.0,0.9799050858841699,0.0,12332.241992612293,0.0,1.3031048210454292,0.0,294.31784439086914,0.0,1.3031048210454292,0.0,0.9799050858841699,0.29085170853986736,0.6553450301289558,1.3031048210454292,15.696951700846354,657.7195729393223
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,114,1.8094834682873497,0.8465836447477341,1.6874022109309832,0.933536787770201,5.164307641983032,7656.167723894119,1000.0,0.7616061433122691,1.0,30607,714,55,156,22.625029627482096,280.3753711223602,297.2264912923177,0.0,0.62787993910412,0.0,0.9984993581281276,0.0,13780.634681084899,0.0,1.3164902870707427,0.0,297.2264658610026,0.0,1.3164902870707427,0.0,0.9984993581281276,0.29697517624579556,0.62787993910412,1.3164902870707427,14.86132329305013,689.031734054245
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,115,1.851667006990006,0.8463353123267492,1.8693861082196235,0.9206144793954046,5.078611373901367,7677.954898691178,1000.0,0.5169570554264703,1.0,30383,464,41,170,19.200963083902995,1068.8527363491057,292.3147379557292,0.0,0.6379404465357462,0.0,1.0104897694473312,0.0,13716.075772133732,0.0,1.2938344101323913,0.0,292.31471964518227,0.0,1.2938344101323913,0.0,1.0104897694473312,0.30008922494325524,0.6379404465357462,1.2938344101323913,14.615735982259114,685.8037886066867
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,116,1.851667006990006,0.8435563121239344,1.8417236546675364,0.7192991042747228,6.2907868081873115,7665.920313739776,1000.0,0.44730664475114135,1.0,30314,643,81,138,25.05879202756015,13519.466581802368,277.62782495672053,0.0,0.6899529641324823,0.0,1.0400531236500774,0.0,12450.445192625442,0.0,1.2320449261520565,0.0,277.6278124722567,0.0,1.2320449261520565,0.0,1.0400531236500774,0.3130533801606052,0.6899529641324823,1.2320449261520565,20.35937291463216,913.0326474591991
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,117,1.851667006990006,0.8447903102636337,1.7305184229214987,0.9026539751434147,5.44843957640908,8104.869068088531,1000.0,0.46717579559374384,1.0,30239,281,47,159,24.220303882252086,1905.2341986465453,264.9007762562145,0.0,0.7384951223026622,0.0,1.0581826440750517,0.0,14151.276292653154,0.0,1.1745882308472377,0.0,264.9008067737926,0.0,1.1745882308472377,0.0,1.0581826440750517,0.3203741483241565,0.7384951223026622,1.1745882308472377,9.71302958170573,518.8801307306156
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,118,1.8547322019361665,0.8411133138338724,1.8233157116174699,0.8300995639527532,6.272120356559753,8143.3661834716795,1000.0,0.506869873497709,1.0,30823,1061,20,202,17.979302978515626,139.57067235946656,280.3917169189453,0.0,0.6523270064592361,0.0,1.0810114915554934,0.0,10240.616831400663,0.0,1.2423337725060493,0.0,280.39170532226564,0.0,1.2423337725060493,0.0,1.0810114915554934,0.3317096181283542,0.6523270064592361,1.2423337725060493,23.365975443522135,853.3847359500551
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,119,1.8547322019361665,0.8414259795347849,1.7599856172998747,0.8866969999113395,5.098549008369446,8153.782255887985,1000.0,0.48724636023140305,1.0,30457,672,59,158,18.384389877319336,5952.9869985389705,267.63940505981446,0.0,0.7002264648675919,0.0,1.1109295088746292,0.0,13771.667407439416,0.0,1.1862562435752895,0.0,267.6394157409668,0.0,1.1862562435752895,0.0,1.1109295088746292,0.3420465183373914,0.7002264648675919,1.1862562435752895,17.842627716064452,918.111160495961
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,120,1.9498677763723589,0.8397466450929642,1.6208478331565856,0.8514029986614017,5.98443937869299,8270.874214420319,1000.0,0.5495969807961423,1.0,30625,806,39,180,20.704153265271867,224.97688626766205,273.0990956624349,0.0,0.6604610014529455,0.0,1.1390110909470483,0.0,12177.030782872946,0.0,1.2103841789791214,0.0,273.09900919596356,0.0,1.2103841789791214,0.0,1.1390110909470483,0.3588213311344135,0.6604610014529455,1.2103841789791214,19.11693064371745,852.392154801106
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,121,1.9498677763723589,0.8395713132619858,1.8129230131705603,0.866103042239083,5.903552995008581,8255.069452524185,1000.0,0.507720018617305,1.0,30295,512,86,129,13.383844151216394,909.1454825115204,283.37507180606616,0.0,0.594943642616272,0.0,1.1520872102349293,0.0,8846.876697169764,0.0,1.2569519496524857,0.0,283.3749919218176,0.0,1.2569519496524857,0.0,1.1520872102349293,0.36852872265186887,0.594943642616272,1.2569519496524857,16.057916208902995,501.32301283961993
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,122,1.9498677763723589,0.8396019784609476,1.8015095660090445,0.8669863622075361,7.082222791818472,8259.690790433884,1000.0,0.5574481858826774,1.0,30265,368,66,143,50.88820266723633,1794.769303627014,255.79060598520132,0.0,0.7197841222469623,0.0,1.175659384972377,0.0,11876.84322102685,0.0,1.133875041863408,0.0,255.7906036376953,0.0,1.133875041863408,0.0,1.175659384972377,0.377813055866939,0.7197841222469623,1.133875041863408,11.084259490966797,514.6632062444967
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,123,1.9498677763723589,0.8409289801120758,1.7173070497314136,0.879579414177188,6.771144840452406,8339.400005569458,1000.0,0.4593805520322893,1.0,30044,223,120,85,28.086449517144096,54948.47290138245,276.47356669108075,0.0,0.6019879513316684,0.0,1.1839966413884375,0.0,8368.734548805181,0.0,1.2258856360024972,0.0,276.4735378689236,0.0,1.2258856360024972,0.0,1.1839966413884375,0.38364835810976555,0.6019879513316684,1.2258856360024972,8.294206136067709,251.0620364641554
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,124,1.9629235546480237,0.8420283122857412,1.6360399016737939,0.9698872288953078,4.252460837364197,10296.162425441742,1000.0,0.5233491795658081,1.0,30123,222,82,123,12.789799372355143,7259.576139526367,279.70057000054254,0.0,0.5710428655147552,0.0,1.1963503520768912,0.0,12597.394313848125,0.0,1.240552928494318,0.0,279.7005496554905,0.0,1.240552928494318,0.0,1.1963503520768912,0.38313899893214554,0.5710428655147552,1.240552928494318,8.391016489664713,377.92182941544377
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,125,2.0647779779612554,0.8406303123633067,1.9871721238891285,0.9404383996486426,5.855465873082479,10439.393150806427,1000.0,0.7114591352789473,1.0,30453,580,71,140,34.31786689758301,4320.000545101166,247.97040405273438,0.0,0.7214005907376607,0.0,1.224856798561263,0.0,13141.45446508649,0.0,1.0989745920487968,0.0,247.9704844156901,0.0,1.0989745920487968,0.0,1.224856798561263,0.39930796608948665,0.7214005907376607,1.0989745920487968,12.398524220784505,657.0727232543244
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,126,2.068003773280669,0.8417579793930053,1.7862218098839124,0.8936760831094316,6.153556615114212,10627.15659029007,1000.0,0.616674736168622,1.0,30014,223,136,67,42.13738441467285,3530.117605743408,254.32759857177734,0.0,0.6742243617773056,0.0,1.2353807695118837,0.0,13456.748980064793,0.0,1.1281847940515104,0.0,254.3275909423828,0.0,1.1281847940515104,0.0,1.2353807695118837,0.4057183110340109,0.6742243617773056,1.1281847940515104,6.782069091796875,358.84663946839447
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,127,2.068003773280669,0.8401283121109009,1.6955938425660133,0.8686737546331212,6.228935673832893,10715.259959526062,1000.0,0.49280359924523365,1.0,30278,455,78,135,21.109559655189514,2887.485256166458,263.05810356140137,0.0,0.6159584857523441,0.0,1.2558344425754855,0.0,12399.044519119461,0.0,1.1660478691643212,0.0,263.05812644958496,0.0,1.1660478691643212,0.0,1.2558344425754855,0.40606144912990905,0.6159584857523441,1.1660478691643212,14.029766743977865,661.2823743530379
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,128,2.068003773280669,0.8415313136577606,1.6701370844244956,0.8398340161184772,4.201292445262273,10755.86056716919,1000.0,0.5805355909998798,1.0,30146,370,127,81,16.5382719039917,11714.575671858787,241.34010314941406,0.0,0.7176467080911001,0.0,1.2844126259625535,0.0,17823.11596281322,0.0,1.069626142528852,0.0,241.34007517496744,0.0,1.069626142528852,0.0,1.2844126259625535,0.4119232783439367,0.7176467080911001,1.069626142528852,9.653603006998697,712.9246385125286
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,129,2.2495791178724294,0.8392856452862422,1.6892969555656114,0.8724983264621825,5.750896718766954,11173.60155002594,1000.0,0.5368323276608303,1.0,30489,622,44,171,25.988179418775772,3138.714158935547,239.9789055718316,0.0,0.7117216686407725,0.0,1.3118758935107744,0.0,12822.366908273449,0.0,1.0638761553324418,0.0,239.97898525661893,0.0,1.0638761553324418,0.0,1.3118758935107744,0.42997501231339846,0.7117216686407725,1.0638761553324418,14.398739115397136,769.3420144964069
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,130,2.2495791178724294,0.8402653125921885,1.683244642118613,0.9407745574957695,5.9738429459658535,11164.772217826843,1000.0,0.5680735893941345,1.0,30199,337,91,115,32.982664975253016,10635.649633579254,244.62590859153053,0.0,0.6732835715467279,0.0,1.328760965531721,0.0,12652.609375870252,0.0,1.0847172212821545,0.0,244.62588500976562,0.0,1.0847172212821545,0.0,1.328760965531721,0.43584655868070743,0.6732835715467279,1.0847172212821545,8.969615783691406,463.9290104485759
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,131,2.2495791178724294,0.8397359808286031,1.7061913420756658,0.8596036928485933,6.370011936534535,11407.610290222168,1000.0,0.7166454251413994,1.0,30302,353,53,154,43.51742172241211,14283.675711498261,250.33611089533025,0.0,0.6308850347995758,0.0,1.3473775524838392,0.0,11072.437849872374,0.0,1.1082440313224908,0.0,250.33614141290838,0.0,1.1082440313224908,0.0,1.3473775524838392,0.4382072869212746,0.6308850347995758,1.1082440313224908,9.178991851806641,405.9893878286538
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,132,2.520811595690663,0.8376913116375605,1.812602424522241,0.7570422607933329,5.844410082873176,11742.93756111145,1000.0,0.30417007397337864,1.0,29987,382,152,63,32.378768416012036,34964.75742614746,241.15417121438418,0.0,0.665869290337843,0.0,1.373709835219331,0.0,10532.387120274601,0.0,1.0691802299625435,0.0,241.15410658892463,0.0,1.0691802299625435,0.0,1.373709835219331,0.4439368618312843,0.665869290337843,1.0691802299625435,13.665399373372395,596.8352701488941
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,133,2.520811595690663,0.8363393125931422,1.7571645331382753,0.9166519613525264,6.746015590779922,13123.023745040893,1000.0,0.5559464707709101,1.0,30503,619,47,167,32.16282171361587,15244.059742622376,241.60531167423025,0.0,0.6500506488715901,0.0,1.397456546302144,0.0,10324.564222871964,0.0,1.0710927218397488,0.0,241.60529821059282,0.0,1.0710927218397488,0.0,1.397456546302144,0.44997800140660377,0.6500506488715901,1.0710927218397488,13.69096689860026,585.0586392960781
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,134,2.520811595690663,0.8363293125232061,1.7424591369430225,0.9279587099788354,6.055977137883504,13533.847508544923,1000.0,0.6960869956253826,1.0,30472,591,65,146,14.29830215771993,13342.358638238908,243.27727966308595,0.0,0.6267717994749546,0.0,1.4243897269958494,0.0,11206.346520763249,0.0,1.0787215688395155,0.0,243.2772674560547,0.0,1.0787215688395155,0.0,1.4243897269958494,0.45222062251543016,0.6267717994749546,1.0787215688395155,12.163863372802734,560.3173260381625
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,135,2.563823943544236,0.8361366486549378,1.754223871131738,0.9027491590356964,5.338101776440938,13916.01780555725,1000.0,0.4457005449294021,1.0,30269,391,56,156,12.972741349538166,13673.717811031342,252.38406473795573,0.0,0.563097837070624,0.0,1.4419780477666484,0.0,10543.379821261362,0.0,1.1175086737213702,0.0,252.38399251302084,0.0,1.1175086737213702,0.0,1.4419780477666484,0.46669026150827764,0.563097837070624,1.1175086737213702,12.619199625651042,527.1689910630682
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,136,2.563823943544236,0.8368053126335144,1.937739646633466,0.9500912885785264,4.958341039717197,14348.739097747803,1000.0,0.6800778922349493,1.0,30323,463,90,118,21.07058894634247,33200.543357391354,239.77406438191733,0.0,0.6194057129323483,0.0,1.461748430246009,0.0,14347.177868593519,0.0,1.0630332071292723,0.0,239.77404403686523,0.0,1.0630332071292723,0.0,1.461748430246009,0.4747431188555242,0.6194057129323483,1.0630332071292723,9.59096176147461,573.8871147437408
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,137,2.5771043217532044,0.834719311594963,1.8717013561725617,0.8644361191258972,7.238018162110272,15571.849321594238,1000.0,0.6135547829670326,1.0,30668,721,18,195,37.0821756475112,943.5456014060974,235.28052655388328,0.0,0.633537628194865,0.0,1.4903134459256497,0.0,11679.22020623759,0.0,1.041682795928133,0.0,235.28054271024817,0.0,1.041682795928133,0.0,1.4903134459256497,0.47880076519392567,0.633537628194865,1.041682795928133,13.332564086914063,661.8224783534636
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,138,2.5771043217532044,0.8342476447423299,1.8576247265934944,0.9202557227558894,7.1505076335026665,15470.16439426422,1000.0,0.5928582621948945,1.0,30189,350,96,113,62.016737130972054,7944.005025978088,226.55655024601862,0.0,0.6693664330702561,0.0,1.5146200199296955,0.0,12019.716884780915,0.0,1.0042766022627827,0.0,226.5565913273738,0.0,1.0042766022627827,0.0,1.5146200199296955,0.48304293541364957,0.6693664330702561,1.0042766022627827,9.817452290852865,520.8543983405063
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,139,2.5771043217532044,0.8331709786256154,1.80239468673865,0.9206411877582746,6.4915472759920005,15787.870739021302,1000.0,0.6055204313341503,1.0,30504,618,47,167,38.23020357244155,3742.5388329315188,227.48021204331343,0.0,0.6518172902219436,0.0,1.5542042710104667,0.0,12669.355937408498,0.0,1.0073970574113518,0.0,227.4802542293773,0.0,1.0073970574113518,0.0,1.5542042710104667,0.4900679243862756,0.6518172902219436,1.0073970574113518,12.890547739664713,717.9301697864815
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,140,2.7556951721738066,0.8346049785614014,1.8079773738980294,0.8999957605349452,4.979653347622264,15858.046304855347,1000.0,0.3906833414144662,1.0,30224,231,30,177,26.235389362681996,6741.05827009201,221.0728191028942,0.0,0.6738943511789496,0.0,1.5753325142320038,0.0,13016.173933568418,0.0,0.9810408805952555,0.0,221.0727677778764,0.0,0.9810408805952555,0.0,1.5753325142320038,0.5026640253306561,0.6738943511789496,0.9810408805952555,8.106001485188802,477.25971089750857
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,141,2.7556951721738066,0.8326513117551804,1.9771011731028556,0.8073074353748291,7.170172855257988,16095.534661140442,1000.0,0.40290226019592557,1.0,30126,337,85,128,40.19845938682556,23190.72720233917,212.71901416778564,0.0,0.7138150818645954,0.0,1.6222324778163664,0.0,11426.88716565367,0.0,0.9420402259680373,0.0,212.71900844573975,0.0,0.9420402259680373,0.0,1.6222324778163664,0.5231577484503842,0.7138150818645954,0.9420402259680373,11.345013783772787,609.4339821681957
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,142,3.5134349042966937,0.8341879785060883,1.8560206495722136,0.8674707753549832,4.581379093229771,16918.391898765563,1000.0,0.654978186386927,1.0,30216,320,72,136,16.952383279800415,24115.55389784813,225.92688369750977,0.0,0.6198758309086164,0.0,1.6507496934736374,0.0,13499.991661354783,0.0,1.0007860701832891,0.0,225.9269256591797,0.0,1.0007860701832891,0.0,1.6507496934736374,0.5341652155854029,0.6198758309086164,1.0007860701832891,9.037077026367188,539.9996664541914
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,143,3.5134349042966937,0.8335256453355153,1.781589384873708,0.8199976113557742,5.960549516337259,17727.301527557374,1000.0,0.5765619174819407,1.0,30272,458,99,111,29.116683959960938,7483.302218952179,224.53556605747767,0.0,0.615768449647086,0.0,1.6781134649962777,0.0,12184.954079390878,0.0,0.9937768813522718,0.0,224.53556060791016,0.0,0.9937768813522718,0.0,1.6781134649962777,0.5434232017047241,0.615768449647086,0.9937768813522718,10.478326161702475,568.6311903715743
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,144,3.5134349042966937,0.8332673122485479,1.9473023149371147,0.9201606222555421,5.72704122283242,17943.13310070038,1000.0,0.7826372292154518,1.0,30283,404,87,120,25.565750815651633,3444.2272430610656,222.53029840642756,0.0,0.610397915948521,0.0,1.700602113006944,0.0,12252.870371531824,0.0,0.9877059217029669,0.0,222.53026650168678,0.0,0.9877059217029669,0.0,1.700602113006944,0.5443860499315829,0.610397915948521,0.9877059217029669,8.159443105061849,449.27191362283367
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,145,3.5134349042966937,0.831888311902682,1.7559276546041171,0.8367638929444762,6.410953000187874,18113.383425216674,1000.0,0.3743667463804402,1.0,30116,357,97,116,31.958544492721558,39481.060444049835,211.35274505615234,0.0,0.6674834713339806,0.0,1.7291091537234313,0.0,12049.17042205996,0.0,0.937706358056806,0.0,211.35277462005615,0.0,0.937706358056806,0.0,1.7291091537234313,0.5622136092949601,0.6674834713339806,0.937706358056806,11.272147979736328,642.6224225098646
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,146,3.5134349042966937,0.8311236466964086,1.8923957682649295,0.7922464746353755,5.33749305539661,19774.579052619934,1000.0,0.4780298957575375,1.0,30428,577,49,166,14.084228886498344,2729.1073180961607,217.28280978732639,0.0,0.6186662316322327,0.0,1.767749583766246,0.0,13094.804551692963,0.0,0.9623874255724494,0.0,217.28283182779947,0.0,0.9623874255724494,0.0,1.767749583766246,0.5642046990017943,0.6186662316322327,0.9623874255724494,13.036969909667969,785.6882731015778
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,147,3.5134349042966937,0.8294216479857762,1.788128477136294,0.8834100836470898,5.952963076139751,19688.846853752137,1000.0,0.4680987755708703,1.0,30492,612,24,192,20.21987187234979,1535.1724127149582,212.58697670384458,0.0,0.6344276839180997,0.0,1.80809802099701,0.0,10606.391767165731,0.0,0.9419396319980674,0.0,212.5869349429482,0.0,0.9419396319980674,0.0,1.80809802099701,0.5736745255225572,0.6344276839180997,0.9419396319980674,13.463839213053385,671.7381452538297
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,148,3.5134349042966937,0.8298313130935033,1.7785973152518273,0.9376198794783147,6.092090002128056,19788.53819835663,1000.0,0.6976760230794172,1.0,30571,601,31,179,24.546519551958358,1258.6249820804596,214.05746568952287,0.0,0.6114607490599155,0.0,1.8413202448313117,0.0,10527.762743282421,0.0,0.9482515959425752,0.0,214.057494027274,0.0,0.9482515959425752,0.0,1.8413202448313117,0.5866135192247237,0.6114607490599155,0.9482515959425752,9.989349721272786,491.2955946865131
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,149,3.5134349042966937,0.8284629789988199,1.8224673533439637,0.9346982289160174,6.796380690165928,19717.188367004394,1000.0,0.6277865124676917,1.0,30328,434,61,149,39.85034874507359,37863.601779918674,206.30550275530135,0.0,0.647975280880928,0.0,1.8744639348336427,0.0,10336.488886599354,0.0,0.914128203908487,0.0,206.30548531668526,0.0,0.914128203908487,0.0,1.8744639348336427,0.5930640421560385,0.647975280880928,0.914128203908487,9.627589314778646,482.36948137463645
