algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,sigma_dp_honest,sigma_dp_attacker,trust_honest,trust_attacker,eps_n_honest,eps_n_attacker,nsr_honest,nsr_attacker,sigma_n_honest,sigma_n_attacker,noise_norm_honest,noise_norm_attacker,n_dp_norm_honest,n_dp_norm_attacker,krum_score_honest,krum_score_attacker,eps_avg,eps_std,avg_trust,avg_sigma_dp_precap,avg_n_dp_norm_postcap,avg_nsr
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,58,5.2606088041605705,0.7901349802315235,0.5928383313119412,0.9115441424091099,0.9429372747739156,3.0292302453517914,1000.0,0.37518678050058113,1.0,10663,963,0,122,0.7907926783803048,0.0,0.5929496034427926,0.0,3.019674498593418,0.0,5880.833829683053,0.0,0.7907926783803048,0.0,178.27569410536023,0.0,178.27569410536023,0.0,0.5275641122349987,6.823486132621765,3.019674498593418,1.0200293562060436,0.5929496034427926,0.7907926783803048,12.033609352111817,396.956283503606
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,59,5.2606088041605705,0.7903574801981449,0.5921577316522598,0.9217259699024801,0.7989489510655403,3.0521568489074706,1000.0,0.4763638869391923,1.0,10478,606,0,116,0.8378804062877098,0.0,0.49261376820504665,0.0,3.0509908934039176,0.0,5909.749044305238,0.0,0.8378804062877098,0.0,189.0045593261719,0.0,189.0045593261719,0.0,0.3904307600110769,6.11496593952179,3.0509908934039176,1.0141178840011031,0.49261376820504665,0.8378804062877098,9.450227966308594,295.48745221526195
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,60,5.2606088041605705,0.7905689792335033,0.5916293135285378,0.9268813572969605,1.0223543521235972,3.0419627726078033,1000.0,0.5622275682260373,1.0,10479,572,0,111,0.8151955497444456,0.0,0.5146168628159691,0.0,3.0737020445335395,0.0,5884.332255497553,0.0,0.8151955497444456,0.0,183.89297305836396,0.0,183.89297305836396,0.0,0.36053556028534384,3.622136311531067,3.0737020445335395,1.0231276003787642,0.5146168628159691,0.8151955497444456,7.8154513549804685,250.08412085864597
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,61,5.316298322484005,0.7906159807741642,0.5913245709240437,0.8799689313067771,1.0641428530216217,3.074502600431442,1000.0,0.39143717265545164,1.0,10395,545,0,114,0.7578885034404967,0.0,0.6161771942126123,0.0,3.122511605019548,0.0,5557.085257420725,0.0,0.7578885034404967,0.0,171.042430676912,0.0,171.042430676912,0.0,0.45782940638692754,3.206638617515564,3.122511605019548,1.0177841243116998,0.6161771942126123,0.7578885034404967,8.12451545715332,263.96154972748445
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,62,5.316298322484005,0.7911397302150727,0.5902346190810204,0.9021612271520039,0.9745855236595328,3.0561505901813506,1000.0,0.3411754377086591,1.0,10355,549,0,118,0.7652976542187946,0.0,0.587892426008528,0.0,3.17512267653253,0.0,5592.769028167436,0.0,0.7652976542187946,0.0,172.7965191927823,0.0,172.7965191927823,0.0,0.345008756626736,4.750631394386292,3.17512267653253,1.0117723149372349,0.587892426008528,0.7652976542187946,9.503808555603028,307.6022965492089
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,63,5.316298322484005,0.7913862296938896,0.5897983142733574,0.8259220834890233,1.0830791614673756,3.069761136770248,1000.0,0.3536556844575414,1.0,10427,731,0,122,0.7744098668466621,0.0,0.5459598413220158,0.0,3.2190307469509194,0.0,5600.4058089532255,0.0,0.7744098668466621,0.0,174.71688390661168,0.0,174.71688390661168,0.0,0.5794345278430868,3.5511090683937074,3.2190307469509194,1.0250891593671496,0.5459598413220158,0.7744098668466621,11.793389663696288,378.02739210434265
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,64,5.316298322484005,0.7914834801852703,0.5896048359572887,0.9204807007738685,1.4111013399518055,3.0437472546100617,1000.0,0.5966208109995899,1.0,10907,1086,0,119,0.7224104588265858,0.0,0.6359764195006826,0.0,3.2731335600202205,0.0,5393.0380130870235,0.0,0.7224104588265858,0.0,162.8289091690727,0.0,162.8289091690727,0.0,2.9548550818277444,19.93885286808014,3.2731335600202205,1.0345437858612334,0.6359764195006826,0.7224104588265858,9.36266227722168,310.09968575250383
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,65,5.329987240490565,0.7919257307052612,0.5888029415905476,0.8976698167131539,1.0884061706066133,3.0410923528671265,1000.0,0.46209247006791215,1.0,10680,898,0,120,0.7346867413985744,0.0,0.5926775503158569,0.0,3.3114515107323723,0.0,5689.142729384845,0.0,0.7346867413985744,0.0,165.803466796875,0.0,165.803466796875,0.0,0.5615122842788697,9.717745704650879,3.3114515107323723,1.0455417126939652,0.5926775503158569,0.7346867413985744,10.362716674804688,355.57142058655285
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,66,5.329987240490565,0.7921849784255027,0.5882390141487122,0.9741963635196839,1.0507792035738628,3.0436479949951174,1000.0,0.21125721989543128,1.0,10176,310,0,112,0.7375682621356399,0.0,0.5729585803217359,0.0,3.3338864824587096,0.0,5750.473238312733,0.0,0.7375682621356399,0.0,166.35064188639322,0.0,166.35064188639322,0.0,0.6227172729041841,1.333935096859932,3.3338864824587096,1.0545127241442962,0.5729585803217359,0.7375682621356399,7.485778884887695,258.771295724073
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,67,5.44502506622284,0.7920787313580513,0.5882546503841877,0.8378753405277941,0.8996454114941034,3.0561365139484407,1000.0,0.27557730072119263,1.0,10233,454,0,117,0.7300147040402428,0.0,0.5969675735316493,0.0,3.4056903896540405,0.0,5369.627110540093,0.0,0.7300147040402428,0.0,164.7153979214755,0.0,164.7153979214755,0.0,0.2972286218269305,0.545127705335617,3.4056903896540405,1.0390105074574763,0.5969675735316493,0.7300147040402428,9.059346885681153,295.3294910797051
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,68,5.44502506622284,0.7923912286758423,0.5878196051716804,0.8321885554287972,1.1597729689545102,3.050846560001373,1000.0,0.3329452089060118,1.0,10428,732,0,122,0.723404878608912,0.0,0.5789308779769473,0.0,3.4677900039728797,0.0,5412.014469459468,0.0,0.723404878608912,0.0,163.1350193730107,0.0,163.1350193730107,0.0,0.5014884538120694,2.975522382259369,3.4677900039728797,1.039192779655205,0.5789308779769473,0.723404878608912,11.011613807678224,365.3109766885141
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,69,5.44502506622284,0.7927067294716835,0.5871483209729195,0.7660256410256411,0.794963963329792,3.0643024218082426,1000.0,0.22335140018066846,1.0,9977,146,62,45,0.6839773085138203,0.0,0.6698603058854739,0.0,3.507071794415986,0.0,5548.0553174908955,0.0,0.6839773085138203,0.0,154.44736353556314,0.0,154.44736353556314,0.0,0.6851087833444277,2.752670854330063,3.507071794415986,1.026610808267973,0.6698603058854739,0.6839773085138203,4.6334209060668945,166.44165952472682
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,70,5.44502506622284,0.7928044806420803,0.5867754645645619,0.9564113095634118,1.309734731912613,3.634635511636734,1000.0,0.3528668492613774,1.0,10189,319,34,74,0.6968039647489686,0.0,0.5968643128871918,0.0,3.539993392082564,0.0,5297.709958268964,0.0,0.6968039647489686,0.0,157.28163381723257,0.0,157.28163381723257,0.0,0.7457319910709674,3.4795906484127044,3.539993392082564,1.037313446846766,0.5968643128871918,0.6968039647489686,5.111653099060058,172.1755736437413
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,71,5.44502506622284,0.7928859810531139,0.5866995802521706,0.938294043771664,1.0764963784638573,3.7865500712394713,1000.0,0.4177439855806747,1.0,10375,485,2,110,0.7092227367685551,0.0,0.5574471529792336,0.0,3.5673798801218504,0.0,5443.193132488087,0.0,0.7092227367685551,0.0,160.05817996754365,0.0,160.05817996754365,0.0,0.5151198103147394,2.614312018752098,3.5673798801218504,1.0445595989395648,0.5574471529792336,0.7092227367685551,6.802472648620605,231.33570813074368
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,72,5.44502506622284,0.7931234790384769,0.5863070158660412,0.8892378821388256,1.0258760938518925,3.8224509572982788,1000.0,0.26058658421271097,1.0,10221,357,0,114,0.7375241383681117,0.0,0.4848059164850335,0.0,3.6045925358359225,0.0,5761.2473445602045,0.0,0.7375241383681117,0.0,166.4236064710115,0.0,166.4236064710115,0.0,0.5776968096431933,1.878953234553337,3.6045925358359225,1.0449207972093701,0.4848059164850335,0.7375241383681117,7.905121307373047,273.6592488666097
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,73,5.44502506622284,0.7932092303037643,0.5863825818896293,0.9033368015106789,1.046863605470761,3.8118412613868715,1000.0,0.360337175149879,1.0,10377,585,0,120,0.7347124248210563,0.0,0.47630742062693054,0.0,3.653864335775287,0.0,5531.010577133653,0.0,0.7347124248210563,0.0,165.74027152683425,0.0,165.74027152683425,0.0,0.4308071142953375,6.038422222137451,3.653864335775287,1.0484358104869156,0.47630742062693054,0.7347124248210563,9.530065612792969,318.033108185185
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,74,5.44502506622284,0.7932589817047119,0.5860552507638931,0.8787702779543828,0.8767634747843993,3.833858461380005,1000.0,0.30812312869943664,1.0,10316,480,0,114,0.7285525467283112,0.0,0.486581970986567,0.0,3.6995230551117197,0.0,5691.098336962753,0.0,0.7285525467283112,0.0,164.16808118318258,0.0,164.16808118318258,0.0,0.4451320171356201,1.9956963843107223,3.6995230551117197,1.037573017836977,0.486581970986567,0.7285525467283112,7.797983856201172,270.3271710057308
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,75,5.44502506622284,0.7932469810545445,0.5863387176394462,0.8209906469997492,1.360438186871378,3.8361487793922424,1000.0,0.4213343671371028,1.0,10345,484,0,115,0.6842867813999177,0.0,0.5513648724085406,0.0,3.7428085218606864,0.0,5379.148078561591,0.0,0.6842867813999177,0.0,154.31062879060445,0.0,154.31062879060445,0.0,0.8397842135868574,7.63519948720932,3.7428085218606864,1.0541737821502313,0.5513648724085406,0.6842867813999177,7.329754867553711,255.5095337316756
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,76,5.445114821245902,0.7937259793281555,0.5855743910372257,0.8766394544369085,1.181479734679063,3.8459705340862276,1000.0,0.31204500867049645,1.0,10186,316,0,114,0.7040830835730185,0.0,0.5178700097733073,0.0,3.7893595640698603,0.0,5401.248599831489,0.0,0.7040830835730185,0.0,158.7487733629015,0.0,158.7487733629015,0.0,0.266807419144445,1.7045245969295502,3.7893595640698603,1.0582940132785241,0.5178700097733073,0.7040830835730185,7.143694801330566,243.056186992417
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,77,5.511929721514252,0.7937269808351993,0.585956020206213,0.9281031802533539,1.3573076611473447,3.8530450010299684,1000.0,0.37448713365307723,1.0,10369,555,0,116,0.6717674021406098,0.0,0.5605022580850691,0.0,3.842946923394213,0.0,5180.233057998079,0.0,0.6717674021406098,0.0,151.39967055547805,0.0,151.39967055547805,0.0,1.3113822937011719,7.273684363365174,3.842946923394213,1.0720772385769262,0.5605022580850691,0.6717674021406098,7.948482704162598,271.96223554489916
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,78,5.511929721514252,0.7939639814198017,0.5855410288274289,0.9603339311108404,1.1806058926241738,3.8042877566814424,1000.0,0.5290790451610569,1.0,10457,513,0,110,0.6879488235949766,0.0,0.507645206792014,0.0,3.8637444742334854,0.0,5003.954797957369,0.0,0.6879488235949766,0.0,155.09259796142578,0.0,155.09259796142578,0.0,0.8165124314171928,5.091957486867905,3.8637444742334854,1.0832063583159803,0.507645206792014,0.6879488235949766,5.4282409286499025,175.13841792850792
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,79,5.798897492197789,0.7940422280132771,0.5857059852778912,0.87333133784022,1.035156282939409,3.853011348247528,1000.0,0.25014500375596765,1.0,10137,297,0,116,0.6749468830459208,0.0,0.5337332283195696,0.0,3.9137938473466924,0.0,5439.12214075458,0.0,0.6749468830459208,0.0,152.18887489720396,0.0,152.18887489720396,0.0,0.5114129718981291,1.9824299907684326,3.9137938473466924,1.080000145866681,0.5337332283195696,0.6749468830459208,7.228971557617188,258.35830168584255
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,80,5.798897492197789,0.7939152298867702,0.5862743304669857,0.8966877759606567,1.1672495924260304,3.829246511459351,1000.0,0.5038136142647346,1.0,10726,917,0,119,0.6694096588084973,0.0,0.527621032913094,0.0,3.968119382497369,0.0,5143.708136082437,0.0,0.6694096588084973,0.0,150.98975339143172,0.0,150.98975339143172,0.0,0.7271656235275061,12.568750610351563,3.968119382497369,1.0922542278613854,0.527621032913094,0.6694096588084973,8.681910820007325,295.7632178247401
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,81,5.798897492197789,0.7942154808342456,0.5858225414156913,0.8596216717081154,1.1122382769459171,3.8262769603729248,1000.0,0.45715152509311324,1.0,10387,518,0,115,0.6783030252518681,0.0,0.4897472556484373,0.0,4.0062549425992815,0.0,5276.858297496457,0.0,0.6783030252518681,0.0,152.93036691766036,0.0,152.93036691766036,0.0,0.2531603206145136,5.5149118518829345,4.0062549425992815,1.098398173551408,0.4897472556484373,0.6783030252518681,7.264192428588867,250.6507691310817
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,82,5.798897492197789,0.7943972304463387,0.5854645174741745,0.9410919540229885,0.8306095997492472,3.8462289667129514,1000.0,0.2965811965811966,1.0,9840,53,99,2,0.690611280407324,0.0,0.5104439606269201,0.0,4.027837208323385,0.0,5210.855468058173,0.0,0.690611280407324,0.0,155.49908447265625,0.0,155.49908447265625,0.0,0.31558079024155933,6.887402992248536,4.027837208323385,1.0831675515533625,0.5104439606269201,0.690611280407324,2.332486267089844,78.16283202087259
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,83,5.8647175872102455,0.7942689797282219,0.5862159444391728,0.9305144069493154,1.2092548161745071,4.303553650379181,1000.0,0.3879311707691727,1.0,10310,436,0,112,0.6645026953262211,0.0,0.5326808111535178,0.0,4.073097576075972,0.0,5169.599627380828,0.0,0.6645026953262211,0.0,150.02889590793185,0.0,150.02889590793185,0.0,0.4521736337078942,3.2010675042867662,4.073097576075972,1.075108598315491,0.5326808111535178,0.6645026953262211,6.751300315856934,232.6319832321373
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,84,5.8647175872102455,0.7942947302758694,0.5860325431823731,0.8473420838212361,1.177340272963047,4.332756621837616,1000.0,0.5166319537627817,1.0,10715,984,0,121,0.6402565096391458,0.0,0.5754604706168175,0.0,4.1331560226001605,0.0,5319.2807965552565,0.0,0.6402565096391458,0.0,144.4179528808594,0.0,144.4179528808594,0.0,0.43756776213645937,7.9813159084320064,4.1331560226001605,1.0955105197329815,0.5754604706168175,0.6402565096391458,9.026122055053712,332.4550497847034
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,85,5.8647175872102455,0.7946007299423218,0.5858942976593972,0.9227871309554354,1.3484882768243551,4.335307452678681,1000.0,0.27478818659950366,1.0,10244,364,5,105,0.6327582060898732,0.0,0.5570260602980852,0.0,4.173186982302477,0.0,5612.940015725571,0.0,0.6327582060898732,0.0,142.68623638153076,0.0,142.68623638153076,0.0,1.6231959089636803,6.101331660747528,4.173186982302477,1.1017507837313896,0.5570260602980852,0.6327582060898732,5.70744945526123,224.51760062902287
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,86,5.8647175872102455,0.7946359802782536,0.586015710234642,0.8956302966369127,1.2263446641399671,4.419067466259003,1000.0,0.4306933242166546,1.0,10408,549,0,115,0.6507697626897126,0.0,0.4944857880473137,0.0,4.2073677744136,0.0,4943.916455177736,0.0,0.6507697626897126,0.0,146.77101617110404,0.0,146.77101617110404,0.0,0.5748726288346868,5.516467881202698,4.2073677744136,1.1108859275515786,0.4944857880473137,0.6507697626897126,6.971623268127441,234.8360316209424
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,87,5.975089703943918,0.794874729514122,0.5861458897590637,0.9131283916107584,0.8484811399664197,4.436712465286255,1000.0,0.4879151019347806,1.0,10275,335,0,110,0.6891555919558792,0.0,0.38413604561771664,0.0,4.239996265750843,0.0,5473.870498197658,0.0,0.6891555919558792,0.0,155.34349605015345,0.0,155.34349605015345,0.0,0.14407485084874289,0.758268506154418,4.239996265750843,1.1037082511392573,0.38413604561771664,0.6891555919558792,5.437022361755371,191.585467436918
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,88,6.127944033798075,0.794827978760004,0.5863620194792748,0.8966841186023222,1.3725126420750338,4.438987693786621,1000.0,0.3885885886378955,1.0,10306,429,5,108,0.6401820549322791,0.0,0.504737509524121,0.0,4.271153503960914,0.0,5145.888782123693,0.0,0.6401820549322791,0.0,144.51777738683364,0.0,144.51777738683364,0.0,0.6007457007380093,5.967994363307953,4.271153503960914,1.1100363931035853,0.504737509524121,0.6401820549322791,6.142005538940429,218.70027324025693
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,89,6.127944033798075,0.7947507287561894,0.586682911068201,0.9380307477153489,1.2607949897646904,4.635580751895905,1000.0,0.5546015570526743,1.0,10480,561,0,111,0.6263340838048657,0.0,0.5394046977162361,0.0,4.31354570062717,0.0,4867.607175538375,0.0,0.6263340838048657,0.0,141.52850818634033,0.0,141.52850818634033,0.0,1.682439647614956,7.924160308837891,4.31354570062717,1.1102256781024795,0.5394046977162361,0.6263340838048657,5.661140327453613,194.70428702153498
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,90,6.307040021465897,0.7947142301499843,0.5869852754473687,0.8132423150111678,1.2477143242955209,4.65707674741745,1000.0,0.33641241183820764,1.0,10469,844,0,125,0.6366404452215743,0.0,0.5003111290434996,0.0,4.399018828067981,0.0,5289.984599632765,0.0,0.6366404452215743,0.0,143.50316619873047,0.0,143.50316619873047,0.0,0.21765239536762238,10.141291451454162,4.399018828067981,1.1037096347987119,0.5003111290434996,0.6366404452215743,10.762737464904784,396.7488449724574
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,91,6.307040021465897,0.7949364790320397,0.5868948122859001,0.8961760857887618,1.1343503261313719,4.624599521160126,1000.0,0.48110538330300395,1.0,10279,408,15,98,0.6343946212462259,0.0,0.4830311106189209,0.0,4.443807360250409,0.0,5255.737503908091,0.0,0.6343946212462259,0.0,143.18575062471277,0.0,143.18575062471277,0.0,0.5073507612242418,4.315804443359375,4.443807360250409,1.0992677938579076,0.4830311106189209,0.6343946212462259,6.0853944015502925,223.3688439160939
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,92,6.307040021465897,0.7949402283132077,0.5871983233094216,0.9241376961453872,1.0865861792117357,5.005262467861176,1000.0,0.30507077034222463,1.0,10276,444,0,116,0.6492530570239147,0.0,0.4429848831146955,0.0,4.478260447311751,0.0,5202.544910729815,0.0,0.6492530570239147,0.0,146.4901252746582,0.0,146.4901252746582,0.0,0.37572791874408723,3.0726362681388855,4.478260447311751,1.1006749198811654,0.4429848831146955,0.6492530570239147,7.324506263732911,260.12724553649076
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,93,6.726732542453303,0.7950374799966812,0.587624928355217,0.8512875226861446,1.2912603063242776,5.008185179233551,1000.0,0.3622636120498551,1.0,10293,466,0,117,0.6301412438105165,0.0,0.47287377644152867,0.0,4.514646586445807,0.0,4977.42718057714,0.0,0.6301412438105165,0.0,141.94376772925966,0.0,141.94376772925966,0.0,0.5842906719162351,2.1640449321269988,4.514646586445807,1.1099688446443408,0.47287377644152867,0.6301412438105165,7.452047805786133,261.3149269802998
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,94,6.726732542453303,0.795036978572607,0.5879595865309238,0.936662697452056,1.0948718134313822,4.9904633903503415,1000.0,0.5529305163526199,1.0,10462,540,0,110,0.6291051569632582,0.0,0.4828128721565008,0.0,4.557529501654092,0.0,5227.902504395799,0.0,0.6291051569632582,0.0,142.04817295074463,0.0,142.04817295074463,0.0,0.7407847559079528,7.9945989608764645,4.557529501654092,1.086303300455873,0.4828128721565008,0.6291051569632582,5.681926918029785,209.11610017583197
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,95,6.726732542453303,0.7949222287535668,0.58840849801898,0.8978411789842986,0.9693375527858734,4.995626127719879,1000.0,0.34976656051014743,1.0,10496,760,0,122,0.6435711354195006,0.0,0.43735236703203273,0.0,4.619971598548017,0.0,5191.816876654377,0.0,0.6435711354195006,0.0,145.30751917912409,0.0,145.30751917912409,0.0,0.19417795431441986,4.299278202056885,4.619971598548017,1.0729387293444883,0.43735236703203273,0.6435711354195006,9.444988746643066,337.4680969825346
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,96,6.925866909080116,0.7950214798748493,0.588711359500885,0.8160714776809148,0.9545101414745053,4.980919377803803,1000.0,0.18658176576009763,1.0,10135,518,34,87,0.6249491704047206,0.0,0.4822863475419581,0.0,4.6665798744407425,0.0,4895.209060421716,0.0,0.6249491704047206,0.0,140.84326299031576,0.0,140.84326299031576,0.0,0.29210537920395535,5.872888096570969,4.6665798744407425,1.0739624370823457,0.4822863475419581,0.6249491704047206,8.450595779418945,293.71254362530294
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,97,6.925866909080116,0.7952109789848327,0.588496690094471,0.8753331507305288,1.2098995887097859,5.758559594154358,1000.0,0.34894979997637965,1.0,10405,568,0,115,0.6174962527713607,0.0,0.5021974997861045,0.0,4.7115715461975265,0.0,5283.768838364338,0.0,0.6174962527713607,0.0,139.26802644275483,0.0,139.26802644275483,0.0,0.6237475112790153,7.163694596290588,4.7115715461975265,1.069273310228277,0.5021974997861045,0.6174962527713607,7.311571388244629,277.3978640141278
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,98,6.925866909080116,0.7952554799616337,0.5889499808847904,0.8849676889329173,1.262727775211845,5.800523064136505,1000.0,0.4612116562277679,1.0,10237,309,0,110,0.6255718047369613,0.0,0.5022831859865359,0.0,4.742394359765481,0.0,4926.667430996104,0.0,0.6255718047369613,0.0,140.98397282191686,0.0,140.98397282191686,0.0,0.5267965751034873,3.4668236511945723,4.742394359765481,1.0615871234390013,0.5022831859865359,0.6255718047369613,4.93443904876709,172.43336008486364
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,99,6.925866909080116,0.7952752290666103,0.5895528241991996,0.8848548778046873,1.2055613361299038,5.756158211231232,1000.0,0.4472918792222675,1.0,10510,649,0,115,0.6145668654667211,0.0,0.48380981795489786,0.0,4.779054338051222,0.0,4984.150290727406,0.0,0.6145668654667211,0.0,138.55756225585938,0.0,138.55756225585938,0.0,1.2712222389876842,7.575429184436798,4.779054338051222,1.0660678411643854,0.48380981795489786,0.6145668654667211,6.9278781127929685,249.2075145363703
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,100,6.925866909080116,0.7954124806821347,0.5894178037345409,0.7222716884012367,1.2314015501423885,5.734503645896911,1000.0,0.23657037933353722,1.0,10067,282,28,87,0.6076172597662822,0.0,0.4834563473337575,0.0,4.820046855408424,0.0,5349.119752182001,0.0,0.6076172597662822,0.0,137.0205182527241,0.0,137.0205182527241,0.0,0.8087186625129298,7.295814886093139,4.820046855408424,1.061095452514009,0.4834563473337575,0.6076172597662822,6.508474617004395,254.08318822864504
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,101,6.925866909080116,0.7953184786438942,0.5902036046981811,0.8644692106605901,1.2272212220863863,6.372037377357483,1000.0,0.5003317763525501,1.0,10575,746,0,117,0.6098995910899668,0.0,0.49308548359708354,0.0,4.86094705900266,0.0,5156.271567551949,0.0,0.6098995910899668,0.0,137.5336782282049,0.0,137.5336782282049,0.0,0.6655688610943881,8.706065944433213,4.86094705900266,1.059303434263464,0.49308548359708354,0.6098995910899668,7.56435230255127,283.59493621535717
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,102,6.925866909080116,0.7953224797546864,0.5906946009397507,0.8926301094485928,1.2501736941436927,6.318945064544677,1000.0,0.44121734065669976,1.0,10577,793,0,120,0.606761211251264,0.0,0.481432327379783,0.0,4.909092673544501,0.0,4871.861067229679,0.0,0.606761211251264,0.0,136.942751566569,0.0,136.942751566569,0.0,0.7569209113717079,11.517944803237915,4.909092673544501,1.0562056129467263,0.481432327379783,0.606761211251264,8.216565093994141,292.31166403378074
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,103,6.925866909080116,0.7953144776821136,0.591197554320097,0.8989471965642661,1.114614895079285,6.333011376857757,1000.0,0.4509427956540259,1.0,10618,816,0,118,0.6214468539541221,0.0,0.46466498364073533,0.0,4.974281227046695,0.0,5376.166446787639,0.0,0.6214468539541221,0.0,140.21039199829102,0.0,140.21039199829102,0.0,0.12822394497925416,5.4175920486450195,4.974281227046695,1.0096973474949813,0.46466498364073533,0.6214468539541221,8.41262351989746,322.5699868072584
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,104,6.925866909080116,0.7952127300202847,0.5915679673850537,0.9179992632280229,1.043262128802863,6.3550562357902525,1000.0,0.5117010587877998,1.0,10689,849,0,116,0.6224555855194184,0.0,0.4233477088538083,0.0,5.018696433113689,0.0,5186.991194604289,0.0,0.6224555855194184,0.0,140.50828621604225,0.0,140.50828621604225,0.0,0.23880439285527577,4.962539056539535,5.018696433113689,0.9960210077498047,0.4233477088538083,0.6224555855194184,7.727955741882324,285.28451570323597
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,105,6.925866909080116,0.7952054806053639,0.5920002608001232,0.8600550459422808,1.402615697760331,6.347021613121033,1000.0,0.5261203788170102,1.0,10529,725,13,101,0.60686372176025,0.0,0.5018305453030687,0.0,5.0500307996801554,0.0,5121.631907148314,0.0,0.60686372176025,0.0,136.87346609015214,0.0,136.87346609015214,0.0,0.6765271613472387,9.733271589279175,5.0500307996801554,0.9959587384235246,0.5018305453030687,0.60686372176025,6.501489639282227,243.27751558954492
