algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,n_dp_norm_honest,n_dp_norm_attacker,noise_norm_honest,noise_norm_attacker,sigma_n_honest,sigma_n_attacker,eps_n_honest,eps_n_attacker,nsr_honest,nsr_attacker,trust_honest,trust_attacker,krum_score_honest,krum_score_attacker,sigma_dp_honest,sigma_dp_attacker,eps_avg,eps_std,avg_trust,avg_sigma_dp_precap,avg_n_dp_norm_postcap,avg_nsr
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,59,1.8930073716214089,0.8820606456200282,0.39460821211338043,0.9115946002181412,1.4238586703936258,26.189752371311187,1000.0,0.5084766314623085,1.0,30269,422,74,137,283.6771209716797,0.0,283.6771209716797,0.0,1.2571216136351484,0.0,1.5431058753642661,0.0,11803.406372446274,0.0,0.749550461769104,0.0,1.5445543607076009,32.07792657375336,1.2571216136351484,0.0,1.5431058753642661,0.3997892262009111,0.749550461769104,1.2571216136351484,14.183856048583984,590.1703186223136
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,60,1.8930073716214089,0.8820679795742035,0.39435224016507464,0.9368635611329705,1.9873854219913483,29.666533670425416,1000.0,0.6641147364302987,1.0,30294,402,73,135,287.89928944905597,0.0,287.89928944905597,0.0,1.2783408221299188,0.0,1.5454053779866899,0.0,10742.500811659986,0.0,0.7246234764655431,0.0,3.288149654865265,33.254238080978396,1.2783408221299188,0.0,1.5454053779866899,0.4001436987134023,0.7246234764655431,1.2783408221299188,11.51597157796224,429.7000324663994
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,61,1.9077995488433241,0.8820279781023661,0.39436518629391987,0.8405714430424642,1.844175297766924,32.265287594795225,1000.0,0.42602721891669093,1.0,30172,419,100,111,278.5954246520996,0.0,278.5954246520996,0.0,1.2360105908880668,0.0,1.5540039638825573,0.0,11382.140285567995,0.0,0.7631505616009235,0.0,1.514908291399479,50.95036518812179,1.2360105908880668,0.0,1.5540039638825573,0.39103076588478525,0.7631505616009235,1.2360105908880668,14.85842264811198,607.0474818969598
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,62,1.915820271864966,0.8819746440649032,0.39402410556872686,0.9292702870919779,1.695559073239565,37.36926281452179,1000.0,0.544555577350815,1.0,30436,564,56,156,266.46111583709717,0.0,266.46111583709717,0.0,1.1813388018933257,0.0,1.5696746978741638,0.0,11027.61374764518,0.0,0.8143077082931995,0.0,1.4769451171159744,15.73208833217621,1.1813388018933257,0.0,1.5696746978741638,0.3715427098002813,0.8143077082931995,1.1813388018933257,14.21125951131185,588.1393998744096
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,63,1.9297593432324758,0.88189297914505,0.3941514014204343,0.8854522462110084,1.720809607129348,39.259831173419954,1000.0,0.5544029137814325,1.0,30466,689,75,140,287.51184804815995,0.0,287.51184804815995,0.0,1.2745139679733677,0.0,1.5740669344088118,0.0,11958.083308591576,0.0,0.7169457768139086,0.0,1.8434189777625234,17.682617202997207,1.2745139679733677,0.0,1.5740669344088118,0.3719022111396163,0.7169457768139086,1.2745139679733677,18.209083709716797,757.3452762107997
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,64,1.9331750114016428,0.8816286446650823,0.3948416508237521,0.9235906766053744,2.1422794030772314,41.76095247745514,1000.0,0.7200042102861554,1.0,30893,962,15,200,280.0256593492296,0.0,280.0256593492296,0.0,1.2404818384769187,0.0,1.583473384079057,0.0,11571.045327031867,0.0,0.747453941239251,0.0,3.0863238639301724,8.45576786994934,1.2404818384769187,0.0,1.583473384079057,0.36105658901431925,0.747453941239251,1.2404818384769187,16.801539560953778,694.262719621912
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,65,1.9331750114016428,0.881565644343694,0.39476623545090356,0.8937759537483241,1.7702948231446116,42.07644302368164,1000.0,0.6437176449349217,1.0,30575,758,59,156,273.9507598876953,0.0,273.9507598876953,0.0,1.215898376750207,0.0,1.5868941000318573,0.0,11677.776383815984,0.0,0.7685877869003698,0.0,1.8866424999738995,16.201523222923278,1.215898376750207,0.0,1.5868941000318573,0.36213492877622033,0.7685877869003698,1.215898376750207,17.35021479288737,739.5925043083457
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,66,1.9331750114016428,0.8815136444568634,0.3947731248537699,0.888546029024114,1.9720475003123283,43.26900441169739,1000.0,0.5134611366681948,1.0,30360,574,94,118,275.43170738220215,0.0,275.43170738220215,0.0,1.2208588267452893,0.0,1.5892464356002938,0.0,11161.362951436866,0.0,0.7598491683602333,0.0,2.5945633724331856,21.425332272052763,1.2208588267452893,0.0,1.5892464356002938,0.3631781560727644,0.7598491683602333,1.2208588267452893,14.689691060384115,595.2726907432996
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,67,1.9626497357087331,0.8813389788071314,0.39524076064427693,0.8369847240198195,1.711776179075241,45.62591036319733,1000.0,0.4505826041967677,1.0,30391,622,63,154,275.2143310546875,0.0,275.2143310546875,0.0,1.2203173510920038,0.0,1.613000777371011,0.0,11697.8645871402,0.0,0.7566748142242432,0.0,0.8509574145078659,16.757630937099457,1.2203173510920038,0.0,1.613000777371011,0.32903169501985147,0.7566748142242432,1.2203173510920038,18.3476220703125,779.85763914268
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,68,1.9734259423145388,0.8810736447572708,0.39600080917278924,0.8267142779775113,2.0725614371753873,47.13110346317291,1000.0,0.5682209597695576,1.0,30675,824,23,194,274.2340792701358,0.0,274.2340792701358,0.0,1.215722829159334,0.0,1.625209022775339,0.0,11573.308632835973,0.0,0.7576344495727902,0.0,1.7365764322735013,7.77126124560833,1.215722829159334,0.0,1.625209022775339,0.3165213695069276,0.7576344495727902,1.215722829159334,19.196385548909504,810.1316042985183
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,69,1.987936721414387,0.8814783112208049,0.394845117131869,0.9888851324789684,1.3734623657332525,47.617911183834075,1000.0,0.4347543228899161,1.0,30096,263,121,82,268.645261976454,0.0,268.645261976454,0.0,1.1899588137325157,0.0,1.6330523918439708,0.0,11882.639373075035,0.0,0.7803094983100891,0.0,5.385078642103407,21.92147583603859,1.1899588137325157,0.0,1.6330523918439708,0.3033804114930516,0.7803094983100891,1.1899588137325157,8.05935785929362,356.47918119225096
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,70,1.987936721414387,0.8815236437320709,0.39461673120657603,0.9396491228070175,2.094734013080597,51.029212102890014,1000.0,0.3331326929218977,1.0,29875,155,172,30,278.21680450439453,0.0,278.21680450439453,0.0,1.23058906630343,0.0,1.6353971104323526,0.0,12062.942774739895,0.0,0.73487439006567,0.0,4.261520206928253,145.13017686843872,1.23058906630343,0.0,1.6353971104323526,0.30285924752383986,0.73487439006567,1.23058906630343,7.4191147867838545,321.67847399306385
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,71,1.987936721414387,0.8814863123496374,0.3947379700342814,0.7859744748411461,2.0560613870620728,69.36417817592621,1000.0,0.574633968642344,1.0,30034,279,147,60,269.77277221679685,0.0,269.77277221679685,0.0,1.197477136230351,0.0,1.638250457237204,0.0,11287.574823737055,0.0,0.7652168095111846,0.0,3.2608596086502075,566.079753638506,1.197477136230351,0.0,1.638250457237204,0.3030480659143334,0.7652168095111846,1.197477136230351,8.992425740559895,376.2524941245685
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,72,1.987936721414387,0.8813826443751653,0.3949811022480329,0.9479452261916872,2.0608371178309124,123.10689535617828,1000.0,0.4830429343424998,1.0,30376,504,65,145,273.13185119628906,0.0,273.13185119628906,0.0,1.2095937855608772,0.0,1.6438024751901834,0.0,12307.345578648068,0.0,0.7489752292633056,0.0,2.9337450663248696,389.37824324965476,1.2095937855608772,0.0,1.6438024751901834,0.30386930832376813,0.7489752292633056,1.2095937855608772,13.656592559814452,615.3672789324036
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,73,1.9986916500915524,0.880788644750913,0.396480884651343,0.9128666512532471,2.142827108502388,134.61749061107636,1000.0,0.5064548720373675,1.0,30460,664,58,160,275.31721420288085,0.0,275.31721420288085,0.0,1.2212803539696329,0.0,1.6484073632296612,0.0,11921.407615077318,0.0,0.7330933481454849,0.0,2.71246223449707,102.85321490764618,1.2212803539696329,0.0,1.6484073632296612,0.3045362192322604,0.7330933481454849,1.2212803539696329,18.354480946858725,794.7605076718212
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,74,2.0483321830877186,0.8809319764375687,0.39644670257965725,0.8760137966521675,1.9049802541732788,141.3870291185379,1000.0,0.6900116730577496,1.0,30515,594,31,180,271.1665781656901,0.0,271.1665781656901,0.0,1.2023576541686747,0.0,1.6584993447305487,0.0,12167.015149981626,0.0,0.7489755392074585,0.0,1.7801955898602804,28.974219764769078,1.2023576541686747,0.0,1.6584993447305487,0.2902686749988641,0.7489755392074585,1.2023576541686747,13.558328908284505,608.3507574990814
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,75,2.0483321830877186,0.8808866455157598,0.3966761428117752,0.9197993541235989,2.067717011485781,142.82152675628663,1000.0,0.5546069616541698,1.0,30401,481,43,167,282.2760914393834,0.0,282.2760914393834,0.0,1.2503666235281474,0.0,1.6621798879490837,0.0,12508.956962339353,0.0,0.6951145614896502,0.0,1.5981313586235046,45.06001787543297,1.2503666235281474,0.0,1.6621798879490837,0.2907437748517618,0.6951145614896502,1.2503666235281474,13.172884267171224,583.7513249091699
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,76,2.0771796393425395,0.8804286446173986,0.39797953993082047,0.9071962122103073,2.394303783774376,144.82490934371947,1000.0,0.5306950622873785,1.0,30426,562,63,149,266.8363227844238,0.0,266.8363227844238,0.0,1.1839560145019687,0.0,1.674002404819621,0.0,10986.534425467366,0.0,0.7607085201889277,0.0,3.5162844955921173,559.8460811591149,1.1839560145019687,0.0,1.674002404819621,0.27577415055830257,0.7607085201889277,1.1839560145019687,14.231270548502604,585.9485026915928
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,77,2.0771796393425395,0.8801526461044947,0.39877025375763575,0.89221745457232,2.2123716158025406,173.32277786254883,1000.0,0.33624775973708754,1.0,30119,435,122,92,275.3700049905216,0.0,275.3700049905216,0.0,1.2211430141055628,0.0,1.6785765395534669,0.0,12266.221199966178,0.0,0.7179430758251863,0.0,4.3496995813706345,306.67913496494293,1.2211430141055628,0.0,1.6785765395534669,0.27528429950569167,0.7179430758251863,1.2211430141055628,15.604300282796224,695.0858679980834
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,78,2.0771796393425395,0.8800333100557327,0.39955621073643366,0.958435493956238,2.5976555293256585,196.20815116405487,1000.0,0.7548420244130949,1.0,30496,472,17,189,264.766806862571,0.0,264.766806862571,0.0,1.1759214228583903,0.0,1.6806350199567028,0.0,11493.238427383141,0.0,0.761711142279885,0.0,6.7881647456776015,25.96401696920395,1.1759214228583903,0.0,1.6806350199567028,0.27578676854747264,0.761711142279885,1.1759214228583903,9.708116251627604,421.41874233738184
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,79,2.123937660786493,0.880017977754275,0.39970144132773083,0.7879027457492727,1.9992333762347698,197.6252734184265,1000.0,0.5566638643975388,1.0,30272,515,103,108,264.27046298980713,0.0,264.27046298980713,0.0,1.171245198723632,0.0,1.690738323063328,0.0,12455.986397449902,0.0,0.762929730117321,0.0,2.0494112744927406,1749.9807678687573,1.171245198723632,0.0,1.690738323063328,0.2595198011870588,0.762929730117321,1.171245198723632,14.094424692789714,664.3192745306615
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,80,2.123937660786493,0.8799283105134964,0.40017458468675615,0.8461826770378286,1.9998993463814259,305.811207613945,1000.0,0.47411707736932124,1.0,30292,494,81,131,271.3648262023926,0.0,271.3648262023926,0.0,1.203185747820986,0.0,1.694474627604666,0.0,12858.717807475055,0.0,0.7253759503364563,0.0,1.9519623517990112,603.5264449560642,1.203185747820986,0.0,1.694474627604666,0.25987963343760595,0.7253759503364563,1.203185747820986,14.472790730794271,685.7982830653362
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,81,2.123937660786493,0.8800396448373795,0.4000004865725835,0.8918507982080689,1.9587736598082952,347.78152982234957,1000.0,0.7124928747346992,1.0,30495,539,34,176,266.68288857596264,0.0,266.68288857596264,0.0,1.181475620581694,0.0,1.6993890948519654,0.0,13735.185781664015,0.0,0.74461458836283,0.0,2.3330012389591763,63.59800830245018,1.181475620581694,0.0,1.6993890948519654,0.2602869783522886,0.74461458836283,1.181475620581694,12.445201466878256,640.9753364776541
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,82,2.123937660786493,0.880224979519844,0.3994736357529958,0.9627297774333807,1.9412417888641358,353.6761830997467,1000.0,0.5580066637693756,1.0,29858,78,154,46,271.3684143066406,0.0,271.3684143066406,0.0,1.2021378604805348,0.0,1.700470648704748,0.0,13486.295861048173,0.0,0.7188220024108887,0.0,6.257769203186035,2638.3868759155275,1.2021378604805348,0.0,1.700470648704748,0.26013872549994277,0.7188220024108887,1.2021378604805348,4.522806905110677,224.77159768413622
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,83,2.123937660786493,0.8798079764842988,0.4011756039659182,0.8805613106000715,2.5837411642074586,544.998941988945,1000.0,0.5477587740909503,1.0,30312,479,82,129,255.86644592285157,0.0,255.86644592285157,0.0,1.1352376606639432,0.0,1.7084382560624378,0.0,11777.37309718029,0.0,0.786485779285431,0.0,6.827008883158366,190.54873832702637,1.1352376606639432,0.0,1.7084382560624378,0.2600196998361329,0.786485779285431,1.1352376606639432,12.793322296142579,588.8686548590144
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,84,2.123937660786493,0.8797933113574982,0.4014687972267469,0.8872299199688076,2.1660904799188887,560.5102664089203,1000.0,0.7753311924447716,1.0,30632,666,29,181,265.1555644444057,0.0,265.1555644444057,0.0,1.1753151084070816,0.0,1.7134304356968786,0.0,13388.803306173117,0.0,0.7398701991353717,0.0,4.2381181035723,32.56529799938202,1.1753151084070816,0.0,1.7134304356968786,0.26025472273764855,0.7398701991353717,1.1753151084070816,12.373926340738933,624.8108209547454
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,85,2.123937660786493,0.8770496438443661,1074.7622367560864,0.9176476339250048,2.482428486148516,564.5995037794113,1000.0,0.35555097377402795,0.997979797979798,29987,301,163,47,257.1847089131673,0.0,257.1847089131673,0.0,1.1399001668706015,0.0,1.7188588125653905,0.0,12453.206581874752,0.0,0.7741688191890717,0.0,1419.0536562601726,3701.1556844711304,1.1399001668706015,0.0,1.7188588125653905,0.25947056785152933,0.7741688191890717,1.1399001668706015,10.287388356526693,498.12826327499005
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,86,2.1706965386226726,0.8769616447637478,87.17789979149897,0.8762261284654369,2.587581520730799,818.8528784322739,1000.0,0.596334569452849,1.0,30203,344,96,111,264.96148681640625,0.0,264.96148681640625,0.0,1.174326554910242,0.0,1.7216607562781865,0.0,11430.015545780585,0.0,0.7333529618653384,0.0,7.578244230963967,2538.8658354485033,1.174326554910242,0.0,1.7216607562781865,0.2596661309915979,0.7333529618653384,1.174326554910242,9.715254516601563,419.1005700119548
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,87,2.1706965386226726,0.8770499779780706,50.02282101968924,0.9168460643671124,1.9015231132507324,1011.8327001571655,1000.0,0.7820615458976689,1.0,30330,389,58,149,268.5518271706321,0.0,268.5518271706321,0.0,1.1901954620280517,0.0,1.7259532962412383,0.0,13777.021788474742,0.0,0.712379436601292,0.0,2.579392899166454,233.78400962471963,1.1901954620280517,0.0,1.7259532962412383,0.25840926425619404,0.712379436601292,1.1901954620280517,9.846900329589843,505.15746557740727
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,88,2.1706965386226726,0.8773136456807454,26.04629606773456,0.9358580520205795,2.687807619571686,1029.527510728836,1000.0,0.5304377603962858,1.0,30036,287,153,54,262.0338790893555,0.0,262.0338790893555,0.0,1.1626588117203513,0.0,1.7282399699585063,0.0,12681.555799567304,0.0,0.7383909821510315,0.0,5.529584836959839,4213.749358901978,1.1626588117203513,0.0,1.7282399699585063,0.25898414511287815,0.7383909821510315,1.1626588117203513,8.734462636311848,422.71852665224344
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,89,2.1706965386226726,0.8775576444466909,22.299594691594443,0.9058902348370886,2.1951542909328756,1361.2655371713638,1000.0,0.7106582741339905,1.0,30454,463,21,188,264.2786794809195,0.0,264.2786794809195,0.0,1.1724805568053862,0.0,1.731714568865375,0.0,13815.968952053136,0.0,0.7239108085632324,0.0,4.35623576090886,29.48346621274948,1.1724805568053862,0.0,1.731714568865375,0.258936127804931,0.7239108085632324,1.1724805568053862,11.452076110839844,598.6919879223026
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,90,2.1706965386226726,0.8773259782791137,15.625909030040106,0.8627041028155938,2.3776258722595545,1363.1185061979295,1000.0,0.5384507307571414,1.0,30625,891,55,165,265.17874410878056,0.0,265.17874410878056,0.0,1.1744732556123847,0.0,1.7362168736204722,0.0,13149.532222610906,0.0,0.717901489009028,0.0,3.3336714454319165,624.9469129467011,1.1744732556123847,0.0,1.7362168736204722,0.2587786507432594,0.717901489009028,1.1744732556123847,20.330370381673177,1008.1308037335028
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,91,2.1706965386226726,0.8779103110233942,5.282032309273879,0.7929503368208421,2.2512808799743653,1408.368368806839,1000.0,0.42793488181789574,1.0,29964,239,165,42,261.37330322265626,0.0,261.37330322265626,0.0,1.1585866128889135,0.0,1.7401686049343674,0.0,13238.340400812589,0.0,0.7314439713954926,0.0,6.707524299621582,3580.3916389393808,1.1585866128889135,0.0,1.7401686049343674,0.25753092804183425,0.7314439713954926,1.1585866128889135,8.712443440755209,441.2780133604196
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,92,2.1706965386226726,0.8770089787244797,12.980351558923722,0.8256165592758247,2.404123716056347,1708.103759446144,1000.0,0.38217338835945325,1.0,30220,391,64,149,266.2045211791992,0.0,266.2045211791992,0.0,1.178651700993323,0.0,1.7448114518337305,0.0,12822.676554742131,0.0,0.7055969778448343,0.0,4.28278061747551,68.74626597881317,1.178651700993323,0.0,1.7448114518337305,0.2574278609307281,0.7055969778448343,1.178651700993323,14.197574462890625,683.8760829195803
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,93,2.1706965386226726,0.8768593096733093,6.885472248991331,0.9269540932174026,2.645323619246483,1708.5139306640624,1000.0,0.5431568646140277,1.0,30335,494,73,140,261.0802402496338,0.0,261.0802402496338,0.0,1.1563682030694127,0.0,1.7492390270471019,0.0,12474.31305859213,0.0,0.7262533474713564,0.0,5.124417543411255,391.1261634492874,1.1563682030694127,0.0,1.7492390270471019,0.257789658451014,0.7262533474713564,1.1563682030694127,13.924279479980468,665.296696458247
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,94,2.3803539875742468,0.8778116438786189,6.712385543485483,0.9502031122516297,2.058923293243755,1746.739493470192,1000.0,0.5784526469685528,1.0,30238,342,78,128,257.01007773659444,0.0,257.01007773659444,0.0,1.1389463067290284,0.0,1.7589849107712476,0.0,13280.012689352727,0.0,0.7416743527759205,0.0,3.685889720916748,269.79438428282737,1.1389463067290284,0.0,1.7589849107712476,0.23994634390647385,0.7416743527759205,1.1389463067290284,9.423702850341797,486.93379860960005
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,95,2.3803539875742468,0.8774049784739812,5.508484941522281,0.8652504554570662,2.1418050872652152,1763.9893561792373,1000.0,0.5094238170757441,1.0,30483,704,73,144,265.7385936536287,0.0,265.7385936536287,0.0,1.1785701458814055,0.0,1.7638781174793368,0.0,13871.984123731112,0.0,0.6939851437744341,0.0,2.2642383324472526,1698.0818747079372,1.1785701458814055,0.0,1.7638781174793368,0.24020510931961414,0.6939851437744341,1.1785701458814055,16.830110931396483,878.5589945029704
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,96,2.3803539875742468,0.8772456447283427,2.2064945503075917,0.7280626570872198,2.135684981942177,1899.4065139484405,1000.0,0.47150543410186263,1.0,30420,818,119,97,255.8768341064453,0.0,255.8768341064453,0.0,1.1336907971449273,0.0,1.7678798913615235,0.0,12916.749882895785,0.0,0.739943015575409,0.0,2.7778077363967895,5941.616246932745,1.1336907971449273,0.0,1.7678798913615235,0.24141376185134306,0.739943015575409,1.1336907971449273,17.058455607096356,861.1166588597191
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,97,2.3803539875742468,0.8769279766082764,4.930757343073686,0.8875282028623533,2.271267533302307,2424.9713424158094,1000.0,0.5064979002846075,1.0,30537,637,30,184,258.5083821614583,0.0,258.5083821614583,0.0,1.1458887602455998,0.0,1.7711456876703733,0.0,14406.788139865805,0.0,0.722558832830853,0.0,3.540725668271383,33.809164731502534,1.1458887602455998,0.0,1.7711456876703733,0.2416365808277144,0.722558832830853,1.1458887602455998,15.5105029296875,864.4072883919483
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,98,2.3803539875742468,0.8772546432415644,1.9723914631207784,0.9137041766065815,2.835000917315483,2433.7148448991775,1000.0,0.5387914740795012,1.0,30024,178,115,91,247.87354278564453,0.0,247.87354278564453,0.0,1.1001695601080699,0.0,1.7751102399054302,0.0,11813.969888917825,0.0,0.7698418274521828,0.0,11.106457591056824,5764.513244886399,1.1001695601080699,0.0,1.7751102399054302,0.24139564538897973,0.7698418274521828,1.1001695601080699,6.609961140950521,315.03919703780866
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,99,2.3803539875742468,0.877341311176618,1.8435328516364098,0.8961763498206752,2.2129828135172525,2918.4743182468414,1000.0,0.489609448522492,1.0,30219,303,61,147,260.5278015136719,0.0,260.5278015136719,0.0,1.1538560032687575,0.0,1.7792713482033695,0.0,13461.469882489451,0.0,0.7059357812007269,0.0,4.325414419174194,58.81117435455322,1.1538560032687575,0.0,1.7792713482033695,0.24080441397403088,0.7059357812007269,1.1538560032687575,10.421112060546875,538.4587952995781
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,100,2.3803539875742468,0.8769999792178472,2.157046786646048,0.8943014933825049,2.6217502611024037,2932.647064013481,1000.0,0.4679958894507214,1.0,30153,354,100,111,247.12253788539343,0.0,247.12253788539343,0.0,1.0950063553969804,0.0,1.7866438125366264,0.0,13935.161921964147,0.0,0.7682466890130725,0.0,6.78153487614223,3136.065801911354,1.0950063553969804,0.0,1.7866438125366264,0.23939351448894067,0.7682466890130725,1.0950063553969804,11.53238510131836,650.307556358327
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,101,2.3803539875742468,0.8772309768199921,1.6325692053635914,0.8236993897871806,2.1854806404847364,3214.877388238907,1000.0,0.5157745886178433,1.0,30193,334,82,127,262.4083768404447,0.0,262.4083768404447,0.0,1.1628707864724661,0.0,1.7891726472876015,0.0,14143.958127936146,0.0,0.6879770182646238,0.0,4.02153756068303,986.2863046097756,1.1628707864724661,0.0,1.7891726472876015,0.23963912510817714,0.6879770182646238,1.1628707864724661,11.371029663085938,612.9048522105663
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,102,2.4017643089642884,0.8767369790871938,2.1222590892513593,0.9244937732419285,2.34554242737153,3271.919444446564,1000.0,0.6649841486599726,1.0,30712,801,41,172,256.04578893324907,0.0,256.04578893324907,0.0,1.1359505666013068,0.0,1.7943714754855746,0.0,13845.868343996264,0.0,0.7144993578686434,0.0,3.7408966457142547,643.3129954791069,1.1359505666013068,0.0,1.7943714754855746,0.2404467277540904,0.7144993578686434,1.1359505666013068,14.509261372884115,784.5992061597883
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,103,2.447671887081042,0.8765756450096767,2.2012736654281615,0.8447286520371894,2.283816690246264,3357.2437221193313,1000.0,0.5451329659657592,1.0,30487,583,25,189,249.62056393093533,0.0,249.62056393093533,0.0,1.1065549800763181,0.0,1.8079237948965006,0.0,14697.650074038318,0.0,0.7440025839540694,0.0,3.239823626147376,29.180316890478135,1.1065549800763181,0.0,1.8079237948965006,0.21993602789405817,0.7440025839540694,1.1065549800763181,14.97723383585612,881.8590044422991
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,104,2.447671887081042,0.8765156437953313,1.8568863035241763,0.9011757432514065,2.25951118071874,3322.87449133873,1000.0,0.6727476693430492,1.0,30503,610,57,154,259.0488759358724,0.0,259.0488759358724,0.0,1.1486899112700664,0.0,1.8112022692391458,0.0,14612.290257890805,0.0,0.6922599057356517,0.0,4.831201442082723,104.40176771640778,1.1486899112700664,0.0,1.8112022692391458,0.22040757227569224,0.6922599057356517,1.1486899112700664,12.95244379679362,730.6145128945404
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,105,2.447671887081042,0.8766986451546351,1.6221971506873767,0.9219708900023861,2.5979487555367604,3350.8746097135545,1000.0,0.4940084586466166,1.0,29894,162,173,31,246.88734872000558,0.0,246.88734872000558,0.0,1.0936391387075675,0.0,1.813512897778927,0.0,13509.863759820277,0.0,0.7511923227991376,0.0,6.208358832768032,7220.260631294251,1.0936391387075675,0.0,1.813512897778927,0.22090371843039977,0.7511923227991376,1.0936391387075675,5.760704803466797,315.23015439580644
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,106,2.447671887081042,0.8764489761988322,1.6652993612488112,0.8422102594740511,2.2519608305560217,4035.139553613663,1000.0,0.42429390865505934,1.0,30329,463,33,181,258.86643558078345,0.0,258.86643558078345,0.0,1.1469884355998416,0.0,1.817477743188703,0.0,14358.926062432894,0.0,0.6863386018408669,0.0,2.8440735075208874,62.687426005601885,1.1469884355998416,0.0,1.817477743188703,0.22150038651694903,0.6863386018408669,1.1469884355998416,15.531986134847005,861.5355637459736
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,107,2.460312581367731,0.8760986445347468,1.4998799753189087,0.8675134868843996,2.714778073132038,3988.4899166727064,1000.0,0.586483478173387,1.0,30300,519,98,115,252.13626766204834,0.0,252.13626766204834,0.0,1.1167205419659125,0.0,1.8217749382494257,0.0,13570.101778535949,0.0,0.7171620838344097,0.0,6.072336345911026,422.2979860806465,1.1167205419659125,0.0,1.8217749382494257,0.22176635414483567,0.7171620838344097,1.1167205419659125,13.447267608642578,723.7387615219172
