algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,krum_score_honest,krum_score_attacker,n_dp_norm_honest,n_dp_norm_attacker,nsr_honest,nsr_attacker,sigma_n_honest,sigma_n_attacker,trust_honest,trust_attacker,eps_n_honest,eps_n_attacker,noise_norm_honest,noise_norm_attacker,sigma_dp_honest,sigma_dp_attacker,eps_avg,eps_std,avg_trust,avg_sigma_dp_precap,avg_n_dp_norm_postcap,avg_nsr
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,90,6.069580281006019,0.7941929796338081,0.5957268768548966,0.8194946653718818,1.1157016839299883,426.9360464143753,1000.0,0.7198098456389788,1.0,50251,578,186,125,0.16056394497198717,1003.8555760562916,144.86014665876115,0.0,5262.385034177522,0.0,0.6420536027246341,0.0,0.47224329518420355,0.0,4.339448259464681,0.0,144.86014665876115,0.0,0.6420536027246341,0.0,4.339448259464681,1.1464857724946247,0.47224329518420355,0.6420536027246341,10.14021026611328,368.36695239242647
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,91,6.069580281006019,0.7941229805350304,0.5978164577484131,0.8809790265103326,1.3462642431259155,560.4338194608688,1000.0,0.8045529407935422,1.0,49999,263,218,86,2.20052478994642,1912.0942999958993,137.2302965436663,0.0,5544.990069998162,0.0,0.6069972928389851,0.0,0.6230328764234271,0.0,4.385325633631927,0.0,137.2302965436663,0.0,0.6069972928389851,0.0,4.385325633631927,1.1478425153140175,0.6230328764234271,0.6069972928389851,4.80306037902832,194.07465244993568
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,92,6.069580281006019,0.7939389798045159,0.6021139141917229,0.9198968649714743,1.2719935314221815,855.8732892831166,1000.0,0.8646884103300817,1.0,50426,559,133,176,0.6210538853298534,552.5523431571324,141.13060691139916,0.0,5292.507000280981,0.0,0.6256028951027345,0.0,0.5185154635797847,0.0,4.44580827210906,0.0,141.13060691139916,0.0,0.6256028951027345,0.0,4.44580827210906,1.1541138752463855,0.5185154635797847,0.6256028951027345,7.762183380126953,291.08788501545394
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,93,6.069580281006019,0.7941989806294442,0.6007411298155785,0.8328631581039123,1.3896005614237352,899.0830562829972,1000.0,0.7424314988734124,1.0,50126,399,193,116,0.9562208435752175,897.9153621228536,140.08344199440697,0.0,5214.424582232813,0.0,0.6204313793074027,0.0,0.5100023665211417,0.0,4.496222724693066,0.0,140.08344199440697,0.0,0.6204313793074027,0.0,4.496222724693066,1.159221635266886,0.5100023665211417,0.6204313793074027,7.704589309692383,286.7933520228047
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,94,6.069580281006019,0.7939439794421196,0.6000073811411858,0.943180582782936,0.941538992855284,995.9775642474492,1000.0,0.8948981408584457,1.0,50178,380,179,127,0.25821758061647415,839.2977912886689,142.99761284722223,0.0,5186.196822638644,0.0,0.6336700664270377,0.0,0.4768863254123264,0.0,4.555116084199236,0.0,142.99761284722223,0.0,0.6336700664270377,0.0,4.555116084199236,1.1182268084796136,0.4768863254123264,0.6336700664270377,6.434892578125,233.378857018739
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,95,6.069580281006019,0.7943879792094231,0.596638733446598,0.814858704771416,0.7897452874617144,1081.8023544009527,1000.0,0.7367237941208269,1.0,50242,442,160,148,0.09452606331218373,1338.3797507013878,149.14078591086647,0.0,5370.135569802822,0.0,0.6613909469508171,0.0,0.3571495034477927,0.0,4.595200608755739,0.0,149.14078591086647,0.0,0.6613909469508171,0.0,4.595200608755739,1.1102587244984363,0.3571495034477927,0.6613909469508171,8.202743225097656,295.3574563391552
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,96,6.069580281006019,0.7946464794874192,0.5941435953974724,0.8603634786869006,1.0732027462550573,1252.9630698839824,1000.0,0.810585738424885,1.0,50044,316,220,82,1.0426188537052699,2151.6329235732555,137.33943394252233,0.0,5062.5107228080715,0.0,0.6084374214763539,0.0,0.5223993744168963,0.0,4.632007370034277,0.0,137.33943394252233,0.0,0.6084374214763539,0.0,4.632007370034277,1.1019017508506659,0.5223993744168963,0.6084374214763539,4.806880187988281,177.18787529828248
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,97,6.103064014755002,0.794679977297783,0.5931752359867096,0.8764211832988331,1.0209740345867782,1554.7542389170328,1000.0,0.8070813365406013,1.0,50488,673,142,167,0.17099667225892728,793.2947459575782,142.60271512545071,0.0,5018.193727611508,0.0,0.6322217878312288,0.0,0.46797273222070473,0.0,4.677689281280051,0.0,142.60271512545071,0.0,0.6322217878312288,0.0,4.677689281280051,1.1008346230956016,0.46797273222070473,0.6322217878312288,9.269176483154297,326.182592294748
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,98,6.280915499538928,0.7948364788293838,0.5933747103810311,0.9009682341699741,0.9459228396415711,1602.39127453804,1000.0,0.8382365003417634,1.0,49818,153,259,42,0.8398319602012634,5558.521415655216,140.9586639404297,0.0,5610.30061294938,0.0,0.6249935354550415,0.0,0.4980741202831268,0.0,4.699350664138863,0.0,140.9586639404297,0.0,0.6249935354550415,0.0,4.699350664138863,1.0970627001104263,0.4980741202831268,0.6249935354550415,3.523966598510742,140.2575153237345
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,99,6.280915499538928,0.7949704799056053,0.5950528225302696,0.924866489549139,1.1037255264818668,3105.5554405562084,1000.0,0.8706053020934735,1.0,50241,299,115,189,0.8724950365722179,390.8914508423209,139.21732330322266,0.0,5651.39914752609,0.0,0.6167801829439655,0.0,0.4782707914710045,0.0,4.728213103704523,0.0,139.21732330322266,0.0,0.6167801829439655,0.0,4.728213103704523,1.103084102468386,0.4782707914710045,0.6167801829439655,5.568692932128906,226.0559659010436
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,100,6.280915499538928,0.7948974797129631,0.5947715806961059,0.8725052084941707,1.3812129609286785,3143.8503508901595,1000.0,0.7902528485703239,1.0,49941,251,232,74,1.3575509786605835,6217.758720946312,136.77432823181152,0.0,5382.462632114784,0.0,0.605871837426005,0.0,0.543137326836586,0.0,4.77361851677489,0.0,136.77432823181152,0.0,0.605871837426005,0.0,4.77361851677489,1.0903583604783658,0.543137326836586,0.605871837426005,5.470973129272461,215.29850528459139
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,101,6.343046244393229,0.7947304800152779,0.5975100293755531,0.8331574389319405,1.2710951301786635,3554.1857823022206,1000.0,0.7536293289084145,1.0,50087,314,188,119,0.7656617628203498,2564.1712876975535,135.0960693359375,0.0,5236.204087204573,0.0,0.6002290721471661,0.0,0.5388133956326379,0.0,4.817854430799137,0.0,135.0960693359375,0.0,0.6002290721471661,0.0,4.817854430799137,1.0853375161267906,0.5388133956326379,0.6002290721471661,6.079323120117188,235.62918392420576
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,102,6.343046244393229,0.7946294796466827,0.5969081124663353,0.8854867264471743,1.173669658601284,4017.1384655443826,1000.0,0.8091834256841096,1.0,50175,397,179,127,0.27612069584429266,2566.2555974547936,141.23824157714844,0.0,4892.0336950191495,0.0,0.6253523018143838,0.0,0.5007807001471519,0.0,4.842479875907081,0.0,141.23824157714844,0.0,0.6253523018143838,0.0,4.842479875907081,1.0944937783932183,0.5007807001471519,0.6253523018143838,7.0619120788574214,244.60168475095742
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,103,6.343046244393229,0.7948269787430763,0.5970613521337509,0.8846423774591016,1.2453726107875507,4373.854848891894,1000.0,0.815692465901067,1.0,50470,607,129,182,0.7798516700665156,737.9105231899023,136.7093734741211,0.0,4937.807260973489,0.0,0.6049546460205496,0.0,0.6119245228668054,0.0,4.913998313958879,0.0,136.7093734741211,0.0,0.6049546460205496,0.0,4.913998313958879,1.033169431321637,0.6119245228668054,0.6049546460205496,8.202562408447266,296.2684356584093
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,104,6.343046244393229,0.795076980292797,0.5955644798278809,0.9509254274808376,0.8093321522076925,4440.065137346585,1000.0,0.9104841347291656,1.0,50338,487,153,152,0.2782267795668708,1562.7204239984353,141.3147939046224,0.0,5666.533826637305,0.0,0.6265972177598802,0.0,0.3784808512363169,0.0,4.95441114922338,0.0,141.3147939046224,0.0,0.6265972177598802,0.0,4.95441114922338,1.0186080620752058,0.3784808512363169,0.6265972177598802,6.359165725708007,254.99402219867872
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,105,6.343046244393229,0.7949194800853729,0.6008042740821838,0.966842105263158,1.3524131551384926,4505.2309187332785,1000.0,0.9364148075105797,1.0,49808,161,271,28,2.576872706413269,7637.910096233686,135.43698501586914,0.0,5144.28496179371,0.0,0.6002290721471661,0.0,0.5218682959675789,0.0,4.9628049996431285,0.0,135.43698501586914,0.0,0.6002290721471661,0.0,4.9628049996431285,1.0265035001172598,0.5218682959675789,0.6002290721471661,2.7087397003173828,102.8856992358742
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,106,6.639260248612165,0.7950214791297913,0.5951766201853752,0.8855344002626818,1.2210439518094063,5470.04664601167,1000.0,0.8032687308243194,1.0,50289,481,151,159,0.07938076524684827,1031.5632318923747,139.4494489034017,0.0,5245.29850157335,0.0,0.6179733512502382,0.0,0.42778820094342035,0.0,4.999364647917448,0.0,139.4494489034017,0.0,0.6179733512502382,0.0,4.999364647917448,1.0322765726792138,0.42778820094342035,0.6179733512502382,8.366966934204102,314.717910094401
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,107,6.639260248612165,0.7947269797325134,0.5982175025343895,0.8326612458842052,1.848395897583528,5546.2817393080395,1000.0,0.7386887854305457,1.0,50152,429,194,115,1.2614369825883345,2889.3861599667866,135.5113095370206,0.0,5313.0260654919875,0.0,0.6002290721471661,0.0,0.5948510305448012,0.0,5.037710373816577,0.0,135.5113095370206,0.0,0.6002290721471661,0.0,5.037710373816577,1.037074237520322,0.5948510305448012,0.6002290721471661,7.453122024536133,292.2164336020594
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,108,6.650227514594076,0.7951239791512489,0.5991488018631935,0.9847776215310329,1.5154719629458018,5650.994837690989,1000.0,0.9700976976485602,1.0,50301,376,130,173,2.4430880546569824,1306.3863224414984,136.44607979910714,0.0,5552.530711722554,0.0,0.6050457805129074,0.0,0.4985211874757494,0.0,5.056573642034791,0.0,136.44607979910714,0.0,0.6050457805129074,0.0,5.056573642034791,1.0424136173016645,0.4985211874757494,0.6050457805129074,4.77561279296875,194.3385749102894
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,109,6.650227514594076,0.7950019797682762,0.598228187263012,0.8581320763275798,1.0274719285468261,5687.124054268201,1000.0,0.7600409948341174,1.0,50402,692,166,146,0.21219319701194764,692.2629471976559,137.23008626302084,0.0,5269.413738740275,0.0,0.6067989734645828,0.0,0.4288620459536711,0.0,5.116111956033867,0.0,137.23008626302084,0.0,0.6067989734645828,0.0,5.116111956033867,1.0225311457283714,0.4288620459536711,0.6067989734645828,10.292256469726562,395.20603040552055
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,110,6.650227514594076,0.7947829794883728,0.5981471532583237,0.9154914737426825,1.2941558888325324,5803.3787959782285,1000.0,0.8518411737795659,1.0,50503,678,141,170,0.4312162445141719,3519.807984059056,135.92056743915265,0.0,5351.464699888669,0.0,0.6024915001147331,0.0,0.4504094301508023,0.0,5.159887904864731,0.0,135.92056743915265,0.0,0.6024915001147331,0.0,5.159887904864731,1.0186543696513435,0.4504094301508023,0.6024915001147331,8.834836883544922,347.8452054927635
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,111,6.650227514594076,0.7949729785323143,0.5985171243548393,0.8617089466007125,1.2492400474018521,5898.768329486847,1000.0,0.7969693695903084,1.0,50184,329,148,159,0.3867783149083455,2281.1967851214113,136.02339511447482,0.0,5271.860235794413,0.0,0.6034860070440957,0.0,0.4632543507549498,0.0,5.197046922755042,0.0,136.02339511447482,0.0,0.6034860070440957,0.0,5.197046922755042,1.003140420857899,0.4632543507549498,0.6034860070440957,6.121052780151367,237.23371061074857
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,112,6.650227514594076,0.7953674814105034,0.5993015459179878,0.9601797726109527,1.4078642129898071,5988.45039580822,1000.0,0.9275002983649601,1.0,49897,155,225,75,3.232072025537491,2454.589682072401,135.1844711303711,0.0,5088.077766130378,0.0,0.6002290721471661,0.0,0.5692154169082642,0.0,5.20544077317479,0.0,135.1844711303711,0.0,0.6002290721471661,0.0,5.20544077317479,1.0103554501723035,0.5692154169082642,0.6002290721471661,2.7036894226074217,101.76155532260756
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,113,6.676114273867911,0.794684479534626,0.6018108105659485,0.8138812781436303,1.5242423084047105,6134.274007158279,1000.0,0.7108479408077227,1.0,49922,247,230,77,0.18595798313617706,13588.222149800062,136.10323927137586,0.0,5175.840509807737,0.0,0.6020559353424147,0.0,0.48565940062205,0.0,5.239829465877278,0.0,136.10323927137586,0.0,0.6020559353424147,0.0,5.239829465877278,1.0037329725226376,0.48565940062205,0.6020559353424147,6.124645767211914,232.9128229413482
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,114,6.676114273867911,0.7945954808592797,0.6041649186611175,0.9170272181269502,1.2035629220984199,6400.9066059970855,1000.0,0.8525709196316992,1.0,50388,648,190,118,0.17301426967605948,673.4715710599223,138.7715440229936,0.0,4897.286073129109,0.0,0.6152053465281067,0.0,0.39737738838249986,0.0,5.265278325678882,0.0,138.7715440229936,0.0,0.6152053465281067,0.0,5.265278325678882,1.0071358949922684,0.39737738838249986,0.6152053465281067,7.6324349212646485,269.35073402210105
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,115,6.676114273867911,0.7951569783687592,0.6003423431515693,0.9196781846152055,1.392571175098419,6438.060892775853,1000.0,0.8603435395241312,1.0,50318,473,149,158,0.7865792095661164,4386.808212060929,136.6595474243164,0.0,5125.873696467482,0.0,0.6045004318598088,0.0,0.5316556304693222,0.0,5.29213517961974,0.0,136.6595474243164,0.0,0.6045004318598088,0.0,5.29213517961974,1.009548196426035,0.5316556304693222,0.6045004318598088,6.83297737121582,256.2936848233741
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,116,6.676114273867911,0.7947194814682007,0.602686507999897,0.8645086800432126,1.6518414616584778,6627.985153487523,1000.0,0.7704692924420533,1.0,50264,555,183,128,0.6079016740505512,25400.722349858283,135.52952223557693,0.0,5148.309056883706,0.0,0.6002290721471661,0.0,0.5126579495576712,0.0,5.330124046385978,0.0,135.52952223557693,0.0,0.6002290721471661,0.0,5.330124046385978,1.0089021404841143,0.5126579495576712,0.6002290721471661,8.8094189453125,334.64008869744083
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,117,6.676114273867911,0.7951454773545266,0.6014664420485496,0.9678809366378334,0.9812626412936619,7301.5116786511735,1000.0,0.9387902127511695,1.0,50147,312,172,131,0.952254056930542,8283.92042877396,135.5084010532924,0.0,5394.593291990585,0.0,0.6002290721471661,0.0,0.46572758896010263,0.0,5.370513436845771,0.0,135.5084010532924,0.0,0.6002290721471661,0.0,5.370513436845771,0.9675582195716885,0.46572758896010263,0.6002290721471661,4.742794036865234,188.81076521967054
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,118,7.071101236777993,0.7949414801597595,0.602744719684124,0.8537834801147552,1.2680272130029542,7627.651021604538,1000.0,0.7664754328514242,1.0,50524,685,122,189,0.5147798146520343,1124.7681731587647,135.2816390991211,0.0,5254.780064575715,0.0,0.6002290721471661,0.0,0.43184950202703476,0.0,5.420206069895219,0.0,135.2816390991211,0.0,0.6002290721471661,0.0,5.420206069895219,0.9492544542343564,0.43184950202703476,0.6002290721471661,9.469714736938476,367.83460452030005
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,119,7.071101236777993,0.7948719808459281,0.6029691743850708,0.8722837147759821,0.8655702019376414,7774.392141771316,1000.0,0.7882910935385752,1.0,50439,673,153,159,0.034531138039061,18513.45809123789,135.87121800013952,0.0,5573.926428334697,0.0,0.6013108406553563,0.0,0.3769548796117306,0.0,5.4572576165091,0.0,135.87121800013952,0.0,0.6013108406553563,0.0,5.4572576165091,0.9472462533621095,0.3769548796117306,0.6013108406553563,9.510985260009766,390.1748499834289
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,120,7.071101236777993,0.7948229816555977,0.6065645703673362,0.8397571378836399,1.7013077690051153,8534.089573996862,1000.0,0.7543835424627816,1.0,50386,620,161,149,1.3358573363377497,2291.8640187863507,135.22503896859976,0.0,5379.1862564957255,0.0,0.6002290721471661,0.0,0.5290841162204742,0.0,5.486577531745995,0.0,135.22503896859976,0.0,0.6002290721471661,0.0,5.486577531745995,0.9598974582150105,0.5290841162204742,0.6002290721471661,8.789627532958985,349.6471066722221
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,121,7.071101236777993,0.7949639812111855,0.6047389522194863,0.9219711053225161,1.719340968132019,8756.136053377788,1000.0,0.8605824020666294,1.0,50227,413,164,144,0.36412960290908813,7774.956218295892,136.4812240600586,0.0,5368.5909978294585,0.0,0.6054249139320769,0.0,0.44933847784996034,0.0,5.506298684402815,0.0,136.4812240600586,0.0,0.6054249139320769,0.0,5.506298684402815,0.9689707894273292,0.44933847784996034,0.6054249139320769,6.8240612030029295,268.4295498914729
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,122,7.071101236777993,0.7946079784631729,0.6055597722530365,0.8792688449018762,1.2931309998035432,9169.916339149475,1000.0,0.8214864830690523,1.0,50255,443,166,140,1.029722225666046,11180.369785413344,135.38396301269532,0.0,5574.302021813417,0.0,0.6002290721471661,0.0,0.43974322974681856,0.0,5.530842568867076,0.0,135.38396301269532,0.0,0.6002290721471661,0.0,5.530842568867076,0.9697501809571059,0.43974322974681856,0.6002290721471661,6.769198150634765,278.7151010906708
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,123,7.071101236777993,0.7944074815511704,0.606774905025959,0.8828950737880376,1.5102865099906921,9751.779001814524,1000.0,0.8335176789832196,1.0,49996,253,217,86,1.228322426478068,76333.52488504013,135.42197926839194,0.0,5383.273204619965,0.0,0.6002290721471661,0.0,0.4627926324804624,0.0,5.543433344496698,0.0,135.42197926839194,0.0,0.6002290721471661,0.0,5.543433344496698,0.9740019224549122,0.4627926324804624,0.6002290721471661,4.062659378051758,161.49819613859893
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,124,7.071101236777993,0.7948784771561622,0.6057813087105751,0.9399199683661029,0.9564325820122447,14266.188085826238,1000.0,0.8933443455562751,1.0,50129,261,153,151,0.23659809146608626,36179.55934082625,135.3686022077288,0.0,4827.667256701823,0.0,0.6002290721471661,0.0,0.3627928000475679,0.0,5.565434472328985,0.0,135.3686022077288,0.0,0.6002290721471661,0.0,5.565434472328985,0.9657938031538145,0.3627928000475679,0.6002290721471661,4.737901077270508,168.96835398456383
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,125,7.071101236777993,0.7947684785723687,0.606666072010994,0.9599549747444923,1.254871165752411,15119.288490374884,1000.0,0.9239366481456059,1.0,50364,504,149,157,1.2244690954685211,24255.6096456335,135.3671112060547,0.0,5258.474690184526,0.0,0.6002290721471661,0.0,0.46191316395998,0.0,5.586419098378355,0.0,135.3671112060547,0.0,0.6002290721471661,0.0,5.586419098378355,0.9723984474717707,0.46191316395998,0.6002290721471661,6.7683555603027346,262.9237345092263
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,126,7.245303473523633,0.7948679798841476,0.6070651963353157,0.9412116012103183,1.5747260706765311,15939.927356878916,1000.0,0.8906555390973594,1.0,50008,267,214,91,2.286693607057844,22491.823766727448,136.07862636021204,0.0,5558.815460465255,0.0,0.6022224689485363,0.0,0.49345157614776064,0.0,5.600635843151192,0.0,136.07862636021204,0.0,0.6022224689485363,0.0,5.600635843151192,0.9780108250218617,0.49345157614776064,0.6022224689485363,4.762751922607422,194.55854111628392
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,127,7.245303473523633,0.7944909787178039,0.6087634217739105,0.8766504626422826,1.22290427102284,16868.67601056417,1000.0,0.8159867196755435,1.0,50364,495,133,176,0.13275025243108923,1647.3329957874616,135.25828829678622,0.0,5378.654787674131,0.0,0.6002290721471661,0.0,0.3511391481892629,0.0,5.646826271940699,0.0,135.25828829678622,0.0,0.6002290721471661,0.0,5.646826271940699,0.94355420302382,0.3511391481892629,0.6002290721471661,7.439205856323242,295.8260133220772
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,128,7.245303473523633,0.7947724780440331,0.6084477618336678,0.8478680351491091,1.0735333859920502,17072.50740395546,1000.0,0.7824824550278826,1.0,50170,383,175,132,1.1046801447868346,34511.917692412535,135.27444763183593,0.0,5999.857536864989,0.0,0.6002290721471661,0.0,0.5637371212244033,0.0,5.678338764568545,0.0,135.27444763183593,0.0,0.6002290721471661,0.0,5.678338764568545,0.9306651456938019,0.5637371212244033,0.6002290721471661,6.763722381591797,299.9928768432494
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,129,7.245303473523633,0.7943949797749519,0.6102058091759681,0.8599823471426892,0.9330059127374128,18387.44779542923,1000.0,0.7854817210617159,1.0,50284,468,155,153,0.39925884116779675,6821.656368829409,135.24953668767756,0.0,5663.54002204175,0.0,0.6002290721471661,0.0,0.3974855745380575,0.0,5.7043981661152285,0.0,135.24953668767756,0.0,0.6002290721471661,0.0,5.7043981661152285,0.937148277444404,0.3974855745380575,0.6002290721471661,7.438724517822266,311.4947012122962
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,130,7.466684431021739,0.7948284789919853,0.6104517117142677,0.915131882502147,1.7096610599093967,18637.2047425429,1000.0,0.8531384673408263,1.0,50141,353,182,124,2.5838958422342935,18699.84142277956,135.50689866807727,0.0,5184.51337797724,0.0,0.6002290721471661,0.0,0.5271725522147285,0.0,5.722309944301578,0.0,135.50689866807727,0.0,0.6002290721471661,0.0,5.722309944301578,0.9502095645936127,0.5271725522147285,0.6002290721471661,6.097810440063476,233.3031020089758
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,131,7.466684431021739,0.7946514794230461,0.6112169709801674,0.8858250797381233,1.7147489666938782,19412.09920352618,1000.0,0.8253522916559339,1.0,49863,165,243,59,2.488542413711548,36076.793265714645,135.4776397705078,0.0,5702.835053293773,0.0,0.6002290721471661,0.0,0.4671191334724426,0.0,5.740356531093824,0.0,135.4776397705078,0.0,0.6002290721471661,0.0,5.740356531093824,0.9421025066568353,0.4671191334724426,0.6002290721471661,3.3869409942626953,142.5708763323443
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,132,7.5527851469582075,0.7941034799814224,0.6132134056091308,0.8355230591595272,1.7909456959792547,20588.365623963673,1000.0,0.7317784212176459,1.0,50275,593,186,126,1.5710687467030116,172416.84460927488,135.42636108398438,0.0,5429.590456913089,0.0,0.6002290721471661,0.0,0.5387229770421982,0.0,5.779211982475769,0.0,135.42636108398438,0.0,0.6002290721471661,0.0,5.779211982475769,0.9332648503532999,0.5387229770421982,0.6002290721471661,9.479845275878906,380.0713319839162
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,133,7.591117253812124,0.7940814790129661,0.6141458606719971,0.8755272211022437,1.4962755170735447,22761.960532423655,1000.0,0.8022573446254143,1.0,50228,470,183,125,0.4176274565133182,38575.10347969055,135.33875066583806,0.0,4850.691624051813,0.0,0.6002290721471661,0.0,0.42254468866369943,0.0,5.800818772639092,0.0,135.33875066583806,0.0,0.6002290721471661,0.0,5.800818772639092,0.94079357048714,0.42254468866369943,0.6002290721471661,7.443631286621094,266.78803932284967
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,134,7.591117253812124,0.79396998077631,0.6164197599887848,0.9342268116290453,1.7489236228995853,23626.01231524785,1000.0,0.8806714255633072,1.0,50205,392,171,136,2.190309617254469,18957.913715254865,135.25012037489148,0.0,4800.120735290428,0.0,0.6002290721471661,0.0,0.5459883345497979,0.0,5.830416591186155,0.0,135.25012037489148,0.0,0.6002290721471661,0.0,5.830416591186155,0.9207867060604789,0.5459883345497979,0.6002290721471661,6.0862554168701175,216.00543308806922
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,135,7.591117253812124,0.7941744798421859,0.6154837098717689,0.7976620669048315,1.025406345047734,24641.090985183717,1000.0,0.7053553650172814,1.0,50097,384,201,108,0.18516939878463745,30361.728644934596,136.9951740611683,0.0,5113.628782188665,0.0,0.6072757721414116,0.0,0.2813679880716584,0.0,5.8515288400596095,0.0,136.9951740611683,0.0,0.6072757721414116,0.0,5.8515288400596095,0.9333664154662994,0.2813679880716584,0.6072757721414116,7.534734573364258,281.2495830203766
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,136,7.591117253812124,0.7942669811844826,0.6156352093815803,0.9752321083522942,1.4620934923489888,25838.093573290505,1000.0,0.9522008145363409,1.0,50063,250,187,116,3.39615535736084,116508.50170787255,135.54791768391928,0.0,5976.217526114634,0.0,0.6002290721471661,0.0,0.6480438063542048,0.0,5.864119615689232,0.0,135.54791768391928,0.0,0.6002290721471661,0.0,5.864119615689232,0.9371534633045692,0.6480438063542048,0.6002290721471661,4.066437530517578,179.28652578343903
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,137,7.591117253812124,0.7942179799079895,0.6163529101014137,0.8834480872255414,1.2459527134895325,28287.411572831472,1000.0,0.8236920867462736,1.0,50355,480,135,172,0.5819473743438721,2842.3679898619653,135.4071273803711,0.0,5313.479843468164,0.0,0.6002290721471661,0.0,0.3012441758066416,0.0,5.884712804124606,0.0,135.4071273803711,0.0,0.6002290721471661,0.0,5.884712804124606,0.9421551905750403,0.3012441758066416,0.6002290721471661,6.770356369018555,265.67399217340824
