algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,krum_score_honest,krum_score_attacker,nsr_honest,nsr_attacker,sigma_dp_honest,sigma_dp_attacker,n_dp_norm_honest,n_dp_norm_attacker,trust_honest,trust_attacker,noise_norm_honest,noise_norm_attacker,sigma_n_honest,sigma_n_attacker,eps_n_honest,eps_n_attacker,eps_avg,eps_std,avg_trust,avg_sigma_dp_precap,avg_n_dp_norm_postcap,avg_nsr
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,102,3.85822258643865,0.8701283101240794,3.8664475615819294,0.925070085818241,3.0534988185938667,5362.424063816071,1000.0,0.6657689944843268,1.0,30711,801,42,172,5.510406830731561,1464.868163471222,9708.624697852718,0.0,0.844265051317375,0.0,190.29990162568933,0.0,0.6992714334936703,0.0,190.29993124569162,0.0,0.844265051317375,0.0,2.197402986992509,0.0,2.197402986992509,0.6615184538989423,0.6992714334936703,0.844265051317375,10.783661092122395,550.1553995449873
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,103,4.462099218714386,0.869905977845192,3.6426328364014626,0.8447286520371894,3.0116529398494296,5443.383371114731,1000.0,0.5451329659657592,1.0,30488,582,24,190,4.338435159789191,59.92973398447037,10449.365312516711,0.0,0.8087750757424483,0.0,182.44595252143012,0.0,0.74142653743426,0.0,182.44596099853516,0.0,0.8087750757424483,0.0,2.2607167908062515,0.0,2.2607167908062515,0.6784666254090264,0.74142653743426,0.8087750757424483,10.946757151285807,626.9619187510028
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,104,4.462099218714386,0.8697189766168595,4.902603430847327,0.9011757432514065,2.8596470832824705,5412.039521903992,1000.0,0.6727476693430492,1.0,30503,610,57,154,6.748006772994995,231.4981842780113,10173.970917750288,0.0,0.8407138686268413,0.0,189.59565226236978,0.0,0.6785766770442326,0.0,189.5956268310547,0.0,0.8407138686268413,0.0,2.2997869097316572,0.0,2.2997869097316572,0.6886073018004522,0.6785766770442326,0.8407138686268413,9.47978261311849,508.6985458875144
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,105,4.462099218714386,0.8699883119265238,3.6439168150226275,0.9219708900023861,3.3560209444590976,5445.07889011383,1000.0,0.4940084586466166,1.0,29887,169,180,24,9.458521229880196,17125.116869297028,9210.816038654013,0.0,0.7977361732441414,0.0,180.09344700404577,0.0,0.733526851449694,0.0,180.09347534179688,0.0,0.7977361732441414,0.0,2.3164914990746905,0.0,2.3164914990746905,0.6943738589635542,0.733526851449694,0.7977361732441414,4.202180430094401,214.91904090192696
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,106,4.462099218714386,0.8694173111518224,4.131161347925663,0.8422102594740511,2.9065310657024384,6489.217480220795,1000.0,0.42429390865505934,1.0,30300,491,62,153,3.2272870540618896,118.2367125082016,9804.302581633161,0.0,0.8225319905460411,0.0,185.6392305162218,0.0,0.6810375137461556,0.0,185.63922373453775,0.0,0.8225319905460411,0.0,2.3586070866328837,0.0,2.3586070866328837,0.7196463840175638,0.6810375137461556,0.8225319905460411,11.138353830973307,588.2581548979896
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,107,4.687638366207114,0.8687776440382003,3.834989357292652,0.8675134868843996,3.569505773484707,6472.475152187348,1000.0,0.586483478173387,1.0,30300,519,98,115,9.194332748651505,1041.3043902158738,8940.748889835615,0.0,0.8005155945982476,0.0,180.74136066436768,0.0,0.7034406922757626,0.0,180.7413148880005,0.0,0.8005155945982476,0.0,2.3978883176597545,0.0,2.3978883176597545,0.7415021065483443,0.7034406922757626,0.8005155945982476,9.639539235432943,476.8399407912328
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,108,4.687638366207114,0.8680963104963303,15.082773236731688,0.9498724438602146,3.597826381524404,6520.556383943558,1000.0,0.6057106002461142,1.0,30379,388,26,181,14.035864194234213,85.66155213356018,8964.837412929444,0.0,0.8162569452029885,0.0,184.4471092224121,0.0,0.6646582583586375,0.0,184.4471066792806,0.0,0.8162569452029885,0.0,2.427098937655454,0.0,2.427098937655454,0.7549346450883858,0.6646582583586375,0.8162569452029885,7.377884368896485,358.59349651717775
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,109,4.687638366207114,0.8671589775880177,3.66909944464763,0.8800336573082527,3.493302508042409,6531.732068767547,1000.0,0.5796615836876523,1.0,30885,1148,33,188,5.101622122984666,72.85076152324676,8715.718134796876,0.0,0.7690495444811761,0.0,173.45817037729117,0.0,0.7292421551851126,0.0,173.45813927283655,0.0,0.7690495444811761,0.0,2.512604791875633,0.0,2.512604791875633,0.7828454182664784,0.7292421551851126,0.7690495444811761,15.033041432698568,755.3622383490626
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,110,4.687638366207114,0.8656113117933273,6.9731835020581885,0.8256183742259983,3.602860843141874,6533.716280708313,1000.0,0.48711871917055305,1.0,30605,888,39,182,10.07618753115336,1221.1846419858932,9435.152919648537,0.0,0.771852725876809,0.0,174.204070409139,0.0,0.7117923696835836,0.0,174.20407994588217,0.0,0.771852725876809,0.0,2.5986981656894885,0.0,2.5986981656894885,0.7927479255005943,0.7117923696835836,0.771852725876809,13.93632563273112,754.8122335718829
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,111,4.687638366207114,0.8664383113384246,3.1889305049180985,0.8151173023774894,3.692154109477997,6634.303669548035,1000.0,0.4819437541705153,1.0,30267,369,55,155,11.405320644378662,370.6293058538437,9798.747847695104,0.0,0.7499884981070133,0.0,169.21051134381975,0.0,0.7357033916882106,0.0,169.21050807407923,0.0,0.7499884981070133,0.0,2.644568058888976,0.0,2.644568058888976,0.8014786663987893,0.7357033916882106,0.7499884981070133,7.896490529378255,457.2748995591048
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,112,4.687638366207114,0.8665396453936894,3.373684921761354,0.952428100042377,3.7209625765681267,6618.604937648774,1000.0,0.7981238223597082,1.0,30171,243,76,128,22.858229160308838,516.7705662441253,7043.83532140321,0.0,0.7264647719810922,0.0,163.59106636047363,0.0,0.7630507722496986,0.0,163.5910301208496,0.0,0.7264647719810922,0.0,2.663815067226631,0.0,2.663815067226631,0.8214692808644272,0.7630507722496986,0.7264647719810922,4.362428436279297,187.83560857075227
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,113,4.687638366207114,0.8654886460304261,3.6936106566588083,0.7650534111353955,3.841691419482231,6633.910309677124,1000.0,0.5071019004596132,1.0,30168,381,93,120,8.58384221792221,5459.167147841454,8380.260264452983,0.0,0.7659979626557021,0.0,173.00741577148438,0.0,0.682629682123661,0.0,173.00741004943848,0.0,0.7659979626557021,0.0,2.7145663927158132,0.0,2.7145663927158132,0.8270727716381461,0.682629682123661,0.7659979626557021,9.227062174479167,446.9472141041591
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,114,4.687638366207114,0.8656099784374237,3.3169903134306273,0.933536787770201,3.2371360778808596,6968.770754461289,1000.0,0.7616061433122691,1.0,30607,713,55,157,8.60130402247111,116.56993785142899,8986.601360851295,0.0,0.7774901931181449,0.0,175.54190470377605,0.0,0.649426811064283,0.0,175.5418477376302,0.0,0.7774901931181449,0.0,2.763315984139124,0.0,2.763315984139124,0.836155996377884,0.649426811064283,0.7774901931181449,8.777095235188803,449.33006804256485
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,115,5.112648639291368,0.8651056462526321,5.033721675177415,0.9206144793954046,3.293089985847473,6929.249335517883,1000.0,0.5169570554264703,1.0,30383,464,41,170,7.055602995554606,751.2122886013984,9127.845281470214,0.0,0.7524298619388218,0.0,169.9961181640625,0.0,0.6798229694366456,0.0,169.9960723876953,0.0,0.7524298619388218,0.0,2.8014459338139086,0.0,2.8014459338139086,0.8483147583663836,0.6798229694366456,0.7524298619388218,8.499805908203125,456.3922640735107
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,116,5.15027915703383,0.8637443115313848,3.060960549910863,0.7203282449479865,3.86674224246632,6962.462818164826,1000.0,0.44810643024501556,1.0,30314,643,81,138,9.390213446183639,6511.955377230644,8320.601283345204,0.0,0.73319094954307,0.0,165.2198257446289,0.0,0.7006498846140775,0.0,165.21983406760475,0.0,0.73319094954307,0.0,2.875764175301852,0.0,2.875764175301852,0.8762047505924033,0.7006498846140775,0.73319094954307,12.11612055460612,610.1774274453151
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,117,5.15027915703383,0.8643269767363866,3.227391679088275,0.9026539751434147,3.3166063373739068,7297.672518348694,1000.0,0.46717579559374384,1.0,30233,287,53,153,9.238071354952725,1336.7716014289856,9283.913099921147,0.0,0.6985335928227668,0.0,157.53674038973722,0.0,0.7496277256445452,0.0,157.53673206676137,0.0,0.6985335928227668,0.0,2.9239487803166315,0.0,2.9239487803166315,0.889192972111895,0.7496277256445452,0.6985335928227668,5.776347147623698,340.4101469971087
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,118,5.15027915703383,0.8620999777317047,3.6186151070396106,0.8290894629426521,3.9744610738754274,7356.235142507553,1000.0,0.5059704025982381,1.0,30821,1064,22,199,8.23229995727539,58.31651693820953,7309.164782521424,0.0,0.7272151230027688,0.0,164.1373797607422,0.0,0.6852054798603058,0.0,164.1373718261719,0.0,0.7272151230027688,0.0,2.9938274422180986,0.0,2.9938274422180986,0.9248532608810313,0.6852054798603058,0.7272151230027688,13.67811498006185,609.0970652101187
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,119,5.15027915703383,0.8624939801295598,3.2285371377070744,0.8855485356819157,3.24511097073555,7358.920466060638,1000.0,0.4869572123141716,1.0,30457,672,59,158,7.35655448436737,3423.0280767917634,9131.733150753924,0.0,0.6908300184396203,0.0,155.87095489501954,0.0,0.7384364604949951,0.0,155.8709686279297,0.0,0.6908300184396203,0.0,3.0737890286977887,0.0,3.0737890286977887,0.9484794462838982,0.7384364604949951,0.6908300184396203,10.391396993001303,608.7822100502616
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,120,5.3679719834053365,0.8611046453317006,3.095832062661648,0.8508279761995869,3.961658858117603,7484.429840526581,1000.0,0.5489055971646498,1.0,30625,807,39,179,8.108653193428403,98.9580995965004,7956.873493665967,0.0,0.6916478447093036,0.0,156.06102716355096,0.0,0.7242490478924343,0.0,156.06100173223587,0.0,0.6916478447093036,0.0,3.1560423619259526,0.0,3.1560423619259526,0.9993376364396962,0.7242490478924343,0.6916478447093036,10.924271901448568,556.9811445566176
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,121,5.3679719834053365,0.8608093126614889,3.065288428366184,0.866103042239083,3.7884523728314567,7491.026644105911,1000.0,0.507720018617305,1.0,30295,512,86,129,6.730654716491699,687.8641329574585,6689.508595544326,0.0,0.7332821200581456,0.0,165.30511833639707,0.0,0.6338609246646657,0.0,165.30517219094668,0.0,0.7332821200581456,0.0,3.190933070933232,0.0,3.190933070933232,1.0275680312371878,0.6338609246646657,0.7332821200581456,9.3672900390625,379.07215374751183
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,122,5.3679719834053365,0.8606609791517258,2.898872537414233,0.8669863622075361,4.49168139237624,7589.418950443268,1000.0,0.5574481858826774,1.0,30263,369,68,142,19.525099680973934,1110.7823058986664,7948.2883512695835,0.0,0.6611173747534304,0.0,149.1410874586839,0.0,0.7559285209729121,0.0,149.14109567495493,0.0,0.6611173747534304,0.0,3.2556620078609018,0.0,3.2556620078609018,1.052975286625623,0.7559285209729121,0.6611173747534304,6.462780456542969,344.4258285550153
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,123,5.3679719834053365,0.8611629772186279,2.961226839919885,0.879579414177188,4.298986183272468,7603.919254150391,1000.0,0.4593805520322893,1.0,30044,223,120,85,12.008485264248318,22078.656539154053,6332.364242239824,0.0,0.7138888234891722,0.0,161.00016615125867,0.0,0.6431235952509774,0.0,161.0002678765191,0.0,0.7138888234891722,0.0,3.2806615456774733,0.0,3.2806615456774733,1.0702926069524377,0.6431235952509774,0.7138888234891722,4.83000498453776,189.97092726719472
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,124,5.4197413880650345,0.8615356447299322,3.7329416344563167,0.9702174296291943,2.6496714419788785,8891.55941124916,1000.0,0.5236741540201357,1.0,30124,221,81,124,4.320081326696608,3970.5306597948074,8239.856070920083,0.0,0.7329821723033147,0.0,165.26829189724393,0.0,0.5928316310875945,0.0,165.26828002929688,0.0,0.7329821723033147,0.0,3.315510358190131,0.0,3.315510358190131,1.0682984542320322,0.5928316310875945,0.7329821723033147,4.958048756917318,247.19568212760254
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,125,5.4197413880650345,0.8612519766887029,2.799426345229149,0.9406848561059465,3.806416392326355,9210.141032581329,1000.0,0.7117874476445178,1.0,30452,581,72,139,13.488479550679525,2609.81682656765,9040.790890851347,0.0,0.634311579891884,0.0,143.13298950195312,0.0,0.7733417590459187,0.0,143.1330332438151,0.0,0.634311579891884,0.0,3.399653044723025,0.0,3.399653044723025,1.1150254927282188,0.7733417590459187,0.634311579891884,7.156649475097656,452.03954454256734
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,126,5.4197413880650345,0.8614266461133957,3.093203568557898,0.9158983053316537,4.058410421013832,9290.265420103073,1000.0,0.6375080695019553,1.0,30011,225,139,65,18.2075412273407,2326.168022222519,8829.18159994611,0.0,0.6517942734681939,0.0,146.93209648132324,0.0,0.7278306856751442,0.0,146.93209648132324,0.0,0.6517942734681939,0.0,3.4298539163177324,0.0,3.4298539163177324,1.1334932078270297,0.7278306856751442,0.6517942734681939,3.9181892395019533,235.4448426652296
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,127,5.605703189239597,0.8604863115151723,2.8865099649628005,0.8692447900648377,4.034583359956741,9343.281358242035,1000.0,0.4934811723904792,1.0,30278,454,78,136,9.49560958147049,1378.0084584808349,8264.647654733064,0.0,0.6775049867135878,0.0,152.8464479446411,0.0,0.6602649502456188,0.0,152.84650039672852,0.0,0.6775049867135878,0.0,3.4977576305641915,0.0,3.4977576305641915,1.139301689136019,0.6602649502456188,0.6775049867135878,8.151810557047526,440.7812082524301
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,128,5.605703189239597,0.8612439767519633,3.0688485500216482,0.8398340161184772,2.613068014383316,9496.30990715027,1000.0,0.5805355909998798,1.0,30146,370,127,81,6.0934127767880755,5629.962349262238,11188.928858020272,0.0,0.6378128025656861,0.0,143.9086481730143,0.0,0.7392289986213049,0.0,143.9086011250814,0.0,0.6378128025656861,0.0,3.5721151935024023,0.0,3.5721151935024023,1.1501661789390627,0.7392289986213049,0.6378128025656861,5.756345926920573,447.5571543208108
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,129,5.605703189239597,0.8603269793589909,3.175757562915484,0.8724983264621825,3.5686649680137634,9760.89016714096,1000.0,0.5368323276608303,1.0,30488,623,45,170,9.53311276435852,1306.5929396009444,8524.249435583972,0.0,0.6317303885742521,0.0,142.5026609632704,0.0,0.7373751203219095,0.0,142.5026134914822,0.0,0.6317303885742521,0.0,3.6458578911423243,0.0,3.6458578911423243,1.19464574887124,0.7373751203219095,0.6317303885742521,8.550159657796224,511.4549661350382
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,130,5.766252355734966,0.8604409776131312,2.889337602456411,0.9407745574957695,3.887838190252131,9816.226227588653,1000.0,0.5680735893941345,1.0,30218,318,72,134,12.772442600943826,4587.394804663658,8335.006308123971,0.0,0.6358079714979324,0.0,143.384765625,0.0,0.7136592919176276,0.0,143.38475868918678,0.0,0.6358079714979324,0.0,3.691014598378167,0.0,3.691014598378167,1.2061409841517765,0.7136592919176276,0.6358079714979324,5.25744140625,305.6168979645456
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,131,5.797347689765023,0.860135644475619,3.0923157993952435,0.8596036928485933,4.133354837244207,10107.02513961792,1000.0,0.7166454251413994,1.0,30302,353,53,154,19.108919837258078,5813.928876695633,7511.566534639228,0.0,0.6455568840691833,0.0,145.8106453635476,0.0,0.6780685023827986,0.0,145.81071333451703,0.0,0.6455568840691833,0.0,3.739045299340474,0.0,3.739045299340474,1.2098418737533283,0.6780685023827986,0.6455568840691833,5.346390329996745,275.424106270105
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,132,6.217040210752429,0.8593636437257131,3.082964957555135,0.7570422607933329,3.588460887179655,10324.810661716461,1000.0,0.30417007397337864,1.0,29988,382,151,63,11.736170151654411,13858.75108510971,7704.320214328844,0.0,0.640692662051114,0.0,144.51403449563418,0.0,0.6815932287889368,0.0,144.51404526654412,0.0,0.640692662051114,0.0,3.8122158804242745,0.0,3.8122158804242745,1.2225642450033842,0.6815932287889368,0.640692662051114,8.18912862141927,436.5781454786345
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,133,6.217040210752429,0.8582509775956472,3.5317265913883844,0.9166519613525264,4.414994758718154,11280.247674694061,1000.0,0.5559464707709101,1.0,30503,619,47,167,13.35697499443503,5073.5331009101865,7276.229003517037,0.0,0.627247443398608,0.0,141.4895288803998,0.0,0.7064840968917397,0.0,141.48956298828125,0.0,0.627247443398608,0.0,3.879965065487458,0.0,3.879965065487458,1.242932746394664,0.7064840968917397,0.627247443398608,8.017739969889323,412.31964353263214
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,134,6.217040210752429,0.858290642897288,2.915779205560684,0.9279587099788354,3.8665321509043378,11544.558651714326,1000.0,0.6960869956253826,1.0,30472,591,65,146,6.262483231226603,4479.683565850258,7512.996773366581,0.0,0.6405976730623509,0.0,144.4591318766276,0.0,0.660398198167483,0.0,144.4591501871745,0.0,0.6405976730623509,0.0,3.951261737473008,0.0,3.951261737473008,1.2415861482003698,0.660398198167483,0.6405976730623509,7.2229565938313804,375.64983866832904
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,135,6.217040210752429,0.8580339787403742,3.073112431863944,0.9027491590356964,3.4276164690653483,11862.024442806243,1000.0,0.4457005449294021,1.0,30269,391,56,156,6.503627014160156,4643.391655282974,7469.258564251411,0.0,0.6689696315702981,0.0,151.0839385986328,0.0,0.6017484654982884,0.0,151.083935546875,0.0,0.6689696315702981,0.0,3.986061428551719,0.0,3.986061428551719,1.2572048185013083,0.6017484654982884,0.6689696315702981,7.55419692993164,373.46292821257055
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,136,6.217040210752429,0.8585366457700729,2.8628753265738487,0.94954955281291,3.2145474602778754,12150.186411685943,1000.0,0.6793005586477928,1.0,30323,464,90,117,8.66264150540034,11686.142863607407,9705.707916415207,0.0,0.6397665311795009,0.0,144.30791854858398,0.0,0.6517058822015921,0.0,144.30793889363608,0.0,0.6397665311795009,0.0,4.031469399810794,0.0,4.031469399810794,1.2651872272756848,0.6517058822015921,0.6397665311795009,5.772316741943359,388.2283166566083
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,137,6.636732731739834,0.856950977842013,3.011807894309362,0.8638133535855906,4.791918614331414,12887.202905387878,1000.0,0.6127148912197466,1.0,30667,722,19,194,22.40800128263586,370.16008650779725,7670.567488817279,0.0,0.6175637683413749,0.0,139.4951441147748,0.0,0.6956607226063224,0.0,139.49515309053308,0.0,0.6175637683413749,0.0,4.10342915405713,0.0,4.10342915405713,1.2685267589187958,0.6956607226063224,0.6175637683413749,7.904724833170573,434.66549103297916
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,138,6.636732731739834,0.856493644118309,3.87253927141428,0.9226773751775418,4.57398431117718,12915.993304519654,1000.0,0.595442634344484,1.0,30189,350,96,113,26.830128009502705,2984.368841266632,8071.326615906578,0.0,0.6031956202368668,0.0,136.076906644381,0.0,0.7132745614418616,0.0,136.07689842810998,0.0,0.6031956202368668,0.0,4.165322349042203,0.0,4.165322349042203,1.270089640173556,0.7132745614418616,0.6031956202368668,5.896665954589844,349.75748668928514
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,139,6.636732731739834,0.855897309978803,7.221471548080444,0.9211581439203922,4.058535898433012,13168.45896774292,1000.0,0.6062012592208607,1.0,30504,618,47,167,13.335558372385362,1448.5265190386772,8393.583822913764,0.0,0.6186222898842749,0.0,139.69082641601562,0.0,0.6758078967823702,0.0,139.6908326990464,0.0,0.6186222898842749,0.0,4.249911801069681,0.0,4.249911801069681,1.2625093524605635,0.6758078967823702,0.6186222898842749,7.915813496907552,475.63641663178
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,140,6.636732731739834,0.8570483120282492,2.8965766327579816,0.8989488169348101,3.400666041807695,13161.090046081543,1000.0,0.38975630792164323,1.0,30224,232,30,176,10.694858420978893,2353.326444787979,9982.271545372008,0.0,0.6005231915307675,0.0,135.34817366166547,0.0,0.7462337613105774,0.0,135.3481972434304,0.0,0.6005231915307675,0.0,4.290038765507789,0.0,4.290038765507789,1.271957068161064,0.7462337613105774,0.6005231915307675,4.962766367594401,366.016623330307
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,141,6.825744320185725,0.8558789761861165,3.235731458365917,0.8073074353748291,4.531422287225723,13275.8514295578,1000.0,0.40290226019592557,1.0,30126,337,85,128,15.086782693862915,8672.384005641938,8435.10461878499,0.0,0.606109647622559,0.0,136.85969066619873,0.0,0.7493507377803326,0.0,136.85973453521729,0.0,0.606109647622559,0.0,4.368453644322809,0.0,4.368453644322809,1.2764342763627103,0.7493507377803326,0.606109647622559,7.299183502197265,449.87224633519946
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,142,6.825744320185725,0.8565626448392868,2.811106511851152,0.8681415358651391,3.0192049791415534,13851.78543088913,1000.0,0.6560442524529931,1.0,30216,319,72,137,8.286322434743246,8873.64316248417,9580.027476089832,0.0,0.6257416590103957,0.0,141.26653035481772,0.0,0.6552908892432848,0.0,141.26656087239584,0.0,0.6257416590103957,0.0,4.4173395755609395,0.0,4.4173395755609395,1.2523608055324764,0.6552908892432848,0.6257416590103957,5.650661214192708,383.2010990435933
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,143,6.825744320185725,0.8560646464427312,3.278888276219368,0.8239936153517782,3.8667249935013905,14538.69728837967,1000.0,0.5797365206565439,1.0,30271,458,100,111,13.777454035622734,3107.8789376735685,8702.488005610232,0.0,0.6174889446127383,0.0,139.51714433942522,0.0,0.6607281565666199,0.0,139.5171672276088,0.0,0.6174889446127383,0.0,4.4637449744891615,0.0,4.4637449744891615,1.255845367916386,0.6607281565666199,0.6174889446127383,6.510800069173177,406.1161069284775
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,144,6.825744320185725,0.8559299792846043,3.007589078148206,0.9210132606081805,3.7005618702281606,14707.299210300445,1000.0,0.7840452309156803,1.0,30283,403,87,121,10.170892888849432,1600.7649647474288,8784.397159106275,0.0,0.6090349181504026,0.0,137.23436251553622,0.0,0.6494560404257341,0.0,137.2343847101385,0.0,0.6090349181504026,0.0,4.510685817076088,0.0,4.510685817076088,1.2420789326897923,0.6494560404257341,0.6090349181504026,5.031926625569661,322.0945625005634
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,145,6.825744320185725,0.855434312025706,2.8998057370384536,0.8391255663587811,4.08220037817955,14808.773498306275,1000.0,0.37582507971377355,1.0,30116,357,97,116,13.404085159301758,15649.782653722763,8996.767763318363,0.0,0.6016703736665256,0.0,135.59801864624023,0.0,0.7092682681977749,0.0,135.59803771972656,0.0,0.6016703736665256,0.0,4.551849754743808,0.0,4.551849754743808,1.2469059455840055,0.7092682681977749,0.6016703736665256,7.23189432779948,479.827614043646
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,146,6.825744320185725,0.8549386433760325,2.8759740459918977,0.7922464746353755,3.5043688946300082,15958.696622772217,1000.0,0.4780298957575375,1.0,30421,584,56,159,5.299938360850017,1171.8091459512711,9670.821242454822,0.0,0.610384527750945,0.0,137.81520504421658,0.0,0.667708651887046,0.0,137.81521267361111,0.0,0.610384527750945,0.0,4.624434441865154,0.0,4.624434441865154,1.224461800588611,0.667708651887046,0.610384527750945,8.268912302652994,580.2492745472894
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,147,6.825744320185725,0.8536609784762065,4.496226914227009,0.882448298798678,3.8838028437212895,16004.534625511169,1000.0,0.46784844879699794,1.0,30492,612,24,192,7.479505112296657,609.4789016962052,8048.984680216442,0.0,0.6030483442943291,0.0,136.10704923930922,0.0,0.6789340816046062,0.0,136.1070516485917,0.0,0.6030483442943291,0.0,4.685385024288415,0.0,4.685385024288415,1.2200898930329667,0.6789340816046062,0.6030483442943291,8.620113118489583,509.7690297470414
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,148,6.825744320185725,0.8540486443042755,2.7482420296470322,0.9376198794783147,3.873950174876622,16055.363246631623,1000.0,0.6976760230794172,1.0,30571,602,31,178,9.966980627604894,581.9162644505501,8439.848165639363,0.0,0.6286948772568309,0.0,141.93500409807478,0.0,0.6367993461234229,0.0,141.93502807617188,0.0,0.6286948772568309,0.0,4.725923921128803,0.0,4.725923921128803,1.21643775801587,0.6367993461234229,0.6286948772568309,6.623633524576823,393.8595810631703
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,149,6.825744320185725,0.853056647380193,3.0315680331985155,0.9346982289160174,4.520552209445408,16091.386035060883,1000.0,0.6277865124676917,1.0,30328,434,61,149,15.662438188280378,14513.21432899475,8382.631123801071,0.0,0.6011582000924626,0.0,135.67763301304407,0.0,0.7105520921094077,0.0,135.67761557442802,0.0,0.6011582000924626,0.0,4.773215949215081,0.0,4.773215949215081,1.2108679333568129,0.7105520921094077,0.6011582000924626,6.331622873942058,391.18945244405
