algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,eps_n_honest,eps_n_attacker,sigma_dp_honest,sigma_dp_attacker,trust_honest,trust_attacker,n_dp_norm_honest,n_dp_norm_attacker,krum_score_honest,krum_score_attacker,sigma_n_honest,sigma_n_attacker,noise_norm_honest,noise_norm_attacker,nsr_honest,nsr_attacker,eps_avg,eps_std,avg_trust,avg_sigma_dp_precap,avg_n_dp_norm_postcap,avg_nsr
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,109,7.535192885071618,0.7953425796031952,0.593815413236618,0.0,1.2192881064195382,0.0,1000.0,0.0,0.0,5.646938818369777,0.0,0.600229072147166,0.0,0.48035391655407456,0.0,135.39577765213815,0.0,23.493920552103145,0.0,0.600229072147166,0.0,135.39577765213815,0.0,5156.595281677062,0.0,5.646938818369777,0.9472769715177215,0.48035391655407456,0.600229072147166,10.2900791015625,391.9012414074568
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,110,7.535192885071618,0.7951341788768769,0.5947111611366271,0.0,1.3758574966341257,0.0,1000.0,0.0,0.0,5.682900547181076,0.0,0.6002290721471661,0.0,0.4773309254087508,0.0,135.3058638572693,0.0,26.137800872325897,0.0,0.6002290721471661,0.0,135.3058638572693,0.0,5026.518989898169,0.0,5.682900547181076,0.9392077913424058,0.4773309254087508,0.6002290721471661,8.659575286865234,321.6972153534828
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,111,7.535192885071618,0.7951821801662445,0.5949635890722275,0.0,1.2317483979463577,0.0,1000.0,0.0,0.0,5.708178158130401,0.0,0.6002290721471661,0.0,0.4273387923836708,0.0,135.43016540527344,0.0,14.739828758239746,0.0,0.6002290721471661,0.0,135.43016540527344,0.0,5339.260593181939,0.0,5.708178158130401,0.9387572239303311,0.4273387923836708,0.6002290721471661,6.771508270263672,266.96302965909695
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,112,7.535192885071618,0.7953701802492141,0.5954494454860687,0.0,1.4448769376391457,0.0,1000.0,0.0,0.0,5.724850386328337,0.0,0.6002290721471659,0.0,0.5450621743996938,0.0,135.4927498953683,0.0,22.916761988685245,0.0,0.6002290721471659,0.0,135.4927498953683,0.0,5214.967210631522,0.0,5.724850386328337,0.9492873227310853,0.5450621743996938,0.6002290721471659,5.6906954956054685,219.02862284652392
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,113,7.535192885071618,0.7951835799217224,0.5963938660621643,0.0,1.3730433529073542,0.0,1000.0,0.0,0.0,5.762486064100943,0.0,0.6002290721471661,0.0,0.47171511162411084,0.0,135.45875919226444,0.0,24.197997931278113,0.0,0.6002290721471661,0.0,135.45875919226444,0.0,5063.276147017,0.0,5.762486064100943,0.943094512548414,0.47171511162411084,0.6002290721471661,8.940278106689453,334.176225703122
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,114,7.535192885071618,0.7950511789321899,0.5969843729734421,0.0,1.1787432771304558,0.0,1000.0,0.0,0.0,5.790751279060035,0.0,0.600229072147166,0.0,0.43753581160101396,0.0,135.44533670359644,0.0,18.077341145482556,0.0,0.600229072147166,0.0,135.44533670359644,0.0,4992.391489025873,0.0,5.790751279060035,0.9424747643902771,0.43753581160101396,0.600229072147166,7.855829528808593,289.55870636350056
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,115,7.535192885071618,0.7951539801359176,0.5975064305067063,0.0,1.3753652753574508,0.0,1000.0,0.0,0.0,5.814114432339667,0.0,0.600229072147166,0.0,0.5418197752109596,0.0,135.41814041137695,0.0,21.96421790122986,0.0,0.600229072147166,0.0,135.41814041137695,0.0,5299.457686212869,0.0,5.814114432339667,0.9500919099990027,0.5418197752109596,0.600229072147166,7.58341586303711,296.7696304279207
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,116,7.535192885071618,0.7950889785289764,0.5982455509901047,0.0,1.2750734804254589,0.0,1000.0,0.0,0.0,5.843482602140652,0.0,0.6002290721471661,0.0,0.4432569762522524,0.0,135.48828587387547,0.0,22.774791717529297,0.0,0.6002290721471661,0.0,135.48828587387547,0.0,4984.026021705906,0.0,5.843482602140652,0.95666109084724,0.4432569762522524,0.6002290721471661,8.942226867675782,328.94571743258973
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,117,7.535192885071618,0.7950807793140411,0.599079542517662,0.0,1.3495362823208172,0.0,1000.0,0.0,0.0,5.873399333873185,0.0,0.6002290721471661,0.0,0.4718588317433993,0.0,135.53503545125326,0.0,18.978438933690388,0.0,0.6002290721471661,0.0,135.53503545125326,0.0,5410.544482853155,0.0,5.873399333873185,0.9389767044126387,0.4718588317433993,0.6002290721471661,6.505681701660157,259.7061351769514
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,118,7.642119631382057,0.7948409810066223,0.6003053268194198,0.0,1.647861021420648,0.0,1000.0,0.0,0.0,5.905262322258009,0.0,0.6002290721471659,0.0,0.5122270420674355,0.0,135.32832680979084,0.0,43.17447422396752,0.0,0.6002290721471659,0.0,135.32832680979084,0.0,5225.875418382309,0.0,5.905262322258009,0.93626159900423,0.5122270420674355,0.6002290721471659,8.390356262207032,324.0042759397032
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,119,7.642119631382057,0.7947371791601181,0.6005590481758117,0.0,1.0773820554216702,0.0,1000.0,0.0,0.0,5.928168148275322,0.0,0.6002290721471661,0.0,0.4145233454182744,0.0,135.2384179433187,0.0,13.77661939462026,0.0,0.6002290721471661,0.0,135.2384179433187,0.0,5417.087450425525,0.0,5.928168148275322,0.9329272728854838,0.4145233454182744,0.6002290721471661,6.491444061279297,260.0201976204252
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,120,7.642119631382057,0.794783380150795,0.6016179360151291,0.0,1.3077422864735126,0.0,1000.0,0.0,0.0,5.956221463978681,0.0,0.6002290721471661,0.0,0.43206520681269467,0.0,135.35475730895996,0.0,24.563215032219887,0.0,0.6002290721471661,0.0,135.35475730895996,0.0,5152.93564619237,0.0,5.956221463978681,0.9332942591180954,0.43206520681269467,0.6002290721471661,8.662704467773438,329.7878813563117
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,121,7.673492936744859,0.7946433802843094,0.60261183655262,0.0,1.4439792324756753,0.0,1000.0,0.0,0.0,5.981270732314528,0.0,0.600229072147166,0.0,0.45025208219885826,0.0,135.47935380606816,0.0,24.089037336152174,0.0,0.600229072147166,0.0,135.47935380606816,0.0,4975.618966189998,0.0,5.981270732314528,0.9388476995016553,0.45025208219885826,0.600229072147166,7.857802520751953,288.58590003901986
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,122,7.673492936744859,0.7947519792318344,0.602998260140419,0.0,1.4268394881173183,0.0,1000.0,0.0,0.0,5.996746526534079,0.0,0.600229072147166,0.0,0.4378714584990552,0.0,135.26843823884664,0.0,14.338913415607653,0.0,0.600229072147166,0.0,135.26843823884664,0.0,5264.231157948328,0.0,5.996746526534079,0.9411318110496414,0.4378714584990552,0.600229072147166,5.140200653076172,200.04078400203645
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,123,7.673492936744859,0.7946693797111511,0.6036986780166625,0.0,1.3819165054489584,0.0,1000.0,0.0,0.0,6.0101952500774605,0.0,0.6002290721471661,0.0,0.43907666250186805,0.0,135.40078555836396,0.0,13.274909215814928,0.0,0.6002290721471661,0.0,135.40078555836396,0.0,5288.956406854762,0.0,6.0101952500774605,0.9456119581866044,0.43907666250186805,0.6002290721471661,4.603626708984375,179.82451783306192
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,124,7.673492936744859,0.7947415801286697,0.6041870502233505,0.0,1.1120283461135367,0.0,1000.0,0.0,0.0,6.037176472438896,0.0,0.6002290721471659,0.0,0.46413880910562433,0.0,135.50654668393344,0.0,11.460615241009256,0.0,0.6002290721471659,0.0,135.50654668393344,0.0,5575.160304326371,0.0,6.037176472438896,0.9306200244770604,0.46413880910562433,0.6002290721471659,6.233301147460938,256.4573739990131
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,125,7.673492936744859,0.7945507782697677,0.6048297892808914,0.0,1.1507312070440363,0.0,1000.0,0.0,0.0,6.069482957214182,0.0,0.600229072147166,0.0,0.4498449975831641,0.0,135.36116423430266,0.0,14.449275387658012,0.0,0.600229072147166,0.0,135.36116423430266,0.0,5276.916597342322,0.0,6.069482957214182,0.8923400547257104,0.4498449975831641,0.600229072147166,7.309502868652344,284.9534962564854
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,126,7.673492936744859,0.7946783790588379,0.6053140177726746,0.0,1.3807440713832253,0.0,1000.0,0.0,0.0,6.083406169153669,0.0,0.600229072147166,0.0,0.46388968864553853,0.0,135.29489697908102,0.0,12.787158087680215,0.0,0.600229072147166,0.0,135.29489697908102,0.0,5226.530292777768,0.0,6.083406169153669,0.8954541650834835,0.46388968864553853,0.600229072147166,5.141206085205078,198.60815112555517
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,127,7.673492936744859,0.7945765793323517,0.6065826977491379,0.0,1.6238205886699937,0.0,1000.0,0.0,0.0,6.107013117561648,0.0,0.6002290721471659,0.0,0.4779672399163246,0.0,135.36588287353516,0.0,23.431944933804598,0.0,0.6002290721471659,0.0,135.36588287353516,0.0,5371.6876210466735,0.0,6.107013117561648,0.8783295298424483,0.4779672399163246,0.6002290721471659,5.956098846435546,236.35425532605362
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,128,7.673492936744859,0.7947485798597336,0.6066328922510147,0.0,1.2491704417686713,0.0,1000.0,0.0,0.0,6.124687015329772,0.0,0.600229072147166,0.0,0.4623531805057275,0.0,135.54734802246094,0.0,12.187329530715942,0.0,0.600229072147166,0.0,135.54734802246094,0.0,5414.464400787666,0.0,6.124687015329772,0.8764245043020005,0.4623531805057275,0.600229072147166,5.1507992248535155,205.74964722993127
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,129,7.673492936744859,0.7946363792419434,0.6076177504062653,0.0,1.046006838932182,0.0,1000.0,0.0,0.0,6.150717923951275,0.0,0.6002290721471661,0.0,0.4032785219676567,0.0,135.29245041355944,0.0,14.171268101894494,0.0,0.6002290721471661,0.0,135.29245041355944,0.0,5622.498298887855,0.0,6.150717923951275,0.8780207297509087,0.4032785219676567,0.6002290721471661,8.929301727294922,371.0848877265984
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,130,7.673492936744859,0.7945283793210983,0.6082230944633484,0.0,1.4277183452532405,0.0,1000.0,0.0,0.0,6.166668927024686,0.0,0.6002290721471659,0.0,0.4247399611132486,0.0,135.5324954078311,0.0,20.452582722618466,0.0,0.6002290721471659,0.0,135.5324954078311,0.0,5385.924253425596,0.0,6.166668927024686,0.8816169953636802,0.4247399611132486,0.6002290721471659,5.692364807128906,226.20881864387502
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,131,7.765709589944942,0.794408779501915,0.6094167395830155,0.0,1.4805917843921288,0.0,1000.0,0.0,0.0,6.18285110930143,0.0,0.6002290721471659,0.0,0.44227669339272235,0.0,135.51078360421317,0.0,17.779316220964706,0.0,0.6002290721471659,0.0,135.51078360421317,0.0,5387.472503663594,0.0,6.18285110930143,0.8846462807144471,0.44227669339272235,0.6002290721471659,5.691452911376953,226.27384515387092
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,132,7.890142412735328,0.7942289792299271,0.6103838025331497,0.0,1.2025058170159657,0.0,1000.0,0.0,0.0,6.212852487755718,0.0,0.600229072147166,0.0,0.408548329749869,0.0,135.38900417751736,0.0,22.037782006793552,0.0,0.600229072147166,0.0,135.38900417751736,0.0,5438.128788023319,0.0,6.212852487755718,0.886695400303064,0.408548329749869,0.600229072147166,9.74800830078125,391.54527273767906
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,133,7.890142412735328,0.794040779709816,0.6116465883255005,0.0,1.4965549739146675,0.0,1000.0,0.0,0.0,6.2405140835501385,0.0,0.600229072147166,0.0,0.42086549048070554,0.0,135.3308597140842,0.0,23.05959168186894,0.0,0.600229072147166,0.0,135.3308597140842,0.0,5283.139103485997,0.0,6.2405140835501385,0.8700817842027959,0.42086549048070554,0.600229072147166,7.3078664245605465,285.28951158824384
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,134,7.890142412735328,0.7941355800628662,0.6123667387962342,0.0,1.4588378933460817,0.0,1000.0,0.0,0.0,6.262460244136019,0.0,0.6002290721471659,0.0,0.47146358211403305,0.0,135.3765471085258,0.0,17.89239087312118,0.0,0.6002290721471659,0.0,135.3765471085258,0.0,5477.625114458363,0.0,6.262460244136019,0.8601814020833883,0.47146358211403305,0.6002290721471659,6.227321166992187,251.97075526508468
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,135,7.890142412735328,0.7940979789495468,0.6129785702228546,0.0,1.091929052557264,0.0,1000.0,0.0,0.0,6.283526518710636,0.0,0.600229072147166,0.0,0.37899291502045734,0.0,135.46510314941406,0.0,12.37099700314658,0.0,0.600229072147166,0.0,135.46510314941406,0.0,5490.072063598899,0.0,6.283526518710636,0.8649923724187465,0.37899291502045734,0.600229072147166,7.586045776367188,307.4440355615384
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,136,7.890142412735328,0.7940605815649032,0.6141433812379837,0.0,1.4919887986676446,0.0,1000.0,0.0,0.0,6.30563058997531,0.0,0.600229072147166,0.0,0.4657023158566705,0.0,135.21755192197602,0.0,36.049785416701745,0.0,0.600229072147166,0.0,135.21755192197602,0.0,5492.597518987607,0.0,6.30563058997531,0.8668421008351557,0.4657023158566705,0.600229072147166,7.84261801147461,318.5706561012813
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,137,7.913413278027532,0.7936575807332993,0.616604478597641,0.0,1.521155681340925,0.0,1000.0,0.0,0.0,6.326381326198962,0.0,0.6002290721471659,0.0,0.38425379799258325,0.0,135.33730980657762,0.0,29.10419673304404,0.0,0.6002290721471659,0.0,135.33730980657762,0.0,4984.3740472194495,0.0,6.326381326198962,0.8749399921550789,0.38425379799258325,0.6002290721471659,8.390913208007813,309.03119092760585
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,138,7.913413278027532,0.7937531802654266,0.6169687709808349,0.0,1.562521993368864,0.0,1000.0,0.0,0.0,6.3466716982771905,0.0,0.6002290721471661,0.0,0.4277351016551256,0.0,135.32835021972656,0.0,26.27727252960205,0.0,0.6002290721471661,0.0,135.32835021972656,0.0,5376.278181726733,0.0,6.3466716982771905,0.8726112231538644,0.4277351016551256,0.6002290721471661,6.7664175109863285,268.8139090863367
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,139,7.913413278027532,0.7936693794727325,0.6175658457279205,0.0,1.1011526552406516,0.0,1000.0,0.0,0.0,6.374760945791101,0.0,0.600229072147166,0.0,0.32991430223793594,0.0,135.43568420410156,0.0,23.532388609808844,0.0,0.600229072147166,0.0,135.43568420410156,0.0,5159.189909804898,0.0,6.374760945791101,0.8727554830251246,0.32991430223793594,0.600229072147166,10.022240631103516,381.7800533255624
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,140,7.913413278027532,0.7936529811620713,0.618598260998726,0.0,1.3425438368263154,0.0,1000.0,0.0,0.0,6.394298845765482,0.0,0.600229072147166,0.0,0.4443390495502032,0.0,135.38815601055438,0.0,19.956021528977615,0.0,0.600229072147166,0.0,135.38815601055438,0.0,5372.3966475358775,0.0,6.394298845765482,0.8747974304109121,0.4443390495502032,0.600229072147166,7.040184112548828,279.3646256718657
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,141,8.03584217093367,0.7933527801036835,0.6203931949138641,0.0,1.7341741092503071,0.0,1000.0,0.0,0.0,6.411820141049835,0.0,0.6002290721471661,0.0,0.4990225804504007,0.0,135.47814392089845,0.0,28.103648910522463,0.0,0.6002290721471661,0.0,135.47814392089845,0.0,5588.978813425168,0.0,6.411820141049835,0.8773687056598958,0.4990225804504007,0.6002290721471661,6.773907196044922,279.4489406712584
