algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,eps_n_honest,eps_n_attacker,V_agg_norm_honest,V_agg_norm_attacker,n_rejected_honest,n_rejected_attacker,S_agg_norm_honest,S_agg_norm_attacker,D_threshold_honest,D_threshold_attacker,eps_avg,eps_std,rho_t,trust_toward_honest,trust_toward_attacker
trust-aware,scale,fashion_mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,118,5.536958684228259,0.7978227300941945,0.5882443132996559,0.9949999999999999,0.024224352091550827,nan,1000.0,0.9004329004329005,1.0,10492,595,0,375,5.536958684228259,0.0,0.3205535185748133,nan,20.517241379310345,104.92,0.4881323617080162,nan,0.03595325327791208,0.0,5.536958684228259,0.0,2.07,0.9143352736561361,nan
trust-aware,scale,fashion_mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,119,5.5872893005602045,0.797675479799509,0.5886824111640453,0.9977272727272728,0.02527873192659833,nan,1000.0,0.8849206349206349,1.0,10151,253,0,238,5.587289300560204,0.0,0.3612010343508287,nan,11.5,101.51,0.5523669624870474,nan,0.0407704668283759,0.0,5.587289300560204,8.881784197001252e-16,2.085,0.9134647840694908,nan
trust-aware,scale,fashion_mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,120,5.638499691921221,0.797853229045868,0.5889344340562821,1.0,0.024267387719681628,nan,1000.0,1.0,1.0,10708,808,0,256,5.63849969192122,0.0,0.3513222955740415,nan,31.076923076923077,107.08,0.5549301080978833,nan,0.03659093632782167,0.0,5.63849969192122,8.881784197001252e-16,2.1,0.9125835945951261,nan
trust-aware,scale,fashion_mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,121,5.690608103126535,0.7978574794530868,0.589352640658617,0.9967532467532468,0.02425792293312649,nan,1000.0,0.9109195402298851,1.0,10564,667,0,219,5.690608103126535,0.0,0.32890356207887333,nan,27.791666666666668,105.64,0.5755805658797423,nan,0.03534612613490892,0.0,5.690608103126535,0.0,2.115,0.9118787604047677,nan
trust-aware,scale,fashion_mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,122,5.743633332930533,0.7980197298526764,0.5897579059004784,0.9824915824915825,0.022980053271902234,nan,1000.0,0.8958974358974359,1.0,10538,641,0,125,5.743633332930534,0.0,0.3757122676623495,nan,33.73684210526316,105.38,0.6686092552385832,nan,0.0386949730813352,0.0,5.743633332930534,8.881784197001252e-16,2.13,0.911438556747452,nan
trust-aware,scale,fashion_mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,123,5.797594754252546,0.7978399795293808,0.5902962519228458,1.0,0.023629112013926108,nan,1000.0,1.0,1.0,10120,220,0,66,5.797594754252544,0.0,0.3659723450740178,nan,18.333333333333332,101.2,0.6783064206441244,nan,0.03299344287540177,0.0,5.797594754252544,1.7763568394002505e-15,2.145,0.9112208926915036,nan
trust-aware,scale,fashion_mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,124,5.852512335191406,0.7979867307841778,0.5906450463831425,1.0,0.025277224252931774,nan,1000.0,0.9090909090909091,1.0,10372,473,0,105,5.852512335191407,0.0,0.3652874734252691,nan,29.5625,103.72,0.6430656164884567,nan,0.0359847513880467,0.0,5.852512335191407,8.881784197001252e-16,2.16,0.9108228225703873,nan
trust-aware,scale,fashion_mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,125,5.908406660859312,0.7978724800050259,0.5911039517819882,0.9976689976689976,0.025571350717828387,nan,1000.0,0.995475113122172,1.0,10569,670,0,161,5.9084066608593115,0.0,0.3620621547812507,nan,31.904761904761905,105.69,0.6110739367348808,nan,0.036193941812381066,0.0,5.9084066608593115,8.881784197001252e-16,2.175,0.9102497409481982,nan
trust-aware,scale,fashion_mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,126,5.9652989560665395,0.7980392287671566,0.5912320606410504,1.0,0.022527254114930447,nan,1000.0,1.0,1.0,10335,435,0,60,5.965298956066539,0.0,0.39308635546610904,nan,33.46153846153846,103.35,0.8042152844942533,nan,0.036385737750976296,0.0,5.965298956066539,8.881784197001252e-16,2.19,0.9100400684330702,nan
trust-aware,scale,fashion_mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,127,6.023211108889667,0.7979704807698726,0.592016144990921,0.9991928974979822,0.023573710376189813,nan,1000.0,0.7765293383270911,1.0,10300,404,0,142,6.023211108889668,0.0,0.3743978954023785,nan,22.444444444444443,103.0,0.6491662942700915,nan,0.03693409676901052,0.0,6.023211108889668,8.881784197001252e-16,2.205,0.9095345542273093,nan
trust-aware,scale,fashion_mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,128,6.0821656951570935,0.7980527301132679,0.5922748555243015,1.0,0.023718829577167828,nan,1000.0,1.0,1.0,10321,421,0,90,6.0821656951570935,0.0,0.3853095809618632,nan,28.066666666666666,103.21,0.694398029645284,nan,0.03454689816748364,0.0,6.0821656951570935,0.0,2.22,0.9091921442577128,nan
trust-aware,scale,fashion_mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,129,6.142186003886753,0.7980104790627957,0.5929130126535892,1.0,0.02626924595928618,nan,1000.0,0.9375,1.0,10729,830,0,317,6.142186003886752,0.0,0.2952589456524168,nan,29.642857142857142,107.29,0.48401007588420597,nan,0.03465440821880597,0.0,6.142186003886752,8.881784197001252e-16,2.235,0.9080270730071275,nan
trust-aware,scale,fashion_mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,130,6.203296063712107,0.7980762307345867,0.5930851776897907,1.0,0.024172691744752228,nan,1000.0,1.0,1.0,10469,569,0,94,6.2032960637121075,0.0,0.35039722360670567,nan,35.5625,104.69,0.6452078893780708,nan,0.03350075597148215,0.0,6.2032960637121075,8.881784197001252e-16,2.25,0.9077107700844322,nan
trust-aware,scale,fashion_mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,131,6.26552067033368,0.7981042283773422,0.5936410610377788,1.0,0.023595034377649426,nan,1000.0,1.0,1.0,10267,367,0,106,6.2655206703336805,0.0,0.3412519320845604,nan,22.9375,102.67,0.6207509618252516,nan,0.032175915555919275,0.0,6.2655206703336805,8.881784197001252e-16,2.265,0.9073594184455015,nan
trust-aware,scale,fashion_mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,132,6.328885415034608,0.7980782312154769,0.5940280343592167,0.9996391194514616,0.02506699792013086,nan,1000.0,0.9992826398852224,1.0,10768,869,0,349,6.328885415034606,0.0,0.3160052489617775,nan,29.96551724137931,107.68,0.4462841564211352,nan,0.0333068139297658,0.0,6.328885415034606,1.7763568394002505e-15,2.2800000000000002,0.9061598779555496,nan
trust-aware,scale,fashion_mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,133,6.393416714299886,0.7980109789967537,0.5947949293255806,1.0,0.023459551347927612,nan,1000.0,0.9090909090909091,1.0,10349,450,0,197,6.393416714299888,0.0,0.3028428249738433,nan,20.454545454545453,103.49,0.520250063050877,nan,0.032295182755506295,0.0,6.393416714299888,1.7763568394002505e-15,2.295,0.905537288593105,nan
trust-aware,scale,fashion_mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,134,6.459141840580268,0.7981467315554619,0.5950935326516629,1.0,0.02226941973755234,nan,1000.0,1.0,1.0,10441,541,0,132,6.459141840580269,0.0,0.34077788497272293,nan,28.473684210526315,104.41,0.6020521082376179,nan,0.03382762469313239,0.0,6.459141840580269,8.881784197001252e-16,2.31,0.9050741732490424,nan
trust-aware,scale,fashion_mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,135,6.526088954243005,0.7981329803168774,0.5957114470005035,0.9971509971509972,0.02168397381901741,nan,1000.0,0.9944444444444444,1.0,10499,600,0,151,6.526088954243007,0.0,0.30892171040177346,nan,30.0,104.99,0.5703731521964073,nan,0.030629241307053356,0.0,6.526088954243007,1.7763568394002505e-15,2.3249999999999997,0.9046072642165105,nan
trust-aware,scale,fashion_mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,136,6.594287136752883,0.7981344796717167,0.5958319467306137,0.999231950844854,0.02352030372813992,nan,1000.0,0.8222778473091364,1.0,10586,690,0,258,6.594287136752883,0.0,0.2982141621734785,nan,30.0,105.86,0.4936067863650944,nan,0.03161656614768273,0.0,6.594287136752883,0.0,2.3400000000000003,0.9037123398050794,nan
trust-aware,scale,fashion_mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,137,6.663766425128326,0.7981382317841053,0.5964241430163384,1.0,0.024140940412231113,nan,1000.0,0.9230769230769231,1.0,10697,798,0,193,6.663766425128329,0.0,0.32813337186108466,nan,34.69565217391305,106.97,0.5539341491201649,nan,0.03260646233621996,0.0,6.663766425128329,2.6645352591003757e-15,2.355,0.9031771527549777,nan
trust-aware,scale,fashion_mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,138,6.734557847718581,0.7982399804890156,0.5969891093671322,0.9915325905181186,0.02409218130633235,nan,1000.0,0.8432950213052254,1.0,10397,503,0,148,6.734557847718581,0.0,0.33355710506439207,nan,25.15,103.97,0.5660434618592263,nan,0.033105691600594775,0.0,6.734557847718581,0.0,2.37,0.9027084765246385,nan
trust-aware,scale,fashion_mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,139,6.80669346134933,0.7981657299399376,0.5973233884572983,0.9976139244260668,0.024650751440613357,nan,1000.0,0.9953013463449897,1.0,10696,799,0,291,6.8066934613493295,0.0,0.2950674703827611,nan,29.59259259259259,106.96,0.4857037244019685,nan,0.033194442281566476,0.0,6.8066934613493295,8.881784197001252e-16,2.385,0.9017454277338154,nan
trust-aware,scale,fashion_mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,140,6.880206389885328,0.7982019801437855,0.5980568397045135,1.0,0.02273365244683292,nan,1000.0,1.0,1.0,10475,575,0,124,6.88020638988533,0.0,0.33528077105681103,nan,31.944444444444443,104.75,0.6148364262448417,nan,0.030888078268478884,0.0,6.88020638988533,1.7763568394002505e-15,2.4,0.9012984332890812,nan
trust-aware,scale,fashion_mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,141,6.95513086425999,0.7981664805114269,0.5984402793645859,1.0,0.023495681075887245,nan,1000.0,1.0,1.0,10275,375,0,212,6.955130864259989,0.0,0.28601636263457214,nan,17.045454545454547,102.75,0.4724566530097615,nan,0.030390615154032578,0.0,6.955130864259989,8.881784197001252e-16,2.415,0.9005730721223351,nan
trust-aware,scale,fashion_mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,142,7.031502264023105,0.7982794806361199,0.5988987258076668,0.9956709956709957,0.02208500997059875,nan,1000.0,0.9917355371900828,1.0,10320,421,0,129,7.031502264023104,0.0,0.2832648116681311,nan,23.38888888888889,103.2,0.5159343414836459,nan,0.02930522697078264,0.0,7.031502264023104,8.881784197001252e-16,2.43,0.9001521780079126,nan
trust-aware,scale,fashion_mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,143,7.109357160459109,0.7982309785485268,0.5994460731744766,1.0,0.023583644069731236,nan,1000.0,1.0,1.0,10461,561,0,124,7.10935716045911,0.0,0.337672910756535,nan,31.166666666666668,104.61,0.5560871577925153,nan,0.031081317327507796,0.0,7.10935716045911,8.881784197001252e-16,2.445,0.8996957350469358,nan
trust-aware,scale,fashion_mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,144,7.188733361329623,0.7981724798679352,0.6001856659352779,1.0,0.022510054314302072,nan,1000.0,1.0,1.0,10620,720,0,108,7.188733361329623,0.0,0.3478911370038986,nan,40.0,106.2,0.6128278606467776,nan,0.03351216792088365,0.0,7.188733361329623,0.0,2.4599999999999995,0.8993296740903166,nan
trust-aware,scale,fashion_mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,145,7.269669957295138,0.7982359804213047,0.6006049139797688,0.9986013986013986,0.023402689180026453,nan,1000.0,0.8438228438228438,1.0,10475,578,0,241,7.269669957295137,0.0,0.27554720764358837,nan,24.083333333333332,104.75,0.4581006169319153,nan,0.029563653359436576,0.0,7.269669957295137,8.881784197001252e-16,2.475,0.8985838407185428,nan
trust-aware,scale,fashion_mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,146,7.352207370071938,0.7982892301678658,0.6011264428496361,1.0,0.023585005663335323,nan,1000.0,1.0,1.0,10383,483,0,210,7.352207370071938,0.0,0.3002681921828877,nan,21.954545454545453,103.83,0.5005652945150029,nan,0.030793281166105326,0.0,7.352207370071938,0.0,2.49,0.8978695362475474,nan
trust-aware,scale,fashion_mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,147,7.436387402381476,0.7982629789412021,0.601336764395237,1.0,0.023028547517382182,nan,1000.0,1.0,1.0,10726,826,0,260,7.436387402381474,0.0,0.27465537992807537,nan,31.76923076923077,107.26,0.44536226529341477,nan,0.029536702687355046,0.0,7.436387402381474,2.6645352591003757e-15,2.5050000000000003,0.8969617618777386,nan
trust-aware,scale,fashion_mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,148,7.522253289750495,0.7982304808497429,0.6021196000277996,1.0,0.022680430133876047,nan,1000.0,0.9230769230769231,1.0,10654,755,0,115,7.522253289750495,0.0,0.3359481127638566,nan,39.73684210526316,106.54,0.5718317643592232,nan,0.030038073689078872,0.0,7.522253289750495,0.0,2.52,0.8966137436274262,nan
trust-aware,scale,fashion_mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,149,7.609849754221228,0.7982894799113274,0.602560385465622,1.0,0.023349274415522814,nan,1000.0,1.0,1.0,10482,582,0,152,7.609849754221229,0.0,0.2865333095192909,nan,29.1,104.82,0.5084675461053848,nan,0.02921084842786218,0.0,7.609849754221229,8.881784197001252e-16,2.5349999999999997,0.8961038388872109,nan
