algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,S_agg_norm_honest,S_agg_norm_attacker,n_rejected_honest,n_rejected_attacker,D_threshold_honest,D_threshold_attacker,V_agg_norm_honest,V_agg_norm_attacker,eps_n_honest,eps_n_attacker,eps_avg,eps_std,rho_t,trust_toward_honest,trust_toward_attacker
trust-aware,scale,mnist,42,500,200,1.1,2.0,0.05,iid,1.0,50,120,5.638499691921221,0.8857353109121323,0.3874169288078944,1.0,0.013677071646920272,nan,1000.0,0.8823529411764706,1.0,30664,766,0,220,0.3485307991504669,nan,36.476190476190474,153.32,0.02634756335298305,0.0,0.2678448472704206,nan,5.63849969192122,0.0,5.63849969192122,8.881784197001252e-16,2.1,0.915221057144913,nan
trust-aware,scale,mnist,42,500,200,1.1,2.0,0.05,iid,1.0,50,121,5.690608103126535,0.8857339795430501,0.3876528582970301,0.9895156312282833,0.013818043010199772,nan,1000.0,0.8290598290598291,1.0,30381,489,0,152,0.3827306505511789,nan,28.764705882352942,151.905,0.024630475313231735,0.0,0.23642544185414033,nan,5.690608103126535,0.0,5.690608103126535,0.0,2.115,0.9145416567644864,nan
trust-aware,scale,mnist,42,500,200,1.1,2.0,0.05,iid,1.0,50,122,5.743633332930533,0.8857766439517339,0.38779960364103316,0.9753086419753088,0.014158612260451684,nan,1000.0,0.8623188405797102,1.0,30331,436,0,75,0.5821914283128885,nan,33.53846153846154,151.655,0.0341769349660451,0.0,0.34463872817846447,nan,5.743633332930534,0.0,5.743633332930534,8.881784197001252e-16,2.13,0.9141419072414155,nan
trust-aware,scale,mnist,42,500,200,1.1,2.0,0.05,iid,1.0,50,123,5.797594754252546,0.885778643488884,0.388016264239947,1.0,0.01341413768629233,nan,1000.0,0.8333333333333334,1.0,30164,265,0,43,0.5189882881111569,nan,29.444444444444443,150.82,0.022820336612993083,0.0,0.3029518591033088,nan,5.797594754252545,0.0,5.797594754252545,8.881784197001252e-16,2.145,0.913944020832759,nan
trust-aware,scale,mnist,42,500,200,1.1,2.0,0.05,iid,1.0,50,124,5.852512335191406,0.8857916424671809,0.388174976905187,0.9985185185185184,0.013499049676789178,nan,1000.0,0.9970588235294118,1.0,30205,306,0,39,0.5399384796619415,nan,34.0,151.025,0.02653081000973664,0.0,0.3254748549726274,nan,5.852512335191406,0.0,5.852512335191406,0.0,2.16,0.913733488677378,nan
trust-aware,scale,mnist,42,500,200,1.1,2.0,0.05,iid,1.0,50,125,5.908406660859312,0.8857609760761261,0.38862759510676065,1.0,0.012748906202614308,nan,1000.0,1.0,1.0,30524,624,0,96,0.4350020825862885,nan,41.6,152.62,0.027288883683533927,0.0,0.2916334221760432,nan,5.908406660859312,0.0,5.908406660859312,0.0,2.175,0.9132327556318464,nan
trust-aware,scale,mnist,42,500,200,1.1,2.0,0.05,iid,1.0,50,126,5.9652989560665395,0.8858673111597697,0.3886675430337588,1.0,0.012222804129123688,nan,1000.0,0.8571428571428571,1.0,30150,252,0,38,0.5368478111922741,nan,31.5,150.75,0.02826043206490118,0.0,0.2889157757163048,nan,5.9652989560665395,0.0,5.9652989560665395,0.0,2.19,0.9130256238280369,nan
trust-aware,scale,mnist,42,500,200,1.1,2.0,0.05,iid,1.0,50,127,6.023211108889667,0.8857656437158584,0.3891270160675049,0.9952325782047835,0.012904503324534744,nan,1000.0,0.825476415373117,1.0,30356,465,0,125,0.42992483638226986,nan,29.0625,151.78,0.029586580587568845,0.0,0.30080930329859257,nan,6.023211108889668,0.0,6.023211108889668,8.881784197001252e-16,2.205,0.9123512392418393,nan
trust-aware,scale,mnist,42,500,200,1.1,2.0,0.05,iid,1.0,50,128,6.0821656951570935,0.8857506438096364,0.3893466817339261,1.0,0.012666688378279408,nan,1000.0,0.8181818181818182,1.0,30273,375,0,76,0.4947798227270444,nan,31.25,151.365,0.026047651698973134,0.0,0.3120672255754471,nan,6.0821656951570935,0.0,6.0821656951570935,0.0,2.22,0.9119220700154985,nan
trust-aware,scale,mnist,42,500,200,1.1,2.0,0.05,iid,1.0,50,129,6.142186003886753,0.8858206417163214,0.38945158809423447,0.987557603686636,0.012767522026681237,nan,1000.0,0.9028599605522682,1.0,30533,636,0,157,0.349504495660464,nan,35.333333333333336,152.665,0.023104070892325825,0.0,0.230702329840925,nan,6.142186003886753,0.0,6.142186003886753,0.0,2.235,0.9110975572065203,nan
trust-aware,scale,mnist,42,500,200,1.1,2.0,0.05,iid,1.0,50,130,6.203296063712107,0.8858109778165817,0.38980559011300403,1.0,0.012528920969502493,nan,1000.0,0.7777777777777778,1.0,30290,393,0,59,0.5367275964130055,nan,35.72727272727273,151.45,0.02452220163282597,0.0,0.28887448663061316,nan,6.203296063712108,0.0,6.203296063712108,1.7763568394002505e-15,2.25,0.9107982849167149,nan
trust-aware,scale,mnist,42,500,200,1.1,2.0,0.05,iid,1.0,50,131,6.26552067033368,0.8858773110310236,0.3899022437135379,1.0,0.012459917840632525,nan,1000.0,1.0,1.0,30355,455,0,52,0.4257173104719682,nan,41.36363636363637,151.775,0.02043782220205251,0.0,0.26920783519744873,nan,6.26552067033368,0.0,6.26552067033368,0.0,2.265,0.9105472148960259,nan
trust-aware,scale,mnist,42,500,200,1.1,2.0,0.05,iid,1.0,50,132,6.328885415034608,0.885835311015447,0.39022606750329336,0.9400438429279452,0.012431936174192849,nan,1000.0,0.4813576208737499,1.0,30139,253,0,192,0.2873988239204182,nan,14.882352941176471,150.695,0.02383434834384529,0.0,0.26606137524632845,nan,6.328885415034607,0.0,6.328885415034607,8.881784197001252e-16,2.2800000000000002,0.9095512994980286,nan
trust-aware,scale,mnist,42,500,200,1.1,2.0,0.05,iid,1.0,50,133,6.393416714299886,0.8857829785346985,0.39063912848631543,0.9966332122617566,0.012423292021541035,nan,1000.0,0.7804928989139516,1.0,30550,657,0,129,0.3590347328606774,nan,38.64705882352941,152.75,0.023817020974685982,0.0,0.22718712249222925,nan,6.393416714299887,0.0,6.393416714299887,8.881784197001252e-16,2.295,0.9089240037206304,nan
trust-aware,scale,mnist,42,500,200,1.1,2.0,0.05,iid,1.0,50,134,6.459141840580268,0.8858299777905146,0.39074973642826083,1.0,0.011966613866388798,nan,1000.0,1.0,1.0,30537,637,0,100,0.3862995088100433,nan,42.46666666666667,152.685,0.0235853635672386,0.0,0.2711647560199102,nan,6.459141840580267,0.0,6.459141840580267,8.881784197001252e-16,2.31,0.9084250909929098,nan
trust-aware,scale,mnist,42,500,200,1.1,2.0,0.05,iid,1.0,50,135,6.526088954243005,0.8858329786856969,0.3910117790102959,0.9931477214350196,0.012432069393495719,nan,1000.0,0.7175049817906961,1.0,30325,431,0,116,0.3485423366228739,nan,28.733333333333334,151.625,0.01947096358311716,0.0,0.21778420805931092,nan,6.526088954243007,0.0,6.526088954243007,1.7763568394002505e-15,2.3249999999999997,0.9078893133942859,nan
trust-aware,scale,mnist,42,500,200,1.1,2.0,0.05,iid,1.0,50,136,6.594287136752883,0.8858556427558263,0.3912898324926694,0.9975868783523875,0.012196554879968366,nan,1000.0,0.8957070707070708,1.0,30413,516,0,65,0.45126240452130634,nan,43.0,152.065,0.023497085840949103,0.0,0.2611452353497346,nan,6.594287136752884,0.0,6.594287136752884,8.881784197001252e-16,2.3400000000000003,0.907558888568079,nan
trust-aware,scale,mnist,42,500,200,1.1,2.0,0.05,iid,1.0,50,137,6.663766425128326,0.8857843112945557,0.3918025608857473,0.9850277927201004,0.012056797414141543,nan,1000.0,0.9034578659497542,1.0,30686,795,0,121,0.35321447077919454,nan,46.76470588235294,153.43,0.023003362457340634,0.0,0.24942814865533044,nan,6.663766425128328,0.0,6.663766425128328,1.7763568394002505e-15,2.355,0.9070680871685234,nan
trust-aware,scale,mnist,42,500,200,1.1,2.0,0.05,iid,1.0,50,138,6.734557847718581,0.8858176455895106,0.391916396121184,1.0,0.012054212821217684,nan,1000.0,1.0,1.0,30285,385,0,78,0.40012990282132077,nan,29.615384615384617,151.425,0.02046288791909998,0.0,0.24778380646155432,nan,6.734557847718584,0.0,6.734557847718584,2.6645352591003757e-15,2.37,0.9067450774117183,nan
trust-aware,scale,mnist,42,500,200,1.1,2.0,0.05,iid,1.0,50,139,6.80669346134933,0.885826644897461,0.39217473010222115,0.9862725633443067,0.011850378366515917,nan,1000.0,0.7798039923039923,1.0,30551,666,0,119,0.375967916320352,nan,39.1764705882353,152.755,0.026071414957437273,0.0,0.25398193036808686,nan,6.806693461349332,0.0,6.806693461349332,1.7763568394002505e-15,2.385,0.9061291096447548,nan
trust-aware,scale,mnist,42,500,200,1.1,2.0,0.05,iid,1.0,50,140,6.880206389885328,0.8858263113101323,0.39240697999795277,1.0,0.011471960524266417,nan,1000.0,0.8333333333333334,1.0,30254,355,0,53,0.4579293186014349,nan,32.27272727272727,151.27,0.0190269299842333,0.0,0.2981691766868938,nan,6.880206389885328,0.0,6.880206389885328,0.0,2.4,0.9058566044436374,nan
trust-aware,scale,mnist,42,500,200,1.1,2.0,0.05,iid,1.0,50,141,6.95513086425999,0.8858173112074534,0.39273227681716283,1.0,0.011753310507629067,nan,1000.0,1.0,1.0,30211,311,0,154,0.3143383925780654,nan,19.4375,151.055,0.019593383127554948,0.0,0.21385947242379189,nan,6.95513086425999,0.0,6.95513086425999,0.0,2.415,0.9050831974148896,nan
trust-aware,scale,mnist,42,500,200,1.1,2.0,0.05,iid,1.0,50,142,7.031502264023105,0.8858369797468185,0.39301150530576706,0.9923076923076923,0.01157425669953227,nan,1000.0,0.9857142857142858,1.0,30288,389,0,67,0.3443177714943886,nan,32.416666666666664,151.44,0.018452342912459622,0.0,0.20414957342048487,nan,7.0315022640231035,0.0,7.0315022640231035,1.7763568394002505e-15,2.43,0.9047457082511479,nan
trust-aware,scale,mnist,42,500,200,1.1,2.0,0.05,iid,1.0,50,143,7.109357160459109,0.8858089768886566,0.3932798444231351,1.0,0.011003582538770778,nan,1000.0,1.0,1.0,30371,471,0,98,0.33811462989875246,nan,33.642857142857146,151.855,0.019992672042951222,0.0,0.2766630841153009,nan,7.109357160459111,0.0,7.109357160459111,1.7763568394002505e-15,2.445,0.9042469547715803,nan
trust-aware,scale,mnist,42,500,200,1.1,2.0,0.05,iid,1.0,50,144,7.188733361329623,0.8858559775352478,0.3935625669360161,1.0,0.011342432942580093,nan,1000.0,1.0,1.0,30370,470,0,54,0.43039419976147736,nan,42.72727272727273,151.85,0.021434967472210298,0.0,0.2653874944556843,nan,7.188733361329623,0.0,7.188733361329623,0.0,2.4599999999999995,0.9040047823601813,nan
trust-aware,scale,mnist,42,500,200,1.1,2.0,0.05,iid,1.0,50,145,7.269669957295138,0.8858576432863872,0.39385020643472674,0.9901951496779083,0.011025853338651359,nan,1000.0,0.653956228956229,1.0,30213,321,0,152,0.27627794444561005,nan,20.0625,151.065,0.01940420806875349,0.0,0.20297321677207947,nan,7.269669957295138,0.0,7.269669957295138,0.0,2.475,0.903279571229135,nan
trust-aware,scale,mnist,42,500,200,1.1,2.0,0.05,iid,1.0,50,146,7.352207370071938,0.8858826426664989,0.39405990213155745,0.9988123904532573,0.011208364946974648,nan,1000.0,0.8551218161683278,1.0,30477,582,0,161,0.31040213588211274,nan,32.333333333333336,152.385,0.020229338925145286,0.0,0.2359732836484909,nan,7.352207370071939,0.0,7.352207370071939,8.881784197001252e-16,2.49,0.9024835490049417,nan
trust-aware,scale,mnist,42,500,200,1.1,2.0,0.05,iid,1.0,50,147,7.436387402381476,0.8858383109172185,0.3944489892323812,0.994299889314497,0.011215379118527236,nan,1000.0,0.8367074393860109,1.0,30516,623,0,181,0.2880716998326151,nan,32.78947368421053,152.58,0.01896686992126614,0.0,0.20233939039079765,nan,7.4363874023814756,0.0,7.4363874023814756,8.881784197001252e-16,2.5050000000000003,0.9015489418532108,nan
trust-aware,scale,mnist,42,500,200,1.1,2.0,0.05,iid,1.0,50,148,7.522253289750495,0.8858073109388351,0.394720206061999,0.9943947886683837,0.010961547893072878,nan,1000.0,0.9066320014595877,1.0,30602,706,0,74,0.3712060366358076,nan,50.42857142857143,153.01,0.021537786488663942,0.0,0.27289257517882753,nan,7.522253289750496,0.0,7.522253289750496,8.881784197001252e-16,2.52,0.9012268770273224,nan
trust-aware,scale,mnist,42,500,200,1.1,2.0,0.05,iid,1.0,50,149,7.609849754221228,0.8858429769674937,0.3949587086836497,1.0,0.01090187912008592,nan,1000.0,0.9090909090909091,1.0,30389,490,0,93,0.3346245437860489,nan,35.0,151.945,0.01819347996453776,0.0,0.2189680135675839,nan,7.609849754221229,0.0,7.609849754221229,8.881784197001252e-16,2.5349999999999997,0.9007998176196959,nan
