algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,krum_score_honest,krum_score_attacker,sigma_n_honest,sigma_n_attacker,trust_honest,trust_attacker,eps_n_honest,eps_n_attacker,noise_norm_honest,noise_norm_attacker,nsr_honest,nsr_attacker,sigma_dp_honest,sigma_dp_attacker,n_dp_norm_honest,n_dp_norm_attacker,eps_avg,eps_std,avg_trust,avg_sigma_dp_precap,avg_n_dp_norm_postcap,avg_nsr
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,95,7.224518966534347,0.880472312370936,2026.648575558861,0.8647749694046571,1.47498745667307,175485.09400047304,1000.0,0.5088669782702664,1.0,30483,705,73,143,0.7040483308465857,160927.2719308436,0.6094084926941172,0.0,0.6766070892152033,0.0,5.197875718049345,0.0,137.56353679456208,0.0,7417.365799600632,0.0,0.6094084926941172,0.0,137.56353679456208,0.0,5.197875718049345,1.0779544458239827,0.6766070892152033,0.6094084926941172,8.712357330322266,469.7665006413733
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,96,7.441932089044895,0.8804316439231237,1439.717583368222,0.7286510222807479,1.4833890959620475,187547.40919895173,1000.0,0.47230941890223044,1.0,30420,817,119,98,1.004911758005619,1022371.5115484714,0.6055442553751662,0.0,0.724945205450058,0.0,5.239044646480147,0.0,136.54462203979492,0.0,7266.713961673979,0.0,0.6055442553751662,0.0,136.54462203979492,0.0,5.239044646480147,1.073491330531452,0.724945205450058,0.6055442553751662,9.102974802652994,484.44759744493194
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,97,7.441932089044895,0.8807696457703909,1096.3549942725897,0.8875282028623533,1.6730156905121274,226872.27528175354,1000.0,0.5064979002846075,1.0,30535,639,32,182,1.8112524350484211,10.130945751667022,0.600229072147166,0.0,0.7230322692129347,0.0,5.280948895306306,0.0,135.51344553629556,0.0,7788.13023665829,0.0,0.600229072147166,0.0,135.51344553629556,0.0,5.280948895306306,1.0651692674837534,0.7230322692129347,0.600229072147166,8.130806732177735,467.2878141994974
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,98,7.441932089044895,0.8802309789260229,1894.6255639584858,0.9100075568063373,1.9796189367771149,227353.30844841004,1000.0,0.5344934782234987,1.0,30024,180,115,89,5.398160427808762,901085.0413140584,0.6013857605604414,0.0,0.7369052954018116,0.0,5.297209476444121,0.0,135.76144790649414,0.0,7059.770193578714,0.0,0.6013857605604414,0.0,135.76144790649414,0.0,5.297209476444121,1.0653877499062305,0.7369052954018116,0.6013857605604414,3.6203052775065103,188.26053849543237
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,99,7.441932089044895,0.880010644197464,1960.1280913335086,0.8961763498206752,1.6656963725884755,266800.32555553433,1000.0,0.489609448522492,1.0,30219,303,61,147,2.112135628859202,16.233311071395875,0.6002290721471661,0.0,0.7068529079357783,0.0,5.31399856694893,0.0,135.38251368204752,0.0,7323.0906378814725,0.0,0.6002290721471661,0.0,135.38251368204752,0.0,5.31399856694893,1.0714352169280261,0.7068529079357783,0.6002290721471661,5.415300547281901,292.9236255152589
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,100,7.441932089044895,0.8801489770412445,1629.5725203465422,0.8943014933825049,2.0042835559163774,267187.2490875244,1000.0,0.4679958894507214,1.0,30153,353,100,112,3.5832174675805226,491595.8297812283,0.6002290721471661,0.0,0.7708645164966583,0.0,5.342959814649381,0.0,135.6151384626116,0.0,7896.539270348491,0.0,0.6002290721471661,0.0,135.6151384626116,0.0,5.342959814649381,1.0683382334204876,0.7708645164966583,0.6002290721471661,6.328706461588542,368.5051659495963
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,101,7.441932089044895,0.8804159770409267,1316.352297050059,0.8201741217457835,1.6677061640299284,294709.97839214327,1000.0,0.5139261287362774,1.0,30191,336,84,125,1.9588962609951313,50898.223068344,0.6002290721471661,0.0,0.7130630153876084,0.0,5.370450794265813,0.0,135.52828392615686,0.0,7695.963253714726,0.0,0.6002290721471661,0.0,135.52828392615686,0.0,5.370450794265813,1.065115328298679,0.7130630153876084,0.6002290721471661,5.872892303466797,333.49174099430473
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,102,7.441932089044895,0.8803173104921976,1028.1481807374955,0.9254414203110474,1.788317406878752,296905.7487008667,1000.0,0.6663071485062044,1.0,30711,800,42,173,1.936401787926169,25539.194838933945,0.6002290721471661,0.0,0.7279551099328434,0.0,5.404332310679442,0.0,135.44053919175093,0.0,7666.567894895559,0.0,0.6002290721471661,0.0,135.44053919175093,0.0,5.404332310679442,1.06106744028912,0.7279551099328434,0.6002290721471661,7.674963887532552,434.438847377415
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,103,7.441932089044895,0.8800279774268468,1257.1277549884717,0.8447286520371894,1.7040253546502855,301415.8814852524,1000.0,0.5451329659657592,1.0,30487,583,25,189,1.4701672080490324,9.016756193637848,0.600229072147166,0.0,0.747774342695872,0.0,5.455263527919869,0.0,135.2670839097765,0.0,8302.00072093126,0.0,0.600229072147166,0.0,135.2670839097765,0.0,5.455263527919869,1.0088097468985284,0.747774342695872,0.600229072147166,8.116025034586588,498.12004325587566
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,104,7.441932089044895,0.8801413093010585,1658.827421036462,0.9011757432514065,1.5660194198290507,302185.4322984314,1000.0,0.6727476693430492,1.0,30503,610,57,154,2.0851118405659994,311.0319673216343,0.6045695475867149,0.0,0.6716340884566308,0.0,5.4833646883385,0.0,136.30670471191405,0.0,8183.774905837193,0.0,0.6045695475867149,0.0,136.30670471191405,0.0,5.4833646883385,1.0078660060675593,0.6716340884566308,0.6045695475867149,6.815335235595703,409.1887452918597
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,105,7.441932089044895,0.8806133113304774,586.2841514996687,0.9219708900023861,2.0476173162460327,306749.57695884706,1000.0,0.4940084586466166,1.0,29887,169,180,24,3.1352913039071217,1721266.4927509117,0.6002290721471661,0.0,0.7848902770451137,0.0,5.500152111825801,0.0,135.45674569266183,0.0,7699.200217904933,0.0,0.6002290721471661,0.0,135.45674569266183,0.0,5.500152111825801,0.9998864029669633,0.7848902770451137,0.6002290721471661,3.1606573994954426,179.64800508444847
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,106,7.441932089044895,0.8800609781344731,985.0718827434381,0.8422102594740511,1.8167099489106073,365087.2687014389,1000.0,0.42429390865505934,1.0,30298,493,64,151,1.4239173001713223,18.98427807867527,0.600229072147166,0.0,0.7345507906542884,0.0,5.525333663085045,0.0,135.32955169677734,0.0,8182.975614781993,0.0,0.600229072147166,0.0,135.32955169677734,0.0,5.525333663085045,1.0121543819715793,0.7345507906542884,0.600229072147166,8.11977310180664,490.97853688691947
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,107,7.441932089044895,0.8797986443837483,894.5138499468565,0.8675134868843996,2.1052776128053665,361499.4922563934,1000.0,0.586483478173387,1.0,30300,518,98,116,3.407032683491707,12788.008339298964,0.6002290721471661,0.0,0.7315150238573551,0.0,5.547764362081296,0.0,135.43526363372803,0.0,7856.6688444291685,0.0,0.6002290721471661,0.0,135.43526363372803,0.0,5.547764362081296,1.0228430481525967,0.7315150238573551,0.6002290721471661,7.223214060465494,419.02233836955565
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,108,7.441932089044895,0.8794849769274393,2720.940398449699,0.9498724438602146,2.175369014342626,366696.62647590635,1000.0,0.6057106002461142,1.0,30379,388,26,181,5.043793161710103,47.61211173534393,0.6002290721471661,0.0,0.7189234842856725,0.0,5.564387772703882,0.0,135.26618576049805,0.0,7684.851337441837,0.0,0.6002290721471661,0.0,135.26618576049805,0.0,5.564387772703882,1.031313846421234,0.7189234842856725,0.6002290721471661,5.410647430419922,307.39405349767355
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,109,7.441932089044895,0.8791883116960526,981.5259940108657,0.8800336573082527,1.9884904714731069,361290.492879715,1000.0,0.5796615836876523,1.0,30885,1147,33,189,1.6693533108784602,9.672566655278207,0.600229072147166,0.0,0.7455582756262559,0.0,5.61643991105605,0.0,135.45279341477615,0.0,7888.030723066874,0.0,0.600229072147166,0.0,135.45279341477615,0.0,5.61643991105605,1.0190946475206981,0.7455582756262559,0.600229072147166,11.739242095947265,683.6293293324625
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,110,7.441932089044895,0.878608977595965,1089.0332622048259,0.8256183742259983,2.0752687056859336,365967.25717712403,1000.0,0.48711871917055305,1.0,30605,888,39,182,3.2493490974108377,17971.21685366869,0.6002290721471661,0.0,0.7375353872776031,0.0,5.666120609883534,0.0,135.42169761657715,0.0,8324.132553973666,0.0,0.6002290721471661,0.0,135.42169761657715,0.0,5.666120609883534,1.0036722485687974,0.7375353872776031,0.6002290721471661,10.833735809326171,665.9306043178933
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,111,7.441932089044895,0.878959312637647,599.043024584353,0.8161361522344002,2.132714169366019,367952.6967333603,1000.0,0.4831306257672478,1.0,30267,368,55,156,3.3858318414006914,1862.4811418437957,0.6002290721471661,0.0,0.7569074545587812,0.0,5.694183329347068,0.0,135.3447505405971,0.0,8491.035221484011,0.0,0.6002290721471661,0.0,135.3447505405971,0.0,5.694183329347068,0.9945999042166386,0.7569074545587812,0.6002290721471661,6.316088358561198,396.24831033592056
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,112,7.441932089044895,0.8791589776674906,520.7006315245231,0.956336395445267,1.990880325436592,367467.398749733,1000.0,0.8041192899623621,1.0,30171,242,76,129,6.16308006644249,3444.114971563816,0.6002290721471661,0.0,0.7315818816423416,0.0,5.705014507857066,0.0,135.34190368652344,0.0,7137.767798305153,0.0,0.6002290721471661,0.0,135.34190368652344,0.0,5.705014507857066,1.002306167755186,0.7315818816423416,0.6002290721471661,3.609117431640625,190.34047462147075
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,113,7.441932089044895,0.8784116452932358,609.5525902204712,0.7650534111353955,2.2892297580838203,368945.9669731903,1000.0,0.5071019004596132,1.0,30146,403,115,98,2.8491017520427704,265507.7606899405,0.6002290721471661,0.0,0.7190284859389067,0.0,5.732106369222882,0.0,135.37492084503174,0.0,7899.918622742067,0.0,0.6002290721471661,0.0,135.37492084503174,0.0,5.732106369222882,1.0052351067773395,0.7190284859389067,0.6002290721471661,7.219995778401692,421.32899321291023
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,114,7.441932089044895,0.8787313109636307,551.1271338773768,0.933536787770201,1.8122043848037719,382741.0929276657,1000.0,0.7616061433122691,1.0,30607,713,55,157,2.7950831333796184,13.284042910337448,0.6052743129024585,0.0,0.6492750336726506,0.0,5.756444156807186,0.0,136.60008748372397,0.0,7877.776589867897,0.0,0.6052743129024585,0.0,136.60008748372397,0.0,5.756444156807186,1.0026665393324747,0.6492750336726506,0.6052743129024585,6.830004374186198,393.88882949339495
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,115,7.441932089044895,0.8784309800465901,660.3815527861317,0.9206144793954046,1.8518829266230266,386334.06099594117,1000.0,0.5169570554264703,1.0,30383,464,41,170,2.122080373764038,7618.837083489895,0.6002290721471663,0.0,0.6854618668556214,0.0,5.780567046518193,0.0,135.295122273763,0.0,8267.520909794084,0.0,0.6002290721471663,0.0,135.295122273763,0.0,5.780567046518193,1.0066621646106608,0.6854618668556214,0.6002290721471663,6.764756113688151,413.3760454897042
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,116,7.512465560808563,0.8780719788869222,503.5708806469043,0.7186496314159248,2.191707128828222,389314.37182769773,1000.0,0.4465207951675327,1.0,30314,644,81,137,2.9406286369670522,452863.898249917,0.6002290721471659,0.0,0.7174643440680071,0.0,5.815583105470634,0.0,135.28425181995738,0.0,7973.687851891068,0.0,0.6002290721471659,0.0,135.28425181995738,0.0,5.815583105470634,1.0103302491099064,0.7174643440680071,0.6002290721471659,9.920845133463542,584.7371091386784
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,117,7.512465560808563,0.8782899767160416,485.58456404079993,0.9026539751434147,1.8137247941710732,411365.7374304581,1000.0,0.46717579559374384,1.0,30228,292,58,148,3.0936023755507036,26036.374865005015,0.6002290721471661,0.0,0.7404161312363364,0.0,5.84670514723089,0.0,135.43773165616122,0.0,8888.757152775359,0.0,0.6002290721471661,0.0,135.43773165616122,0.0,5.84670514723089,0.9760973791247828,0.7404161312363364,0.6002290721471661,4.966050160725912,325.9210956017631
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,118,7.537900283868119,0.8774169770876566,475.462446278731,0.8293849511393749,2.4125651931762695,414611.3716194153,1000.0,0.5063360124746742,1.0,30821,1064,22,199,3.021933927536011,11.837791724205017,0.6002290721471661,0.0,0.7396699595451355,0.0,5.890186952355839,0.0,135.47645568847656,0.0,7430.07764189598,0.0,0.6002290721471661,0.0,135.47645568847656,0.0,5.890186952355839,0.967299474148397,0.7396699595451355,0.6002290721471661,11.28970464070638,619.173136824665
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,119,7.537900283868119,0.8774089781443278,610.603259965082,0.8849986161179118,1.7492634445428847,414222.7873958206,1000.0,0.48636949301592597,1.0,30457,673,59,157,1.776085114479065,129933.23679038048,0.6002290721471659,0.0,0.7288363613188267,0.0,5.922250809692563,0.0,135.33269882202148,0.0,8683.064479501263,0.0,0.6002290721471659,0.0,135.33269882202148,0.0,5.922250809692563,0.9613007076430703,0.7288363613188267,0.6002290721471659,9.0221799214681,578.8709653000842
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,120,7.537900283868119,0.8768623101711274,601.9008997179071,0.8496180446811351,2.1546593478747775,417807.14631843567,1000.0,0.548268245120609,1.0,30625,808,39,178,3.3798435642605735,14.321752629280091,0.6002290721471659,0.0,0.7200641390823183,0.0,5.950054597425263,0.0,135.3567134312221,0.0,8199.342985823945,0.0,0.6002290721471659,0.0,135.3567134312221,0.0,5.950054597425263,0.9704739389249813,0.7200641390823183,0.6002290721471659,9.474969940185547,573.9540090076761
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,121,7.594761318657346,0.8768316465616226,456.73742936680713,0.866103042239083,2.2270579127704395,421311.17431503296,1000.0,0.507720018617305,1.0,30295,512,86,129,3.060831266291001,6596.7631535291675,0.6002290721471661,0.0,0.6791919855510488,0.0,5.971669215812084,0.0,135.20000771915213,0.0,7213.255281176269,0.0,0.6002290721471661,0.0,135.20000771915213,0.0,5.971669215812084,0.9807341021804623,0.6791919855510488,0.6002290721471661,7.661333770751953,408.7511325999886
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,122,7.594761318657346,0.8765489772955577,596.1312174968918,0.8669863622075361,2.5525606778951793,424214.1306490326,1000.0,0.5574481858826774,1.0,30263,369,68,142,6.05372509589562,13761.664980453254,0.6002290721471661,0.0,0.7705592467234685,0.0,5.989023637484274,0.0,135.39461576021634,0.0,8042.913171038658,0.0,0.6002290721471661,0.0,135.39461576021634,0.0,5.989023637484274,0.9821290926400383,0.7705592467234685,0.6002290721471661,5.867100016276042,348.5262374116752
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,123,7.594761318657346,0.8765316462516785,496.1326440508167,0.8806965174129353,2.6145558953285217,421935.80861370085,1000.0,0.4605873768346197,1.0,30044,222,120,86,4.823844273885091,3323779.368764677,0.6002290721471661,0.0,0.7156985667016771,0.0,5.999523600106365,0.0,135.50725809733072,0.0,7203.666262922533,0.0,0.6002290721471661,0.0,135.50725809733072,0.0,5.999523600106365,0.9865566547451704,0.7156985667016771,0.6002290721471661,4.065217742919922,216.109987887676
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,124,7.594761318657346,0.8766163118680318,463.109169917206,0.9711940275339153,1.8251303003893957,507074.05909671786,1000.0,0.5245880549340367,1.0,30123,222,82,123,2.8255810737609863,158683.2506011796,0.6002290721471661,0.0,0.6748668882581923,0.0,6.015053765112767,0.0,135.40757412380643,0.0,8133.21691279511,0.0,0.6002290721471661,0.0,135.40757412380643,0.0,6.015053765112767,0.9824355297313186,0.6748668882581923,0.6002290721471661,4.062227223714193,243.99650738385333
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,125,7.594761318657346,0.8765423095226288,501.61066777567066,0.9406848561059465,2.167445508639018,514557.9063880539,1000.0,0.7117874476445178,1.0,30452,581,72,139,4.202746899922689,76860.79312727452,0.6002290721471663,0.0,0.7878898421923319,0.0,6.036038391162138,0.0,135.3237782796224,0.0,9725.722244018176,0.0,0.6002290721471663,0.0,135.3237782796224,0.0,6.036038391162138,0.9858201039092691,0.7878898421923319,0.6002290721471663,6.76618891398112,486.2861122009088
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,126,7.594761318657346,0.8764053110281627,603.3642506966988,0.9158983053316537,2.324631303548813,528886.4162426377,1000.0,0.6375080695019553,1.0,30011,225,139,65,6.124138653278351,55133.048523774145,0.6002290721471661,0.0,0.7521377727389336,0.0,6.045513994549471,0.0,135.08853912353516,0.0,8945.652120590881,0.0,0.6002290721471661,0.0,135.08853912353516,0.0,6.045513994549471,0.9873055489029797,0.7521377727389336,0.6002290721471661,3.602361043294271,238.55072321575682
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,127,7.594761318657346,0.8758146452903748,643.00618765076,0.8692447900648377,2.414463799446821,528036.327654419,1000.0,0.4934811723904792,1.0,30278,454,78,136,3.0246983021497726,2931.565972146988,0.6002290721471661,0.0,0.7018451355397701,0.0,6.075691916081584,0.0,135.44738674163818,0.0,8589.27849689632,0.0,0.6002290721471661,0.0,135.44738674163818,0.0,6.075691916081584,0.968214816030745,0.7018451355397701,0.6002290721471661,7.223860626220703,458.09485316780376
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,128,7.594761318657346,0.8763003096977869,542.9426541757583,0.8400892132334139,1.5605151504278183,536073.0553356934,1000.0,0.580815330788228,1.0,30146,370,127,81,2.407065530618032,274781.20922609925,0.6002290721471661,0.0,0.7537433008352915,0.0,6.09812371976398,0.0,135.49770736694336,0.0,10830.699098890653,0.0,0.6002290721471661,0.0,135.49770736694336,0.0,6.09812371976398,0.9574096702508931,0.7537433008352915,0.6002290721471661,5.419908294677734,433.2279639556261
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,129,7.681986073661653,0.8760419768095017,473.7173654635747,0.8724983264621825,2.111621810330285,564142.6369134522,1000.0,0.5368323276608303,1.0,30488,623,45,170,3.2383513583077326,54215.21823487401,0.600229072147166,0.0,0.7665532827377319,0.0,6.120879719818764,0.0,135.49195777045355,0.0,9389.617727837454,0.0,0.600229072147166,0.0,135.49195777045355,0.0,6.120879719818764,0.9628498506985935,0.7665532827377319,0.600229072147166,8.129517466227213,563.3770636702473
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,130,7.681986073661653,0.8759563102324803,431.56899601002533,0.942245289920517,2.4211343255910007,572325.7429193115,1000.0,0.5698129214906096,1.0,30199,336,91,116,4.589259407737038,389635.40906582354,0.6002290721471661,0.0,0.7682328169996088,0.0,6.137146957598994,0.0,135.5126620205966,0.0,8937.135142660347,0.0,0.6002290721471661,0.0,135.5126620205966,0.0,6.137146957598994,0.9612931185053648,0.7682328169996088,0.6002290721471661,4.968797607421875,327.69495523087943
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,131,7.681986073661653,0.87589264412721,439.2140263601144,0.8596036928485933,2.440456347032027,610147.9547418213,1000.0,0.7166454251413994,1.0,30302,353,53,154,6.5050883726640185,938412.5203197241,0.6002290721471661,0.0,0.7130032994530418,0.0,6.150390450897062,0.0,135.32919172807172,0.0,8378.766521161462,0.0,0.6002290721471661,0.0,135.32919172807172,0.0,6.150390450897062,0.9657599000346097,0.7130032994530418,0.6002290721471661,4.96207036336263,307.22143910925354
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,132,7.723437656111214,0.8753256446123123,448.846645630002,0.7570422607933329,2.0819060136290157,677946.4991882325,1000.0,0.30417007397337864,1.0,29988,382,151,63,3.689903097994187,3129294.015475011,0.6002290721471661,0.0,0.6936018729911131,0.0,6.179661876007043,0.0,135.11445079130286,0.0,8945.004218645292,0.0,0.6002290721471661,0.0,135.11445079130286,0.0,6.179661876007043,0.9558052668005113,0.6936018729911131,0.6002290721471661,7.6564855448404945,506.8835723898998
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,133,7.733824891572718,0.8750433099269866,439.5804769705733,0.9166519613525264,2.543332913342644,862102.5167413331,1000.0,0.5559464707709101,1.0,30503,619,47,167,4.695123995051665,1031970.2386339545,0.6002290721471661,0.0,0.7382944576880511,0.0,6.202073894506506,0.0,135.4266985724954,0.0,8566.064500540473,0.0,0.6002290721471661,0.0,135.4266985724954,0.0,6.202073894506506,0.9562340347054206,0.7382944576880511,0.6002290721471661,7.6741795857747395,485.41032169729345
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,134,7.733824891572718,0.8747569779555003,471.45164380143086,0.9279587099788354,2.2522114564975104,916407.4125195312,1000.0,0.6960869956253826,1.0,30472,591,65,146,2.7369928419589997,913159.4850507199,0.6002290721471663,0.0,0.6975987772146861,0.0,6.228165718844338,0.0,135.32593383789063,0.0,8429.023934750801,0.0,0.6002290721471663,0.0,135.32593383789063,0.0,6.228165718844338,0.9392337069968429,0.6975987772146861,0.6002290721471663,6.7662966918945315,421.4511967375402
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,135,7.733824891572718,0.874753311475118,428.4683227816224,0.9027491590356964,2.089154318968455,946304.0593637085,1000.0,0.4457005449294021,1.0,30269,392,56,155,2.7414069175720215,1116792.1215576744,0.6015696886350201,0.0,0.6223961671193441,0.0,6.245484111738628,0.0,135.6785624186198,0.0,8216.513803434145,0.0,0.6015696886350201,0.0,135.6785624186198,0.0,6.245484111738628,0.946241305087184,0.6223961671193441,0.6015696886350201,6.783928120930989,410.8256901717073
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,136,7.812846152164006,0.8740356417496999,710.2649057140947,0.9500912885785264,1.929982195297877,982780.6883587646,1000.0,0.6800778922349493,1.0,30323,463,90,118,4.290106952190399,4487928.873005187,0.6002290721471661,0.0,0.6808483699957529,0.0,6.261222106458822,0.0,135.39739863077799,0.0,9855.359933308324,0.0,0.6002290721471661,0.0,135.39739863077799,0.0,6.261222106458822,0.9459111540473145,0.6808483699957529,0.6002290721471661,5.41589594523112,394.2143973323329
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,137,7.93727897495439,0.8740659769376119,451.9194435227911,0.8622224228336819,2.7588952359031227,1125988.6758493043,1000.0,0.6120822093930285,1.0,30667,722,19,194,7.341272354125977,826.6632516336441,0.6002290721471661,0.0,0.710477913127226,0.0,6.282484708481908,0.0,135.32290918686812,0.0,8514.93493786142,0.0,0.6002290721471661,0.0,135.32290918686812,0.0,6.282484708481908,0.9465629184436264,0.710477913127226,0.6002290721471661,7.66829818725586,482.5129798121473
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,138,7.93727897495439,0.8740613122781118,449.7461900123954,0.9231553408874945,2.54733354311723,1128824.5063198851,1000.0,0.5960100531563091,1.0,30189,350,96,113,8.143543170048641,243772.5456331825,0.6002290721471661,0.0,0.7179429393548232,0.0,6.300671384391362,0.0,135.47448143592248,0.0,9556.102887029325,0.0,0.6002290721471661,0.0,135.47448143592248,0.0,6.300671384391362,0.9494132265346467,0.7179429393548232,0.6002290721471661,5.870560862223307,414.09779177127075
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,139,7.93727897495439,0.873807647228241,487.042497784098,0.9206411877582746,2.5125782630022835,1140330.9987893677,1000.0,0.6055204313341503,1.0,30504,618,47,167,5.107137119068819,104880.73784808636,0.6002290721471661,0.0,0.740749765844906,0.0,6.323328744368388,0.0,135.4554874195772,0.0,9553.911969082923,0.0,0.6002290721471661,0.0,135.4554874195772,0.0,6.323328744368388,0.9480260017473361,0.740749765844906,0.6002290721471661,7.6758109537760415,541.388344914699
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,140,7.93727897495439,0.8742549759149552,447.6177658468485,0.8989702855781232,1.8632640784437007,1144323.3256375121,1000.0,0.3897748243056546,1.0,30224,232,30,176,3.5232062990015205,354461.99244287494,0.6002290721471661,0.0,0.7363261797211387,0.0,6.33726704212473,0.0,135.21609219637784,0.0,10800.399512411823,0.0,0.6002290721471661,0.0,135.21609219637784,0.0,6.33726704212473,0.951817559614906,0.7363261797211387,0.6002290721471661,4.957923380533854,396.0146487884335
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,141,8.061711797744776,0.8736849784851074,469.372418457071,0.8073074353748291,2.5173710733652115,1157584.6084848023,1000.0,0.40290226019592557,1.0,30126,337,85,128,4.686804682016373,2608177.268417902,0.6002290721471661,0.0,0.7484514117240906,0.0,6.357443146070263,0.0,135.3476734161377,0.0,9193.04394235325,0.0,0.6002290721471661,0.0,135.3476734161377,0.0,6.357443146070263,0.9583127110387555,0.7484514117240906,0.6002290721471661,7.218542582194011,490.29567692550665
