algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all
trimmed-mean,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,70,0.0,0.7948665784597397,0.5804088832139969,nan,0.029448166340589523,0.0,,nan,nan,0,0,0,88
trimmed-mean,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,71,0.0,0.7949847801923752,0.5802603540420532,nan,0.02927950395271182,0.0,,0.0,nan,0,2,0,176
trimmed-mean,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,72,0.0,0.795277980685234,0.579877312541008,nan,0.029231847673654558,0.0,,0.0,nan,0,6,0,216
trimmed-mean,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,73,0.0,0.7954359792470932,0.579560314655304,nan,0.029263336915522815,0.0,,0.0,nan,0,2,0,394
trimmed-mean,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,74,0.0,0.7955381785631179,0.5792190046310425,nan,0.029125254232436417,0.0,,0.0,nan,0,1,0,241
trimmed-mean,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,75,0.0,0.7955695807933807,0.5790608656406403,nan,0.02909726444631815,0.0,,0.0,nan,0,2,0,256
trimmed-mean,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,76,0.0,0.7960697804689407,0.5783440082073211,nan,0.028962628070265055,0.0,,nan,nan,0,0,0,164
trimmed-mean,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,77,0.0,0.7961055800914765,0.578233322262764,nan,0.028783942680805922,0.0,,nan,nan,0,0,0,236
trimmed-mean,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,78,0.0,0.7963709805011749,0.5779424501657486,nan,0.02847823317721486,0.0,,0.0,nan,0,2,0,130
trimmed-mean,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,79,0.0,0.7964525804519653,0.577815798163414,nan,0.02830093567445874,0.0,,nan,nan,0,0,0,198
trimmed-mean,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,80,0.0,0.7964801796674729,0.5777522552013398,nan,0.02841779962927103,0.0,,0.0,nan,0,7,0,307
trimmed-mean,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,81,0.0,0.796677179813385,0.5774532033205032,nan,0.02839422460272908,0.0,,0.0,nan,0,1,0,229
trimmed-mean,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,82,0.0,0.7968577786684036,0.5771944841146469,nan,0.027977588046342136,0.0,,0.0,nan,0,11,0,29
trimmed-mean,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,83,0.0,0.796917579650879,0.5773710645437241,nan,0.02808476386964321,0.0,,0.0,nan,0,1,0,153
trimmed-mean,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,84,0.0,0.796989979505539,0.5771513612270355,nan,0.027824821073561906,0.0,,0.0,nan,0,12,0,422
trimmed-mean,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,85,0.0,0.7972169789075851,0.5768429665565491,nan,0.027417347613722085,0.0,,0.0,nan,0,3,0,183
trimmed-mean,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,86,0.0,0.7973169789314271,0.5768216273784638,nan,0.027701791789382695,0.0,,nan,nan,0,0,0,204
trimmed-mean,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,87,0.0,0.7975831789970398,0.5767602461576462,nan,0.02774839001521468,0.0,,nan,nan,0,0,0,86
trimmed-mean,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,88,0.0,0.7976381793022156,0.5765544600486755,nan,0.02746044672653079,0.0,,0.0,nan,0,6,0,220
trimmed-mean,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,89,0.0,0.7976767798662185,0.5766557691097259,nan,0.027378915023058652,0.0,,nan,nan,0,0,0,116
