algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,krum_score_honest,krum_score_attacker
krum,scale,mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,110,0.0,0.8879335770606994,0.3768248606324196,nan,0.015063091646879911,0.0,,0.0,nan,0,403,0,29,0.0030953389396017883,0.0
krum,scale,mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,111,0.0,0.8879097765684127,0.37699009090662,nan,0.014906720459461212,0.0,,0.0,nan,0,198,0,22,0.0019200719613581896,0.0
krum,scale,mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,112,0.0,0.8879133776426316,0.3771776778101921,nan,0.014815340602770448,0.0,,0.0,nan,0,176,0,16,0.002237160241098276,0.0
krum,scale,mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,113,0.0,0.8879245761632919,0.3773561844229698,nan,0.014715383326634765,0.0,,0.0,nan,0,362,0,30,0.002548403596985295,0.0
krum,scale,mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,114,0.0,0.8879151773452759,0.37755519604682924,nan,0.014504360726103187,0.0,,0.0,nan,0,330,0,26,0.002686891471967101,0.0
krum,scale,mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,115,0.0,0.8879391776323319,0.37772137635946273,nan,0.01442757243476808,0.0,,0.0,nan,0,279,0,25,0.002434084586898929,0.0
krum,scale,mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,116,0.0,0.8879563767910004,0.3778873448371887,nan,0.014259714210405946,0.0,,0.0,nan,0,383,0,31,0.0026695264192918935,0.0
krum,scale,mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,117,0.0,0.8880017758607864,0.37805533623695375,nan,0.014219874551519752,0.0,,0.0,nan,0,187,0,23,0.0017227449473769714,0.0
krum,scale,mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,118,0.0,0.8880025775432586,0.37822903513908385,nan,0.014064445246011019,0.0,,0.0,nan,0,372,0,30,0.002731324042073421,0.0
krum,scale,mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,119,0.0,0.8879839779138565,0.3784338538646698,nan,0.013913609197363258,0.0,,0.0,nan,0,236,0,22,0.002106152955093421,0.0
krum,scale,mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,120,0.0,0.887968376994133,0.3785785867571831,nan,0.013847806297242641,0.0,,0.0,nan,0,352,0,30,0.002316039644938428,0.0
