algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,V_agg_norm_honest,V_agg_norm_attacker,n_rejected_honest,n_rejected_attacker,D_threshold_honest,D_threshold_attacker,eps_n_honest,eps_n_attacker,S_agg_norm_honest,S_agg_norm_attacker,eps_avg,eps_std,rho_t,trust_toward_honest,trust_toward_attacker
trust-aware,scale,fashion_mnist,42,500,0,1.1,2.0,0.05,iid,1.0,500,126,5.9652989560665395,0.7973467791080475,0.5938640373945236,nan,0.025796048539249522,0.0,1000.0,0.0,nan,0,1,0,137,0.3730007739443528,0.0,0.05263157894736842,0.0,0.03748020503610874,0.0,5.965298956066539,0.0,0.6644929427849618,0.0,5.965298956066539,8.881784197001252e-16,2.19,0.9117046519490047,0.0
trust-aware,scale,fashion_mnist,42,500,0,1.1,2.0,0.05,iid,1.0,500,127,6.023211108889667,0.7973695791959763,0.5944816977977753,nan,0.024293247440999203,0.0,1000.0,0.0,nan,0,4,0,188,0.3631045398387042,0.0,0.18181818181818182,0.0,0.03631980084758225,0.0,6.023211108889667,0.0,0.5714650858532299,0.0,6.023211108889667,0.0,2.205,0.9112385362228419,0.0
trust-aware,scale,fashion_mnist,42,500,0,1.1,2.0,0.05,iid,1.0,500,128,6.0821656951570935,0.7975597794055939,0.5945744903087616,nan,0.025022663176059723,0.0,1000.0,0.0,nan,0,2,0,128,0.3813178209882033,0.0,0.10526315789473684,0.0,0.03752217281190301,0.0,6.082165695157093,0.0,0.6430192683872423,0.0,6.082165695157093,8.881784197001252e-16,2.22,0.9109054713942409,0.0
trust-aware,scale,fashion_mnist,42,500,0,1.1,2.0,0.05,iid,1.0,500,129,6.142186003886753,0.7974257799386978,0.5953854250907898,nan,0.024001598753260845,0.0,1000.0,0.0,nan,0,1,0,419,0.29411771848346246,0.0,0.030303030303030304,0.0,0.03394088447844054,0.0,6.142186003886752,0.0,0.4412393326109106,0.0,6.142186003886752,8.881784197001252e-16,2.235,0.9098244970363204,0.0
trust-aware,scale,fashion_mnist,42,500,0,1.1,2.0,0.05,iid,1.0,500,130,6.203296063712107,0.7975293799638749,0.5955652258396149,nan,0.024571951833509263,0.0,1000.0,0.0,nan,0,5,0,167,0.3304241512502943,0.0,0.23809523809523808,0.0,0.03416716708202064,0.0,6.203296063712106,0.0,0.5617852736087072,0.0,6.203296063712106,8.881784197001252e-16,2.25,0.90941232807937,0.0
trust-aware,scale,fashion_mnist,42,500,0,1.1,2.0,0.05,iid,1.0,500,131,6.26552067033368,0.7975391812324524,0.5961441425085068,nan,0.02450161303083102,0.0,1000.0,nan,nan,0,0,0,162,0.32041984512692406,0.0,0.0,0.0,0.03244426918351651,0.0,6.2655206703336805,0.0,0.5648147662480673,0.0,6.2655206703336805,8.881784197001252e-16,2.265,0.9090311194035648,0.0
trust-aware,scale,fashion_mnist,42,500,0,1.1,2.0,0.05,iid,1.0,500,132,6.328885415034608,0.7974577783346176,0.5967340704202652,nan,0.023808123026457097,0.0,1000.0,0.0,nan,0,1,0,503,0.2911299512618118,0.0,0.027777777777777776,0.0,0.03293973060112937,0.0,6.328885415034607,0.0,0.4107074323627684,0.0,6.328885415034607,8.881784197001252e-16,2.2800000000000002,0.9078359763353633,0.0
trust-aware,scale,fashion_mnist,42,500,0,1.1,2.0,0.05,iid,1.0,500,133,6.393416714299886,0.7973673812150955,0.5972564506530762,nan,0.023707091946292808,0.0,1000.0,0.0,nan,0,2,0,256,0.30290499715893354,0.0,0.07407407407407407,0.0,0.03274144307010892,0.0,6.393416714299888,0.0,0.5057040883435143,0.0,6.393416714299888,1.7763568394002505e-15,2.295,0.9072602999363136,0.0
trust-aware,scale,fashion_mnist,42,500,0,1.1,2.0,0.05,iid,1.0,500,134,6.459141840580268,0.7976521812677383,0.5975795249938964,nan,0.02474361585210199,0.0,1000.0,nan,nan,0,0,0,190,0.31782501158506976,0.0,0.0,0.0,0.03349545936459607,0.0,6.459141840580269,0.0,0.5390419856361721,0.0,6.459141840580269,8.881784197001252e-16,2.31,0.9068097017077237,0.0
trust-aware,scale,fashion_mnist,42,500,0,1.1,2.0,0.05,iid,1.0,500,135,6.526088954243005,0.7975673801898956,0.5980918835401535,nan,0.023858872441841022,0.0,1000.0,nan,nan,0,0,0,306,0.2776598089507648,0.0,0.0,0.0,0.0317155840837671,0.0,6.526088954243007,0.0,0.4704065163220678,0.0,6.526088954243007,1.7763568394002505e-15,2.3249999999999997,0.9061022955056474,0.0
trust-aware,scale,fashion_mnist,42,500,0,1.1,2.0,0.05,iid,1.0,500,136,6.594287136752883,0.7976421788930893,0.5982650054693222,nan,0.023651042567758726,0.0,1000.0,0.0,nan,0,4,0,358,0.27716696570659505,0.0,0.13793103448275862,0.0,0.03173561724291435,0.0,6.594287136752883,0.0,0.43837895578351516,0.0,6.594287136752883,0.0,2.3400000000000003,0.9052347876948356,0.0
trust-aware,scale,fashion_mnist,42,500,0,1.1,2.0,0.05,iid,1.0,500,137,6.663766425128326,0.7975919798612595,0.5989299174547196,nan,0.023705054975805745,0.0,1000.0,0.0,nan,0,2,0,382,0.27282322799005815,0.0,0.06451612903225806,0.0,0.03193182248800025,0.0,6.663766425128329,0.0,0.43990432350866254,0.0,6.663766425128329,2.6645352591003757e-15,2.355,0.9044690311622435,0.0
trust-aware,scale,fashion_mnist,42,500,0,1.1,2.0,0.05,iid,1.0,500,138,6.734557847718581,0.797647178530693,0.5994881888628006,nan,0.024880061373114586,0.0,1000.0,0.0,nan,0,9,0,217,0.31623662769794464,0.0,0.36,0.0,0.0336251704162873,0.0,6.734557847718581,0.0,0.5166705536842346,0.0,6.734557847718581,0.0,2.37,0.9039793504604716,0.0
trust-aware,scale,fashion_mnist,42,500,0,1.1,2.0,0.05,iid,1.0,500,139,6.80669346134933,0.7976589797735214,0.599828099489212,nan,0.02487295327355733,0.0,1000.0,0.0,nan,0,1,0,549,0.2665004557048952,0.0,0.02702702702702703,0.0,0.032712194274246716,0.0,6.80669346134933,0.0,0.40542522878260223,0.0,6.80669346134933,0.0,2.385,0.9027335054858159,0.0
trust-aware,scale,fashion_mnist,42,500,0,1.1,2.0,0.05,iid,1.0,500,140,6.880206389885328,0.7976041803359986,0.6005229314565659,nan,0.02460467227949546,0.0,1000.0,nan,nan,0,0,0,270,0.27913165379029053,0.0,0.0,0.0,0.031041513514614073,0.0,6.88020638988533,0.0,0.46540480622878444,0.0,6.88020638988533,1.7763568394002505e-15,2.4,0.902063118896329,0.0
trust-aware,scale,fashion_mnist,42,500,0,1.1,2.0,0.05,iid,1.0,500,141,6.95513086425999,0.7975823792219162,0.6010010427236557,nan,0.022547512874007226,0.0,1000.0,0.0,nan,0,1,0,233,0.2827241605520248,0.0,0.04,0.0,0.02934837071454719,0.0,6.9551308642599885,0.0,0.4727772355079651,0.0,6.9551308642599885,1.7763568394002505e-15,2.415,0.9015125997241402,0.0
trust-aware,scale,fashion_mnist,42,500,0,1.1,2.0,0.05,iid,1.0,500,142,7.031502264023105,0.7977277795076371,0.601614498257637,nan,0.0238413910635493,0.0,1000.0,0.0,nan,0,1,0,177,0.276030916381966,0.0,0.045454545454545456,0.0,0.02940330779854805,0.0,7.031502264023104,0.0,0.5013029250231656,0.0,7.031502264023104,8.881784197001252e-16,2.43,0.9011059860863371,0.0
trust-aware,scale,fashion_mnist,42,500,0,1.1,2.0,0.05,iid,1.0,500,143,7.109357160459109,0.797699777841568,0.6019906630516052,nan,0.023570897290483117,0.0,1000.0,nan,nan,0,0,0,230,0.28888291493058205,0.0,0.0,0.0,0.03085340012904859,0.0,7.109357160459111,0.0,0.47307830676436424,0.0,7.109357160459111,1.7763568394002505e-15,2.445,0.9005290672645873,0.0
trust-aware,scale,fashion_mnist,42,500,0,1.1,2.0,0.05,iid,1.0,500,144,7.188733361329623,0.7976039788722992,0.6027349427938461,nan,0.023391696624457836,0.0,1000.0,nan,nan,0,0,0,218,0.3316541922589143,0.0,0.0,0.0,0.03212476957867353,0.0,7.188733361329624,0.0,0.4899078880747159,0.0,7.188733361329624,8.881784197001252e-16,2.4599999999999995,0.9000133751851995,0.0
trust-aware,scale,fashion_mnist,42,500,0,1.1,2.0,0.05,iid,1.0,500,145,7.269669957295138,0.7976377795934677,0.60333322930336,nan,0.023527625682098523,0.0,1000.0,0.0,nan,0,1,0,297,0.2621787541678974,0.0,0.03571428571428571,0.0,0.029821982725633973,0.0,7.269669957295138,0.0,0.43518405088356565,0.0,7.269669957295138,0.0,2.475,0.8993538773230552,0.0
trust-aware,scale,fashion_mnist,42,500,0,1.1,2.0,0.05,iid,1.0,500,146,7.352207370071938,0.7976873794794083,0.603663345336914,nan,0.021997281957579697,0.0,1000.0,nan,nan,0,0,0,218,0.27961108088493347,0.0,0.0,0.0,0.02953247499211411,0.0,7.352207370071938,0.0,0.4776296369407488,0.0,7.352207370071938,0.0,2.49,0.8988388251038905,0.0
trust-aware,scale,fashion_mnist,42,500,0,1.1,2.0,0.05,iid,1.0,500,147,7.436387402381476,0.7978029799461365,0.6038821994066238,nan,0.022451476752758028,0.0,1000.0,0.0,nan,0,6,0,474,0.25457678990704674,0.0,0.17142857142857143,0.0,0.030110252132952812,0.0,7.4363874023814756,0.0,0.37771866236414225,0.0,7.4363874023814756,8.881784197001252e-16,2.5050000000000003,0.8976507568483358,0.0
trust-aware,scale,fashion_mnist,42,500,0,1.1,2.0,0.05,iid,1.0,500,148,7.522253289750495,0.7976275796890259,0.6047354420423507,nan,0.02366688788275827,0.0,1000.0,0.0,nan,0,1,0,161,0.3082733079791069,0.0,0.045454545454545456,0.0,0.03150584382516818,0.0,7.522253289750496,0.0,0.5475874258713289,0.0,7.522253289750496,8.881784197001252e-16,2.52,0.8973091632885598,0.0
trust-aware,scale,fashion_mnist,42,500,0,1.1,2.0,0.05,iid,1.0,500,149,7.609849754221228,0.797787980914116,0.6052108513116836,nan,0.022335649534527744,0.0,1000.0,0.0,nan,0,1,0,299,0.2629404733223574,0.0,0.03571428571428571,0.0,0.02908287372248478,0.0,7.609849754221229,0.0,0.4259707172002111,0.0,7.609849754221229,8.881784197001252e-16,2.5349999999999997,0.8966071184315633,0.0
