algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,noise_norm_honest,noise_norm_attacker,trust_honest,trust_attacker,sigma_dp_honest,sigma_dp_attacker,nsr_honest,nsr_attacker,krum_score_honest,krum_score_attacker,sigma_n_honest,sigma_n_attacker,eps_n_honest,eps_n_attacker,n_dp_norm_honest,n_dp_norm_attacker,eps_avg,eps_std,avg_trust,avg_sigma_dp_precap,avg_n_dp_norm_postcap,avg_nsr
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,92,6.069580281006019,0.7926104798913002,38015.19360533715,0.9198968649714743,1.2719935314221815,365368.2848015849,1000.0,0.8646884103300817,1.0,50426,559,133,176,141.13060691139916,0.0,0.5185154635797847,0.0,0.6256028951027345,0.0,5292.507000280981,0.0,0.6210538853298534,1630811.66217882,0.6256028951027345,0.0,4.44580827210906,0.0,141.13060691139916,0.0,4.44580827210906,1.1541138752463855,0.5185154635797847,0.6256028951027345,7.762183380126953,291.08788501545394
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,93,6.069580281006019,0.7933519804477691,73698.27622710884,0.8328631581039123,1.3896005614237352,405433.525536143,1000.0,0.7424314988734124,1.0,50126,399,193,116,140.08344199440697,0.0,0.5100023665211417,0.0,0.6204313793074027,0.0,5214.424582232813,0.0,0.9562208435752175,8852227.927521642,0.6204313793074027,0.0,4.496222724693066,0.0,140.08344199440697,0.0,4.496222724693066,1.159221635266886,0.5100023665211417,0.6204313793074027,7.704589309692383,286.7933520228047
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,94,6.069580281006019,0.7935309794545173,26877.855878984035,0.943180582782936,0.941538992855284,495554.9148806254,1000.0,0.8948981408584457,1.0,50178,380,179,127,142.99761284722223,0.0,0.4768863254123264,0.0,0.6336700664270377,0.0,5186.196822638644,0.0,0.25821758061647415,12402138.452431945,0.6336700664270377,0.0,4.555116084199236,0.0,142.99761284722223,0.0,4.555116084199236,1.1182268084796136,0.4768863254123264,0.6336700664270377,6.434892578125,233.378857018739
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,95,6.069580281006019,0.7935904791951179,25881.0586405468,0.814858704771416,0.7897452874617144,599658.3268407695,1000.0,0.7367237941208269,1.0,50242,442,160,148,149.14078591086647,0.0,0.3571495034477927,0.0,0.6613909469508171,0.0,5370.135569802822,0.0,0.09452606331218373,71590387.9469092,0.6613909469508171,0.0,4.595200608755739,0.0,149.14078591086647,0.0,4.595200608755739,1.1102587244984363,0.3571495034477927,0.6613909469508171,8.202743225097656,295.3574563391552
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,96,6.069580281006019,0.7940449795126915,14807.333880409897,0.8603634786869006,1.0732027462550573,895250.4338885498,1000.0,0.810585738424885,1.0,50044,316,220,82,137.33943394252233,0.0,0.5223993744168963,0.0,0.6084374214763539,0.0,5062.5107228080715,0.0,1.0426188537052699,473628798.4046723,0.6084374214763539,0.0,4.632007370034277,0.0,137.33943394252233,0.0,4.632007370034277,1.1019017508506659,0.5223993744168963,0.6084374214763539,4.806880187988281,177.18787529828248
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,97,6.103064014755002,0.7936149770021439,14485.118905681074,0.8764211832988331,1.0209740345867782,1836300.4162654623,1000.0,0.8070813365406013,1.0,50488,673,142,167,142.60271512545071,0.0,0.46797273222070473,0.0,0.6322217878312288,0.0,5018.193727611508,0.0,0.17099667225892728,14138086.317118693,0.6322217878312288,0.0,4.677689281280051,0.0,142.60271512545071,0.0,4.677689281280051,1.1008346230956016,0.46797273222070473,0.6322217878312288,9.269176483154297,326.182592294748
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,98,6.280915499538928,0.7939359787106514,23870.526902908387,0.9009682341699741,0.9459228396415711,1929645.1805791727,1000.0,0.8382365003417634,1.0,49816,153,261,42,140.9586639404297,0.0,0.4980741202831268,0.0,0.6249935354550415,0.0,5610.30061294938,0.0,0.8398319602012634,1051025365.0004526,0.6249935354550415,0.0,4.699350664138863,0.0,140.9586639404297,0.0,4.699350664138863,1.0970627001104263,0.4980741202831268,0.6249935354550415,3.523966598510742,140.2575153237345
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,99,6.280915499538928,0.7942254796624184,14399.172109025121,0.924866489549139,1.1037255264818668,3305556.001111552,1000.0,0.8706053020934735,1.0,50239,301,117,187,139.21732330322266,0.0,0.4782707914710045,0.0,0.6167801829439655,0.0,5651.39914752609,0.0,0.8724950365722179,768877.3614938594,0.6167801829439655,0.0,4.728213103704523,0.0,139.21732330322266,0.0,4.728213103704523,1.103084102468386,0.4782707914710045,0.6167801829439655,5.568692932128906,226.0559659010436
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,100,6.280915499538928,0.7941874799132347,17816.31836602986,0.8740010841652381,1.1497695297002792,3328135.9357062276,1000.0,0.7923797496454621,1.0,49941,251,232,74,139.23706245422363,0.0,0.46980527229607105,0.0,0.6167405265152377,0.0,4881.904800551125,0.0,0.64107745885849,929946070.5924249,0.6167405265152377,0.0,4.772007136234716,0.0,139.23706245422363,0.0,4.772007136234716,1.0893428582253026,0.46980527229607105,0.6167405265152377,5.569482498168945,195.276192022045
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,101,6.343046244393229,0.7942384797334671,35931.86504845202,0.8331574389319405,1.2710951301786635,4419064.176418304,1000.0,0.7536293289084145,1.0,50087,314,188,119,135.0960693359375,0.0,0.5388133956326379,0.0,0.6002290721471661,0.0,5236.204087204573,0.0,0.7656617628203498,190950256.65544698,0.6002290721471661,0.0,4.816243050258962,0.0,135.0960693359375,0.0,4.816243050258962,1.0843830477260998,0.5388133956326379,0.6002290721471661,6.079323120117188,235.62918392420576
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,102,6.343046244393229,0.793950979411602,16642.702421203852,0.8854867264471743,1.173669658601284,4819588.960553741,1000.0,0.8091834256841096,1.0,50175,397,179,127,141.23824157714844,0.0,0.5007807001471519,0.0,0.6253523018143838,0.0,4892.0336950191495,0.0,0.27612069584429266,172045924.76586205,0.6253523018143838,0.0,4.840868495366906,0.0,141.23824157714844,0.0,4.840868495366906,1.0935835876379165,0.5007807001471519,0.6253523018143838,7.0619120788574214,244.60168475095742
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,103,6.343046244393229,0.7942669788002967,10253.270589565038,0.8846423774591016,1.2453726107875507,5249351.3020099895,1000.0,0.815692465901067,1.0,50470,607,129,182,136.7093734741211,0.0,0.6119245228668054,0.0,0.6049546460205496,0.0,4937.807260973489,0.0,0.7798516700665156,41922152.388970785,0.6049546460205496,0.0,4.912386933418705,0.0,136.7093734741211,0.0,4.912386933418705,1.032316808380891,0.6119245228668054,0.6049546460205496,8.202562408447266,296.2684356584093
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,104,6.343046244393229,0.7942599803209305,9264.50245203942,0.9509254274808376,0.8093321522076925,5342075.983398285,1000.0,0.9104841347291656,1.0,50338,487,153,152,141.3147939046224,0.0,0.3784808512363169,0.0,0.6265972177598802,0.0,5666.533826637305,0.0,0.2782267795668708,90299732.21309885,0.6265972177598802,0.0,4.952799768683206,0.0,141.3147939046224,0.0,4.952799768683206,1.017807223439428,0.3784808512363169,0.6265972177598802,6.359165725708007,254.99402219867872
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,105,6.343046244393229,0.7946734800934792,10778.986385582983,0.966842105263158,1.3524131551384926,5554501.490971171,1000.0,0.9364148075105797,1.0,49806,161,273,28,135.43698501586914,0.0,0.5218682959675789,0.0,0.6002290721471661,0.0,5144.28496179371,0.0,2.576872706413269,8822548639.006273,0.6002290721471661,0.0,4.9611936191029535,0.0,135.43698501586914,0.0,4.9611936191029535,1.0257220125786046,0.5218682959675789,0.6002290721471661,2.7087397003173828,102.8856992358742
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,106,6.639260248612165,0.7941484794020652,17734.557149147688,0.8855344002626818,1.220197655260563,9794609.938035786,1000.0,0.8032687308243194,1.0,50289,481,151,159,139.4494489034017,0.0,0.4274378895449142,0.0,0.6179733512502382,0.0,5250.399508142365,0.0,0.07938076524684827,51821439.27353445,0.6179733512502382,0.0,4.9977532673772735,0.0,139.4494489034017,0.0,4.9977532673772735,1.0315565698735247,0.4274378895449142,0.6179733512502382,8.366966934204102,315.023970488542
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,107,6.639260248612165,0.7944304794073105,7966.805125369132,0.8326612458842052,1.848395897583528,9980033.361150768,1000.0,0.7386887854305457,1.0,50152,429,194,115,135.5113095370206,0.0,0.5948510305448012,0.0,0.6002290721471661,0.0,5313.0260654919875,0.0,1.2614369825883345,203517342.71586657,0.6002290721471661,0.0,5.036098993276402,0.0,135.5113095370206,0.0,5.036098993276402,1.0364171880031083,0.5948510305448012,0.6002290721471661,7.453122024536133,292.2164336020594
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,108,6.650227514594076,0.7946824795007705,11694.963706645667,0.9847776215310329,1.5154719629458018,10377887.151154581,1000.0,0.9700976976485602,1.0,50301,376,130,173,136.44607979910714,0.0,0.4985211874757494,0.0,0.6050457805129074,0.0,5552.530711722554,0.0,2.4430880546569824,94317876.60181658,0.6050457805129074,0.0,5.054962261494617,0.0,136.44607979910714,0.0,5.054962261494617,1.0417891124419163,0.4985211874757494,0.6050457805129074,4.77561279296875,194.3385749102894
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,109,6.650227514594076,0.794583479464054,7267.459793638587,0.8581320763275798,1.0274719285468261,10628878.438244019,1000.0,0.7600409948341174,1.0,50402,692,166,146,137.23008626302084,0.0,0.4288620459536711,0.0,0.6067989734645828,0.0,5269.413738740275,0.0,0.21219319701194764,51785569.394568756,0.6067989734645828,0.0,5.114500575493692,0.0,137.23008626302084,0.0,5.114500575493692,1.0219883693136125,0.4288620459536711,0.6067989734645828,10.292256469726562,395.20603040552055
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,110,6.650227514594076,0.7942459797859192,8933.116070400476,0.9154914737426825,1.2941558888325324,10750423.71183319,1000.0,0.8518411737795659,1.0,50503,678,141,170,135.92056743915265,0.0,0.4504094301508023,0.0,0.6024915001147331,0.0,5351.464699888669,0.0,0.4312162445141719,374306303.11574847,0.6024915001147331,0.0,5.158276524324557,0.0,135.92056743915265,0.0,5.158276524324557,1.01817880908102,0.4504094301508023,0.6024915001147331,8.834836883544922,347.8452054927635
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,111,6.650227514594076,0.7944829785823821,5613.719734277129,0.8617089466007125,1.2492400474018521,11267964.306768747,1000.0,0.7969693695903084,1.0,50184,329,148,159,136.02339511447482,0.0,0.4632543507549498,0.0,0.6034860070440957,0.0,5271.860235794413,0.0,0.3867783149083455,178832879.67750746,0.6034860070440957,0.0,5.195435542214868,0.0,136.02339511447482,0.0,5.195435542214868,1.0027172188845026,0.4632543507549498,0.6034860070440957,6.121052780151367,237.23371061074857
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,112,6.650227514594076,0.7945119819045067,13904.09757700324,0.9601797726109527,1.4078642129898071,11614163.997664541,1000.0,0.9275002983649601,1.0,49898,155,224,75,135.1844711303711,0.0,0.5692154169082642,0.0,0.6002290721471661,0.0,5088.077766130378,0.0,3.232072025537491,233595660.03127208,0.6002290721471661,0.0,5.203829392634616,0.0,135.1844711303711,0.0,5.203829392634616,1.0099486641190405,0.5692154169082642,0.6002290721471661,2.7036894226074217,101.76155532260756
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,113,6.676114273867911,0.7945404797792435,9066.06422748059,0.8138812781436303,1.5242423084047105,12047811.320861002,1000.0,0.7108479408077227,1.0,49918,251,234,73,136.10323927137586,0.0,0.48565940062205,0.0,0.6020559353424147,0.0,5175.840509807737,0.0,0.18595798313617706,4953053925.423644,0.6020559353424147,0.0,5.238218085337104,0.0,136.10323927137586,0.0,5.238218085337104,1.0033787296592107,0.48565940062205,0.6020559353424147,6.124645767211914,232.9128229413482
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,114,6.676114273867911,0.7940774807333946,9040.040651732683,0.9170272181269502,1.2035629220984199,14099344.383320313,1000.0,0.8525709196316992,1.0,50388,648,190,118,138.0848388671875,0.0,0.4069531573490663,0.0,0.6121428334640805,0.0,4838.934808046173,0.0,0.17301426967605948,12036168.995149247,0.6121428334640805,0.0,5.264017503518446,0.0,138.0848388671875,0.0,5.264017503518446,1.007151689221634,0.4069531573490663,0.6121428334640805,7.594666137695312,266.14141444253954
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,115,6.676114273867911,0.7947199785709381,5756.6003764426705,0.9196781846152055,1.3907416343688965,14474134.368570557,1000.0,0.8603435395241312,1.0,50318,473,149,158,136.6595474243164,0.0,0.5308661252260208,0.0,0.6045004318598088,0.0,5131.012822190075,0.0,0.7865792095661164,652755103.03281,0.6045004318598088,0.0,5.290874357459303,0.0,136.6595474243164,0.0,5.290874357459303,1.009597493291455,0.5308661252260208,0.6045004318598088,6.83297737121582,256.5506411095038
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,116,6.676114273867911,0.7941334813833236,12592.674697475732,0.8645086800432126,1.6518414616584778,15566257.541747233,1000.0,0.7704692924420533,1.0,50264,555,183,128,135.52952223557693,0.0,0.5126579495576712,0.0,0.6002290721471661,0.0,5148.309056883706,0.0,0.6079016740505512,14189084764.504866,0.6002290721471661,0.0,5.328863224225541,0.0,135.52952223557693,0.0,5.328863224225541,1.0089989400573693,0.5126579495576712,0.6002290721471661,8.8094189453125,334.64008869744083
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,117,6.676114273867911,0.7946924778819084,8265.12639603883,0.9678809366378334,0.9812626412936619,22573854.568645835,1000.0,0.9387902127511695,1.0,50143,316,176,127,135.5084010532924,0.0,0.46572758896010263,0.0,0.6002290721471661,0.0,5394.593291990585,0.0,0.952254056930542,4677238634.578952,0.6002290721471661,0.0,5.369252614685336,0.0,135.5084010532924,0.0,5.369252614685336,0.9677117793544108,0.46572758896010263,0.6002290721471661,4.742794036865234,188.81076521967054
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,118,7.071101236777993,0.7944154796004296,8713.688178383709,0.8537834801147552,1.2680272130029542,25536822.606353354,1000.0,0.7664754328514242,1.0,50524,685,122,189,135.2816390991211,0.0,0.43184950202703476,0.0,0.6002290721471661,0.0,5254.780064575715,0.0,0.5147798146520343,245633239.3567505,0.6002290721471661,0.0,5.418945247734782,0.0,135.2816390991211,0.0,5.418945247734782,0.9494769642651831,0.43184950202703476,0.6002290721471661,9.469714736938476,367.83460452030005
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,119,7.071101236777993,0.7943379804491997,8014.395670063495,0.8722837147759821,0.8655702019376414,26048354.6077653,1000.0,0.7882910935385752,1.0,50439,673,153,159,135.87121800013952,0.0,0.3769548796117306,0.0,0.6013108406553563,0.0,5573.926428334697,0.0,0.034531138039061,14590721920.289757,0.6013108406553563,0.0,5.455996794348665,0.0,135.87121800013952,0.0,5.455996794348665,0.947518539194413,0.3769548796117306,0.6013108406553563,9.510985260009766,390.1748499834289
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,120,7.071101236777993,0.7946409812569618,7352.480120414793,0.8397571378836399,1.6972174231822674,33752566.083851315,1000.0,0.7543835424627816,1.0,50386,620,161,149,135.22503896859976,0.0,0.5276718942018656,0.0,0.6002290721471661,0.0,5381.540325289322,0.0,1.3358573363377497,999205424.0004941,0.6002290721471661,0.0,5.485316709585558,0.0,135.22503896859976,0.0,5.485316709585558,0.9602046564633728,0.5276718942018656,0.6002290721471661,8.789627532958985,349.8001211438059
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,121,7.071101236777993,0.7945519813895225,4181.615891413689,0.9219711053225161,1.719340968132019,34866369.217634276,1000.0,0.8605824020666294,1.0,50227,413,164,144,136.4812240600586,0.0,0.44933847784996034,0.0,0.6054249139320769,0.0,5368.5909978294585,0.0,0.36412960290908813,8341789775.994749,0.6054249139320769,0.0,5.5050378622423795,0.0,136.4812240600586,0.0,5.5050378622423795,0.9693007647280207,0.44933847784996034,0.6054249139320769,6.8240612030029295,268.4295498914729
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,122,7.071101236777993,0.7944364786148072,4728.055151737928,0.8792688449018762,1.2931309998035432,37823768.635220945,1000.0,0.8214864830690523,1.0,50255,443,166,140,135.38396301269532,0.0,0.43974322974681856,0.0,0.6002290721471661,0.0,5574.302021813417,0.0,1.029722225666046,17398787626.810043,0.6002290721471661,0.0,5.52958174670664,0.0,135.38396301269532,0.0,5.52958174670664,0.9701117905438089,0.43974322974681856,0.6002290721471661,6.769198150634765,278.7151010906708
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,123,7.071101236777993,0.7939354813098908,7946.297163515091,0.8831523865421277,1.1553165713946025,43795675.052225746,1000.0,0.8339580903425768,1.0,49995,253,218,86,135.42197926839194,0.0,0.3557994148383538,0.0,0.6002290721471661,0.0,4961.420476169078,0.0,0.6405066947142283,412724080266.448,0.6002290721471661,0.0,5.542172522336262,0.0,135.42197926839194,0.0,5.542172522336262,0.9736839314516548,0.3557994148383538,0.6002290721471661,4.062659378051758,148.84261428507233
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,124,7.071101236777993,0.7941674768924714,9661.83790630877,0.9399199683661029,0.9564325820122447,103401741.9837211,1000.0,0.8933443455562751,1.0,50129,261,153,151,135.3686022077288,0.0,0.3627928000475679,0.0,0.6002290721471661,0.0,4827.667256701823,0.0,0.23659809146608626,57733788866.00694,0.6002290721471661,0.0,5.564173650168549,0.0,135.3686022077288,0.0,5.564173650168549,0.9655018397966136,0.3627928000475679,0.6002290721471661,4.737901077270508,168.96835398456383
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,125,7.071101236777993,0.794353478550911,5189.869344626367,0.9599549747444923,1.254871165752411,116098842.54661988,1000.0,0.9239366481456059,1.0,50364,504,149,157,135.3671112060547,0.0,0.46191316395998,0.0,0.6002290721471661,0.0,5258.474690184526,0.0,1.2244690954685211,62486936799.183136,0.6002290721471661,0.0,5.5851582762179195,0.0,135.3671112060547,0.0,5.5851582762179195,0.9721356843820466,0.46191316395998,0.6002290721471661,6.7683555603027346,262.9237345092263
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,126,7.245303473523633,0.7944674798846245,4780.35336007148,0.9412116012103183,1.5747260706765311,125112321.2442692,1000.0,0.8906555390973594,1.0,50008,267,214,91,136.07862636021204,0.0,0.49345157614776064,0.0,0.6022224689485363,0.0,5558.815460465255,0.0,2.286693607057844,59991264218.71388,0.6022224689485363,0.0,5.599375020990758,0.0,136.07862636021204,0.0,5.599375020990758,0.977767902744358,0.49345157614776064,0.6022224689485363,4.762751922607422,194.55854111628392
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,127,7.245303473523633,0.7941694784164429,4254.90758617878,0.8766504626422826,1.2211817184632474,134576843.1266394,1000.0,0.8159867196755435,1.0,50364,495,133,176,135.25828829678622,0.0,0.350696534934369,0.0,0.6002290721471661,0.0,5380.911081985546,0.0,0.13275025243108923,1888116905.0029273,0.6002290721471661,0.0,5.645565449780264,0.0,135.25828829678622,0.0,5.645565449780264,0.9433641437183785,0.350696534934369,0.6002290721471661,7.439205856323242,295.95010950920505
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,128,7.245303473523633,0.7944994777441025,4424.791448512376,0.8478680351491091,1.0735333859920502,136045165.6639038,1000.0,0.7824824550278826,1.0,50170,383,175,132,135.27444763183593,0.0,0.5637371212244033,0.0,0.6002290721471661,0.0,5999.857536864989,0.0,1.1046801447868346,95697274490.23389,0.6002290721471661,0.0,5.6770779424081095,0.0,135.27444763183593,0.0,5.6770779424081095,0.9305151531903876,0.5637371212244033,0.6002290721471661,6.763722381591797,299.9928768432494
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,129,7.245303473523633,0.794305479824543,3821.4297019115093,0.8599823471426892,0.9330059127374128,150325784.11364013,1000.0,0.7854817210617159,1.0,50284,468,155,153,135.24953668767756,0.0,0.3974855745380575,0.0,0.6002290721471661,0.0,5663.54002204175,0.0,0.39925884116779675,14524614994.743116,0.6002290721471661,0.0,5.7031373439547925,0.0,135.24953668767756,0.0,5.7031373439547925,0.9370343875048525,0.3974855745380575,0.6002290721471661,7.438724517822266,311.4947012122962
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,130,7.466684431021739,0.7944929790496826,5328.336919595004,0.915131882502147,1.7096610599093967,152971475.00540853,1000.0,0.8531384673408263,1.0,50141,353,182,124,135.50689866807727,0.0,0.5271725522147285,0.0,0.6002290721471661,0.0,5184.51337797724,0.0,2.5838958422342935,93965486674.08075,0.6002290721471661,0.0,5.7210491221411415,0.0,135.50689866807727,0.0,5.7210491221411415,0.9501210097816508,0.5271725522147285,0.6002290721471661,6.097810440063476,233.3031020089758
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,131,7.466684431021739,0.7941754791140556,6533.12269016236,0.8858250797381233,1.7147489666938782,162428325.64035645,1000.0,0.8253522916559339,1.0,49864,165,242,59,135.4776397705078,0.0,0.4671191334724426,0.0,0.6002290721471661,0.0,5702.835053293773,0.0,2.488542413711548,180288866879.9876,0.6002290721471661,0.0,5.739095708933389,0.0,135.4776397705078,0.0,5.739095708933389,0.9420373435833149,0.4671191334724426,0.6002290721471661,3.3869409942626953,142.5708763323443
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,132,7.5527851469582075,0.7934859797358513,7502.679152484238,0.8355230591595272,1.7909456959792547,175101803.7648177,1000.0,0.7317784212176459,1.0,50275,593,186,126,135.42636108398438,0.0,0.5387229770421982,0.0,0.6002290721471661,0.0,5429.590456913089,0.0,1.5710687467030116,602419227275.6278,0.6002290721471661,0.0,5.777951160315333,0.0,135.42636108398438,0.0,5.777951160315333,0.9332515653293574,0.5387229770421982,0.6002290721471661,9.479845275878906,380.0713319839162
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,133,7.591117253812124,0.7938809788227081,4898.891424459815,0.8755272211022437,1.4948107166723772,209594530.61514324,1000.0,0.8022573446254143,1.0,50228,470,183,125,135.33875066583806,0.0,0.422100574455478,0.0,0.6002290721471661,0.0,4861.51991168301,0.0,0.4176274565133182,128093678794.32599,0.6002290721471661,0.0,5.799557950478657,0.0,135.33875066583806,0.0,5.799557950478657,0.9408093484837283,0.422100574455478,0.6002290721471661,7.443631286621094,267.3835951425655
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,134,7.591117253812124,0.7937394809722901,7619.50200199008,0.9347068179288252,1.4531460487180285,220996976.42127603,1000.0,0.8814776861052743,1.0,50205,392,171,136,135.25012037489148,0.0,0.47315912114249337,0.0,0.6002290721471661,0.0,4698.946421956695,0.0,1.1016239192750719,128880941465.74008,0.6002290721471661,0.0,5.82915576902572,0.0,135.25012037489148,0.0,5.82915576902572,0.9210031132485295,0.47315912114249337,0.6002290721471661,6.0862554168701175,211.45258898805128
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,135,7.591117253812124,0.7940579801797867,3837.9137278801204,0.7976620669048315,1.025406345047734,233793028.63771483,1000.0,0.7053553650172814,1.0,50097,384,201,108,135.96372985839844,0.0,0.2990785220807249,0.0,0.6026844886887234,0.0,5008.615190312963,0.0,0.18516939878463745,180766039747.4003,0.6026844886887234,0.0,5.850993893703499,0.0,135.96372985839844,0.0,5.850993893703499,0.9344234420130034,0.2990785220807249,0.6026844886887234,7.478005142211914,275.473835467213
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,136,7.591117253812124,0.7940849813818932,5008.332484195828,0.9752321083522942,1.4684860706329346,251197494.7568099,1000.0,0.9522008145363409,1.0,50063,250,187,116,135.54791768391928,0.0,0.6501018305619558,0.0,0.6002290721471661,0.0,5945.850099446131,0.0,3.441762407620748,718180619340.1484,0.6002290721471661,0.0,5.863584669333121,0.0,135.54791768391928,0.0,5.863584669333121,0.9382134021777007,0.6501018305619558,0.6002290721471661,4.066437530517578,178.3755029833839
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,137,7.591117253812124,0.7938714799284935,5466.856274769008,0.8834480872255414,1.2307953119277955,287639504.75640625,1000.0,0.8236920867462736,1.0,50355,480,135,172,135.4071273803711,0.0,0.2973259750753641,0.0,0.6002290721471661,0.0,5327.315961738187,0.0,0.5819473743438721,5077009348.582963,0.6002290721471661,0.0,5.884177857768496,0.0,135.4071273803711,0.0,5.884177857768496,0.942503921026048,0.2973259750753641,0.6002290721471661,6.770356369018555,266.36579808690936
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,138,7.591117253812124,0.7939069804549217,4357.761335156858,0.9024872495476239,1.4594995511902704,296493800.13204426,1000.0,0.8535540706126512,1.0,50333,427,129,177,135.5929209391276,0.0,0.3950621551937527,0.0,0.6002290721471661,0.0,5609.3908016943915,0.0,0.41503678427802193,35164783039.07076,0.6002290721471661,0.0,5.903064021212929,0.0,135.5929209391276,0.0,5.903064021212929,0.9483688445862829,0.3950621551937527,0.6002290721471661,6.101681442260742,252.4225860762476
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,139,7.591117253812124,0.793405981361866,4448.2765066275,0.8744809337390177,1.2425242277483146,302560060.8393815,1000.0,0.7923141432864679,1.0,50372,511,127,182,135.31957499186197,0.0,0.31189476046711206,0.0,0.6002290721471661,0.0,5532.202512829909,0.0,0.07486394792795181,31146166225.216583,0.6002290721471661,0.0,5.9280495094218075,0.0,135.31957499186197,0.0,5.9280495094218075,0.9504125871050184,0.31189476046711206,0.6002290721471661,8.119174499511718,331.9321507697946
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,140,7.591117253812124,0.7936689803004264,5551.393557538689,0.9732783919303951,0.7372373472899199,309372340.7221094,1000.0,0.948525571310914,1.0,50366,458,132,172,135.33406257629395,0.0,0.32015452859923244,0.0,0.6002290721471661,0.0,5342.4814494724305,0.0,0.09090248122811317,89511869957.98062,0.6002290721471661,0.0,5.944837210261304,0.0,135.33406257629395,0.0,5.944837210261304,0.9556715258210394,0.32015452859923244,0.6002290721471661,5.413362503051758,213.6992579788972
