algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,krum_score_honest,krum_score_attacker
krum,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,86,0.0,0.6917686492204667,nan,0.869016826998023,nan,nan,,0.5898414203623641,1.0,30299,453,0,2,nan,nan
krum,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,87,0.0,0.6976049816360076,nan,0.9119123149206662,nan,nan,,0.7737405323986674,1.0,30388,537,0,1,nan,nan
krum,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,88,0.0,0.7036813149601221,nan,0.925740177003895,nan,nan,,0.5203502588309947,1.0,30189,338,0,3,nan,nan
krum,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,89,0.0,0.7037853164722522,nan,0.8950030612457041,nan,nan,,0.6976580988303086,1.0,30475,651,0,0,nan,nan
krum,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,90,0.0,0.7038509825368723,nan,0.8533598728827826,nan,nan,,0.5290189636433478,1.0,30680,1053,0,3,nan,nan
krum,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,91,0.0,0.7114466493080059,nan,0.7776087233300443,nan,nan,,0.4167502173283106,1.0,30129,277,0,4,nan,nan
krum,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,92,0.0,0.707579649190108,nan,0.8183245249862376,nan,nan,,0.3761992672967456,1.0,30284,533,0,7,nan,nan
krum,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,93,0.0,0.7206043145308892,nan,0.9193350369005522,nan,nan,,0.5350998106915233,1.0,30408,634,0,0,nan,nan
krum,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,94,0.0,0.7240739820649227,nan,0.9459379434942062,nan,nan,,0.5738922132936675,1.0,30316,468,0,2,nan,nan
krum,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,95,0.0,0.7280196475734313,nan,0.8580133301170886,nan,nan,,0.5019920347914502,1.0,30556,848,0,0,nan,nan
krum,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,96,0.0,0.7263619814564785,nan,0.7217895754710804,nan,nan,,0.4654564438617809,1.0,30539,911,0,4,nan,nan
krum,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,97,0.0,0.730128648156921,nan,0.8804013045645533,nan,nan,,0.5002549721434743,1.0,30567,817,0,4,nan,nan
krum,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,98,0.0,0.7356909806778034,nan,0.9051817705355442,nan,nan,,0.5289076428183861,1.0,30139,268,0,1,nan,nan
krum,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,99,0.0,0.7399289822330077,nan,0.8843709988700345,nan,nan,,0.48000484698250073,1.0,30280,447,0,3,nan,nan
krum,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,100,0.0,0.7459936476002137,nan,0.882777810684181,nan,nan,,0.45794636385005866,1.0,30253,464,0,1,nan,nan
krum,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,101,0.0,0.7488959803928932,nan,0.8134615635817721,nan,nan,,0.5079456221420322,1.0,30275,461,0,0,nan,nan
krum,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,102,0.0,0.7525186474869648,nan,0.9193273291924384,nan,nan,,0.6581199331839372,1.0,30753,972,0,1,nan,nan
krum,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,103,0.0,0.7543043134361506,nan,0.8343203826413634,nan,nan,,0.5350679379627571,1.0,30512,768,0,4,nan,nan
