algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,n_dp_norm_honest,n_dp_norm_attacker,eps_n_honest,eps_n_attacker,nsr_honest,nsr_attacker,trust_honest,trust_attacker,krum_score_honest,krum_score_attacker,noise_norm_honest,noise_norm_attacker,sigma_dp_honest,sigma_dp_attacker,sigma_n_honest,sigma_n_attacker,eps_avg,eps_std,avg_trust,avg_sigma_dp_precap,avg_n_dp_norm_postcap,avg_nsr
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,81,5.999396615710519,0.7938689780235291,0.5859558254480361,0.8918227384028036,1.0664679599659783,175.96159830331803,1000.0,0.7124603089126598,1.0,30493,541,36,174,148.44127546037947,0.0,4.081343520413209,0.0,5307.165473757837,0.0,0.556264558008739,0.0,0.6365718586104256,17.374639791995286,148.44127546037947,0.0,0.6575976738731298,0.0,0.6575976738731298,0.0,4.081343520413209,1.1209949171507576,0.556264558008739,0.6575976738731298,6.927259521484375,247.66772210869905
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,82,5.999396615710519,0.7940623124440511,0.5856851253906886,0.9627297774333807,0.9390221774578095,179.77975583553314,1000.0,0.5580066637693756,1.0,29858,77,154,47,154.03106079101562,0.0,4.08897549045063,0.0,5130.275106888146,0.0,0.45304187536239626,0.0,0.8276781857013702,1171.7250543284417,154.03106079101562,0.0,0.6823509386304012,0.0,0.6823509386304012,0.0,4.08897549045063,1.1217907794407962,0.45304187536239626,0.6823509386304012,2.5671843465169273,85.50458511480244
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,83,5.999396615710519,0.7939543145895004,0.5865112992127737,0.8804508310452898,1.3102250029643376,269.6609915447235,1000.0,0.5475927412933388,1.0,30314,478,80,130,147.27727355957032,0.0,4.135133148889763,0.0,5251.216135255675,0.0,0.5446249365806579,0.0,0.4599028180042903,62.78136389553547,147.27727355957032,0.0,0.6534127259004218,0.0,0.6534127259004218,0.0,4.135133148889763,1.1300299110471586,0.5446249365806579,0.6534127259004218,7.363863677978515,262.5608067627837
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,84,5.999396615710519,0.7942149786154429,0.5859666293859482,0.8872299199688076,1.2021855201039995,279.45952597618106,1000.0,0.7753311924447716,1.0,30633,665,28,182,145.6910661969866,0.0,4.175436333366437,0.0,4917.648931266139,0.0,0.5469687921660287,0.0,0.8246815502643585,9.840722898840903,145.6910661969866,0.0,0.6458455757100106,0.0,0.6458455757100106,0.0,4.175436333366437,1.1353596203559755,0.5469687921660287,0.6458455757100106,6.798916422526042,229.49028345908656
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,85,5.999396615710519,0.7921293150385221,436.54329013586045,0.9176476339250048,1.4373516713579495,281.17291911840437,1000.0,0.35555097377402795,0.997979797979798,29986,303,164,45,143.47588094075522,0.0,4.212392992621364,0.0,5145.760973146041,0.0,0.5596912683298191,0.0,945.5489889296392,2282.9672598171232,143.47588094075522,0.0,0.6359901662968978,0.0,0.6359901662968978,0.0,4.212392992621364,1.1428205746974132,0.5596912683298191,0.6359901662968978,5.739035237630208,205.83043892584158
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,86,6.094634954889374,0.792295312633117,31.741429276069006,0.8769239938184747,1.3129030818288976,403.65790749549865,1000.0,0.5972992726647433,1.0,30203,343,96,112,147.86473915793678,0.0,4.235293586966013,0.0,4905.415518965496,0.0,0.49987597221677954,0.0,0.7357036200436678,1505.8403758567572,147.86473915793678,0.0,0.6553900895015837,0.0,0.6553900895015837,0.0,4.235293586966013,1.149133841323836,0.49987597221677954,0.6553900895015837,5.421707102457682,179.8652356954015
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,87,6.094634954889374,0.7932349809010824,9.993627803524335,0.9202672268191797,0.8795313022353433,519.8812382841111,1000.0,0.7854141923928263,1.0,30330,389,58,149,148.59008095481178,0.0,4.283389677723906,0.0,5107.627353832207,0.0,0.45439614897424524,0.0,0.3709870224649256,80.42482117034496,148.59008095481178,0.0,0.6585394841690453,0.0,0.6585394841690453,0.0,4.283389677723906,1.1413581296887196,0.45439614897424524,0.6585394841690453,5.448302968343099,187.27966964051424
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,88,6.161355061182591,0.7934549822409948,7.110620025992393,0.9366270868079436,1.2354193657636643,527.9736801147461,1000.0,0.5312308282061602,1.0,30067,256,122,85,144.10050048828126,0.0,4.319876294263539,0.0,5282.744503082811,0.0,0.48490422442555425,0.0,1.0796255707740783,2602.424747450948,144.10050048828126,0.0,0.6393643084622515,0.0,0.6393643084622515,0.0,4.319876294263539,1.1428883958779725,0.48490422442555425,0.6393643084622515,4.803350016276042,176.0914834360937
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,89,6.161355061182591,0.793972313006719,4.998024102648099,0.9034372793834955,1.0856777968314977,736.7511926007271,1000.0,0.7092257463548004,1.0,30454,463,21,188,143.83997403658353,0.0,4.371131531231182,0.0,4774.035249660642,0.0,0.4993456192314625,0.0,0.9909352155832144,7.950839371085167,143.83997403658353,0.0,0.6381953563128854,0.0,0.6381953563128854,0.0,4.371131531231182,1.137231447263995,0.4993456192314625,0.6381953563128854,6.233065541585287,206.8748608186278
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,90,6.2439386984921805,0.79381831407547,6.676717675328255,0.8621563714759118,1.1883401624534442,742.5449880743026,1000.0,0.5377962263462261,1.0,30626,891,54,165,146.09427609650984,0.0,4.442673773093571,0.0,5263.3936594939205,0.0,0.4652348662848058,0.0,0.2627130986555763,267.4808971634507,146.09427609650984,0.0,0.6470138837009598,0.0,0.6470138837009598,0.0,4.442673773093571,1.135383093739927,0.4652348662848058,0.6470138837009598,11.200561167399089,403.5268472278673
