algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,S_agg_norm_honest,S_agg_norm_attacker,D_threshold_honest,D_threshold_attacker,V_agg_norm_honest,V_agg_norm_attacker,eps_n_honest,eps_n_attacker,n_rejected_honest,n_rejected_attacker,eps_avg,eps_std,rho_t,trust_toward_honest,trust_toward_attacker
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,95,4.28080652274961,0.8858642280101776,0.3818615721911192,0.9958389474518508,0.01718343378832707,nan,1000.0,0.779345238095238,1.0,10496,603,0,279,0.5347159539277737,nan,0.04305948397382316,0.0,0.4110143276361319,nan,4.280806522749609,0.0,23.192307692307693,104.96,4.280806522749609,8.881784197001252e-16,1.7249999999999999,0.9310910604194531,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,96,4.330812152917754,0.8858547270298004,0.3820210424810648,1.0,0.017168515594676137,nan,1000.0,0.8571428571428571,1.0,10169,270,0,335,0.4382132465640704,nan,0.03409917301676257,0.0,0.3360342836628358,nan,4.330812152917753,0.0,11.25,101.69,4.330812152917753,8.881784197001252e-16,1.7400000000000002,0.9298060681518877,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,97,4.381894995878737,0.8859197281301021,0.3820515052229166,0.9994121105232215,0.016756414923639523,nan,1000.0,0.8172248803827752,1.0,10405,508,0,175,0.5951837968258631,nan,0.040200108546617784,0.0,0.3851815291813442,nan,4.381894995878738,0.0,24.19047619047619,104.05,4.381894995878738,8.881784197001252e-16,1.7550000000000001,0.9291428249456476,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,98,4.434086025233358,0.8859172281622887,0.382166738063097,0.9972222222222222,0.01607833942398429,nan,1000.0,0.8840579710144927,1.0,10237,339,0,80,0.6384819873741695,nan,0.03427400685531614,0.0,0.37256479263305664,nan,4.434086025233357,0.0,24.214285714285715,102.37,4.434086025233357,8.881784197001252e-16,1.77,0.9288367608978041,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,99,4.4874176502831755,0.885866976827383,0.3824667059630156,0.9843574080728231,0.016356959566473962,nan,1000.0,0.8899801587301588,1.0,10510,617,0,147,0.6154795810580254,nan,0.03987856930753355,0.0,0.38902983590960505,nan,4.487417650283176,0.0,30.85,105.1,4.487417650283176,8.881784197001252e-16,1.785,0.9282536894530516,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,100,4.5419237989440235,0.8859382273256778,0.3824808732420206,0.9429499072356214,0.01632581896295673,nan,1000.0,0.5792919048497143,1.0,10095,206,0,163,0.5712417489603946,nan,0.042806633337637845,0.0,0.4227315438421149,nan,4.541923798944024,0.0,10.842105263157896,100.95,4.541923798944024,8.881784197001252e-16,1.7999999999999998,0.9276226018943877,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,101,4.597640005893232,0.88598697707057,0.3825978424400091,0.996961327037552,0.016217260706153782,nan,1000.0,0.9277297063579539,1.0,10575,681,0,182,0.5140263641422446,nan,0.03620965066372402,0.0,0.3489879938689145,nan,4.597640005893233,0.0,30.954545454545453,105.75,4.597640005893233,8.881784197001252e-16,1.8150000000000002,0.9269361023552073,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,102,4.65460350628586,0.8858707270026207,0.3829742931574583,0.9967725528469672,0.016455696585277717,nan,1000.0,0.6798614337440911,1.0,10577,687,0,226,0.46603162710865337,nan,0.03654531192752506,0.0,0.3465120941400528,nan,4.654603506285859,0.0,28.625,105.77,4.654603506285859,8.881784197001252e-16,1.83,0.9260432596480086,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,103,4.712853335395463,0.885886726975441,0.38302246868610385,0.9991158267020336,0.016206263836162787,nan,1000.0,0.7633689839572192,1.0,10618,724,0,210,0.5160664555927118,nan,0.03795582990780127,0.0,0.35972314948836964,nan,4.712853335395464,0.0,30.166666666666668,106.18,4.712853335395464,8.881784197001252e-16,1.845,0.9252115264868377,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,104,4.772430434556013,0.8859119768440723,0.3831570786982775,0.9981172705883112,0.015680154785513878,nan,1000.0,0.9251038435248962,1.0,10689,793,0,172,0.5201718468557704,nan,0.03550521922391617,0.0,0.3408288766037334,nan,4.772430434556013,0.0,36.04545454545455,106.89,4.772430434556013,0.0,1.8599999999999999,0.9245730657395227,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,105,4.833377763803692,0.8859807255864144,0.38327338770031927,0.9901885527017746,0.015779309660980578,nan,1000.0,0.9810421883233935,1.0,10542,647,0,179,0.4709456014005761,nan,0.031825510461691894,0.0,0.32116536952947317,nan,4.833377763803691,0.0,34.05263157894737,105.42,4.833377763803691,8.881784197001252e-16,1.875,0.9239061365688256,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,106,4.895740421640309,0.8859384778141975,0.3834431707113981,0.9909711286089239,0.015468748441586891,nan,1000.0,0.9828846153846154,1.0,10535,639,0,228,0.4329397976398468,nan,0.029104810525850903,0.0,0.2845189919074376,nan,4.89574042164031,0.0,26.625,105.35,4.89574042164031,8.881784197001252e-16,1.8900000000000001,0.9230729494210327,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,107,4.959565772364041,0.8859884767234325,0.38355788342654706,0.9947208973679562,0.015622086773969625,nan,1000.0,0.7069094085223117,1.0,10367,476,0,147,0.48849159322286906,nan,0.0336927727795048,0.0,0.3433237734593843,nan,4.959565772364042,0.0,25.05263157894737,103.67,4.959565772364042,8.881784197001252e-16,1.905,0.9225201478373527,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,108,5.024903581438015,0.8859597289562225,0.3838217858225107,0.9922294123099031,0.015674988377011485,nan,1000.0,0.7387641543618081,1.0,10448,556,0,120,0.6317310250467725,nan,0.041936636444989225,0.0,0.40015515353944564,nan,5.024903581438016,0.0,30.88888888888889,104.48,5.024903581438016,8.881784197001252e-16,1.92,0.922040109811111,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,109,5.09180615939299,0.8860064785182477,0.38401069574058055,0.9940553838063657,0.015119818603676376,nan,1000.0,0.5701787147567042,1.0,10766,887,0,403,0.37662110726038617,nan,0.03491473537823572,0.0,0.32996876041094464,nan,5.0918061593929895,0.0,26.87878787878788,107.66,5.0918061593929895,8.881784197001252e-16,1.935,0.9205054951171573,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,110,5.16032851478683,0.8859784787893296,0.38417919151484964,0.9987012987012986,0.015211170442916196,nan,1000.0,0.5541310541310541,1.0,10442,552,0,380,0.4069835492249193,nan,0.03214592401970471,0.0,0.30436956625560235,nan,5.160328514786829,0.0,19.03448275862069,104.42,5.160328514786829,8.881784197001252e-16,1.95,0.9191224899189434,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,111,5.207853168736674,0.8859477280080319,0.3845216781646013,0.9653222046770434,0.015566024091094732,nan,1000.0,0.6766636141636141,1.0,10402,511,0,149,0.5136925518512726,nan,0.03530006354670292,0.0,0.3439163602888584,nan,5.207853168736674,0.0,25.55,104.02,5.207853168736674,0.0,1.965,0.9185552829577163,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,112,5.252493593221522,0.8859737291932106,0.38459642939269545,0.999244142101285,0.014893479312637023,nan,1000.0,0.8169533169533169,1.0,10345,448,0,77,0.5566877211843219,nan,0.030356630075469154,0.0,0.3157412058540753,nan,5.252493593221523,0.0,32.0,103.45,5.252493593221523,8.881784197001252e-16,1.98,0.9183150602719112,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,113,5.297900042856843,0.8860107286274433,0.38477958023548126,0.9924844534967908,0.014853480458259582,nan,1000.0,0.8115142670303342,1.0,10535,645,0,230,0.39675559639930724,nan,0.029824817357700883,0.0,0.2671964591741562,nan,5.297900042856844,0.0,25.8,105.35,5.297900042856844,8.881784197001252e-16,1.995,0.9174743980550448,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,114,5.344087390883105,0.8859809775650501,0.38504932552576066,0.9968253968253968,0.014621902434598832,nan,1000.0,0.9318181818181819,1.0,10799,901,0,156,0.47991582609358285,nan,0.030802621169345207,0.0,0.352423037091891,nan,5.3440873908831055,0.0,42.904761904761905,107.99,5.3440873908831055,8.881784197001252e-16,2.01,0.9169370129084998,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,115,5.391070942635641,0.8859902274608612,0.3853515735268593,1.0,0.014555375464260579,nan,1000.0,0.9,1.0,10507,608,0,151,0.4599769189953804,nan,0.027877582105893063,0.0,0.2824976518750191,nan,5.3910709426356425,0.0,30.4,105.07,5.3910709426356425,1.7763568394002505e-15,2.025,0.916398000322355,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,116,5.4388664510187725,0.8860099774599075,0.38547610230743884,0.9913406287297846,0.014156905253632711,nan,1000.0,0.5150313971742543,1.0,10393,511,0,292,0.37153827456327587,nan,0.029621095889242402,0.0,0.29456327912899166,nan,5.438866451018773,0.0,19.653846153846153,103.93,5.438866451018773,8.881784197001252e-16,2.04,0.9153667623165405,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,117,5.48749013258289,0.8859404766559601,0.3859594011306763,0.9984377995016294,0.013813879121752345,nan,1000.0,0.5696544860561217,1.0,10363,474,0,99,0.6379845913718728,nan,0.03616438140962189,0.0,0.4492489958510679,nan,5.487490132582891,0.0,27.88235294117647,103.63,5.487490132582891,8.881784197001252e-16,2.055,0.9149418575315612,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,118,5.536958684228259,0.8859974792599679,0.3859642942994833,0.9924662981391567,0.01396804974125377,nan,1000.0,0.6159103929130337,1.0,10492,604,0,366,0.32425726641868724,nan,0.026467284959052685,0.0,0.2573629525201074,nan,5.536958684228259,0.0,20.82758620689655,104.92,5.536958684228259,0.0,2.07,0.9137167962952917,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,119,5.5872893005602045,0.8859859780967235,0.3861594557017088,0.9880765237129334,0.013445133935998787,nan,1000.0,0.7103900105467503,1.0,10151,261,0,230,0.4047395356676795,nan,0.03219794537076764,0.0,0.30331336368214,nan,5.587289300560204,0.0,11.863636363636363,101.51,5.587289300560204,8.881784197001252e-16,2.085,0.9128359598870748,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,120,5.638499691921221,0.8860282289981842,0.38634973466396333,1.0,0.013728132793823114,nan,1000.0,0.8571428571428571,1.0,10708,810,0,254,0.3816244602203369,nan,0.027388853264232835,0.0,0.2840566239677943,nan,5.63849969192122,0.0,31.153846153846153,107.08,5.63849969192122,8.881784197001252e-16,2.1,0.9119414129772474,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,121,5.690608103126535,0.8859992268681526,0.38668605059385297,0.9959036290811991,0.01368751081948479,nan,1000.0,0.7275010642826735,1.0,10564,672,0,214,0.3882083607216676,nan,0.024950409793259673,0.0,0.25084126243988675,nan,5.690608103126535,0.0,28.0,105.64,5.690608103126535,0.0,2.115,0.9112306509028089,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,122,5.743633332930533,0.8860224771499634,0.38696809381246566,0.9833333333333334,0.013685798664626322,nan,1000.0,0.8333333333333333,1.0,10538,641,0,125,0.4843640813702031,nan,0.03000247627884769,0.0,0.29972941938199493,nan,5.743633332930534,0.0,33.73684210526316,105.38,5.743633332930534,8.881784197001252e-16,2.13,0.9107853825725085,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,123,5.797594754252546,0.8860184760391712,0.3871771650016308,1.0,0.01370650933434566,nan,1000.0,0.7142857142857143,1.0,10120,222,0,64,0.4597993443409602,nan,0.022994539038513822,0.0,0.2753596156835556,nan,5.797594754252544,0.0,18.5,101.2,5.797594754252544,1.7763568394002505e-15,2.145,0.9105663706352563,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,124,5.852512335191406,0.886057725995779,0.38734494619071486,0.9987341772151899,0.013389390078373253,nan,1000.0,0.9068181818181817,1.0,10372,475,0,103,0.43962193094193935,nan,0.027548669550726324,0.0,0.2903383132070303,nan,5.852512335191407,0.0,29.6875,103.72,5.852512335191407,8.881784197001252e-16,2.16,0.9101607498541522,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,125,5.908406660859312,0.8860222274065017,0.38768006533384325,0.9976689976689976,0.013031810122941221,nan,1000.0,0.995475113122172,1.0,10569,670,0,161,0.3976169583343324,nan,0.02574547532467129,0.0,0.2816786255155291,nan,5.9084066608593115,0.0,31.904761904761905,105.69,5.9084066608593115,8.881784197001252e-16,2.175,0.909577001619151,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,126,5.9652989560665395,0.8860349781811238,0.3878122629225254,0.9987341772151899,0.013185879645439295,nan,1000.0,0.9974999999999999,1.0,10335,436,0,59,0.5511862314664401,nan,0.026538550970091432,0.0,0.28436494446717775,nan,5.965298956066539,0.0,33.53846153846154,103.35,5.965298956066539,8.881784197001252e-16,2.19,0.9093652399062767,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,127,6.023211108889667,0.8860232289135456,0.38811365455389024,0.9955864058129491,0.012551120068464015,nan,1000.0,0.6308105473297919,1.0,10300,410,0,136,0.45537696447637344,nan,0.028968696225028852,0.0,0.30865586300690967,nan,6.023211108889668,0.0,22.77777777777778,103.0,6.023211108889668,8.881784197001252e-16,2.205,0.9088494892707943,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,128,6.0821656951570935,0.88601747661829,0.3884479306638241,1.0,0.01253106960405906,nan,1000.0,0.8333333333333334,1.0,10321,423,0,88,0.4616925279299418,nan,0.02465465163483701,0.0,0.291253666083018,nan,6.0821656951570935,0.0,28.2,103.21,6.0821656951570935,0.0,2.22,0.9085024996765192,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,129,6.142186003886753,0.8860367283225059,0.3886186746507883,0.9973582867756927,0.01296036268052246,nan,1000.0,0.8290049499171702,1.0,10729,835,0,312,0.329632217330592,nan,0.02569642681823798,0.0,0.227639017360551,nan,6.142186003886752,0.0,29.821428571428573,107.29,6.142186003886752,8.881784197001252e-16,2.235,0.9073211470429735,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,130,6.203296063712107,0.8860192267596722,0.38893111020326615,1.0,0.012835583300329745,nan,1000.0,0.8333333333333334,1.0,10469,571,0,92,0.43109321780502796,nan,0.023998515908860873,0.0,0.25785995554178953,nan,6.2032960637121075,0.0,35.6875,104.69,6.2032960637121075,8.881784197001252e-16,2.25,0.9070004945472493,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,131,6.26552067033368,0.8860734778642655,0.38904611952602863,1.0,0.012321481422986835,nan,1000.0,1.0,1.0,10267,367,0,106,0.38945929519832134,nan,0.020834602871236087,0.0,0.24641470983624458,nan,6.2655206703336805,0.0,22.9375,102.67,6.2655206703336805,8.881784197001252e-16,2.265,0.9066477348057743,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,132,6.328885415034608,0.8860527275502682,0.3893356186151504,0.9933852416136318,0.012193902845269647,nan,1000.0,0.6455804718491579,1.0,10768,884,0,334,0.2730210742046093,nan,0.021771827648464404,0.0,0.2461478741004549,nan,6.328885415034606,0.0,30.482758620689655,107.68,6.328885415034606,1.7763568394002505e-15,2.2800000000000002,0.9054408123022766,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,133,6.393416714299886,0.8860262283682823,0.3896731702983379,0.9976915878132473,0.012248775413767858,nan,1000.0,0.829539295392954,1.0,10349,453,0,194,0.3334740772843361,nan,0.02231315073735227,0.0,0.2232233942909674,nan,6.393416714299888,0.0,20.59090909090909,103.49,6.393416714299888,1.7763568394002505e-15,2.295,0.9048076944600948,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,134,6.459141840580268,0.8860674773156643,0.38989175513386726,1.0,0.011993086357650003,nan,1000.0,0.8333333333333334,1.0,10441,543,0,130,0.3929849408174816,nan,0.024023761323307205,0.0,0.2621531886489768,nan,6.459141840580269,0.0,28.57894736842105,104.41,6.459141840580269,8.881784197001252e-16,2.31,0.904337702324866,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,135,6.526088954243005,0.8860509794950485,0.39010441325604917,0.9944923453863141,0.011831296188756824,nan,1000.0,0.5935026850246271,1.0,10499,609,0,142,0.359302881360054,nan,0.021259406940851395,0.0,0.2208455704152584,nan,6.526088954243007,0.0,30.45,104.99,6.526088954243007,1.7763568394002505e-15,2.3249999999999997,0.903862262953317,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,136,6.594287136752883,0.8860609772801399,0.3903862948715687,0.9984800711456059,0.012223785014256187,nan,1000.0,0.7754383372734437,1.0,10586,692,0,256,0.31433087716931885,nan,0.02122411842971536,0.0,0.2194765812676886,nan,6.594287136752883,0.0,30.08695652173913,105.86,6.594287136752883,0.0,2.3400000000000003,0.9029575671417222,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,137,6.663766425128326,0.8860677261650562,0.39066720232367513,0.9985875706214689,0.011767227526592173,nan,1000.0,0.7479166666666667,1.0,10697,806,0,185,0.3257974094670752,nan,0.021241828341200395,0.0,0.23361124357451563,nan,6.663766425128329,0.0,35.04347826086956,106.97,6.663766425128329,2.6645352591003757e-15,2.355,0.9024120989900065,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,138,6.734557847718581,0.8860464775562287,0.3909469862282276,0.9859236879709763,0.012111600674688815,nan,1000.0,0.834098746366376,1.0,10397,507,0,144,0.35059231221675874,nan,0.022664446335028905,0.0,0.24188233613967897,nan,6.734557847718581,0.0,25.35,103.97,6.734557847718581,0.0,2.37,0.9019370478369698,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,139,6.80669346134933,0.8860527288913727,0.391201805844903,0.9902233175360857,0.011630987576036542,nan,1000.0,0.8343103484998686,1.0,10696,811,0,279,0.29359289396692206,nan,0.022228432878008006,0.0,0.2210854286396945,nan,6.8066934613493295,0.0,30.037037037037038,106.96,6.8066934613493295,8.881784197001252e-16,2.385,0.900958988465393,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,140,6.880206389885328,0.8860744793713092,0.39146821908652785,0.9993650793650795,0.011377286735094257,nan,1000.0,0.9987373737373737,1.0,10475,576,0,123,0.37791189551353455,nan,0.020262115460490813,0.0,0.2365175328320927,nan,6.88020638988533,0.0,32.0,104.75,6.88020638988533,1.7763568394002505e-15,2.4,0.9005077279606732,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,141,6.95513086425999,0.886078227609396,0.39174570389091967,0.9794871794871796,0.011245092207735235,nan,1000.0,0.7583333333333334,1.0,10275,380,0,207,0.29005690393122757,nan,0.019515974370119073,0.0,0.20692013949155807,nan,6.955130864259989,0.0,17.272727272727273,102.75,6.955130864259989,8.881784197001252e-16,2.415,0.8997748424804579,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,142,7.031502264023105,0.8860579787194729,0.3920439752936363,0.993006993006993,0.011361685684985585,nan,1000.0,0.987012987012987,1.0,10320,421,0,129,0.30561671654383343,nan,0.018086070103373625,0.0,0.1921984665095806,nan,7.031502264023104,0.0,23.38888888888889,103.2,7.031502264023104,8.881784197001252e-16,2.43,0.8993515639698735,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,143,7.109357160459109,0.886042976975441,0.39227709732949734,1.0,0.011148235088007318,nan,1000.0,1.0,1.0,10461,561,0,124,0.3385712802410126,nan,0.020236517026475758,0.0,0.25770024624135757,nan,7.10935716045911,0.0,31.166666666666668,104.61,7.10935716045911,8.881784197001252e-16,2.445,0.8988893541056593,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,144,7.188733361329623,0.8860244770348072,0.3925665267556906,0.9897488048067354,0.011261460319575336,nan,1000.0,0.9106712164116392,1.0,10620,727,0,101,0.37216875619358486,nan,0.02430839861001846,0.0,0.2580464275346862,nan,7.188733361329623,0.0,40.388888888888886,106.2,7.188733361329623,0.0,2.4599999999999995,0.8985186071585256,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,145,7.269669957295138,0.8860564787685871,0.39285051099956037,0.9885003885003886,0.01131476586063703,nan,1000.0,0.633511586452763,1.0,10475,584,0,235,0.2783504147082567,nan,0.019136477844529223,0.0,0.19347044390936693,nan,7.269669957295137,0.0,24.333333333333332,104.75,7.269669957295137,8.881784197001252e-16,2.475,0.8977648998667117,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,146,7.352207370071938,0.8860639756917954,0.39307412393391133,0.9993502274204028,0.011184992184015837,nan,1000.0,0.8988372093023255,1.0,10383,487,0,206,0.29670457677407697,nan,0.019475695182295635,0.0,0.2149155796928839,nan,7.352207370071938,0.0,22.136363636363637,103.83,7.352207370071938,0.0,2.49,0.8970428392702703,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,147,7.436387402381476,0.8860727283358574,0.3934177426993847,0.9985985029463291,0.010839864253424682,nan,1000.0,0.77562358276644,1.0,10726,833,0,253,0.2593436693915954,nan,0.018018803517430345,0.0,0.19338799783816704,nan,7.436387402381474,0.0,32.03846153846154,107.26,7.436387402381474,2.6645352591003757e-15,2.5050000000000003,0.8961284775755645,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,148,7.522253289750495,0.8860594756901264,0.39366507560014724,1.0,0.011184060455937134,nan,1000.0,0.8,1.0,10654,757,0,113,0.34456369123960795,nan,0.02022624078855688,0.0,0.2436916820312801,nan,7.522253289750495,0.0,39.8421052631579,106.54,7.522253289750495,0.0,2.52,0.8957770776763689,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,149,7.609849754221228,0.8860662266612053,0.39389797814190386,1.0,0.01076181698590517,nan,1000.0,0.9166666666666666,1.0,10482,583,0,151,0.30146188735961915,nan,0.01800229218194329,0.0,0.19480556398630142,nan,7.609849754221229,0.0,29.15,104.82,7.609849754221229,8.881784197001252e-16,2.5349999999999997,0.8952633537892009,nan
